Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-14,US,USA,United States,331996199,Report,250998265,194791836,75603,58673,86221076,100891617,7517671,161472,123917385,37.3,20.8,122950014,47.6,193620056,75009,97237,43533422,79.6,76431277,139736,458889,69211473,69011036,26.7,107481800,125875815,17640650,0,31774852,37397093,7470996,38311,31744429,37227131,7455868,38270,16373196,16574388,1492859,15017,76681252,23.1,76465698,29.6,34455460,63,,,,
2021-04-14,AK,AKA,Alaska,731545,Report,722835,499742,98809,68313,223667,262602,13401,72,284110,38.8,29,278374,50.5,490742,88973,131052,69687,76.1,130461,142443,789225,212512,209263,37.9,309900,361335,51600,0,95745,116753,12619,14,95596,113653,12559,14,36696,25655,1434,6,225131,30.8,221822,40.2,63791,69.6,,,,
2021-04-14,AL,ALA,Alabama,4903185,Report,3493380,2168891,71247,44234,1041038,1057148,70705,0,1426530,29.1,16.2,1420201,37.2,2162033,56674,91572,589146,69.3,980442,115368,411065,796270,795624,20.9,1513100,1736280,244000,0,391060,405167,72280,43,391017,404564,72246,43,225188,185579,22349,31,868550,17.7,867870,22.7,433147,51,,,,
2021-04-14,AR,ARA,Arkansas,3017804,Report,2243300,1508295,74336,49980,711225,745875,50848,347,965352,32,17.9,957231,41.3,1499248,64688,96792,368360,70.3,633743,120971,428207,540471,539434,23.3,997300,1088100,157900,0,265848,274542,49717,81,265792,273562,49485,80,157397,108617,8003,59,590188,19.6,588919,25.4,274076,52.3,,,,
2021-04-14,AS,ASA,American Samoa,55689,Report,43810,34786,78669,62465,7661,27125,0,0,19632,35.3,27.4,19003,43.7,33696,77574,100859,2333,24.6,4290,45315,462765,15233,14775,34,12400,30810,600,0,3343,11890,6,0,3334,11441,6,0,803,1214,1,0,15239,27.4,14781,34,2018,21.3,,,,
2021-04-14,AZ,AZA,Arizona,7278717,Report,5444665,4250790,74803,58400,1857421,2270961,120217,2191,2604648,35.8,21,2575152,45.7,4214067,74738,96563,991327,75.8,1799851,137537,416057,1527362,1522231,27,2402900,2668965,372800,0,670674,855975,116072,713,670581,850937,116003,713,358798,379887,22652,478,1643434,22.6,1638234,29.1,761815,58.2,,,,
2021-04-14,BP2,BP2,Bureau of Prisons,0,Report,137790,128487,0,0,49572,77215,1700,0,75510,0,0,75509,0,128486,0,0,2850,0,5167,0,0,52320,52320,0,52800,78390,6600,0,20256,32064,1688,0,20256,32064,1688,0,1101,1185,25,0,54008,0,54008,0,2311,0,,,,
2021-04-14,CA,CAA,California,39512223,Report,30837670,23721226,78046,60035,10650523,12125214,943137,2352,15797249,40,19.6,15657869,51.1,23555543,76935,100719,4901942,84,8351311,143048,528213,7761047,7735521,25.3,13160600,15417870,2259200,0,3591676,4168925,935608,446,3589646,4145430,932624,445,1805568,1575551,100310,274,8696655,22,8668145,28.3,3481703,59.6,,,,
2021-04-14,CO,COA,Colorado,5758736,Report,4308370,3527781,74815,61260,1634260,1755292,137248,981,2276754,39.5,21.2,2251366,50,3499030,77770,95758,677873,80.5,1254613,148931,511433,1223394,1220037,27.1,1926600,2091570,290200,0,590884,632238,135599,272,590644,629121,135107,272,289262,276011,12116,117,1358993,23.6,1355144,30.1,577506,68.6,,,,
2021-04-14,CT,CTA,Connecticut,3565287,Report,3201205,2572005,89788,72140,1078588,1380619,112609,189,1629882,45.7,26,1613516,56.9,2554384,90011,112804,549408,87.2,1025301,162683,507931,927524,926488,32.6,1296800,1684605,219800,0,417960,509529,112909,35,417745,508708,112827,35,182444,281351,10675,16,1040433,29.2,1039315,36.6,474486,75.3,,,,
