Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-12,US,USA,United States,331996199,Report,456755755,380241903,137579,114532,148255720,216951668,14667381,367134,209437152,63.1,49.5,195413367,75.7,355169703,137524,176859,50751403,92.8,96509409,176445,835072,164311468,153482259,59.4,183437040,251807865,21491500,19350,66838972,97293559,14457933,102411,66340078,86860077,14337818,100518,21327330,21516188,2226870,44627,178692875,53.8,167638491,64.9,45115016,82.5,96509409,283545812,379881925,133976,161087,209207284,73.8,164183260,57.9,178560437,63,66835030,97168073,14454986,102348,379881925,34,1782116,,,,
2021-09-12,AK,AKA,Alaska,731545,Report,994325,754497,135921,103137,304206,417416,32553,322,407843,55.8,44.2,377970,68.5,701302,127148,180274,78022,85.2,149940,163711,1085650,323214,300129,54.4,407820,527205,59300,0,138001,184960,30313,58,137622,162260,30180,54,40732,29254,2991,26,353332,48.3,330116,59.9,73003,79.7,143234,608877,752349,123563,163305,406514,66.8,322403,53,352519,57.9,137997,184153,30311,58,703186,,,,,,
2021-09-12,AL,ALA,Alabama,4903185,Report,6427570,4313489,131090,87973,1917837,2259916,135727,9,2514065,51.3,37.4,2386588,62.6,4102521,107540,168487,727182,85.6,1320093,155335,756330,1833816,1750074,45.9,2880980,3265290,281300,0,844703,987864,138127,347,844307,904520,138046,346,331073,260389,34228,220,1971041,40.2,1887219,49.5,625910,73.7,1273736,4186880,4313089,103014,153517,2513679,60,1833768,43.8,1970984,47.1,844691,987828,138118,347,4167627,,,,,,
2021-09-12,AR,ARA,Arkansas,3017804,Report,3869370,2908565,128218,96380,1273311,1536937,95731,2586,1645766,54.5,40.6,1533508,66.2,2714140,117107,166952,443071,84.6,819144,156360,738596,1225048,1143733,49.3,1711100,1979370,178900,0,566703,657143,93906,660,565663,576919,93398,639,214135,147534,13981,380,1318412,43.7,1236619,53.4,376030,71.8,782300,2557248,2903356,113534,151310,1641981,64.2,1223681,47.9,1316928,51.5,566696,655785,93789,658,2817750,,,,,,
2021-09-12,AS,ASA,American Samoa,55689,Report,62040,58459,111404,104974,14841,43071,546,1,32387,58.2,46.9,27214,62.7,49692,114564,143032,2821,29.9,5274,55892,657482,26113,22551,52,15600,45840,600,0,6489,19623,554,0,6475,16075,553,0,1051,1473,25,0,26666,47.9,23103,53.3,2549,27,5274,47557,58444,122893,130454,32377,68.1,26108,54.9,26661,56.1,6488,19619,554,0,58444,,,,,,
2021-09-12,AZ,AZA,Arizona,7278717,Report,9605950,7974400,131973,109558,3274475,4406129,281980,11816,4219928,58,45.9,3932430,69.7,7445388,132046,170364,1154372,88.2,2302794,175969,734045,3343743,3114938,55.2,3940760,5234190,431000,0,1419278,1919053,272793,3674,1418752,1690827,272395,3629,495318,465045,45135,1958,3614798,49.7,3385603,60,1007456,77,2167095,6206060,7973358,128477,154783,4219014,68,3343611,53.9,3614433,58.2,1419254,1918947,272559,3673,7480960,,,,,,
2021-09-12,BP2,BP2,Bureau of Prisons,0,Report,231400,222134,0,0,89712,121308,11114,0,119601,0,0,119599,0,222132,0,0,3513,0,6833,0,0,102087,102087,0,96780,124020,10600,0,43298,58744,11086,0,43298,58744,11085,0,1659,1625,160,0,113128,0,113127,0,3444,0,6833,0,222132,0,0,119599,0,102087,0,113127,0,43298,58744,11085,0,222132,,,,,,
2021-09-12,CA,CAA,California,39512223,Report,56585755,49084830,143211,124227,18986306,28279135,1806813,12576,27697192,70.1,52.6,25627089,83.7,45374373,148197,184815,5746406,98.4,10454571,179074,969247,20795777,19161648,62.6,22252380,31717575,2615800,0,8345925,12431660,1795138,3826,8320798,10822988,1787749,3578,2352957,2106101,180492,1231,22576549,57.1,20935113,68.4,4640781,79.5,10184448,33646265,48955800,145501,168178,27617096,82.1,20747434,61.7,22527871,67,8345499,12383754,1794800,3818,48043421,,,,,,
2021-09-12,CO,COA,Colorado,5758736,Report,7948785,6972213,138030,121072,2779840,3927220,260509,4644,3706962,64.4,53.6,3437283,76.4,6469063,143782,176670,762270,90.5,1500487,178118,943575,3085045,2854145,63.4,3203000,4405485,340300,0,1286714,1794953,256151,1398,1283086,1567760,254982,1350,340298,331521,23350,486,3339216,58,3107178,69.1,695655,82.6,1456450,4936061,6952147,140844,161035,3695149,74.9,3076983,62.3,3331131,67.5,1286699,1786907,256128,1397,6741788,,,,,,
2021-09-12,CT,CTA,Connecticut,3565287,Report,5454055,4905135,152977,137580,1836142,2866940,201145,908,2662017,74.7,61.5,2463937,86.8,4538415,159925,192190,619932,98.4,1205876,191335,865388,2192841,2028825,71.5,2215980,2988075,250000,0,862301,1329511,200367,317,861916,1165958,200196,251,228064,329561,20069,69,2392496,67.1,2228321,78.5,577763,91.7,1175817,3105947,4903421,157872,175600,2660694,85.7,2192454,70.6,2392029,77,862096,1329331,200287,315,4822258,,,,,,
