Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-09,US,USA,United States,331996199,Report,452781195,377622065,136381,113743,147523191,215153880,14582801,362193,208305270,62.7,49.1,194416207,75.3,352907116,136648,175320,50631120,92.6,96137792,175766,827805,163128855,152496879,59,182801760,248468685,21491400,19350,66475916,96478236,14377757,101135,65984095,86243852,14258827,99300,21274587,21448373,2219298,44029,177433044,53.4,166586074,64.5,44986287,82.2,96137792,283545812,377262618,133052,159685,208075740,73.4,163000825,57.5,177300810,62.5,66471996,96352913,14374825,101076,377262618,34,1563006,,,,
2021-09-09,AK,AKA,Alaska,731545,Report,985855,749630,134763,102472,303032,414115,32200,283,405012,55.4,44,375347,68.1,696887,126348,178739,77878,85,149325,163040,1076400,322022,299178,54.2,405200,521355,59300,0,137665,184109,29969,56,137286,161650,29836,52,40686,29212,2968,25,351799,48.1,328824,59.6,72891,79.6,142662,608877,747483,122764,161914,403684,66.3,321211,52.8,350986,57.6,137661,183302,29967,56,699899,,,,,,
2021-09-09,AL,ALA,Alabama,4903185,Report,6337120,4255847,129245,86798,1896100,2224815,134926,6,2493041,50.8,36.8,2367808,62.1,4050956,106188,166116,724814,85.3,1311865,154367,745687,1803542,1723505,45.2,2847860,3207960,281300,0,832269,970078,137351,346,831886,890426,137271,345,329306,258975,34146,219,1940044,39.6,1859928,48.8,622646,73.3,1265685,4186880,4255450,101638,151357,2492657,59.5,1803495,43.1,1939988,46.3,832257,970043,137342,346,4111445,,,,,,
2021-09-09,AR,ARA,Arkansas,3017804,Report,3815830,2876898,126444,95331,1262123,1517286,95169,2320,1634246,54.2,40,1523639,65.7,2687080,115940,164642,441891,84.3,814512,155476,728376,1207211,1128804,48.7,1687980,1948950,178900,0,559363,646731,93351,597,558328,569407,92844,579,212598,146834,13936,343,1300042,43.1,1221158,52.7,373711,71.3,777800,2557248,2871699,112296,149216,1630469,63.8,1205846,47.2,1298560,50.8,559356,645374,93234,596,2786913,,,,,,
2021-09-09,AS,ASA,American Samoa,55689,Report,58530,57755,105102,103710,14540,42668,546,1,31990,57.4,46.3,26969,62.2,49293,113644,134939,2811,29.8,5259,55733,620284,25806,22397,51.6,15600,42330,600,0,6405,19400,554,0,6391,16005,553,0,1049,1470,25,0,26359,47.3,22949,52.9,2544,27,5259,47557,57741,121414,123073,31981,67.2,25801,54.3,26354,55.4,6404,19396,554,0,57741,,,,,,
2021-09-09,AZ,AZA,Arizona,7278717,Report,9515760,7924996,130734,108879,3258351,4374946,280231,11468,4197684,57.7,45.7,3913563,69.4,7403472,131303,168765,1152417,88.1,2295451,175408,727153,3323184,3098353,55,3921940,5162820,431000,0,1411437,1906507,271180,3580,1410921,1682239,270782,3540,494126,464108,44976,1897,3592704,49.4,3367482,59.7,1005107,76.8,2160353,6206060,7923965,127681,153330,4196778,67.6,3323053,53.5,3592340,57.9,1411413,1906402,270946,3579,7435407,,,,,,
2021-09-09,BP2,BP2,Bureau of Prisons,0,Report,229810,220178,0,0,88982,120183,11013,0,118792,0,0,118790,0,220176,0,0,3501,0,6804,0,0,100997,100997,0,96360,122850,10600,0,42826,58130,10985,0,42826,58130,10984,0,1655,1620,159,0,111941,0,111940,0,3434,0,6804,0,220176,0,0,118790,0,100997,0,111940,0,42826,58130,10984,0,220176,,,,,,
2021-09-09,CA,CAA,California,39512223,Report,56338765,48768666,142586,123427,18905331,28053976,1796824,12535,27558369,69.7,52.3,25508593,83.3,45104135,147314,184008,5734398,98.2,10413973,178379,965016,20651775,19042992,62.2,22336500,31386465,2615800,0,8307303,12326923,1785335,3819,8282193,10743575,1777954,3572,2348490,2100482,179679,1231,22423380,56.8,20807294,68,4629882,79.3,10144909,33646265,48639699,144562,167444,27478319,81.7,20603449,61.2,22374719,66.5,8306877,12279033,1784998,3811,47739205,,,,,,
2021-09-09,CO,COA,Colorado,5758736,Report,7939875,6924521,137875,120244,2769213,3892029,258699,4580,3689282,64.1,53.3,3421465,76,6426159,142828,176472,760892,90.3,1491168,177012,942517,3068315,2840263,63.1,3221000,4378575,340300,0,1282058,1783019,254394,1391,1278433,1558665,253225,1343,339797,330541,23227,485,3320862,57.7,3091666,68.7,694050,82.4,1447280,4936061,6904463,139878,160854,3677471,74.5,3060259,62,3312783,67.1,1282043,1774979,254371,1390,6696147,,,,,,
2021-09-09,CT,CTA,Connecticut,3565287,Report,5424905,4880740,152159,136896,1829361,2850237,200249,893,2651734,74.4,61.2,2455034,86.5,4517827,159199,191163,618944,98.2,1202219,190755,860763,2181589,2019986,71.2,2204380,2970525,250000,0,859068,1321532,199492,310,858685,1160388,199322,246,227741,329140,20001,66,2380402,66.8,2218641,78.2,576948,91.5,1172255,3105947,4879032,157087,174662,2650416,85.3,2181203,70.2,2379937,76.6,858863,1321352,199413,309,4798263,,,,,,
