Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-22,US,USA,United States,331996199,Report,379446660,319223844,114292,96153,131557233,175373929,12047571,245111,177635067,53.5,41.7,169225128,65.5,305041337,118114,146924,47761550,87.3,89385118,163420,693730,138529648,132832073,51.4,156977500,201034860,21434300,0,59532015,78927363,11898988,66309,59247683,73425523,11832659,65778,20218717,20020295,1955526,28871,150424675,45.3,144571644,56,42223409,77.2,89385118,283545812,318932624,112480,133822,177440036,62.6,138434105,48.8,150325847,53,59528553,78834252,11896763,66279,318932624,19,,,,
2021-06-22,AK,AKA,Alaska,731545,Report,828205,641457,113213,87685,275295,342276,23779,107,350473,47.9,38.8,331537,60.1,609463,110498,150156,74003,80.8,139447,152255,904272,283988,270827,49.1,354920,413985,59300,0,127916,156035,22084,37,127577,143216,21980,34,39493,27737,2283,18,306072,41.8,292807,53.1,69531,75.9,133694,608877,639960,105105,136022,349483,57.4,283476,46.6,305558,50.2,127914,155525,22082,37,611031,,,,,
2021-06-22,AL,ALA,Alabama,4903185,Report,4759120,3291351,97062,67127,1542102,1639963,109286,0,1918334,39.1,29.7,1874818,49.1,3224651,84528,124752,664545,78.2,1185379,139483,560004,1455163,1430795,37.5,2163560,2314260,281300,0,705906,749145,111745,112,705672,725011,111692,112,304785,238635,30182,72,1566908,32,1542487,40.4,573674,67.5,1141250,4186880,3291041,78604,113667,1918022,45.8,1455136,34.8,1566875,37.4,705897,749127,111739,112,3159669,,,,,
2021-06-22,AR,ARA,Arkansas,3017804,Report,2817700,2191813,93369,72629,1024406,1092327,74490,590,1244203,41.2,31,1200892,51.8,2122279,91570,121576,403148,77,735413,140378,537850,935552,909323,39.2,1262880,1375920,178900,0,462024,473375,72700,153,461145,448034,72304,144,197265,131949,11467,93,1008252,33.4,981627,42.4,340774,65,700314,2557248,2187762,85551,110185,1241118,48.5,934627,36.5,1007217,39.4,462020,472454,72590,153,2110482,,,,,
2021-06-22,AS,ASA,American Samoa,55689,Report,54030,45335,97021,81407,11178,33962,195,0,25105,45.1,36.6,23547,54.3,42989,99110,124565,2607,27.6,4865,51558,572594,20358,19573,45.1,15600,37830,600,0,4998,15360,203,0,4985,14588,203,0,944,1395,16,0,20561,36.9,19776,45.6,2355,25,4865,47557,45331,95319,113611,25102,52.8,20357,42.8,20560,43.2,4997,15360,203,0,45331,,,,,
2021-06-22,AZ,AZA,Arizona,7278717,Report,8027030,6370509,110281,87522,2740656,3414344,209888,5621,3554332,48.8,36.4,3393290,60.2,6100833,108200,142362,1092362,83.5,2064180,157736,613390,2650090,2548405,45.2,3325920,4270110,431000,0,1177130,1471145,202285,1815,1176784,1369820,202162,1801,457190,429344,37162,1070,2852375,39.2,2750567,48.8,924766,70.7,1933712,6206060,6370002,102642,129342,3553893,57.3,2650023,42.7,2852270,46,1177116,1471092,202247,1815,5940203,,,,,
2021-06-22,BP2,BP2,Bureau of Prisons,0,Report,200890,192653,0,0,79273,105294,8086,0,104851,0,0,104850,0,192652,0,0,3311,0,6313,0,0,86808,86808,0,83820,106470,10600,0,37177,49631,8043,0,37177,49631,8043,0,1498,1466,103,0,94851,0,94851,0,3067,0,6313,0,192652,0,0,104850,0,86808,0,94851,0,37177,49631,8043,0,192652,,,,,
2021-06-22,CA,CAA,California,39512223,Report,48682075,41639567,123208,105384,17077402,23052121,1503860,6184,23787425,60.2,44.6,22441208,73.3,39345791,128507,159000,5392207,92.4,9669806,165632,833866,17614936,16668744,54.4,19840140,26226135,2615800,0,7521615,10091496,1491278,1825,7498611,9168383,1484716,1750,2228318,1959845,152098,704,19106214,48.4,18153460,59.3,4340965,74.4,9416112,33646265,41535289,123447,144688,23720405,70.5,17578073,52.2,19069066,56.7,7521218,10055031,1490993,1824,40785012,,,,,
2021-06-22,CO,COA,Colorado,5758736,Report,6971685,6056591,121063,105172,2549471,3289946,214171,3003,3288025,57.1,46.6,3096536,68.8,5725071,127246,154953,732987,87,1405481,166840,827586,2686435,2547372,56.6,2859500,3771885,340300,0,1183011,1502485,210956,939,1179696,1366748,209960,928,329777,314960,19354,294,2897391,50.3,2757332,61.3,664385,78.9,1363308,4936061,6040253,122370,141240,3277802,66.4,2680426,54.3,2891363,58.6,1182999,1496488,210937,939,5859334,,,,,
2021-06-22,CT,CTA,Connecticut,3565287,Report,4679635,4325425,131255,121321,1679683,2475758,169507,477,2358724,66.2,54.4,2220121,78.2,4076263,143639,164901,596560,94.7,1150179,182497,742512,1938275,1832418,64.6,1896780,2532855,250000,0,790462,1147673,169266,140,790110,1042190,169127,118,220219,319364,17374,31,2107541,59.1,2001545,70.5,556988,88.4,1120663,3105947,4323840,139212,150667,2357507,75.9,1937918,62.4,2107111,67.8,790260,1147518,169193,140,4246779,,,,,
