Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-23,US,USA,United States,331996199,Report,286095185,222322230,86174,66965,97353734,116754631,8040727,173138,137234889,41.3,25.1,135658570,52.6,220369142,85371,110834,44323780,81,80184788,146598,523056,83200594,82829682,32.1,121897300,146556735,17641150,0,37888629,45268315,7976866,42185,37842422,44943693,7958557,42119,17491755,17409731,1483966,17226,91175995,27.5,90786791,35.2,36402678,66.6,,,,
2021-04-23,AK,AKA,Alaska,731545,Report,756585,533546,103423,72934,238752,280978,13741,75,298047,40.7,31.7,291288,52.8,522504,94732,137171,70676,77.2,132791,144987,826074,231898,227634,41.3,326100,378885,51600,0,105991,125891,12830,16,105784,121834,12770,16,37532,26249,1449,7,244728,33.5,240404,43.6,65237,71.2,,,,
2021-04-23,AL,ALA,Alabama,4903185,Report,3898820,2429629,79516,49552,1157043,1200077,72509,0,1531741,31.2,19.6,1523168,39.9,2419653,63427,102200,607452,71.5,1036470,121961,458773,959807,958208,25.1,1705600,1949220,244000,0,458296,501463,74189,48,458238,499922,74155,48,248095,201496,22855,34,1033996,21.1,1032363,27.1,472480,55.6,,,,
2021-04-23,AR,ARA,Arkansas,3017804,Report,2552980,1688238,84597,55943,795123,838245,54441,429,1039897,34.5,21.4,1027885,44.4,1674102,72233,110154,379277,72.4,666415,127207,487320,645585,643347,27.8,1126800,1268280,157900,0,317590,327890,53155,105,317459,325785,52906,103,170183,117178,8600,73,698740,23.2,696253,30,296034,56.5,,,,
2021-04-23,AS,ASA,American Samoa,55689,Report,47010,37231,84415,66855,8448,28761,22,0,20901,37.5,29.5,20202,46.5,36020,82925,108226,2422,25.6,4481,47333,496567,16426,15917,36.6,15600,30810,600,0,3748,12678,28,0,3738,12179,28,0,866,1259,6,0,16454,29.5,15945,36.7,2131,22.5,,,,
2021-04-23,AZ,AZA,Arizona,7278717,Report,6236505,4750108,85681,65260,2078852,2536128,132494,2634,2832476,38.9,24.6,2795028,49.6,4697744,83316,110606,1019218,77.9,1881682,143790,476566,1790326,1777695,31.5,2712700,3151005,372800,0,785651,1003808,128015,867,785523,991305,127934,867,394340,394420,24346,577,1918341,26.4,1905629,33.8,813683,62.2,,,,
2021-04-23,BP2,BP2,Bureau of Prisons,0,Report,147940,139857,0,0,54734,83384,1739,0,81663,0,0,81662,0,139856,0,0,2960,0,5437,0,0,57507,57507,0,57100,84240,6600,0,22541,34966,1727,0,22541,34966,1727,0,1187,1258,30,0,59234,0,59234,0,2475,0,,,,
2021-04-23,CA,CAA,California,39512223,Report,35512950,27727113,89878,70174,12311691,14343357,1069097,2968,17946815,45.4,24.3,17686931,57.8,27412777,89533,115989,5024173,86.1,8745530,149801,608295,9606711,9553127,31.2,15105000,18148650,2259300,0,4480045,5126043,1060374,623,4476200,5076305,1056748,622,1958666,1690593,110394,344,10667085,27,10609875,34.7,3759997,64.4,,,,
2021-04-23,CO,COA,Colorado,5758736,Report,4923030,4068389,85488,70647,1861913,2062196,143196,1084,2541410,44.1,26,2499548,55.6,4019211,89331,109420,690844,82,1287920,152885,584397,1495534,1488240,33.1,2145800,2487030,290200,0,716349,778879,141422,306,715848,772086,140879,306,300922,284071,12549,129,1636956,28.4,1629119,36.2,597671,70.9,,,,
2021-04-23,CT,CTA,Connecticut,3565287,Report,3686495,2957181,103400,82944,1230876,1607554,118515,236,1835971,51.5,31,1806953,63.7,2926437,103122,129905,560837,89,1059399,168093,584931,1104488,1103105,38.9,1516500,1950195,219800,0,491815,612620,118658,53,491570,611482,118562,53,194439,291916,11081,18,1223146,34.3,1221667,43,497454,78.9,,,,
