Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-22,US,USA,United States,331996199,Report,357250375,283941223,107607,85525,120493252,153075845,10163242,208884,162470794,48.9,35.8,157720909,61.1,277299417,107426,138399,46620321,85.2,86294993,157769,653146,118947338,117180096,45.4,148157400,188398275,20694700,0,52252570,66637876,10061795,54222,52112004,64919048,10026671,54005,19354308,19188276,1756526,23300,129006463,38.9,127111729,49.2,40322410,73.7,86294993,280216744,283845123,101295,127491,162380673,57.9,118941357,42.4,128998003,46,52249490,66634100,10060218,54195,283845123,,,,
2021-05-22,AK,AKA,Alaska,731545,Report,802575,598449,109710,81806,263764,315771,18823,91,328869,45,36.1,315744,57.2,578877,104952,145509,72839,79.5,137236,149841,876288,264094,257647,46.7,348140,396435,58000,0,121154,142913,17517,27,120859,136761,17441,27,38841,27309,1963,15,281611,38.5,275088,49.9,68128,74.4,131610,608877,598009,98215,131812,328426,53.9,264090,43.4,281605,46.2,121152,142911,17515,27,572910,,,,
2021-05-22,AL,ALA,Alabama,4903185,Report,4476640,2962661,91301,60423,1424215,1443655,94791,0,1736645,35.4,26.5,1718110,45,2936280,76969,117347,642226,75.6,1141206,134285,526765,1300254,1291924,33.9,2008280,2197260,271100,0,633257,666915,96736,82,633084,658758,96694,82,290647,229833,27894,50,1396990,28.5,1388618,36.4,548424,64.5,1097828,4186880,2962374,70754,106921,1736359,41.5,1300242,31.1,1396976,33.4,633251,666909,96734,82,2836678,,,,
2021-05-22,AR,ARA,Arkansas,3017804,Report,2741670,2015842,90850,66798,952772,998857,63700,513,1161133,38.5,28,1135322,49,1979558,85412,118295,394720,75.3,714631,136411,523337,845097,834581,36,1217160,1349010,175500,0,419570,425401,62221,126,418979,415479,61917,123,189761,127732,10039,86,907318,30.1,896498,38.7,327618,62.5,680321,2557248,2013932,78754,107212,1159283,45.3,845058,33,907172,35.5,419566,425366,62114,126,1939727,,,,
2021-05-22,AS,ASA,American Samoa,55689,Report,54030,41907,97021,75252,9959,31922,26,0,23160,41.6,33.9,22289,51.3,40401,93011,124387,2531,26.7,4717,49826,570719,18867,18236,42,15600,37830,600,0,4292,14575,33,0,4280,13956,33,0,907,1360,7,0,18900,33.9,18269,42.1,2274,24,4717,47557,41905,88115,113611,23159,48.7,18866,39.7,18899,39.7,4291,14575,33,0,41905,,,,
2021-05-22,AZ,AZA,Arizona,7278717,Report,7678675,5764271,105495,79194,2530858,3050719,178616,4078,3264181,44.8,32.3,3174617,56.3,5634063,99922,136183,1068280,81.6,2005908,153283,586771,2350292,2313585,41,3189940,4074135,414600,0,1053434,1295528,171905,1330,1053201,1259057,171799,1327,438131,418319,32581,821,2522197,34.7,2485384,44.1,889852,68,1877642,6206060,5763866,92875,123729,3263867,52.6,2350256,37.9,2522127,40.6,1053421,1295505,171871,1330,5359217,,,,
2021-05-22,BP2,BP2,Bureau of Prisons,0,Report,184060,176502,0,0,70685,100361,5456,0,98316,0,0,98315,0,176501,0,0,3217,0,6073,0,0,77380,77380,0,73340,100620,10100,0,30783,46597,5432,0,30783,46597,5432,0,1399,1421,72,0,82812,0,82812,0,2892,0,6073,0,176501,0,0,98315,0,77380,0,82812,0,30783,46597,5432,0,176501,,,,
2021-05-22,CA,CAA,California,39512223,Report,46220830,36714358,116979,92919,15581522,19845751,1282460,4625,21686713,54.9,37.5,20876381,68.2,35592297,116248,150962,5253121,90,9334817,159894,791708,14826147,14515296,47.4,18958180,24688950,2573700,0,6523376,8301543,1271902,1228,6509542,8004553,1266920,1201,2134986,1866265,133463,530,16098049,40.7,15782216,51.5,4135244,70.8,9086212,33646265,36687454,109039,137373,21660550,64.4,14825467,44.1,16097120,47.8,6523010,8301230,1271653,1227,35984733,,,,
2021-05-22,CO,COA,Colorado,5758736,Report,6621280,5387598,114978,93555,2353614,2852792,179755,1437,3011347,52.3,40.1,2896935,64.4,5226024,116154,147165,718361,85.3,1367577,162341,785991,2310006,2263337,50.3,2746460,3548220,326600,0,1053913,1255678,177406,415,1051650,1211277,176668,410,320511,304753,16258,179,2487412,43.2,2440005,54.2,641701,76.2,1326091,4936061,5383802,109071,134141,3007596,60.9,2309982,46.8,2487371,50.4,1053903,1255664,177389,415,5214565,,,,
2021-05-22,CT,CTA,Connecticut,3565287,Report,4418395,3872950,123928,108629,1544169,2180711,147757,313,2181139,61.2,46.8,2090835,73.7,3746344,132014,155695,584308,92.7,1118272,177435,701061,1667001,1633413,57.6,1792940,2380755,244700,0,695731,971196,147853,74,695407,937936,147727,70,210620,310442,15170,24,1814854,50.9,1781140,62.8,536256,85.1,1088947,3105947,3871463,124647,142256,2180017,70.2,1666681,53.7,1814467,58.4,695535,971072,147786,74,3796485,,,,
2021-05-22,DC,DCA,District of Columbia,705749,Report,1008855,754427,142948,106897,298844,431550,23859,174,390523,55.3,39.5,384398,66.6,747931,129494,174669,71256,81.6,160477,183732,1155050,278977,277306,48,401560,553995,53300,0,116489,162344,27596,144,116460,160704,27578,142,35230,24312,1870,16,306573,43.4,304884,52.8,61428,70.3,139009,609754,754366,123716,165453,390470,64,278965,45.8,306559,50.3,116485,162336,27594,144,668391,,,,
