Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-04,US,USA,United States,331996199,Report,318474035,247769049,95927,74630,107477821,131657484,8449067,184677,147894671,44.5,29.5,145701541,56.4,244816355,94842,123377,45339719,82.9,82916221,151592,582252,97792513,97040954,37.6,133760900,165920235,18792900,0,43793335,53951349,8377861,46043,43724661,53268585,8356447,45948,18413391,18233055,1536572,19277,106168588,32,105395641,40.8,38202296,69.8,,,,
2021-05-04,AK,AKA,Alaska,731545,Report,772405,563184,105585,76986,251926,296274,14907,77,308846,42.2,34.2,301403,54.6,550248,99762,140040,71543,78.1,134853,147239,843347,249927,244456,44.3,333300,385905,53200,0,114627,135281,13827,19,114368,130069,13764,19,38206,26796,1563,10,263754,36.1,258220,46.8,66575,72.7,,,,
2021-05-04,AL,ALA,Alabama,4903185,Report,4145390,2644674,84545,53938,1264353,1304895,75426,0,1609919,32.8,22.5,1599359,41.9,2630522,68954,108664,621096,73.1,1080809,127178,487786,1102606,1098759,28.8,1827400,2067390,250600,0,527340,575207,77187,59,527244,571456,77152,59,266659,214278,23660,39,1179793,24.1,1175911,30.8,504636,59.4,,,,
2021-05-04,AR,ARA,Arkansas,3017804,Report,2645650,1834452,87668,60788,864803,913193,56002,454,1085254,36,24.6,1070997,46.2,1814375,78285,114152,385154,73.5,688285,131382,505009,741097,735184,31.7,1168800,1316250,160600,0,361475,379514,54695,108,361214,373864,54434,106,178563,122652,8820,73,795792,26.4,789618,34.1,310108,59.2,,,,
2021-05-04,AS,ASA,American Samoa,55689,Report,54030,39125,97021,70256,8805,30298,22,0,21904,39.3,31.1,21144,48.7,37815,87057,124387,2466,26,4573,48305,570719,17324,16777,38.6,15600,37830,600,0,3851,13473,29,0,3841,12936,29,0,874,1297,6,0,17353,31.2,16806,38.7,2177,23,,,,
2021-05-04,AZ,AZA,Arizona,7278717,Report,6918625,5193862,95053,71357,2274006,2777430,139306,3120,3009821,41.4,28.1,2964712,52.6,5121843,90837,122704,1039949,79.5,1935049,147868,528691,2048657,2024256,35.9,2957300,3567525,393800,0,894007,1153622,134438,1028,893847,1129382,134350,1027,414154,404791,25680,673,2183095,30,2158606,38.3,845298,64.6,,,,
2021-05-04,BP2,BP2,Bureau of Prisons,0,Report,168940,154102,0,0,59996,91318,2788,0,87107,0,0,87106,0,154101,0,0,3033,0,5699,0,0,66255,66255,0,65700,95940,7300,0,25026,41229,2774,0,25026,41229,2774,0,1281,1352,41,0,69029,0,69029,0,2674,0,,,,
2021-05-04,CA,CAA,California,39512223,Report,40533720,31468937,102585,79644,13830580,16518449,1116334,3574,19712296,49.9,29.3,19325672,63.1,30976425,101172,132387,5124925,87.8,9005563,154255,694295,11569310,11464428,37.4,16954500,21180120,2399100,0,5330587,6237909,1106863,814,5324177,6139439,1102955,812,2044556,1760020,115296,399,12676173,32.1,12567383,41,3920271,67.1,,,,
2021-05-04,CO,COA,Colorado,5758736,Report,5598750,4602145,97222,79916,2067551,2385589,147793,1212,2722484,47.3,31.7,2669964,59.3,4529994,100684,124438,702305,83.4,1324741,157256,664609,1826593,1807031,40.2,2391900,2903550,303300,0,848640,977609,145883,344,847731,958960,145308,340,308452,291742,13148,151,1972476,34.3,1952339,43.4,613493,72.8,,,,
2021-05-04,CT,CTA,Connecticut,3565287,Report,3955085,3336074,110933,93571,1360576,1848674,126565,259,1995763,56,37.1,1953176,68.8,3282301,115662,139369,571781,90.7,1086164,172340,627548,1321155,1310836,46.2,1614500,2110485,230100,0,564186,756911,126621,58,563914,746864,126513,58,202334,299668,12165,20,1447776,40.6,1437349,50.6,514187,81.6,,,,
2021-05-04,DC,DCA,District of Columbia,705749,Report,875555,621149,124060,88013,242573,357619,20920,37,347171,49.2,27.8,344663,59.7,618574,107097,151590,67976,77.8,147682,169083,1002430,196166,195379,33.8,347700,481455,46400,0,79839,116296,24721,31,79829,115521,24706,29,28960,22094,1648,9,220887,31.3,220085,38.1,52711,60.3,,,,
2021-05-04,DD2,DD2,Dept of Defense,0,Report,3821940,2993261,0,0,1328767,1592543,71552,399,1826465,0,0,1809163,0,2970685,0,0,164006,0,283104,0,0,1089085,1084162,0,1602300,2045940,173700,0,477333,611752,68637,0,477288,606874,68617,0,39849,70656,3221,0,1157722,0,1152779,0,113726,0,,,,
2021-05-04,DE,DEA,Delaware,973764,Report,1011365,787056,103861,80826,319365,433188,34265,238,464102,47.7,30.9,457918,59.5,777972,101010,131313,166777,88.3,308539,163329,535380,300415,298663,38.8,427000,527865,56500,0,123974,176333,33586,108,123939,174616,33562,108,57332,76291,6909,71,334001,34.3,332225,43.1,140603,74.4,,,,
2021-05-04,FL,FLA,Florida,21477737,Report,21184875,15606003,98636,72661,6789833,8229842,561071,25257,9138942,42.6,27.6,9052175,52.5,15498198,89856,122826,3800518,84.5,7225934,160671,471054,5926754,5906765,34.2,8774000,10995075,1415800,0,2663863,3254689,554521,8202,2663205,3235359,554250,8201,1580664,1424238,130101,6416,6481275,30.2,6461015,37.5,3141419,69.9,,,,
2021-05-04,FM,FMA,Federated States of Micronesia,103643,Report,63200,35663,60979,34409,35352,0,311,0,21130,20.4,14,21113,26.1,35642,44088,78177,1864,10.6,3264,18525,358704,14518,14514,18,61600,0,1600,0,14492,26,311,0,14488,26,311,0,1412,5,54,0,14829,14.3,14825,18.3,1471,8.3,,,,
2021-05-04,GA,GAA,Georgia,10617423,Report,9721415,6503909,91561,61257,2927519,3430573,145378,439,3769478,35.5,24.4,3718010,45.8,6430104,79252,119817,1161323,76.6,2196990,144829,640851,2587713,2565538,31.6,4089400,5104515,527500,0,1207769,1379691,142421,253,1207542,1357745,142211,251,544878,403158,18490,141,2730134,25.7,2707749,33.4,966667,63.7,,,,
2021-05-04,GU,GUA,Guam,165768,Report,140740,134018,84902,80847,52712,79983,1323,0,77693,46.9,33.5,75486,58.4,130706,101088,108848,13798,49,25685,91143,499414,55533,54430,42.1,53200,76440,11100,0,21211,34322,1329,0,21207,33223,1329,0,5002,6724,110,0,56862,34.3,55759,43.1,11836,42,,,,
2021-05-04,HI,HIA,Hawaii,1415872,Report,1514400,1259768,106959,88975,443809,700422,21777,93760,763392,53.9,35.3,750405,67.2,1245034,111562,135698,232520,86.6,415159,154652,564132,499930,497626,44.6,615000,826800,72600,0,181788,300071,22226,18071,181629,297943,22146,18054,76614,105937,4714,1409,522156,36.9,519772,46.6,188674,70.3,,,,
2021-05-04,IA,IAA,Iowa,3155070,Report,2856615,2461590,90540,78020,1118841,1248410,94217,122,1411697,44.7,32.8,1393651,57.4,2435786,100311,117642,473014,85.5,908202,164245,516610,1036054,1028551,42.4,1231900,1458015,166700,0,499705,536298,92614,51,499640,528860,92569,51,235985,194506,7786,39,1128668,35.8,1121120,46.2,438316,79.3,,,,
2021-05-04,ID,IDA,Idaho,1787065,Report,1453795,1102927,81351,61717,490645,580274,31485,523,614283,34.4,26.3,614168,45.9,1102886,82375,108584,222765,76.6,425324,146325,500153,469528,469500,35.1,614600,748995,90200,0,213459,255915,31354,154,213455,255891,31344,154,95668,101480,6789,67,500882,28,500844,37.4,204004,70.2,,,,
2021-05-04,IH2,IH2,Indian Health Svc,2082813,Report,1683715,1264250,80839,60699,709262,535018,19970,0,721957,34.7,25.7,703892,0,1234739,0,0,145479,0,263476,0,0,534712,523339,0,904700,705315,73700,0,300518,234194,19814,0,300350,222989,19783,0,67344,47653,2105,0,554526,26.6,543122,0,117102,0,,,,
2021-05-04,IL,ILA,Illinois,12671821,Report,12360865,9705012,97546,76587,4126550,5257073,316030,5359,6012435,47.4,29.1,5904688,59.9,9576183,97181,125441,1726361,84.5,3029045,148248,604966,3681578,3656336,37.1,5099000,6518265,743600,0,1612260,2067504,316496,1814,1610654,2043875,315193,1807,629091,668934,47795,1114,3998074,31.6,3971529,40.3,1346934,65.9,,,,
