Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-16,US,USA,United States,331996199,Report,415958305,357292057,125290,107619,141882801,201153708,13921901,333647,198595349,59.8,46.7,186232071,72.1,335826741,130034,161062,49712271,90.9,93292959,170565,760483,154971032,145999655,56.5,170431400,224023155,21484400,19350,64319713,90549693,13724312,95639,63889860,81892462,13619875,94123,20980834,20999911,2156713,41233,168689357,50.8,159496321,61.8,44178691,80.8,93292959,283545812,356937818,125884,146699,198369287,70,154844198,54.6,168558521,59.4,64315954,90425465,13721511,95590,356937818,26,,,,
2021-08-16,AK,AKA,Alaska,731545,Report,882985,711092,120701,97204,292358,388879,29660,195,386179,52.8,42.5,359541,65.2,664330,120445,160088,76540,83.6,144096,157331,964084,310952,290929,52.7,373700,449985,59300,0,134910,175994,27597,48,134537,156347,27472,45,40278,28777,2758,23,338549,46.3,318401,57.7,71836,78.4,137613,608877,709012,116446,145019,384895,63.2,310160,50.9,337755,55.5,134906,175206,27595,48,665151,,,,,
2021-08-16,AL,ALA,Alabama,4903185,Report,5554810,3815944,113290,77826,1724991,1964063,126886,4,2289141,46.7,32.9,2188755,57.4,3665779,96092,145609,702167,82.6,1242108,146158,653632,1614000,1562851,41,2526620,2746890,281300,0,759176,854540,129610,284,758890,803678,129542,283,314355,249266,32861,174,1743610,35.6,1692393,44.4,596656,70.2,1196927,4186880,3815595,91132,132672,2288791,54.7,1613967,38.5,1743571,41.6,759164,854519,129604,284,3677657,,,,,
2021-08-16,AR,ARA,Arkansas,3017804,Report,3348650,2630531,110963,87167,1178403,1360409,90782,937,1532747,50.8,35.8,1438088,62,2482083,107095,144485,432795,82.6,784949,149833,639199,1079701,1026319,44.3,1525180,1644570,178900,0,511919,567519,88778,263,510919,515152,88300,248,206217,141599,13413,148,1168479,38.7,1114619,48.1,361377,69,748981,2557248,2625413,102666,130947,1529029,59.8,1078358,42.2,1167020,45.6,511912,566184,88662,262,2544165,,,,,
2021-08-16,AS,ASA,American Samoa,55689,Report,58530,53819,105102,96642,13273,40000,545,1,29749,53.4,43.3,25897,59.7,47558,109644,134939,2765,29.3,5186,54960,620284,24113,21731,50.1,15600,42330,600,0,6002,18111,550,0,5988,15743,549,0,1030,1462,25,0,24663,44.3,22280,51.4,2517,26.7,5186,47557,53808,113144,123073,29741,62.5,24110,50.7,24660,51.9,6001,18109,550,0,53808,,,,,
2021-08-16,AZ,AZA,Arizona,7278717,Report,8881820,7339062,122025,100829,3066952,3997533,264410,10167,4010968,55.1,43,3762147,66.7,6897311,122326,157522,1136923,86.9,2169215,165762,678710,3130106,2947248,52.3,3685620,4765200,431000,0,1353551,1773251,255229,3304,1353082,1590895,254855,3271,485808,451638,43185,1741,3385335,46.5,3202103,56.8,982372,75.1,2036027,6206060,7338156,118242,143115,4010157,64.6,3129991,50.4,3384988,54.5,1353530,1773158,254997,3303,6868442,,,,,
2021-08-16,BP2,BP2,Bureau of Prisons,0,Report,219160,206605,0,0,84573,112240,9792,0,113536,0,0,113535,0,206604,0,0,3432,0,6542,0,0,91896,91896,0,91740,116820,10600,0,39773,52123,9717,0,39773,52123,9717,0,1540,1528,129,0,101613,0,101613,0,3197,0,6542,0,206604,0,0,113535,0,91896,0,101613,0,39773,52123,9717,0,206604,,,,,
2021-08-16,CA,CAA,California,39512223,Report,52593385,46585588,133107,117902,18347196,26500988,1725186,12218,26496378,67.1,50,24624787,80.4,43300559,141424,171775,5648988,96.8,10139572,173679,900862,19760158,18351587,59.9,21183840,28793745,2615800,0,8101409,11654948,1708088,3801,8076412,10271616,1700829,3559,2321473,2062979,171834,1237,21468246,54.3,20052416,65.5,4557523,78.1,9874779,33646265,46457603,138077,156313,26417227,78.5,19711911,58.6,21419676,63.7,8100985,11607133,1707765,3793,45595168,,,,,
2021-08-16,CO,COA,Colorado,5758736,Report,7408845,6635972,128654,115233,2692640,3694616,244514,4202,3568136,62,51.4,3317344,73.7,6178169,137317,164670,751835,89.2,1447533,171832,879480,2961255,2756245,61.3,3040520,4028025,340300,0,1257344,1702595,240027,1316,1253748,1501222,238914,1275,336746,325216,22018,447,3201282,55.6,2995159,66.6,684427,81.2,1404527,4936061,6616032,134035,150096,3556383,72,2953246,59.8,3193252,64.7,1257330,1694601,240006,1315,6420115,,,,,
2021-08-16,CT,CTA,Connecticut,3565287,Report,5084695,4700511,142617,131841,1779738,2727579,192449,745,2561549,71.8,59.2,2381143,83.9,4370747,154016,179174,610915,96.9,1178162,186937,806782,2109344,1964562,69.2,2076840,2757855,250000,0,839963,1269120,191522,261,839587,1124760,191371,215,225581,326184,19415,54,2300866,64.5,2155933,76,571234,90.6,1148464,3105947,4698841,151285,163708,2560259,82.4,2108965,67.9,2300410,74.1,839757,1268947,191445,261,4619719,,,,,
