Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-07-14,US,USA,United States,331996199,Report,388295385,335487779,116958,101052,136180712,186127467,12905099,274501,184835149,55.7,44.4,175151164,67.8,318329882,123260,150351,48583705,88.8,91258606,166845,709908,147391488,140029123,54.2,160088260,206712375,21484400,10350,62288421,85022114,12739872,76109,61943572,77931913,12658574,75263,20687298,20557479,2049474,33162,160126516,48.2,152609322,59.1,43327413,79.2,91258606,283545812,335138050,118195,136943,184611369,65.1,147266652,51.9,159997899,56.4,62284780,84899825,12737220,76074,335138050,24,,,,
2021-07-14,AK,AKA,Alaska,731545,Report,841265,684753,114998,93604,286679,370928,26971,175,369636,50.5,41.2,347720,63,645723,117072,152524,75392,82.3,142230,155293,918532,301681,284605,51.6,360780,421185,59300,0,132675,168964,25026,42,132313,152253,24904,39,39979,28406,2497,22,326707,44.7,309509,56.1,70904,77.4,135617,608877,682776,112137,138167,368415,60.5,300926,49.4,325950,53.5,132672,168212,25024,42,637949,,,,,
2021-07-14,AL,ALA,Alabama,4903185,Report,4893240,3434499,99797,70046,1588433,1730547,115515,4,2000914,40.8,31,1946134,51,3347876,87758,128267,675326,79.5,1204937,141784,575786,1520810,1487336,39,2247100,2364840,281300,0,728270,792401,118222,139,728021,759176,118162,139,308717,244203,31246,88,1639032,33.4,1605498,42.1,584254,68.7,1160475,4186880,3434178,82022,116871,2000589,47.8,1520779,36.3,1638995,39.1,728259,792381,118216,139,3300589,,,,,
2021-07-14,AR,ARA,Arkansas,3017804,Report,2879750,2297956,95425,76147,1066201,1150790,80328,637,1304706,43.2,32.5,1251714,54,2209867,95350,124253,409947,78.3,747942,142769,549694,979401,944362,40.7,1300180,1400670,178900,0,480544,498691,78499,166,479565,464643,78049,154,200655,133831,12219,93,1057900,35.1,1022411,44.1,346798,66.2,712589,2557248,2293028,89668,112611,1301125,50.9,978110,38.2,1056496,41.3,480538,497407,78386,165,2214562,,,,,
2021-07-14,AS,ASA,American Samoa,55689,Report,54030,49040,97021,88060,12058,36469,513,0,27279,49,39.3,24787,57.1,45220,104254,124565,2673,28.3,5003,53020,572594,21868,20546,47.4,15600,37830,600,0,5507,16361,520,0,5494,15052,519,0,982,1422,21,0,22388,40.2,21065,48.6,2425,25.7,5003,47557,49033,103104,113611,27274,57.4,21866,46,22386,47.1,5506,16360,520,0,49033,,,,,
2021-07-14,AZ,AZA,Arizona,7278717,Report,8254080,6907835,113400,94905,2927819,3725894,246967,7155,3746711,51.5,40.9,3555257,63.1,6560813,116358,146388,1115711,85.3,2129351,162716,630741,2978157,2831083,50.2,3429580,4393500,431000,0,1300662,1675141,238094,2354,1300249,1528497,237749,2337,478160,445535,41412,1340,3216251,44.2,3068832,54.4,966447,73.9,1997990,6206060,6907018,111295,133000,3745964,60.4,2978061,48,3215925,51.8,1300643,1675064,237864,2354,6464039,,,,,
2021-07-14,BP2,BP2,Bureau of Prisons,0,Report,205990,197130,0,0,81376,107112,8642,0,106759,0,0,106758,0,197129,0,0,3345,0,6397,0,0,89321,89321,0,86220,109170,10600,0,38714,50607,8594,0,38714,50607,8594,0,1522,1490,113,0,97915,0,97915,0,3125,0,6397,0,197129,0,0,106758,0,89321,0,97915,0,38714,50607,8594,0,197129,,,,,
2021-07-14,CA,CAA,California,39512223,Report,49757035,43767439,125928,110769,17636917,24518401,1604595,7526,24808278,62.8,47.3,23278447,76,41054767,134089,162511,5516607,94.5,9896299,169512,852279,18671418,17491849,57.1,20228940,26912295,2615800,0,7807402,10861747,1590452,2269,7782798,9706913,1583300,2138,2274422,2008484,160713,822,20261870,51.3,19075149,62.3,4444441,76.1,9631862,33646265,43640595,129704,147883,24729867,73.5,18623535,55.4,20213677,60.1,7806992,10814278,1590142,2265,42790438,,,,,
2021-07-14,CO,COA,Colorado,5758736,Report,7110155,6322092,123467,109783,2619344,3472285,226985,3478,3392667,58.9,49.3,3179485,70.7,5932812,131863,158031,740310,87.9,1423303,168956,844023,2838025,2663232,59.2,2918680,3851175,340300,0,1226613,1610321,223363,1091,1223082,1439083,222270,1067,333241,319892,20523,356,3061388,53.2,2885502,64.1,674012,80,1380663,4936061,6302397,127681,144045,3381001,68.5,2830146,57.3,3053488,61.9,1226601,1602454,223342,1091,6110499,,,,,
2021-07-14,CT,CTA,Connecticut,3565287,Report,4787775,4487066,134289,125854,1724842,2582483,179174,567,2428910,68.1,56.9,2275447,80.2,4203422,148120,168712,601735,95.5,1162068,184384,759670,2029128,1903756,67.1,1941020,2596755,250000,0,819131,1209815,178731,182,818768,1084841,178588,147,222949,322694,18297,41,2207859,61.9,2082344,73.4,563981,89.5,1132493,3105947,4485451,144415,154149,2427664,78.2,2028759,65.3,2207416,71.1,818928,1209649,178657,182,4407540,,,,,
2021-07-14,DC,DCA,District of Columbia,705749,Report,1073805,883134,152151,125134,347483,506890,28373,388,440681,62.4,49.1,425428,73.7,859958,148890,185914,75180,86.1,171309,196134,1229410,346582,336691,58.3,426440,592965,54400,0,143619,202757,31704,206,143573,192924,31685,194,37914,27105,2250,24,378286,53.6,368376,63.8,67293,77,149412,609754,883054,144821,176105,440592,72.3,346542,56.8,378244,62,143614,202722,31702,206,793048,,,,,
2021-07-14,DD2,DD2,Dept of Defense,0,Report,4397410,4402465,0,0,1780842,2460333,160124,1166,2490928,0,0,2392643,0,4236096,0,0,194402,0,352723,0,0,1742050,1677162,0,1843300,2367810,186300,0,719699,1022350,157203,1,719592,957569,157095,1,50731,84690,6244,0,1899253,0,1834257,0,141665,0,352723,0,4399860,0,0,2488429,0,1741946,0,1899132,0,719671,1022274,157186,1,4399860,,,,,
2021-07-14,DE,DEA,Delaware,973764,Report,1299475,1061858,133449,109047,423453,591890,45968,547,576323,59.2,46.7,547201,71,1006107,130631,168721,177117,93.8,335143,177413,687895,454760,431851,56.1,532380,701295,65800,0,189400,265118,45138,242,189301,242308,45103,242,65266,83922,8702,138,499898,51.3,476954,61.9,158028,83.7,319164,839807,1061670,126418,154735,576165,68.6,454730,54.1,499860,59.5,189396,265092,45130,242,1027778,,,,,
2021-07-14,FL,FLA,Florida,21477737,Report,25300755,21639419,117800,100753,8603544,11923967,1057754,54154,11825212,55.1,42.4,11374608,65.9,20857397,120928,146690,4065893,90.4,7916889,176035,562572,9102165,8784115,50.9,10267340,13338915,1694500,0,3820491,5264214,1040691,17460,3819417,4947279,1039467,17419,1757435,1607537,179620,11695,10142856,47.2,9823582,57,3556287,79.1,7610474,18696028,21631163,115699,135327,11817685,63.2,9101429,48.7,10141399,54.2,3819895,5264074,1039970,17460,20927431,,,,,
2021-07-14,FM,FMA,Federated States of Micronesia,103643,Report,78800,53446,76030,51567,47131,0,6315,0,32045,30.9,20.6,32000,39.6,53406,66157,97614,2601,14.8,4393,25016,448722,21389,21385,26.5,68600,0,10200,0,21335,54,6284,0,21331,54,6269,0,1799,5,565,0,27673,26.7,27654,34.3,2369,13.5,4393,88509,53433,60370,89030,32033,36.2,21388,24.2,27666,31.3,21334,54,6278,0,53433,,,,,
