Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-11,US,USA,United States,331996199,Report,237796105,187047131,71626,56340,83847244,96586783,6453740,159364,119242902,35.9,19.9,118428320,45.9,186057401,72079,92122,42964165,78.5,75298324,137665,434752,66216691,66044462,25.6,102932700,118670955,16192450,0,30602758,35575236,6415207,37691,30575879,35429934,6403215,37651,16016128,16222689,1349640,14655,72630892,21.9,72446679,28.1,33603113,61.4,,,,
2021-04-11,AK,AKA,Alaska,731545,Report,706185,461286,96533,63056,206693,243255,11276,62,270838,37,25.7,265491,48.1,453155,82158,128034,68032,74.3,122672,133939,771045,188210,185434,33.6,308600,355485,42100,0,84708,103490,10582,12,84590,100832,10532,12,33381,23004,1243,5,198792,27.2,195966,35.5,57633,62.9,,,,
2021-04-11,AL,ALA,Alabama,4903185,Report,3278980,2082605,66874,42475,1006760,1009658,66187,0,1382951,28.2,15.3,1377822,36.1,2077106,54447,85952,581917,68.5,960037,112967,385836,751948,751471,19.7,1467400,1572480,239100,0,373013,378892,67602,43,372971,378457,67572,43,217503,179901,21416,31,819550,16.7,819043,21.5,418851,49.3,,,,
2021-04-11,AR,ARA,Arkansas,3017804,Report,2138430,1469291,70860,48687,696646,725907,46405,333,944947,31.3,17.3,937659,40.5,1461244,63049,92267,365778,69.8,626977,119679,408189,521911,521049,22.5,956300,1028430,153700,0,257340,264496,45338,75,257288,263687,45116,74,154317,107566,7443,54,567249,18.8,566165,24.4,269380,51.4,,,,
2021-04-11,AS,ASA,American Samoa,55689,Report,43810,34165,78669,61350,7041,27124,0,0,19406,34.8,26.6,18777,43.2,33082,76161,100859,2312,24.4,4195,44312,462765,14840,14389,33.1,12400,30810,600,0,2951,11889,6,0,2949,11440,6,0,733,1213,1,0,14846,26.7,14395,33.1,1947,20.6,,,,
2021-04-11,AZ,AZA,Arizona,7278717,Report,5161045,4125010,70906,56672,1818298,2198627,105989,2096,2533121,34.8,20.3,2506624,44.5,4091682,72567,91533,982684,75.1,1776347,135741,394384,1476738,1471941,26.1,2257800,2556645,346600,0,653103,822948,102327,687,653013,818241,102258,687,351335,373774,20691,461,1579065,21.7,1574199,27.9,746261,57,,,,
2021-04-11,BP2,BP2,Bureau of Prisons,0,Report,123570,126905,0,0,49287,76148,1470,0,74459,0,0,74458,0,126904,0,0,2819,0,5130,0,0,51805,51805,0,48500,71370,3700,0,20193,31612,1459,0,20193,31612,1459,0,1101,1179,17,0,53264,0,53264,0,2297,0,,,,
2021-04-11,CA,CAA,California,39512223,Report,29034050,22754163,73481,57588,10333068,11590642,828191,2262,15123816,38.3,19,15000631,49,22608357,73841,94828,4808049,82.4,8212130,140664,497319,7507801,7485301,24.4,12470200,14474850,2089000,0,3467114,4040251,824595,436,3465300,4019566,822116,435,1782389,1559033,90760,271,8332396,21.1,8307417,27.1,3432453,58.8,,,,
2021-04-11,CO,COA,Colorado,5758736,Report,4090550,3336248,71032,57934,1579380,1636390,119536,942,2143097,37.2,20.3,2122824,47.2,3313687,73650,90917,672400,79.8,1243413,147602,485576,1167616,1165312,25.9,1832100,1979250,279200,0,575199,592157,118152,260,574995,590057,117767,260,287284,272575,11168,111,1285768,22.3,1283079,28.5,571138,67.8,,,,
2021-04-11,CT,CTA,Connecticut,3565287,Report,2991235,2451693,83899,68766,1046302,1312893,92321,177,1555580,43.6,24.7,1543886,54.4,2438870,85941,105405,545781,86.6,1014966,161043,474615,881883,880920,31,1234600,1554735,201900,0,399918,481937,92804,28,399707,481185,92734,28,179382,277718,9278,15,974687,27.3,973654,34.3,466393,74,,,,
