Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-06,US,USA,United States,331996199,Report,405102715,349787479,122020,105359,139969467,195903754,13596515,317743,193764457,58.4,45.9,182368493,70.6,329822374,127710,156859,49381256,90.3,92644708,169379,740636,152508337,144103670,55.8,167142740,216456225,21484400,19350,63726330,88685831,13415537,90558,63327374,80568540,13319104,89243,20906026,20863017,2127417,39185,165918256,50,157304262,60.9,43935646,80.3,92644708,283545812,349435613,123238,142870,193540036,68.3,152382163,53.7,165788140,58.5,63722603,88562255,13412771,90512,349435613,26,,,,
2021-08-06,AK,AKA,Alaska,731545,Report,870395,702821,118980,96074,290395,383257,28982,187,380643,52,42.1,355258,64.4,658064,119309,157805,76147,83.1,143489,156668,950337,308247,288983,52.4,371460,439635,59300,0,134281,173920,26916,46,133910,155030,26791,43,40189,28674,2691,22,335163,45.8,315774,57.3,71576,78.1,137045,608877,700746,115088,142951,379363,62.3,307456,50.5,334370,54.9,134277,173133,26914,46,657456,,,,,
2021-08-06,AL,ALA,Alabama,4903185,Report,5262690,3681013,107332,75074,1677634,1879941,123434,4,2192650,44.7,32.2,2107004,55.2,3554045,93163,137952,693877,81.6,1230177,144754,619259,1577339,1534358,40.2,2435200,2546190,281300,0,749322,827766,126180,251,749044,785063,126115,251,312743,247364,32408,157,1703519,34.7,1660473,43.5,592672,69.7,1185216,4186880,3680678,87910,125695,2192314,52.4,1577306,37.7,1703480,40.7,749310,827745,126174,251,3544319,,,,,
2021-08-06,AR,ARA,Arkansas,3017804,Report,3134360,2520966,103862,83536,1141344,1290843,88084,695,1465389,48.6,34.4,1384589,59.7,2395775,103371,135239,427412,81.6,775597,148048,598295,1039272,995132,42.9,1450840,1504620,178900,0,498653,540428,86155,191,497660,497294,85678,178,204187,139978,13138,107,1125427,37.3,1080810,46.6,357410,68.2,739823,2557248,2515896,98383,122568,1461706,57.2,1037942,40.6,1123981,44,498646,539106,86039,190,2435563,,,,,
2021-08-06,AS,ASA,American Samoa,55689,Report,55830,52933,100253,95051,13049,39338,545,1,29366,52.7,42.5,25756,59.4,47184,108782,128715,2758,29.2,5171,54801,591670,23667,21537,49.7,15600,39630,600,0,5905,17762,550,0,5891,15646,549,0,1028,1458,25,0,24217,43.5,22086,50.9,2511,26.6,5171,47557,52922,111281,117396,29358,61.7,23664,49.8,24214,50.9,5904,17760,550,0,52922,,,,,
2021-08-06,AZ,AZA,Arizona,7278717,Report,8685220,7182354,119324,98676,3011868,3903322,257597,9567,3916686,53.8,42.2,3685787,65.4,6771978,120103,154035,1129275,86.3,2154661,164650,663686,3073617,2903590,51.5,3605120,4649100,431000,0,1332853,1737642,248586,3122,1332403,1568095,248221,3092,482795,449450,42546,1659,3322203,45.6,3151811,55.9,976450,74.6,2022395,6206060,7181479,115717,139947,3915897,63.1,3073510,49.5,3321865,53.5,1332832,1737557,248355,3121,6726310,,,,,
2021-08-06,BP2,BP2,Bureau of Prisons,0,Report,216380,203635,0,0,83542,110596,9497,0,111078,0,0,111077,0,203634,0,0,3405,0,6503,0,0,91414,91414,0,90760,115020,10600,0,39621,51793,9428,0,39621,51793,9428,0,1537,1520,124,0,100842,0,100842,0,3181,0,6503,0,203634,0,0,111077,0,91414,0,100842,0,39621,51793,9428,0,203634,,,,,
2021-08-06,CA,CAA,California,39512223,Report,51463045,45677059,130246,115602,18133903,25845916,1687947,9293,25937550,65.6,49.2,24183198,79,42586758,139092,168083,5613495,96.2,10073103,172540,881501,19424954,18093358,59.1,20924700,27922545,2615800,0,8021500,11400539,1671795,2915,7996599,10094049,1664566,2710,2309477,2048167,168574,964,21096749,53.4,19757924,64.5,4527182,77.5,9809092,33646265,45549427,135377,152953,25858637,76.9,19376811,57.6,21048286,62.6,8021079,11352823,1671475,2909,44695629,,,,,
2021-08-06,CO,COA,Colorado,5758736,Report,7309025,6532588,126921,113438,2669317,3621156,238068,4047,3507478,60.9,50.8,3268936,72.7,6097219,135517,162451,748264,88.8,1440014,170939,867631,2923341,2728314,60.6,3010000,3958725,340300,0,1248819,1673256,233866,1266,1245247,1481834,232756,1233,335816,323558,21528,427,3157207,54.8,2961070,65.8,681329,80.9,1397117,4936061,6512754,131942,148074,3495772,70.8,2915379,59.1,3149224,63.8,1248806,1665307,233845,1266,6318856,,,,,
2021-08-06,CT,CTA,Connecticut,3565287,Report,4988685,4629077,139924,129837,1762123,2678207,188066,681,2516437,70.6,58.4,2345253,82.6,4314605,152038,175791,608080,96.5,1173218,186153,791548,2083439,1944788,68.5,2037080,2701605,250000,0,833724,1249480,187265,235,833350,1111246,187117,192,224880,325070,19057,52,2270704,63.7,2131905,75.1,569059,90.3,1143560,3105947,4627426,148986,160617,2515163,81,2083063,67.1,2270252,73.1,833518,1249310,187189,235,4548752,,,,,
