Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-26,US,USA,United States,331996199,Report,471814235,390114328,142114,117506,151000534,223782867,14942698,388229,213456787,64.3,50.9,198928388,77,363771954,140855,182690,51149407,93.5,97960107,179097,862603,169032942,157444384,61,188180020,261062565,22552300,19350,68228492,100608835,14726178,107365,67702345,89468313,14601044,105302,21497329,21745674,2244233,46694,183670870,55.3,171877004,66.6,45533930,83.2,97960107,283545812,389752022,137456,166398,213225592,75.2,168903860,59.6,183537473,64.7,68224501,100482472,14723202,107298,389752022,38,2656623,,,,
2021-09-26,AK,AKA,Alaska,731545,Report,1044305,775975,142753,106073,310019,431916,33652,388,415883,56.8,45.5,385071,69.8,719766,130496,189336,78575,85.8,152566,166579,1140220,333140,308104,55.9,420680,557625,66000,0,140709,192151,31358,64,140326,167505,31223,60,41000,29584,3042,28,364282,49.8,339114,61.5,73654,80.4,145738,608877,773757,127079,171513,414542,68.1,332279,54.6,363419,59.7,140705,191294,31356,64,721637,,,,,,
2021-09-26,AL,ALA,Alabama,4903185,Report,6639550,4485507,135413,91481,1986149,2361610,137693,55,2570413,52.4,39.4,2436292,63.9,4256069,111565,174044,731961,86.1,1343299,158065,781273,1930197,1834820,48.1,2985440,3353310,300800,0,887289,1041512,139840,385,886871,946555,139761,384,336398,263878,34325,251,2069026,42.2,1973571,51.7,634852,74.7,1296529,4186880,4485098,107123,158580,2570022,61.4,1930145,46.1,2068967,49.4,887278,1041471,139833,385,4335476,,,,,,
2021-09-26,AR,ARA,Arkansas,3017804,Report,3993520,2993190,132332,99184,1302369,1589688,98357,2776,1675687,55.5,42.1,1559727,67.3,2788241,120305,172309,445887,85.1,830772,158580,762294,1271541,1183518,51.1,1774420,2033100,186000,0,584874,685361,96478,693,583819,598447,95968,670,216452,149606,14101,402,1367406,45.3,1278904,55.2,380561,72.6,793556,2557248,2987962,116843,156165,1671885,65.4,1270173,49.7,1365921,53.4,584867,684002,96361,691,2900417,,,,,,
2021-09-26,AS,ASA,American Samoa,55689,Report,66050,60992,118605,109523,15921,44524,546,1,33695,60.5,49.1,28110,64.8,51151,117927,152277,2851,30.2,5325,56433,699979,27322,23100,53.3,16100,49350,600,0,6849,20472,554,0,6834,16265,553,0,1065,1479,25,0,27875,50.1,23652,54.5,2569,27.2,5325,47557,60976,128217,138886,33685,70.8,27316,57.4,27869,58.6,6848,20467,554,0,60976,,,,,,
2021-09-26,AZ,AZA,Arizona,7278717,Report,9821230,8163166,134931,112151,3332502,4529297,288006,13361,4300913,59.1,47.1,4000870,71,7606443,134902,174182,1161134,88.7,2330358,178076,750495,3426128,3182563,56.4,4022040,5351190,448000,0,1448090,1971956,278469,4049,1447532,1729006,278062,4003,498756,468993,45720,2162,3702564,50.9,3458603,61.3,1015631,77.6,2193236,6206060,8162090,131518,158252,4299973,69.3,3425985,55.2,3702188,59.7,1448066,1971839,278235,4048,7658774,,,,,,
2021-09-26,BP2,BP2,Bureau of Prisons,0,Report,240690,226878,0,0,91396,123964,11518,0,121700,0,0,121698,0,226876,0,0,3534,0,6903,0,0,104590,104590,0,99120,129870,11700,0,44288,60254,11489,0,44288,60254,11488,0,1666,1645,168,0,116031,0,116030,0,3479,0,6903,0,226876,0,0,121698,0,104590,0,116030,0,44288,60254,11488,0,226876,,,,,,
2021-09-26,CA,CAA,California,39512223,Report,58117645,50366708,147088,127471,19348563,29154962,1850033,13150,28248056,71.5,54.1,26100633,85.2,46486097,151828,189818,5803925,99.4,10642253,182289,995486,21395261,19669556,64.2,22501040,32886405,2730200,0,8521951,12852767,1837301,3950,8496627,11152726,1829834,3694,2381322,2132804,184039,1252,23215969,58.8,21482881,70.2,4699417,80.5,10369465,33646265,50237095,149310,172731,28167579,83.7,21346727,63.4,23167090,68.9,8521522,12804674,1836953,3941,49295847,,,,,,
2021-09-26,CO,COA,Colorado,5758736,Report,8109725,7131814,140825,123843,2824688,4035358,266838,4930,3764748,65.4,54.6,3488623,77.5,6613353,146989,180247,767160,91.1,1534773,182188,962679,3146107,2906561,64.6,3265180,4483245,361300,0,1302559,1839630,262281,1457,1298918,1603824,261090,1406,342131,335047,23771,509,3405927,59.1,3165238,70.4,701458,83.3,1490188,4936061,7111702,144076,164295,3752910,76,3138023,63.6,3397820,68.8,1302542,1831564,262258,1456,6894637,,,,,,
2021-09-26,CT,CTA,Connecticut,3565287,Report,5591065,5003948,156819,140352,1861348,2937178,204482,940,2704339,75.9,62.8,2500938,88.1,4623439,162921,197018,624351,99.1,1220732,193692,887127,2237900,2065493,72.8,2265100,3064665,261300,0,874210,1362502,203669,330,873821,1190569,203495,258,229152,331198,20370,70,2440711,68.5,2268143,79.9,580790,92.2,1190124,3105947,5002222,161053,180012,2703007,87,2237510,72,2440241,78.6,874005,1362319,203589,328,4919383,,,,,,
