Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-29,US,USA,United States,331996199,Report,305478495,237360493,92013,71495,103474188,125540172,8166410,179723,143793565,43.3,27.6,141835469,54.9,234846447,90980,118343,44900981,82.1,81843169,149630,558493,91571946,91023018,35.3,129801200,157786395,17890900,0,41373484,50152429,8098676,44356,41314540,49662545,8078837,44278,18041472,17860070,1490857,18378,99668945,30,99100200,38.4,37410778,68.4,,,,
2021-04-29,AK,AKA,Alaska,731545,Report,768205,550524,105011,75255,246893,289534,14020,77,304657,41.6,33.1,297499,53.9,538551,97641,139278,71197,77.7,134013,146322,838762,241933,237141,43,329100,385905,53200,0,111406,130510,13075,17,111158,125966,13014,17,37960,26548,1473,9,255008,34.9,250155,45.4,65990,72.1,,,,
2021-04-29,AL,ALA,Alabama,4903185,Report,4042070,2559938,82438,52210,1218436,1268086,73416,0,1579093,32.2,21.3,1569193,41.1,2547545,66779,105955,615675,72.4,1064044,125206,475629,1046227,1043496,27.4,1772600,2025270,244200,0,497431,548737,75121,59,497349,546088,75087,59,258986,210284,23103,38,1121348,22.9,1118583,29.3,492411,57.9,,,,
2021-04-29,AR,ARA,Arkansas,3017804,Report,2628460,1772085,87098,58721,831965,884999,54678,443,1067532,35.4,23.2,1054305,45.5,1754838,75716,113411,382719,73.1,678142,129446,501727,701568,697432,30.1,1162000,1308060,158400,0,341699,359765,53345,104,341511,355819,53096,102,174716,120835,8636,70,754913,25,750528,32.4,304257,58.1,,,,
2021-04-29,AS,ASA,American Samoa,55689,Report,54030,38337,97021,68841,8667,29648,22,0,21552,38.7,30.3,20818,47.9,37077,85358,124387,2445,25.8,4523,47776,570719,16886,16363,37.7,15600,37830,600,0,3795,13091,28,0,3785,12578,28,0,867,1276,6,0,16914,30.4,16391,37.7,2149,22.7,,,,
2021-04-29,AZ,AZA,Arizona,7278717,Report,6536895,5024348,89808,69028,2196310,2690866,134272,2900,2943500,40.4,26.8,2901097,51.5,4959701,87962,115934,1031671,78.8,1913832,146247,499521,1948387,1928569,34.2,2864200,3299595,373100,0,848660,1098763,129708,964,848509,1079096,129623,964,406902,400007,24706,635,2078095,28.6,2058192,36.5,832250,63.6,,,,
2021-04-29,BP2,BP2,Bureau of Prisons,0,Report,158890,148122,0,0,57879,88281,1962,0,84258,0,0,84257,0,148121,0,0,3006,0,5608,0,0,63148,63148,0,61500,90090,7300,0,24383,38765,1949,0,24383,38765,1949,0,1267,1303,33,0,65097,0,65097,0,2603,0,,,,
2021-04-29,CA,CAA,California,39512223,Report,38562350,29957450,97596,75818,13234547,15634857,1084751,3295,19054735,48.2,27.1,18714614,61.1,29538416,96475,125948,5084361,87.1,8904048,152516,660527,10720973,10643009,34.8,16355300,19938750,2268300,0,4974986,5745261,1075715,726,4969707,5672577,1072005,725,2011711,1733780,111883,373,11796688,29.9,11715014,38.3,3857747,66.1,,,,
2021-04-29,CO,COA,Colorado,5758736,Report,5335910,4388497,92658,76206,1987109,2255914,144324,1150,2658086,46.2,29.2,2609846,58,4327596,96186,118596,697956,82.9,1312345,155784,633409,1681892,1669300,37.1,2319700,2725710,290500,0,793343,888225,142431,324,792645,876331,141881,324,305393,288247,12653,142,1824323,31.7,1811181,40.3,606435,72,,,,
2021-04-29,CT,CTA,Connecticut,3565287,Report,3832005,3184543,107481,89321,1313350,1748865,122077,251,1937627,54.3,34.5,1899634,66.9,3141186,110689,135032,567243,90,1075636,170670,608019,1228705,1224099,43.1,1581300,2023905,226800,0,536724,691925,122165,56,536461,687582,122058,56,199449,296687,11458,19,1350870,37.9,1346157,47.4,507613,80.5,,,,
2021-04-29,DC,DCA,District of Columbia,705749,Report,827895,595665,117307,84402,232422,342490,20716,37,334206,47.4,25.8,331894,57.5,593300,102722,143338,67189,76.9,145944,167093,947866,181859,181149,31.4,334500,448695,44700,0,74973,106856,24481,30,74964,106156,24466,29,28545,21663,1635,9,206340,29.2,205615,35.6,51852,59.4,,,,
2021-04-29,DD2,DD2,Dept of Defense,0,Report,3711500,2854656,0,0,1272253,1517098,64906,399,1762263,0,0,1746624,0,2835145,0,0,161438,0,277549,0,0,1015224,1011702,0,1568600,1973400,169500,0,446108,569116,61991,0,446066,565636,61973,0,38631,68906,2910,0,1077215,0,1073675,0,110447,0,,,,
2021-04-29,DE,DEA,Delaware,973764,Report,967025,748392,99308,76856,299895,414667,33614,216,450711,46.3,28.4,445403,57.8,740878,96194,125556,165425,87.6,304529,161207,511908,276475,275275,35.7,410700,502125,54200,0,112096,164285,32891,94,112066,163115,32867,94,56146,74913,6795,61,309366,31.8,308142,40,137915,73,,,,
2021-04-29,FL,FLA,Florida,21477737,Report,20311695,15013785,94571,69904,6541551,7909759,538738,23737,8879732,41.3,26.1,8801568,51,14923155,86522,117764,3770505,83.8,7152089,159029,451638,5603205,5591725,32.4,8452400,10510695,1348600,0,2518233,3077251,532994,7721,2517582,3066423,532731,7720,1555210,1410043,127008,6102,6136199,28.6,6124456,35.5,3098363,68.9,,,,
