Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-11,US,USA,United States,331996199,Report,456755075,379472220,137578,114300,148045563,216417387,14643267,366003,209099300,63,49.4,195115392,75.6,354506658,137267,176859,50717415,92.7,96406206,176256,835071,163968919,153196158,59.3,183445720,251798505,21491500,19350,66732982,97058061,14435214,102132,66236787,86682245,14315528,100254,21312980,21495976,2224910,44510,178328389,53.7,167334814,64.8,45078376,82.4,96406206,283545812,379112374,133704,161087,208869520,73.7,163840751,57.8,178196000,62.8,66729045,96932613,14432271,102070,379112374,34,1714632,,,,
2021-09-11,AK,AKA,Alaska,731545,Report,993155,754346,135761,103117,304146,417354,32528,318,407729,55.7,44.2,377859,68.5,701155,127122,180062,78016,85.2,149934,163705,1084370,323183,300100,54.4,407820,526035,59300,0,137990,184941,30290,57,137611,162243,30157,53,40730,29252,2991,26,353278,48.3,330064,59.8,72999,79.7,143234,608877,752198,123539,163113,406400,66.7,322372,52.9,352465,57.9,137986,184134,30288,57,703186,,,,,,
2021-09-11,AL,ALA,Alabama,4903185,Report,6427570,4292244,131090,87540,1910041,2246771,135424,8,2506484,51.1,37.2,2379830,62.4,4083609,107044,168487,726420,85.5,1317436,155022,756330,1822542,1740242,45.6,2880980,3265290,281300,0,840243,981068,137836,346,839848,899165,137756,345,330486,259912,34203,219,1959493,40,1877114,49.2,624820,73.5,1271123,4186880,4291846,102507,153517,2506100,59.9,1822494,43.5,1959436,46.8,840231,981032,137827,346,4146897,,,,,,
2021-09-11,AR,ARA,Arkansas,3017804,Report,3869370,2899259,128218,96072,1269725,1531429,95570,2535,1642503,54.4,40.4,1530700,66,2706119,116761,166952,442763,84.5,817972,156137,738596,1219797,1139288,49.2,1711100,1979370,178900,0,564453,654163,93754,646,563413,574744,93247,626,213839,147352,13970,372,1313016,43.5,1232030,53.2,375533,71.7,781166,2557248,2894054,113171,151310,1638720,64.1,1218432,47.6,1311534,51.3,564446,652806,93637,645,2808741,,,,,,
2021-09-11,AS,ASA,American Samoa,55689,Report,62040,58459,111404,104974,14841,43071,546,1,32387,58.2,46.9,27214,62.7,49692,114564,143032,2821,29.9,5274,55892,657482,26113,22551,52,15600,45840,600,0,6489,19623,554,0,6475,16075,553,0,1051,1473,25,0,26666,47.9,23103,53.3,2549,27,5274,47557,58444,122893,130454,32377,68.1,26108,54.9,26661,56.1,6488,19619,554,0,58444,,,,,,
2021-09-11,AZ,AZA,Arizona,7278717,Report,9605950,7959386,131973,109351,3269380,4396891,281406,11709,4212977,57.9,45.9,3926554,69.6,7432785,131822,170364,1153794,88.2,2300653,175806,734045,3337479,3109976,55.2,3940760,5234190,431000,0,1416785,1915333,272225,3646,1416262,1688403,271827,3603,494898,464784,45087,1942,3607989,49.6,3380095,59.9,1006711,76.9,2165135,6206060,7958346,128235,154783,4212065,67.9,3337347,53.8,3607624,58.1,1416761,1915227,271991,3645,7467146,,,,,,
2021-09-11,BP2,BP2,Bureau of Prisons,0,Report,231400,220940,0,0,89307,120554,11079,0,119077,0,0,119075,0,220938,0,0,3505,0,6814,0,0,101456,101456,0,96780,124020,10600,0,43070,58344,11051,0,43070,58344,11050,0,1656,1623,160,0,112465,0,112464,0,3439,0,6814,0,220938,0,0,119075,0,101456,0,112464,0,43070,58344,11050,0,220938,,,,,,
2021-09-11,CA,CAA,California,39512223,Report,56591755,48973719,143226,123946,18956910,28201003,1803244,12562,27647806,70,52.5,25585431,83.6,45280413,147890,184834,5742305,98.4,10441009,178842,969350,20745639,19120810,62.5,22258380,31717575,2615800,0,8331704,12395948,1791628,3823,8306585,10796567,1784243,3576,2351352,2104325,180214,1231,22523103,57,20890971,68.2,4637122,79.4,10171182,33646265,48844724,145171,168196,27567733,81.9,20697307,61.5,22474437,66.8,8331278,12348053,1791291,3815,47934845,,,,,,
2021-09-11,CO,COA,Colorado,5758736,Report,7948785,6952159,138030,120724,2775921,3911556,260043,4639,3700816,64.3,53.5,3431828,76.3,6450924,143379,176670,761816,90.4,1495677,177547,943575,3078593,2848884,63.3,3203000,4405485,340300,0,1284929,1790328,255701,1398,1281301,1564325,254532,1350,340152,331047,23317,486,3332356,57.9,3101508,68.9,695002,82.5,1451686,4936061,6932093,140438,161035,3689003,74.7,3070531,62.2,3324271,67.3,1284914,1782282,255678,1397,6722177,,,,,,
2021-09-11,CT,CTA,Connecticut,3565287,Report,5454055,4898016,152977,137381,1834042,2862207,200862,905,2659022,74.6,61.4,2461341,86.7,4532375,159712,192190,619615,98.3,1204748,191156,865388,2189710,2026375,71.4,2215980,2988075,250000,0,861336,1327351,200089,315,860951,1164478,199918,250,227972,329460,20045,69,2389091,67,2225597,78.4,577546,91.6,1174719,3105947,4896302,157643,175600,2657699,85.6,2189323,70.5,2388624,76.9,861131,1327171,200009,313,4815269,,,,,,
