Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-15,US,USA,United States,331996199,Report,461117525,382294795,138892,115150,148847705,218353396,14723114,370580,210361099,63.4,49.8,196202634,76,356915061,138200,178548,50816490,92.9,96747663,176881,843046,165262069,154240028,59.7,185233260,254118615,21746300,19350,67147271,97932890,14511930,103196,66642605,87330792,14390815,101279,21354198,21543705,2228909,44987,179695287,54.1,168465491,65.2,45171798,82.6,96747663,283545812,381934456,134699,162625,210130999,74.1,165133752,58.2,179562726,63.3,67143315,97807299,14508978,103133,381934456,36,1921243,,,,
2021-09-15,AK,AKA,Alaska,731545,Report,1006435,759522,137577,103824,305523,420930,32745,324,410256,56.1,44.4,380120,68.9,705705,127947,182470,78180,85.4,150659,164496,1098870,324802,301372,54.6,410880,533055,62500,0,138453,186094,30505,59,138074,163049,30372,55,40782,29305,3002,26,355111,48.5,331550,60.1,73115,79.8,143947,608877,757374,124389,165294,408927,67.2,323991,53.2,354298,58.2,138449,185287,30503,59,707497,,,,,,
2021-09-15,AL,ALA,Alabama,4903185,Report,6485880,4342220,132279,88559,1928677,2277888,135645,10,2520979,51.4,37.8,2391838,62.7,4126631,108172,170015,726620,85.5,1321381,155486,763191,1851070,1764381,46.2,2905280,3291300,289300,0,852213,997624,137836,352,851821,911329,137758,351,331790,260610,34148,225,1988025,40.5,1901259,49.8,626773,73.8,1274974,4186880,4341829,103701,154910,2520602,60.2,1851022,44.2,1987970,47.5,852202,997587,137829,352,4195717,,,,,,
2021-09-15,AR,ARA,Arkansas,3017804,Report,3887730,2923649,128826,96880,1279378,1545682,95913,2676,1650867,54.7,40.9,1537961,66.4,2727211,117671,167745,443475,84.7,820760,156669,742100,1234056,1151399,49.7,1722700,1985130,179900,0,570771,662053,94084,681,569727,580491,93575,660,214579,147811,13998,396,1327589,44,1244453,53.7,376784,71.9,783876,2557248,2918437,114124,152028,1647079,64.4,1232689,48.2,1326105,51.9,570764,660695,93967,679,2832562,,,,,,
2021-09-15,AS,ASA,American Samoa,55689,Report,62040,58461,111404,104978,14842,43072,546,1,32389,58.2,46.9,27215,62.7,49693,114566,143032,2821,29.9,5274,55892,657482,26113,22551,52,15600,45840,600,0,6489,19623,554,0,6475,16075,553,0,1051,1473,25,0,26666,47.9,23103,53.3,2549,27,5274,47557,58446,122897,130454,32379,68.1,26108,54.9,26661,56.1,6488,19619,554,0,58446,,,,,,
2021-09-15,AZ,AZA,Arizona,7278717,Report,9655990,8012829,132661,110086,3287055,4430752,282973,12049,4238085,58.2,46.2,3947509,70,7477417,132614,171252,1155654,88.3,2307060,176295,737868,3360324,3128274,55.5,3977840,5243550,434600,0,1425900,1928910,273728,3728,1425369,1697444,273328,3683,496076,465599,45256,1983,3632266,49.9,3399824,60.3,1008914,77.1,2171193,6206060,8011780,129096,155590,4237167,68.3,3360189,54.1,3631898,58.5,1425876,1928801,273494,3727,7517216,,,,,,
2021-09-15,BP2,BP2,Bureau of Prisons,0,Report,232500,222445,0,0,89745,121557,11143,0,119685,0,0,119683,0,222443,0,0,3514,0,6838,0,0,102305,102305,0,97480,124020,11000,0,43313,58947,11115,0,43313,58947,11114,0,1659,1629,161,0,113375,0,113374,0,3449,0,6838,0,222443,0,0,119683,0,102305,0,113374,0,43313,58947,11114,0,222443,,,,,,
2021-09-15,CA,CAA,California,39512223,Report,57200015,49288453,144765,124742,19040899,28422795,1812097,12662,27783996,70.3,52.9,25698481,83.9,45542528,148746,186821,5752824,98.5,10477686,179470,979769,20895354,19241286,62.8,22540480,32042835,2616700,0,8375346,12501392,1800393,3832,8350211,10872790,1793001,3583,2357387,2109064,180838,1232,22680963,57.4,21019585,68.7,4648521,79.6,10207239,33646265,49159397,146107,170004,27703882,82.3,20847002,62,22632275,67.3,8374920,12453477,1800054,3824,48242173,,,,,,
2021-09-15,CO,COA,Colorado,5758736,Report,8021295,6996558,139289,121495,2786079,3944107,261677,4695,3717919,64.6,53.7,3446851,76.6,6490159,144251,178282,763098,90.6,1503361,178459,952182,3095309,2862589,63.6,3247260,4432935,341100,0,1289600,1802229,257278,1411,1285971,1573217,256106,1363,340593,331889,23414,491,3350518,58.2,3116657,69.3,696387,82.7,1459279,4936061,6976478,141337,162504,3706097,75.1,3087242,62.5,3342428,67.7,1289584,1794179,257255,1410,6765021,,,,,,
2021-09-15,CT,CTA,Connecticut,3565287,Report,5492115,4922785,154044,138075,1840923,2879147,201803,912,2670089,74.9,61.7,2470782,87.1,4552957,160437,193531,620616,98.5,1207935,191661,871427,2200826,2034948,71.7,2228400,3012015,251700,0,864662,1335103,200999,317,864277,1169688,200828,251,228250,329775,20129,69,2401081,67.3,2235044,78.8,578223,91.7,1177817,3105947,4921070,158440,176826,2668765,85.9,2200439,70.8,2400614,77.3,864457,1334923,200919,315,4839613,,,,,,
