Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-21,US,USA,United States,331996199,Report,156734555,124481412,47210,37495,59518840,62529418,2298614,134540,81415769,24.5,12.6,81210318,31.5,124217070,48122,60719,37617778,68.8,60191800,110046,286551,41858674,41801284,16.2,75496800,76983855,4253900,0,20121112,21707797,2282872,29447,20110691,21660854,2280320,29422,10878242,11319904,674519,9483,44141228,13.3,44081287,17.1,22882148,41.8,,,,
2021-03-21,AK,AKA,Alaska,731545,Report,520685,372435,71176,50911,170757,198805,2817,56,228333,31.2,19.6,225121,40.8,367737,66672,94402,64801,70.8,116586,127294,568508,143188,141706,25.7,247100,261885,11700,0,64666,78514,2787,8,64602,77096,2778,8,31504,21635,314,3,145975,20,144484,26.2,53456,58.4,,,,
2021-03-21,AL,ALA,Alabama,4903185,Report,2177880,1472666,44418,30035,757074,688698,26894,0,968459,19.8,11,967637,25.4,1471691,38578,57089,494763,58.2,780973,91897,256270,538951,538777,14.1,1093300,1022580,62000,0,275654,263274,27681,23,275632,263122,27679,23,166846,134976,11232,14,566632,11.6,566456,14.8,313068,36.8,,,,
2021-03-21,AR,ARA,Arkansas,3017804,Report,1466950,999488,48610,33120,498203,484040,17039,206,670894,22.2,10.9,669543,28.9,998039,43063,63295,317246,60.6,481293,91870,280015,328227,328089,14.2,745000,684450,37500,0,163726,164457,16795,44,163706,164339,16776,44,95788,69799,3438,36,345022,11.4,344865,14.9,169061,32.3,,,,
2021-03-21,AS,ASA,American Samoa,55689,Report,43210,24300,77592,43635,5332,18968,0,0,15386,27.6,16.2,14928,34.4,23637,54417,99477,2024,21.4,3383,35735,456428,9025,8821,20.3,12400,30810,0,0,2130,6895,3,0,2129,6692,3,0,572,845,1,0,9028,16.2,8824,20.3,1418,15,,,,
2021-03-21,AZ,AZA,Arizona,7278717,Report,3461245,2893024,47553,39746,1338766,1526515,26715,1028,1804760,24.8,13.8,1798989,31.9,2883097,51133,61386,872069,66.6,1454315,111132,264493,1003960,1001233,17.8,1662900,1714245,84100,0,452148,551445,25416,367,452088,548778,25384,367,246481,283119,7508,252,1029376,14.1,1026617,18.2,537360,41.1,,,,
2021-03-21,BP2,BP2,Bureau of Prisons,0,Report,86340,88862,0,0,35217,53304,341,0,54297,0,0,54297,0,88862,0,0,2413,0,4015,0,0,34052,34052,0,35500,49140,1700,0,12621,21431,340,0,12621,21431,340,0,658,918,2,0,34392,0,34392,0,1578,0,,,,
2021-03-21,CA,CAA,California,39512223,Report,18875980,14708175,47773,37224,7085372,7418213,203791,799,9833939,24.9,12.1,9804131,32,14673232,47924,61651,4271025,73.2,6871671,117704,323323,4778437,4773452,15.6,8991700,9372480,511800,0,2313734,2464589,202089,114,2312985,2460353,201720,114,1312760,1237633,31127,78,4980526,12.6,4975172,16.2,2581598,44.2,,,,
2021-03-21,CO,COA,Colorado,5758736,Report,2684110,2250372,46609,39078,1087292,1114278,48265,537,1413334,24.5,14.2,1410253,31.3,2246524,49931,59657,629677,74.7,1085108,128810,318622,819549,818780,18.2,1319700,1298310,66100,0,389010,430411,47158,128,388941,429711,47091,128,219689,227219,7304,77,866707,15.1,865871,19.2,454289,53.9,,,,
2021-03-21,CT,CTA,Connecticut,3565287,Report,1899395,1623090,53275,45525,728133,857182,37649,126,1057505,29.7,15.5,1056023,37.2,1620806,57114,66931,504784,80.1,844885,134057,301375,551682,551024,19.4,860200,990795,48400,0,240770,310895,37546,17,240613,310394,37520,17,116614,212357,4282,10,589228,16.5,588544,20.7,333263,52.9,,,,
