Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-03,US,USA,United States,331996199,Report,401229975,347377149,120854,104633,139335403,194252771,13479802,309173,192120576,57.9,45.7,181013013,70.1,327885808,126960,155359,49219060,90,92416494,168962,733556,151785277,143524412,55.6,165493900,214232325,21484400,19350,63537702,88154598,13301653,87463,63147265,80189966,13207666,86249,20871777,20812137,2114077,38089,165081416,49.7,156631148,60.6,43836081,80.1,92416494,283545812,347026112,122388,141504,191896753,67.7,151659318,53.5,164951543,58.2,63533984,88031233,13298908,87418,347026112,25,,,,
2021-08-03,AK,AKA,Alaska,731545,Report,861995,699605,117832,95634,289628,381144,28650,183,378395,51.7,42,353503,64.1,655588,118860,156283,75963,82.9,143209,156362,941166,307294,288280,52.3,368460,434235,59300,0,134008,173241,26585,45,133639,154599,26460,42,40143,28633,2656,22,333879,45.6,314740,57.1,71454,78,136790,608877,697530,114560,141571,377115,61.9,306503,50.3,333086,54.7,134004,172454,26583,45,654567,,,,,
2021-08-03,AL,ALA,Alabama,4903185,Report,5167970,3634744,105400,74130,1661529,1851381,121830,4,2154479,43.9,32,2075040,54.4,3515687,92157,135469,690242,81.2,1225637,144220,608113,1568904,1527599,40,2377380,2509290,281300,0,746560,822125,124600,219,746285,781095,124535,219,312228,246854,32206,138,1693504,34.5,1652134,43.3,591426,69.6,1180779,4186880,3634417,86805,123432,2154149,51.4,1568872,37.5,1693466,40.4,746549,822104,124594,219,3498719,,,,,
2021-08-03,AR,ARA,Arkansas,3017804,Report,3064570,2466403,101550,81728,1129466,1250207,86066,664,1430838,47.4,33.8,1355337,58.5,2348623,101336,132228,421755,80.5,765212,146066,584973,1019825,977739,42.2,1415700,1469970,178900,0,495624,524017,84195,184,494634,482934,83735,171,203637,135906,12974,103,1104020,36.6,1061474,45.8,352620,67.3,729501,2557248,2461375,96251,119839,1427185,55.8,1018506,39.8,1102586,43.1,495617,522706,84080,183,2381457,,,,,
2021-08-03,AS,ASA,American Samoa,55689,Report,55830,52214,100253,93760,12887,38782,545,0,29008,52.1,41.9,25627,59.1,46898,108122,128715,2758,29.2,5163,54716,591670,23309,21383,49.3,15600,39630,600,0,5844,17465,550,0,5831,15552,549,0,1023,1455,25,0,23859,42.8,21932,50.6,2503,26.5,5163,47557,52203,109769,117396,29000,61,23306,49,23856,50.2,5843,17463,550,0,52203,,,,,
2021-08-03,AZ,AZA,Arizona,7278717,Report,8586430,7133606,117966,98006,2993040,3875622,255840,9104,3884930,53.4,42,3660232,64.9,6732582,119404,152283,1126596,86.1,2150027,164296,656137,3058693,2891655,51.3,3570680,4584750,431000,0,1326255,1729469,246890,2969,1325818,1562894,246534,2943,481932,448974,42310,1595,3305583,45.4,3138189,55.7,974811,74.5,2017914,6206060,7132741,114932,138356,3884151,62.6,3058586,49.3,3305246,53.3,1326234,1729384,246660,2968,6679768,,,,,
2021-08-03,BP2,BP2,Bureau of Prisons,0,Report,212310,201524,0,0,82875,109341,9308,0,109404,0,0,109403,0,201523,0,0,3386,0,6476,0,0,91005,91005,0,88940,112770,10600,0,39481,51524,9253,0,39481,51524,9253,0,1536,1513,122,0,100258,0,100258,0,3171,0,6476,0,201523,0,0,109403,0,91005,0,100258,0,39481,51524,9253,0,201523,,,,,
2021-08-03,CA,CAA,California,39512223,Report,51110575,45383289,129354,114859,18060613,25639525,1674438,8713,25754408,65.2,48.9,24037814,78.5,42351514,138324,166932,5600942,95.9,10047002,172093,875464,19318640,18007759,58.8,20768880,27725895,2615800,0,7991714,11324220,1658621,2706,7966870,10038376,1651405,2513,2303149,2041739,167373,941,20977261,53.1,19659164,64.2,4513202,77.3,9783483,33646265,45255797,134505,151906,25675598,76.3,19270534,57.3,20928837,62.2,7991294,11276540,1658303,2700,44406220,,,,,
2021-08-03,CO,COA,Colorado,5758736,Report,7263935,6497809,126138,112834,2661340,3597036,235497,3936,3485478,60.5,50.6,3251356,72.3,6069858,134909,161449,746711,88.6,1437071,170590,862278,2912088,2719948,60.5,2986060,3937575,340300,0,1245877,1664984,231425,1227,1242309,1476443,230315,1196,335417,323031,21322,408,3143513,54.6,2950263,65.6,680178,80.7,1394262,4936061,6477997,131238,147161,3473778,70.4,2904138,58.8,3135542,63.5,1245864,1657047,231404,1227,6285073,,,,,
2021-08-03,CT,CTA,Connecticut,3565287,Report,4947745,4606242,138776,129197,1756214,2662789,186591,648,2501155,70.2,58.2,2333072,82.2,4296619,151404,174349,606989,96.3,1171382,185862,785052,2075973,1939087,68.3,2022240,2675505,250000,0,831906,1243847,185803,220,831532,1107376,185655,179,224645,324696,18932,52,2261776,63.4,2124742,74.9,568325,90.2,1141746,3105947,4604604,148251,159299,2499891,80.5,2075600,66.8,2261327,72.8,831700,1243680,185727,220,4526121,,,,,
