Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-27,US,USA,United States,331996199,Report,297543635,232407669,89623,70003,101463903,122669679,8097650,176437,141751857,42.7,26.7,139902174,54.2,230070915,89130,115269,44754293,81.8,81242923,148533,543986,88717362,88236922,34.2,125300900,154600485,17642250,0,40188457,48484000,8031731,43266,40133983,48058126,8012452,43194,17890269,17750172,1491747,17781,96747454,29.1,96247756,37.3,37149968,67.9,,,,
2021-04-27,AK,AKA,Alaska,731545,Report,760525,541593,103961,74034,243174,284549,13793,77,301212,41.2,32.4,294240,53.3,530133,96115,137886,70963,77.5,133443,145699,830376,236666,232198,42.1,326700,381225,52600,0,109021,127629,12881,16,108791,123391,12821,16,37778,26389,1457,8,249547,34.1,245019,44.4,65632,71.7,,,,
2021-04-27,AL,ALA,Alabama,4903185,Report,4009430,2499694,81772,50981,1188010,1239021,72663,0,1558652,31.8,20.5,1549240,40.6,2488405,65229,105100,611521,72,1049333,123475,471788,1005459,1003363,26.3,1742500,2022930,244000,0,477671,527736,74356,52,477604,525707,74323,52,253058,205639,22910,34,1079815,22,1077686,28.2,481641,56.7,,,,
2021-04-27,AR,ARA,Arkansas,3017804,Report,2614560,1737538,86638,57576,816557,865969,54580,432,1055239,35,22.5,1042499,45,1721533,74279,112811,381125,72.8,673113,128486,499074,679496,676122,29.2,1148600,1308060,157900,0,332489,346904,53250,103,332324,343697,53002,101,173004,119152,8619,70,732746,24.3,729124,31.5,300845,57.4,,,,
2021-04-27,AS,ASA,American Samoa,55689,Report,47010,37808,84415,67891,8595,29191,22,0,21284,38.2,29.8,20568,47.4,36575,84202,108226,2435,25.7,4500,47534,496567,16622,16108,37.1,15600,30810,600,0,3784,12838,28,0,3774,12334,28,0,867,1264,6,0,16650,29.9,16136,37.1,2137,22.6,,,,
2021-04-27,AZ,AZA,Arizona,7278717,Report,6403785,4940974,87980,67882,2158528,2646178,133500,2768,2911060,40,26.1,2870042,50.9,4879824,86545,113573,1027866,78.5,1903340,145445,489349,1899123,1881378,33.4,2734900,3296085,372800,0,828180,1070029,128964,914,828035,1052429,128880,914,402876,397939,24527,607,2028087,27.9,2010258,35.7,825949,63.1,,,,
2021-04-27,BP2,BP2,Bureau of Prisons,0,Report,158190,142546,0,0,56073,84734,1739,0,83099,0,0,83098,0,142545,0,0,2988,0,5518,0,0,58749,58749,0,61500,90090,6600,0,23241,35508,1727,0,23241,35508,1727,0,1236,1262,30,0,60476,0,60476,0,2528,0,,,,
2021-04-27,CA,CAA,California,39512223,Report,37589380,29372925,95134,74339,12986661,15302401,1080674,3189,18786817,47.5,26.3,18465787,60.3,28980198,94652,122771,5068228,86.8,8861409,151785,643862,10404773,10334104,33.8,15720100,19609980,2259300,0,4830872,5573210,1071751,691,4826021,5507393,1068078,690,1997362,1722250,111421,362,11476524,29,11402182,37.2,3831395,65.6,,,,
2021-04-27,CO,COA,Colorado,5758736,Report,5129330,4278837,89070,74302,1947085,2187065,143566,1121,2619556,45.5,28.2,2573571,57.2,4222629,93853,114005,695241,82.5,1298253,154111,608886,1626153,1615953,35.9,2199900,2639130,290300,0,769686,856149,141750,318,769056,846579,141205,318,303817,286912,12573,138,1767903,30.7,1757158,39.1,603440,71.6,,,,
2021-04-27,CT,CTA,Connecticut,3565287,Report,3794605,3112117,106432,87289,1290430,1701532,119908,247,1907736,53.5,33.3,1872106,66,3072699,108276,133714,564943,89.6,1070139,169798,602085,1186471,1183346,41.7,1550900,2023905,219800,0,523647,662770,120029,54,523389,659903,119931,54,197820,295114,11237,18,1306500,36.6,1303277,45.9,504189,80,,,,
2021-04-27,DC,DCA,District of Columbia,705749,Report,784105,581013,111103,82326,226523,334051,20413,26,326687,46.3,24.8,324628,56.2,578933,100234,135757,66842,76.5,145081,166105,897731,175310,174630,30.2,310800,428805,44500,0,73032,102248,24238,30,73023,101578,24223,29,28347,21453,1628,9,199548,28.3,198853,34.4,51437,58.9,,,,
2021-04-27,DD2,DD2,Dept of Defense,0,Report,3575510,2797199,0,0,1248526,1484227,64047,399,1735216,0,0,1720197,0,2778659,0,0,160374,0,275012,0,0,985104,981933,0,1499300,1906710,169500,0,434912,550192,61132,0,434871,547062,61114,0,38064,68017,2882,0,1046236,0,1043047,0,108963,0,,,,
2021-04-27,DE,DEA,Delaware,973764,Report,930785,729085,95586,74873,289022,406350,33506,207,443905,45.6,27.2,438824,57,721898,93730,120851,164688,87.2,302085,159913,492724,264635,263508,34.2,392100,488085,50600,0,105565,158980,32742,90,105540,157878,32718,90,55237,74091,6787,58,297377,30.5,296226,38.5,136173,72.1,,,,
2021-04-27,FL,FLA,Florida,21477737,Report,19934465,14698580,92815,68436,6419808,7722960,533180,22632,8755697,40.8,25.2,8681456,50.3,14615651,84739,115577,3754192,83.5,7107831,158045,443250,5418704,5410940,31.4,8219200,10371465,1343800,0,2449065,2962266,527567,7373,2448427,2955140,527306,7373,1539530,1400894,126108,5880,5946271,27.7,5938246,34.4,3072412,68.3,,,,
2021-04-27,FM,FMA,Federated States of Micronesia,103643,Report,63200,33156,60979,31991,33053,0,103,0,19983,19.3,12.7,19967,24.7,33138,40991,78177,1785,10.1,3069,17419,358704,13193,13191,16.3,61600,0,1600,0,13170,23,106,0,13168,23,106,0,1301,5,29,0,13299,12.8,13297,16.4,1335,7.6,,,,
2021-04-27,GA,GAA,Georgia,10617423,Report,9007905,6060609,84841,57082,2751879,3168127,140244,359,3639372,34.3,21.5,3592430,44.3,6000230,73953,111023,1146648,75.6,2147291,141553,593815,2284712,2271409,28,3818500,4691505,497900,0,1092528,1191958,137211,226,1092353,1178832,137005,224,530893,388388,17756,133,2421923,22.8,2408414,29.7,937170,61.8,,,,
2021-04-27,GU,GUA,Guam,165768,Report,140740,124898,84902,75345,48115,75573,1210,0,74105,44.7,30.2,72094,55.8,122141,94464,108848,13586,48.2,25172,89323,499414,49997,49253,38.1,53200,76440,11100,0,19564,30433,1215,0,19561,29692,1215,0,4861,6563,99,0,51212,30.9,50468,39,11523,40.9,,,,
2021-04-27,HI,HIA,Hawaii,1415872,Report,1416860,1180186,100070,83354,408906,657418,20102,93760,721016,50.9,32.7,710329,63.6,1168320,104688,126958,226969,84.5,402597,149972,527797,462718,460987,41.3,580900,765960,70000,0,166189,278462,20542,18067,166065,276872,20470,18050,73467,102103,4442,1409,483260,34.1,481457,43.1,181421,67.6,,,,
2021-04-27,IA,IAA,Iowa,3155070,Report,2711175,2306511,85931,73105,1068146,1148138,90105,122,1367822,43.4,29.4,1352142,55.7,2287246,94194,111652,468947,84.8,894150,161704,490308,928427,924976,38.1,1175000,1373775,162400,0,462685,465695,88864,47,462633,462296,88823,47,230257,190552,7313,36,1017291,32.2,1013799,41.8,428158,77.4,,,,
2021-04-27,ID,IDA,Idaho,1787065,Report,1399745,1051044,78326,58814,469720,550445,30408,471,597725,33.4,24.3,597631,44.6,1051004,78500,104547,220727,75.9,419741,144405,481558,434874,434851,32.5,596900,719745,83100,0,198939,235794,30295,141,198936,235774,30285,141,93778,99985,6584,62,465169,26,465136,34.7,200409,68.9,,,,
2021-04-27,IH2,IH2,Indian Health Svc,2082813,Report,1673335,1219247,80340,58538,683522,516323,19402,0,706941,33.9,24.2,690116,0,1192454,0,0,143904,0,258408,0,0,504935,495036,0,899700,700635,73000,0,282846,222089,19254,0,282691,212345,19224,0,65269,46268,2032,0,524189,25.2,514260,0,113569,0,,,,
2021-04-27,IL,ILA,Illinois,12671821,Report,11525575,9143971,90954,72160,3925832,4908248,305194,4697,5747399,45.4,26.7,5659038,57.4,9042214,91762,116964,1702232,83.3,2968354,145277,564085,3379865,3363331,34.1,4809400,6006975,709200,0,1503140,1875156,305771,1569,1501916,1859850,304533,1565,612495,651084,45963,967,3685636,29.1,3667864,37.2,1310509,64.1,,,,
2021-04-27,IN,INA,Indiana,6732219,Report,5414600,4002392,80428,59451,1697035,2169953,127912,7492,2373803,35.3,23.5,2350895,45.5,3974762,76967,104848,844037,77.7,1622210,149410,498700,1583978,1581492,30.6,2226400,2850900,337300,0,693233,888282,126588,2463,693176,885854,126521,2462,387012,365337,15293,1630,1710566,25.4,1708013,33.1,769272,70.9,,,,
2021-04-27,KS,KSA,Kansas,2913314,Report,2580145,1965765,88564,67475,912637,995694,56915,519,1223021,42,28.2,1208513,54.6,1948992,88068,116587,416098,87.5,728106,153128,542632,822179,817323,36.9,1155700,1281345,143100,0,392865,429164,57409,150,392807,424366,57374,150,166943,164266,10518,84,879588,30.2,874697,39.5,341811,71.9,,,,
2021-04-27,KY,KYA,Kentucky,4467673,Report,3860005,3064218,86399,68586,1384700,1572770,106455,293,1807447,40.5,28.3,1789498,51.6,3040375,87750,111406,600795,80,1072666,142915,514281,1265835,1260448,36.4,1641900,1996605,221500,0,588522,677089,103805,224,588451,671774,103750,223,232281,255199,25009,137,1369640,30.7,1364198,39.4,512626,68.3,,,,
2021-04-27,LA,LAA,Louisiana,4648794,Report,3615450,2666718,77772,57364,1233273,1341467,91011,967,1486493,32,24.1,1475672,41.4,2650612,74431,101524,549778,74.2,1057536,142713,487900,1120894,1115832,31.3,1554200,1838850,222400,0,519767,600647,87299,480,519681,595672,87229,479,235708,249389,15849,97,1208193,26,1203061,33.8,501043,67.6,,,,
2021-04-27,MA,MAA,Massachusetts,6892503,Report,6979520,5912678,101262,85784,2554926,3146646,211017,89,3726523,54.1,31.4,3671547,66.3,5846450,105537,125991,1060241,90.7,1897662,162286,596881,2163108,2151728,38.8,2907100,3696420,376000,0,990015,1173077,211710,16,989418,1162294,211114,16,409030,429020,53164,10,2374818,34.5,2362842,42.7,891224,76.2,,,,
2021-04-27,MD,MDA,Maryland,6045680,Report,5686710,4615758,94062,76348,1988001,2439774,185056,2927,2848195,47.1,29.4,2805077,59.5,4563895,96878,120711,802765,83.7,1450570,151196,592739,1777851,1769924,37.6,2341300,3033810,311600,0,803406,973605,179211,840,803307,965779,179119,838,344602,316562,38588,364,1957062,32.4,1949043,41.4,700116,73,,,,
2021-04-27,ME,MEA,Maine,1344212,Report,1318350,1137578,98076,84628,504155,563013,70283,127,713103,53,32.2,705580,64.4,1129725,103136,120357,256702,90,471502,165286,462149,433091,432732,39.5,581000,657150,80200,0,203956,229100,70221,35,203929,228773,70194,30,106363,110775,17356,13,503312,37.4,502926,45.9,234507,82.2,,,,
2021-04-27,MH,MHA,Marshall Islands,58413,Report,51300,25794,87823,44158,25759,0,35,0,14228,24.4,19.7,14190,31.1,25748,56512,112594,903,9.1,1655,16667,516616,11534,11524,25.3,40500,0,10800,0,11530,4,39,0,11520,4,39,0,752,0,3,0,11573,19.8,11563,25.4,755,7.6,,,,
2021-04-27,MI,MIA,Michigan,9986857,Report,9199070,6859562,92112,68686,3006383,3624326,227602,1251,4155224,41.6,27.9,4097236,52.2,6791715,86597,117291,1388118,78.6,2550407,144466,521075,2783653,2772634,35.4,3876300,4802070,520700,0,1286752,1496402,231844,499,1286552,1485585,231726,497,624438,565005,44839,341,3015497,30.2,3004360,38.3,1234623,69.9,,,,
2021-04-27,MN,MNA,Minnesota,5639632,Report,4763780,4204905,84470,74560,1802022,2207975,194673,235,2580663,45.8,29.2,2543951,58.7,4160728,95947,109854,799852,86.9,1469570,159670,517587,1646183,1638364,37.8,2003300,2492880,267600,0,745602,900521,196851,60,745478,892826,196722,60,307188,378790,37712,25,1843034,32.7,1835086,42.3,723715,78.6,,,,
2021-04-27,MO,MOA,Missouri,6137428,Report,5100595,3874578,83106,63130,1537258,2217385,119593,342,2274732,37.1,24.2,2252477,47.3,3846032,80683,107002,798943,75.2,1487385,140050,480265,1487202,1483192,31.1,2129400,2695095,276100,0,622041,865107,120184,54,621933,861206,120074,53,307559,341539,24509,23,1607386,26.2,1603266,33.6,673630,63.4,,,,
2021-04-27,MP,MPA,Northern Mariana Islands,56882,Report,62910,38913,110597,68410,5083,33787,43,0,21697,38.1,30.3,21200,47.8,38214,86130,141791,2413,25,4628,47859,650569,17209,17007,38.3,17800,42510,2600,0,2230,14979,47,0,2230,14777,47,0,341,1872,39,0,17256,30.3,17054,38.4,2252,23.3,,,,
