Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-30,US,USA,United States,331996199,Report,381949830,326521526,115046,98351,133514868,180344997,12405746,255915,180674739,54.4,43,171722777,66.5,310992859,120419,147894,48074073,87.9,90123867,164771,698307,142639122,136173570,52.7,157516240,202999290,21434300,0,60711303,81853628,12249934,69821,60398500,75612046,12176835,69175,20391319,20245766,1994208,30496,154884686,46.7,148256556,57.4,42661789,78,90123867,283545812,326189768,115040,134705,180460119,63.6,142522812,50.3,154764916,54.6,60707770,81739789,12247570,69787,326189768,19,,,,
2021-06-30,AK,AKA,Alaska,731545,Report,829945,658672,113451,90038,279151,354543,24809,169,358311,49,39.7,338115,61.3,623720,113082,150472,74448,81.3,140325,153213,906172,290671,275878,50,356660,413985,59300,0,129299,161335,23038,37,128949,146895,22928,34,39613,28007,2353,18,313709,42.9,298806,54.2,69991,76.4,134328,608877,656922,107891,136307,357199,58.7,290031,47.6,313067,51.4,129297,160697,23036,37,621534,,,,,
2021-06-30,AL,ALA,Alabama,4903185,Report,4813050,3350607,98162,68335,1560266,1678700,111637,4,1954166,39.9,30.2,1905791,50,3275983,85874,126165,669075,78.7,1193160,140399,566350,1480410,1452800,38.1,2195260,2336490,281300,0,715501,764788,114215,121,715259,737420,114160,121,306536,240369,30582,79,1594625,32.5,1566960,41.1,577566,68,1148893,4186880,3350294,80019,114956,1953849,46.7,1480382,35.4,1594591,38.1,715492,764769,114209,121,3218050,,,,,
2021-06-30,AR,ARA,Arkansas,3017804,Report,2837810,2229874,94036,73891,1039420,1113190,76644,620,1262602,41.8,31.6,1216005,52.5,2153181,92904,122443,405047,77.3,739743,141204,541689,954694,924615,39.9,1277140,1381770,178900,0,470138,484397,74836,159,469191,455276,74412,148,198711,132751,11747,93,1029530,34.1,999027,43.1,343302,65.5,704544,2557248,2225266,87018,110971,1259198,49.2,953540,37.3,1028266,40.2,470134,483248,74726,158,2147525,,,,,
2021-06-30,AS,ASA,American Samoa,55689,Report,54030,46103,97021,82787,11464,34367,272,0,25507,45.8,37.2,23844,55,43608,100537,124565,2623,27.8,4908,52014,572594,20712,19882,45.8,15600,37830,600,0,5180,15532,279,0,5167,14715,279,0,960,1402,16,0,20991,37.7,20161,46.5,2378,25.2,4908,47557,46098,96932,113611,25503,53.6,20711,43.5,20990,44.1,5179,15532,279,0,46098,,,,,
2021-06-30,AZ,AZA,Arizona,7278717,Report,8111060,6496635,111435,89255,2782860,3490041,217647,6087,3607576,49.6,37.4,3435976,60.9,6201704,109989,143852,1096718,83.8,2076357,158666,619812,2719102,2603053,46.2,3366660,4313400,431000,0,1203060,1514074,210002,1968,1202692,1398407,209858,1954,460962,432265,37834,1155,2929104,40.2,2812911,49.9,932216,71.2,1945424,6206060,6496110,104674,130696,3607109,58.1,2719023,43.8,2928980,47.2,1203045,1514010,209957,1968,6059483,,,,,
2021-06-30,BP2,BP2,Bureau of Prisons,0,Report,203380,194251,0,0,80033,105858,8360,0,105519,0,0,105518,0,194250,0,0,3327,0,6344,0,0,87720,87720,0,84960,106470,10600,1350,37776,49944,8314,0,37776,49944,8314,0,1506,1473,107,0,96034,0,96034,0,3086,0,6344,0,194250,0,0,105518,0,87720,0,96034,0,37776,49944,8314,0,194250,,,,,
2021-06-30,CA,CAA,California,39512223,Report,49139975,42644084,124367,107926,17319209,23767831,1550221,6823,24241875,61.4,45.9,22811096,74.5,40150227,131135,160496,5438098,93.1,9757199,167129,841710,18142326,17081872,55.8,20031280,26492895,2615800,0,7646219,10494092,1537008,2015,7622096,9457863,1530027,1913,2245255,1982290,155614,753,19679334,49.8,18611899,60.8,4383912,75.1,9499484,33646265,42523010,126383,146049,24166521,71.8,18097108,53.8,19633819,58.4,7645817,10449280,1536711,2011,41718933,,,,,
2021-06-30,CO,COA,Colorado,5758736,Report,7025015,6188964,121989,107471,2583042,3382718,220025,3179,3335253,57.9,48.1,3133850,69.7,5828634,129548,156139,735991,87.4,1412899,167721,833917,2767615,2609900,58,2881240,3803475,340300,0,1204802,1561827,216675,986,1201333,1407595,215620,972,331326,317254,19867,313,2984290,51.8,2825520,62.8,668760,79.4,1370458,4936061,6169984,124998,142320,3323913,67.3,2760111,55.9,2976766,60.3,1204790,1554335,216655,986,5980908,,,,,
2021-06-30,CT,CTA,Connecticut,3565287,Report,4718695,4405405,132351,123564,1703598,2527998,173289,520,2387807,67,55.8,2242972,79,4140675,145909,166277,598706,95,1155635,183363,748709,1989397,1874237,66,1912440,2556255,250000,0,807311,1181925,173068,161,806954,1067151,172928,132,221653,321011,17760,38,2162465,60.7,2047165,72.1,560462,88.9,1126096,3105947,4403802,141786,151925,2386571,76.8,1989029,64,2162024,69.6,807108,1181760,172995,161,4326271,,,,,
