Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-10,US,USA,United States,331996199,Report,408325135,352550944,122991,106191,140678574,197837608,13711856,322906,195646711,58.9,46.2,183858764,71.2,332029457,128564,158106,49492508,90.5,92868221,169788,746528,153340005,144738834,56,167896460,218924925,21484400,19350,63936726,89305303,13527623,92260,63527021,81004690,13428402,90872,20928488,20902276,2137563,39832,166861912,50.3,158050986,61.2,44008160,80.5,92868221,283545812,352198384,124212,144007,195421795,68.9,153213658,54,166731607,58.8,63932984,89181560,13524849,92214,352198384,26,,,,
2021-08-10,AK,AKA,Alaska,731545,Report,874135,704538,119492,96308,290800,384440,29109,189,381886,52.2,42.2,356225,64.6,659370,119546,158484,76236,83.2,143604,156793,954421,308762,289358,52.5,371600,443235,59300,0,134410,174305,27050,47,134039,155275,26925,44,40200,28693,2705,22,335812,45.9,316283,57.3,71620,78.2,137145,608877,702462,115370,143565,380605,62.5,307971,50.6,335019,55,134406,173518,27048,47,658963,,,,,
2021-08-10,AL,ALA,Alabama,4903185,Report,5358370,3730982,109283,76093,1695070,1911145,124763,4,2231388,45.5,32.4,2139450,56.1,3595362,94246,140460,696969,82,1234276,145237,630517,1588192,1542920,40.4,2454380,2622690,281300,0,752723,835209,127484,260,752442,790218,127419,260,313261,247894,32587,161,1715676,35,1670339,43.8,593903,69.9,1189278,4186880,3730642,89103,127980,2231047,53.3,1588159,37.9,1715637,41,752711,835188,127478,260,3593877,,,,,
2021-08-10,AR,ARA,Arkansas,3017804,Report,3204340,2558554,106181,84782,1154857,1314018,88978,701,1490336,49.4,34.8,1404945,60.6,2426205,104684,138258,429493,82,778931,148684,611653,1051429,1004768,43.4,1468620,1556820,178900,0,502961,548266,87024,202,501964,502616,86546,188,204869,140492,13234,112,1138453,37.7,1091314,47.1,358707,68.5,743118,2557248,2553465,99852,125304,1486643,58.1,1050090,41.1,1136998,44.5,502954,546935,86908,201,2472935,,,,,
2021-08-10,AS,ASA,American Samoa,55689,Report,55830,53169,100253,95475,13110,39513,545,1,29453,52.9,42.7,25777,59.4,47293,109033,128715,2761,29.3,5176,54854,591670,23760,21587,49.8,15600,39630,600,0,5930,17830,550,0,5916,15671,549,0,1028,1458,25,0,24310,43.7,22136,51,2511,26.6,5176,47557,53158,111777,117396,29445,61.9,23757,50,24307,51.1,5929,17828,550,0,53158,,,,,
2021-08-10,AZ,AZA,Arizona,7278717,Report,8735630,7233060,120016,99373,3027295,3936000,259948,9817,3950148,54.3,42.4,3712611,65.8,6811847,120810,154929,1131674,86.5,2158682,164957,667539,3089379,2915389,51.7,3620880,4683750,431000,0,1337689,1748498,250926,3192,1337233,1574994,250557,3162,483428,450076,42777,1687,3340305,45.9,3165946,56.1,977968,74.7,2026320,6206060,7232175,116534,140760,3949353,63.6,3089269,49.8,3339964,53.8,1337668,1748410,250695,3191,6775517,,,,,
2021-08-10,BP2,BP2,Bureau of Prisons,0,Report,218460,204752,0,0,83797,111299,9656,0,112103,0,0,112102,0,204751,0,0,3419,0,6517,0,0,91504,91504,0,91040,116820,10600,0,39668,51836,9587,0,39668,51836,9587,0,1537,1520,127,0,101091,0,101091,0,3184,0,6517,0,204751,0,0,112102,0,91504,0,101091,0,39668,51836,9587,0,204751,,,,,
2021-08-10,CA,CAA,California,39512223,Report,51692555,46003535,130827,116429,18210066,26082960,1700840,9669,26140858,66.2,49.5,24343071,79.5,42843809,139932,168833,5626500,96.4,10095496,172924,885432,19543763,18186432,59.4,20977360,28099395,2615800,0,8050681,11490040,1684212,3042,8025728,10157879,1676972,2825,2312788,2053370,169637,981,21227975,53.7,19863404,64.9,4536776,77.7,9831319,33646265,45875770,136347,153635,26061860,77.5,19495577,57.9,21179469,62.9,8050258,11442283,1683892,3036,45019588,,,,,
2021-08-10,CO,COA,Colorado,5758736,Report,7333235,6568177,127341,114056,2677385,3646676,240003,4113,3529475,61.3,51,3286426,73,6125089,136137,162989,749542,89,1442440,171227,870505,2935694,2737499,60.8,3011260,3981675,340300,0,1251907,1682502,235709,1285,1248325,1487923,234599,1251,336148,324045,21660,438,3171403,55.1,2972098,66.1,682291,81,1399520,4936061,6548328,132663,148565,3517762,71.3,2927726,59.3,3163414,64.1,1251894,1674547,235688,1285,6353872,,,,,
2021-08-10,CT,CTA,Connecticut,3565287,Report,5026435,4655325,140983,130574,1768852,2696095,189676,702,2533958,71.1,58.7,2359320,83.1,4335440,152772,177121,609142,96.7,1174902,186420,797538,2092173,1951509,68.8,2048280,2728155,250000,0,835909,1256020,188860,244,835533,1115777,188711,199,225103,325427,19177,52,2281033,64,2140220,75.4,569759,90.4,1145238,3105947,4653671,149831,161833,2532682,81.5,2091796,67.3,2280580,73.4,835703,1255849,188784,244,4574887,,,,,
