Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-13,US,USA,United States,331996199,Report,339165445,266596486,102159,80301,114354242,142692755,9352742,196747,154624231,46.6,33,152033876,58.9,262721641,101779,131393,45960854,84,84741489,154929,620082,109717953,108449091,42,141981380,177291465,19892600,0,48204151,61461565,9271410,50182,48114297,60256577,9244119,50026,18875848,18747148,1647628,21340,118987308,35.8,117665019,45.6,39291964,71.8,,,,
2021-05-13,AK,AKA,Alaska,731545,Report,790995,578970,108127,79143,258167,304031,16683,89,315883,43.2,35.2,308116,55.9,565142,102462,143410,72200,78.8,136097,148597,863645,257869,251820,45.7,343740,391755,55500,0,118035,139810,15441,24,117750,134046,15370,24,38493,27113,1762,15,273310,37.4,267190,48.4,67383,73.6,,,,
2021-05-13,AL,ALA,Alabama,4903185,Report,4322400,2831853,88155,57755,1357585,1387746,86522,0,1678119,34.2,25,1666035,43.7,2813262,73744,113304,634076,74.6,1119311,131709,508615,1226063,1219225,32,1932880,2124720,264800,0,591286,634705,88471,72,591148,628005,88430,72,281931,224728,26545,45,1314534,26.8,1307655,34.3,533249,62.7,,,,
2021-05-13,AR,ARA,Arkansas,3017804,Report,2707150,1928682,89706,63910,911781,956179,60227,495,1119545,37.1,26.5,1103550,47.6,1904225,82162,116806,389979,74.4,701987,133997,516748,800331,791796,34.2,1200920,1332630,173600,0,393464,406750,58823,117,392997,398684,58543,115,184384,125462,9519,80,859154,28.5,850339,36.7,319445,61,,,,
2021-05-13,AS,ASA,American Samoa,55689,Report,54030,40091,97021,71991,9243,30826,22,0,22334,40.1,32.1,21549,49.6,38731,89166,124387,2494,26.3,4619,48791,570719,17882,17310,39.9,15600,37830,600,0,4058,13824,29,0,4047,13263,29,0,889,1318,6,0,17911,32.2,17339,39.9,2213,23.4,,,,
2021-05-13,AZ,AZA,Arizona,7278717,Report,7347655,5497137,100947,75523,2409734,2917570,166238,3595,3133742,43.1,30.5,3084006,54.7,5413311,96007,130313,1056662,80.7,1975684,150973,561476,2220184,2188717,38.8,3087080,3854175,406400,0,975499,1243495,160016,1190,975305,1212224,159918,1188,427251,413131,30350,753,2380200,32.7,2348635,41.7,871485,66.6,,,,
2021-05-13,BP2,BP2,Bureau of Prisons,0,Report,177850,166164,0,0,64912,97442,3810,0,93331,0,0,93330,0,166163,0,0,3159,0,5895,0,0,72062,72062,0,70300,99450,8100,0,27543,44519,3792,0,27543,44519,3792,0,1309,1392,59,0,75854,0,75854,0,2760,0,,,,
2021-05-13,CA,CAA,California,39512223,Report,43446290,34085597,109957,86266,14701263,18170357,1209931,4046,20623587,52.2,33.6,20176515,65.9,33433116,109196,141900,5192371,88.9,9166214,157006,744184,13271020,13066603,42.7,18087520,22847370,2511400,0,5899674,7370353,1199992,993,5890853,7174774,1195537,976,2087279,1808572,125624,461,14471012,36.6,14262140,46.6,4021936,68.9,,,,
2021-05-13,CO,COA,Colorado,5758736,Report,6271330,5015042,108901,87086,2219708,2628451,165576,1307,2847869,49.5,36.6,2787061,61.9,4918727,109324,139387,710766,84.4,1347591,159968,744449,2108057,2072707,46.1,2673380,3277950,320000,0,960832,1146854,163559,371,959240,1113101,162887,366,314902,298806,14845,158,2271616,39.4,2235594,49.7,628711,74.6,,,,
2021-05-13,CT,CTA,Connecticut,3565287,Report,4139135,3612792,116095,101332,1452522,2023596,136391,283,2072166,58.1,42.6,2025073,71.4,3541411,124792,145855,578717,91.8,1103373,175071,656751,1519825,1496612,52.7,1685080,2216955,237100,0,628179,891580,136606,66,627891,868656,136497,65,205947,306135,13764,22,1656431,46.5,1633109,57.5,525868,83.4,,,,
