Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-11,US,USA,United States,331996199,Report,373413945,306509795,112475,92323,127990366,166905188,11383522,230719,172758350,52,39.4,165387602,64.1,295434666,114452,144661,47364633,86.6,88266845,161374,682697,130852165,127281071,49.3,154245220,197771925,21396800,0,57194116,73593112,11246809,61493,56961621,70083889,11192270,61123,19917017,19690393,1891287,26614,142095530,42.8,138298903,53.6,41525312,75.9,88266845,280216744,306306878,109311,133259,172596681,61.6,130811247,46.7,142051707,50.7,57190798,73554545,11244899,61465,306306878,14,,,,
2021-06-11,AK,AKA,Alaska,731545,Report,819725,627519,112054,85780,271713,333317,22392,97,344459,47.1,37.8,327068,59.3,600061,108793,148619,73656,80.4,138755,151499,895014,276395,266260,48.3,351720,409305,58700,0,125727,150636,20797,32,125402,140828,20701,30,39283,27589,2193,16,297192,40.6,286961,52,69081,75.4,133050,608877,626445,102885,134629,343647,56.4,276129,45.4,296924,48.8,125725,150372,20795,32,598672,,,,,
2021-06-11,AL,ALA,Alabama,4903185,Report,4658570,3078445,95011,62785,1483056,1492880,102509,0,1793119,36.6,27.8,1768584,46.4,3042242,79747,122116,649057,76.4,1157774,136235,548172,1364121,1351613,35.4,2111180,2266290,281100,0,669354,694671,104777,96,669158,682359,104730,96,297895,232928,29125,60,1468898,30,1456343,38.2,560008,65.9,1113926,4186880,3078141,73519,111266,1792813,42.8,1364099,32.6,1468872,35.1,669346,694657,104773,96,2948916,,,,,
2021-06-11,AR,ARA,Arkansas,3017804,Report,2797400,2130617,92697,70602,1000797,1057852,71392,576,1218577,40.4,29.8,1180703,50.9,2074897,89526,120700,400508,76.5,728512,139060,533975,900272,882427,38.1,1254380,1364220,178800,0,447414,452712,69603,146,446652,435637,69246,138,194739,130281,11065,89,969875,32.1,951673,41.1,336174,64.2,693630,2557248,2127528,83196,109391,1215909,47.5,899885,35.2,969380,37.9,447410,452329,69495,146,2051106,,,,,
2021-06-11,AS,ASA,American Samoa,55689,Report,54030,43712,97021,78493,10691,32949,72,0,24160,43.4,35.3,23080,53.1,41946,96567,124387,2585,27.3,4812,50829,570719,19677,18994,43.7,15600,37830,600,0,4647,15030,80,0,4634,14360,80,0,928,1380,8,0,19757,35.5,19074,43.9,2316,24.5,4812,47557,43709,91909,113611,24158,50.8,19676,41.4,19756,41.5,4646,15030,80,0,43709,,,,,
2021-06-11,AZ,AZA,Arizona,7278717,Report,7914445,6150227,108734,84496,2670956,3275005,199303,4963,3458651,47.5,34.8,3321609,58.9,5940314,105353,140365,1084722,82.9,2044923,156264,604787,2531498,2464242,43.7,3293580,4189965,430900,0,1136690,1393183,191982,1625,1136392,1326236,191868,1614,451363,425063,35712,970,2723480,37.4,2656110,47.1,913108,69.8,1915120,6206060,6149762,99093,127528,3458261,55.7,2531448,40.8,2723394,43.9,1136677,1393146,191946,1625,5729036,,,,,
2021-06-11,BP2,BP2,Bureau of Prisons,0,Report,196310,186747,0,0,76070,103589,7088,0,102304,0,0,102303,0,186746,0,0,3268,0,6215,0,0,83501,83501,0,81580,104130,10600,0,34922,48579,7053,0,34922,48579,7053,0,1457,1453,87,0,90554,0,90554,0,2997,0,6215,0,186746,0,0,102303,0,83501,0,90554,0,34922,48579,7053,0,186746,,,,,
2021-06-11,CA,CAA,California,39512223,Report,48156090,39959106,121876,101131,16628824,21904052,1420660,5570,23112688,58.5,42.1,21922319,71.6,38145760,124588,157282,5347112,91.6,9567608,163882,824857,16621120,15999311,52.3,19654060,25887030,2615000,0,7241329,9378186,1408631,1605,7221100,8776647,1402683,1564,2201944,1932399,145927,636,18029751,45.6,17401994,56.8,4280906,73.3,9315554,33646265,39890051,118557,143125,23059102,68.5,16605873,49.4,18014233,53.5,7240940,9363329,1408360,1604,39153832,,,,,
2021-06-11,CO,COA,Colorado,5758736,Report,6870410,5836206,119304,101345,2489893,3138436,205060,2817,3212881,55.8,44.2,3040844,67.6,5569990,123799,152702,728587,86.5,1393681,165439,815564,2546330,2452956,54.5,2833300,3696810,340300,0,1142901,1402537,202172,892,1139927,1312145,201253,884,326951,311738,18489,280,2748502,47.7,2654209,59,657458,78,1351770,4936061,5825344,118016,139188,3204528,64.9,2543880,51.5,2746033,55.6,1142889,1400099,202153,892,5647725,,,,,
2021-06-11,CT,CTA,Connecticut,3565287,Report,4631315,4171739,129900,117010,1636424,2372300,162605,410,2306992,64.7,51.5,2180040,76.8,3969176,139866,163198,592629,94,1138799,180692,734845,1837348,1765794,62.2,1881320,2500095,249900,0,761273,1075963,162438,112,760928,1004766,162303,100,216999,315603,16714,28,1999786,56.1,1928097,67.9,549344,87.2,1109331,3105947,4170194,134265,149111,2305814,74.2,1837011,59.1,1999380,64.4,761073,1075826,162369,112,4093969,,,,,
2021-06-11,DC,DCA,District of Columbia,705749,Report,1049605,809582,148722,114712,320404,463403,25544,231,411129,58.3,43.9,400784,69.4,796314,137871,181724,72715,83.3,164557,188403,1201710,309867,305358,52.9,416640,578565,54400,0,130201,179500,29086,166,130166,175028,29068,164,36279,25617,2007,21,338953,48,334426,57.9,63924,73.2,142884,609754,809511,132760,172136,411056,67.4,309849,50.8,338933,55.6,130197,179486,29084,166,721199,,,,,
2021-06-11,DD2,DD2,Dept of Defense,0,Report,4360160,3802101,0,0,1613533,2058924,129245,399,2236843,0,0,2171626,0,3719207,0,0,177872,0,316720,0,0,1473667,1456438,0,1816800,2357160,186200,0,640424,833243,126327,0,640347,816091,126290,0,46624,77913,5218,0,1599994,0,1582728,0,129755,0,316720,0,3799539,0,0,2234377,0,1473572,0,1599884,0,640401,833171,126312,0,3799539,,,,,
2021-06-11,DE,DEA,Delaware,973764,Report,1254385,973462,128818,99969,392635,538523,41956,348,545834,56.1,41.1,522377,67.8,936514,121595,162867,174030,92.1,327048,173127,664026,400274,389431,50.6,510960,677625,65800,0,168819,231285,41364,170,168729,220532,41335,170,62847,81613,8089,104,441638,45.4,430766,55.9,152653,80.8,311222,839807,973289,115894,149366,545686,65,400255,47.7,441612,52.6,168815,231270,41357,170,940423,,,,,
