Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-07,US,USA,United States,331996199,Report,371520735,302851917,111905,91222,127058512,164371746,11194685,226974,171310738,51.6,38.8,164316152,63.7,292917197,113476,143927,47265547,86.4,87982383,160854,679235,128690105,125897765,48.8,153217120,196902615,21401000,0,56614713,72011820,11061855,60273,56404727,69246063,11012352,59956,19856146,19617352,1872841,26059,139748661,42.1,136723099,53,41372399,75.6,87982383,280216744,302678038,108016,132583,171159115,61.1,128668080,45.9,139723912,49.9,56611440,71992120,11060105,60246,302678038,14,,,,
2021-06-07,AK,AKA,Alaska,731545,Report,814795,622928,111380,85152,270982,329930,21923,93,342656,46.8,37.4,325764,59.1,597486,108326,147725,73570,80.3,138589,151318,889631,273699,265108,48.1,350300,405795,58700,0,125309,148361,20359,29,124987,140092,20265,29,39236,27563,2170,15,294058,40.2,285373,51.7,68984,75.3,132898,608877,622029,102160,133819,341894,56.2,273556,44.9,293913,48.3,125307,148220,20357,29,594533,,,,,
2021-06-07,AL,ALA,Alabama,4903185,Report,4637330,3036419,94578,61927,1466462,1469812,100145,0,1774139,36.2,27.3,1753517,46,3007660,78840,121559,646914,76.1,1152231,135583,545673,1340390,1331508,34.9,2096960,2259270,281100,0,658605,681692,102385,93,658421,672994,102339,93,295628,231719,28761,58,1442775,29.4,1433847,37.6,556166,65.4,1108439,4186880,3036119,72515,110759,1773837,42.4,1340374,32,1442755,34.5,658597,681684,102381,93,2907532,,,,,
2021-06-07,AR,ARA,Arkansas,3017804,Report,2793160,2111327,92556,69962,994755,1045630,70376,566,1210066,40.1,29.5,1174148,50.7,2061223,88936,120517,399690,76.3,726572,138690,533166,889844,875613,37.8,1250140,1364220,178800,0,444199,445505,68633,140,443457,432023,68284,133,194051,129910,10957,88,958477,31.8,943897,40.7,335006,63.9,691765,2557248,2108616,82456,109225,1207548,47.2,889680,34.8,958204,37.5,444195,445345,68524,140,2032424,,,,,
2021-06-07,AS,ASA,American Samoa,55689,Report,54030,43401,97021,77935,10594,32769,38,0,23982,43.1,35.1,22968,52.9,41717,96040,124387,2580,27.3,4802,50724,570719,19544,18877,43.5,15600,37830,600,0,4588,14956,46,0,4575,14302,46,0,925,1379,7,0,19590,35.2,18923,43.6,2311,24.4,4802,47557,43399,91257,113611,23981,50.4,19543,41.1,19589,41.2,4587,14956,46,0,43399,,,,,
2021-06-07,AZ,AZA,Arizona,7278717,Report,7893465,6090510,108446,83676,2654543,3234568,196575,4824,3432146,47.2,34.4,3302097,58.6,5899937,104637,139993,1082543,82.7,2039695,155865,603184,2500319,2444702,43.4,3279620,4182945,430900,0,1127454,1371285,189316,1580,1127165,1315963,189205,1574,449832,423979,35344,952,2689635,37,2633907,46.7,910107,69.5,1910028,6206060,6090059,98131,127190,3431775,55.3,2500278,40.3,2689558,43.3,1127441,1371257,189280,1580,5671790,,,,,
2021-06-07,BP2,BP2,Bureau of Prisons,0,Report,192980,185205,0,0,75380,103047,6778,0,101562,0,0,101561,0,185204,0,0,3256,0,6197,0,0,82726,82726,0,79020,102960,11000,0,34513,48213,6744,0,34513,48213,6744,0,1452,1453,86,0,89470,0,89470,0,2991,0,6197,0,185204,0,0,101561,0,82726,0,89470,0,34513,48213,6744,0,185204,,,,,
2021-06-07,CA,CAA,California,39512223,Report,47955210,39541180,121368,100073,16530939,21601890,1402928,5423,22957251,58.1,41.4,21809441,71.2,37880468,123721,156626,5337131,91.4,9545930,163510,821416,16360345,15848623,51.8,19558080,25781730,2615400,0,7175743,9183054,1391049,1548,7156181,8690933,1385230,1509,2196422,1926643,144439,619,17751394,44.9,17233853,56.3,4268123,73.1,9294307,33646265,39482470,117346,142528,22907036,68.1,16352037,48.6,17742815,52.7,7175354,9175136,1390778,1547,38750561,,,,,
2021-06-07,CO,COA,Colorado,5758736,Report,6857520,5744758,119080,99757,2468626,3072644,200749,2739,3181716,55.3,43.2,3018106,67.1,5510242,122471,152416,726806,86.3,1388388,164811,814034,2489665,2419493,53.8,2823920,3693300,340300,0,1130466,1358328,197994,871,1127605,1291023,197118,865,325912,310515,18061,270,2687659,46.7,2616611,58.2,654758,77.7,1346526,4936061,5736207,116210,138927,3174084,64.3,2488789,50.4,2686765,54.4,1130455,1357463,197976,871,5559541,,,,,
2021-06-07,CT,CTA,Connecticut,3565287,Report,4613575,4129334,129403,115821,1627535,2340466,160929,404,2293608,64.3,50.7,2170006,76.5,3944511,138997,162573,591210,93.8,1135693,180199,732030,1808721,1751016,61.7,1872940,2490735,249900,0,755160,1053452,160762,109,754818,996101,160627,97,216255,314748,16527,27,1969483,55.2,1911643,67.4,547557,86.9,1106235,3105947,4127795,132900,148540,2292437,73.8,1808386,58.2,1969080,63.4,754961,1053316,160694,109,4051693,,,,,
2021-06-07,DC,DCA,District of Columbia,705749,Report,1047935,803500,148486,113851,318529,459398,25353,220,408830,57.9,43.4,398977,69.1,791658,137064,181435,72562,83.1,164135,187920,1199790,306161,302729,52.4,416140,577395,54400,0,128888,177112,28920,161,128853,173717,28902,159,36170,25506,1996,21,335081,47.5,331631,57.4,63693,72.9,142488,609754,803430,131763,171862,408758,67,306147,50.2,335065,55,128884,177102,28918,161,715519,,,,,
2021-06-07,DD2,DD2,Dept of Defense,0,Report,4358990,3756816,0,0,1601355,2028941,126121,399,2216055,0,0,2154174,0,3679525,0,0,177178,0,315187,0,0,1449521,1434551,0,1816800,2355990,186200,0,633287,816234,123203,0,633214,801337,123166,0,46257,77454,5121,0,1572724,0,1557717,0,128832,0,315187,0,3754259,0,0,2213593,0,1449427,0,1572615,0,633265,816162,123188,0,3754259,,,,,
2021-06-07,DE,DEA,Delaware,973764,Report,1247985,964489,128161,99048,389892,532534,41727,336,542781,55.7,40.5,519931,67.5,929958,120744,162036,173747,92,326297,172730,660638,394442,385356,50,506900,675285,65800,0,167025,227257,41132,160,166935,218261,41103,160,62651,81355,8059,99,435574,44.7,426459,55.4,152164,80.6,310478,839807,964321,114827,148604,542637,64.6,394424,47,435549,51.9,167021,227243,41125,160,931559,,,,,
2021-06-07,FL,FLA,Florida,21477737,Report,24056285,19239288,112006,89578,8053087,10291197,856422,38582,10792205,50.2,36.4,10505011,60.9,18841833,109242,139474,3973969,88.4,7649243,170084,534901,7813899,7709431,44.7,9707540,12653745,1695000,0,3470778,4330622,843984,12499,3469896,4227046,843486,12489,1693724,1525297,165147,8971,8657883,40.3,8552917,49.6,3393139,75.4,7345897,18696028,19232006,102867,128671,10785646,57.7,7813240,41.8,8656999,46.3,3470199,4330542,843759,12499,18550379,,,,,
2021-06-07,FM,FMA,Federated States of Micronesia,103643,Report,77800,44917,75065,43338,42066,0,2851,0,26314,25.4,17.9,26285,32.5,44887,55524,96237,2224,12.6,3878,22010,441569,18534,18530,22.9,67600,0,10200,0,18496,38,2832,0,18492,38,2826,0,1662,5,299,0,21366,20.6,21356,26.4,1966,11.2,3878,88509,44907,50737,87901,26305,29.7,18533,20.9,21362,24.1,18495,38,2829,0,44907,,,,,
2021-06-07,GA,GAA,Georgia,10617423,Report,10874215,7860212,102419,74031,3422924,4235011,201623,654,4348580,41,31.5,4207711,51.9,7665906,94483,134025,1210352,79.8,2332613,153770,716845,3348994,3294984,40.6,4587500,5689515,597200,0,1513999,1834610,198541,385,1513579,1781033,198291,372,585666,439830,25280,183,3547535,33.4,3493275,43.1,1050959,69.3,2265137,8988102,7858609,87433,120985,4347079,48.4,3348869,37.3,3547323,39.5,1513957,1834527,198454,385,7553188,,,,,
2021-06-07,GU,GUA,Guam,165768,Report,215770,167437,130164,101007,65505,98550,3382,0,93367,56.3,44.1,87708,67.8,159416,123293,166877,14664,52,27717,98354,765658,73186,70822,54.8,74200,122070,19500,0,29287,43899,3383,0,29279,41543,3383,0,5617,7266,231,0,76569,46.2,74205,57.4,13114,46.5,26905,141562,167427,118271,152421,93358,65.9,73185,51.7,76568,54.1,29286,43899,3383,0,154940,,,,,
2021-06-07,HI,HIA,Hawaii,1415872,Report,1872400,1610294,132244,113732,572954,910717,32863,93760,957386,67.6,46.1,906340,81.2,1547003,138620,167777,265209,98.8,478574,178274,697491,652358,639334,57.3,737220,1053780,81400,0,245213,389072,33226,18073,244736,376542,33109,18056,92557,119185,7672,1409,685584,48.4,672443,60.3,220823,82.3,456768,1211109,1607680,132744,154602,954334,78.8,652112,53.8,685309,56.6,245169,388881,33197,18062,1448473,,,,,
2021-06-07,IA,IAA,Iowa,3155070,Report,3362575,2893771,106577,91718,1258625,1517992,117027,127,1572936,49.9,41.1,1511397,62.2,2806785,115590,138478,485064,87.7,945216,170939,608111,1298156,1273554,52.4,1407880,1766895,187800,0,604168,693913,114727,75,604060,669419,114673,75,248368,206045,10478,51,1412883,44.8,1388227,57.2,464942,84.1,912933,2676281,2893751,108126,125644,1572891,58.8,1298147,48.5,1412872,52.8,604162,693910,114725,75,2834206,,,,,
2021-06-07,ID,IDA,Idaho,1787065,Report,1624395,1256270,90897,70298,549991,662476,43045,758,680620,38.1,31,680000,50.8,1256094,93818,121326,231057,79.5,444784,153020,558845,554215,554113,41.4,684040,840255,100100,0,251450,302537,42887,228,251439,302447,42873,227,100876,106328,8486,96,597102,33.4,596986,44.6,215786,74.2,422026,1495407,1256249,84007,108626,680600,45.5,554211,37.1,597091,39.9,251448,302535,42880,228,1208074,,,,,
2021-06-07,IH2,IH2,Indian Health Svc,2082813,Report,1742515,1386957,83662,66591,759370,604033,23554,0,778326,37.4,28.8,739182,0,1329297,0,0,148528,0,272322,0,0,600811,582389,0,915700,752115,74700,0,334891,265920,23386,0,334686,247703,23350,0,71074,49689,2461,0,624197,30,605739,0,123224,0,272322,0,1386528,0,0,778035,0,600705,0,624078,0,334826,265879,23373,0,1386528,,,,,
2021-06-07,IL,ILA,Illinois,12671821,Report,14350645,11947497,113248,94284,4857326,6676763,405056,8352,7111417,56.1,38,6750798,68.5,11464744,116347,145633,1807851,88.5,3222491,157715,702350,4811209,4683278,47.5,5688260,7812285,850100,0,2044824,2763576,405197,2809,2039898,2640588,403342,2792,675739,722680,60249,1577,5216406,41.2,5086620,51.6,1460245,71.5,3128152,10837805,11929634,110074,132413,7095617,65.5,4809258,44.4,5214431,48.1,2044783,2761666,405173,2809,11733522,,,,,
2021-06-07,IN,INA,Indiana,6732219,Report,6509950,5219458,96698,77530,2105403,2922587,178078,13390,2861249,42.5,33.8,2760093,53.4,5071991,98214,126058,882734,81.3,1730558,159389,599585,2276785,2234888,43.3,2592160,3490890,426900,0,967411,1304988,175375,4386,967258,1263251,175257,4379,417287,395698,21653,2484,2452160,36.4,2410145,46.7,837122,77.1,1696354,5705039,5219260,91485,114109,2861058,50.1,2276753,39.9,2452114,43,967401,1304966,175361,4386,5142116,,,,,
2021-06-07,KS,KSA,Kansas,2913314,Report,3012415,2353459,103402,80783,1055936,1221564,75306,653,1378624,47.3,36.4,1333231,60.2,2296551,103772,136120,431086,90.7,768075,161534,633543,1059586,1042444,47.1,1321260,1518855,172300,0,490555,568801,75164,230,490421,551795,75105,228,179285,174612,13472,126,1134750,39,1117549,50.5,367495,77.3,733863,2451697,2353351,95989,122871,1378520,56.2,1059573,43.2,1134731,46.3,490548,568795,75158,230,2243670,,,,,
2021-06-07,KY,KYA,Kentucky,4467673,Report,4368565,3717370,97782,83206,1651650,1916220,149053,447,2108436,47.2,36,2039353,58.9,3623439,104579,126084,633801,84.4,1154793,153857,582038,1609885,1585132,45.7,1895060,2207205,266300,0,747970,861476,145895,439,747853,836842,145822,437,258896,275116,31585,266,1755780,39.3,1730954,50,565863,75.4,1119125,3806167,3716358,97640,114776,2108136,55.4,1609868,42.3,1755745,46.1,747963,861466,145877,439,3631380,,,,,
2021-06-07,LA,LAA,Louisiana,4648794,Report,3952070,3143283,85013,67615,1462836,1568824,110533,1090,1690689,36.4,29.7,1656465,46.5,3093894,86879,110977,571842,77.2,1117536,150810,533327,1378870,1364195,38.3,1727700,1986270,238100,0,665843,712489,105319,538,665629,698031,105230,535,259014,262282,17663,113,1484189,31.9,1469425,41.3,539072,72.7,1070462,3923318,3143150,80115,100733,1690570,43.1,1378853,35.1,1484156,37.8,665835,712480,105303,538,3028599,,,,,
