Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-19,US,USA,United States,331996199,Report,422175735,359623380,127163,108322,142536887,202736783,14011758,337952,199887548,60.2,46.9,187314641,72.5,337739567,130775,163469,49847560,91.1,93584397,171097,771850,155793101,146654537,56.8,173067280,227604705,21484400,19350,64487327,91162246,13849390,93910,64049075,82330083,13742367,92362,21010420,21054882,2175228,40851,169592873,51.1,160213888,62,44281382,81,93584397,283545812,359268603,126706,148892,199661110,70.4,155666127,54.9,169461876,59.8,64483560,91037893,13846562,93861,359268603,27,,,,
2021-08-19,AK,AKA,Alaska,731545,Report,891155,714088,121818,97614,293034,391019,29839,196,387991,53,42.7,360924,65.4,666575,120852,161569,76671,83.7,144397,157659,973004,312043,291701,52.9,376920,454935,59300,0,135074,176778,27924,49,134701,156815,27797,45,40311,28819,2804,23,339825,46.5,319358,57.9,71957,78.6,137904,608877,712007,116938,146360,386707,63.5,311250,51.1,339030,55.7,135070,175989,27922,49,667974,,,,,
2021-08-19,AL,ALA,Alabama,4903185,Report,5688310,3857905,116013,78682,1741982,1988110,127809,4,2312990,47.2,33.2,2210024,57.9,3702727,97060,149109,704748,82.9,1248115,146865,669341,1629046,1575463,41.3,2585420,2821590,281300,0,763524,864854,130816,295,763234,811562,130746,294,315250,250090,33092,183,1759489,35.9,1705836,44.7,598615,70.4,1202883,4186880,3857553,92134,135860,2312637,55.2,1629013,38.9,1759450,42,763512,864833,130810,295,3719135,,,,,
2021-08-19,AR,ARA,Arkansas,3017804,Report,3439480,2664313,113973,88286,1188626,1383250,91313,1124,1550501,51.4,36.2,1453037,62.7,2510118,108304,148404,434423,82.9,788778,150564,656537,1093888,1037650,44.8,1553460,1707120,178900,0,516257,577002,89598,302,515257,521795,89103,287,206882,142258,13511,177,1183159,39.2,1126442,48.6,362828,69.3,752789,2557248,2659176,103986,134499,1546774,60.5,1092535,42.7,1181690,46.2,516250,575657,89482,301,2577736,,,,,
2021-08-19,AS,ASA,American Samoa,55689,Report,58530,54647,105102,98129,13419,40682,545,1,30150,54.1,44.1,26067,60.1,47857,110333,134939,2773,29.4,5198,55087,620284,24540,21861,50.4,15600,42330,600,0,6058,18481,552,0,6044,15816,551,0,1034,1462,25,0,25091,45.1,22411,51.7,2521,26.7,5198,47557,54634,114881,123073,30141,63.4,24536,51.6,25087,52.8,6057,18478,552,0,54634,,,,,
2021-08-19,AZ,AZA,Arizona,7278717,Report,8995400,7361667,123585,101140,3073601,4012636,265173,10257,4023573,55.3,43.1,3771928,66.9,6914726,122635,159536,1137895,87,2171642,165947,687389,3139025,2953776,52.4,3751500,4812900,431000,0,1355044,1779631,257056,3205,1354571,1594891,256677,3171,485995,451990,43567,1711,3394936,46.6,3209310,56.9,983263,75.1,2038301,6206060,7360756,118606,144945,4022757,64.8,3138909,50.6,3394588,54.7,1355023,1779538,256823,3204,6887714,,,,,
2021-08-19,BP2,BP2,Bureau of Prisons,0,Report,221910,207069,0,0,84703,112456,9910,0,113832,0,0,113831,0,207068,0,0,3437,0,6548,0,0,92094,92094,0,93140,118170,10600,0,39798,52252,9878,0,39798,52252,9878,0,1541,1528,134,0,101928,0,101928,0,3203,0,6548,0,207068,0,0,113831,0,92094,0,101928,0,39798,52252,9878,0,207068,,,,,
2021-08-19,CA,CAA,California,39512223,Report,53231305,46827191,134721,118513,18411150,26669198,1734590,12253,26629017,67.4,50.2,24734925,80.8,43499316,142073,173859,5658510,96.9,10165450,174122,911789,19843649,18414866,60.1,21405060,29210445,2615800,0,8115222,11716297,1724115,3745,8090219,10312818,1716788,3503,2323929,2066835,174437,1222,21559379,54.6,20123328,65.7,4566423,78.2,9900418,33646265,46699170,138795,158209,26549830,78.9,19795405,58.8,21510811,63.9,8114798,11668487,1723789,3737,45834569,,,,,
2021-08-19,CO,COA,Colorado,5758736,Report,7463125,6670461,129597,115832,2702113,3717511,246550,4287,3585714,62.3,51.6,3331892,74.1,6206784,137953,165876,753195,89.4,1452331,172402,885923,2972419,2764644,61.4,3078600,4044225,340300,0,1259613,1710504,242727,1308,1256016,1506382,241591,1264,337125,325790,22305,451,3214152,55.8,3005253,66.8,685671,81.4,1409297,4936061,6650488,134733,151196,3573948,72.4,2964397,60.1,3206109,65,1259599,1702497,242706,1307,6454045,,,,,
2021-08-19,CT,CTA,Connecticut,3565287,Report,5145425,4721389,144320,132427,1786004,2741172,193450,763,2572523,72.2,59.4,2390009,84.2,4387602,154610,181314,611818,97.1,1180713,187342,816418,2117366,1970644,69.4,2106520,2788905,250000,0,841803,1274882,192883,261,841426,1128598,192718,212,225796,326491,19544,56,2309829,64.8,2162954,76.2,571887,90.7,1151005,3105947,4719717,151957,165664,2571232,82.8,2116987,68.2,2309373,74.4,841598,1274708,192806,261,4640493,,,,,
