Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-13,US,USA,United States,331996199,Report,245364805,192282781,73906,57917,85435687,99453295,7233726,160073,122295530,36.8,20.5,121376367,47,191164923,74057,95055,43293678,79.2,76023638,138991,448590,68159289,67968940,26.3,104443800,123491355,17429650,0,31355979,36764240,7164152,37912,31326882,36603039,7150021,37870,16246109,16450248,1450684,14787,75322283,22.7,75117813,29.1,34161828,62.5,,,,
2021-04-13,AK,AKA,Alaska,731545,Report,717325,496015,98056,67804,221747,261337,12861,70,282684,38.6,28.7,277005,50.2,487142,88320,130053,69574,76,130225,142186,783208,210315,207135,37.6,308700,357825,50800,0,94422,115880,12092,13,94284,112838,12033,13,36599,25621,1384,6,222407,30.4,219168,39.7,63610,69.5,,,,
2021-04-13,AL,ALA,Alabama,4903185,Report,3358930,2127317,68505,43386,1022501,1035302,69514,0,1407463,28.7,15.8,1401530,36.7,2120952,55597,88048,585752,68.9,970442,114192,395244,773303,772753,20.3,1467400,1648530,243000,0,381521,391739,71050,43,381478,391232,71017,43,221256,182859,22185,31,844353,17.2,843770,22.1,426331,50.2,,,,
2021-04-13,AR,ARA,Arkansas,3017804,Report,2228060,1484206,73831,49182,702115,733305,48453,333,952900,31.6,17.5,945184,40.8,1475680,63671,96134,366578,70,629221,120107,425298,529134,528218,22.8,984800,1085760,157500,0,260374,268684,47375,76,260321,267822,47147,75,155494,107872,7680,55,576509,19.1,575365,24.8,271101,51.7,,,,
2021-04-13,AS,ASA,American Samoa,55689,Report,43810,34165,78669,61350,7041,27124,0,0,19408,34.9,26.6,18779,43.2,33082,76161,100859,2312,24.4,4195,44312,462765,14840,14389,33.1,12400,30810,600,0,2951,11889,6,0,2949,11440,6,0,733,1213,1,0,14846,26.7,14395,33.1,1947,20.6,,,,
2021-04-13,AZ,AZA,Arizona,7278717,Report,5292185,4203995,72708,57757,1839706,2247048,115141,2100,2579710,35.4,20.7,2551106,45.2,4168346,73927,93858,987884,75.5,1789995,136784,404406,1507692,1502722,26.7,2258500,2664285,369400,0,662506,844498,111286,688,662415,839619,111217,688,355336,377810,21885,462,1618978,22.2,1613939,28.6,755493,57.7,,,,
2021-04-13,BP2,BP2,Bureau of Prisons,0,Report,136790,127070,0,0,49324,76169,1577,0,74597,0,0,74596,0,127069,0,0,2820,0,5131,0,0,51832,51832,0,51800,78390,6600,0,20211,31621,1566,0,20211,31621,1566,0,1101,1179,18,0,53398,0,53398,0,2298,0,,,,
2021-04-13,CA,CAA,California,39512223,Report,29738690,23227199,75265,58785,10508305,11814105,902511,2278,15451699,39.1,19.4,15319695,50,23070842,75352,97129,4829739,82.7,8254217,141385,509389,7654085,7629815,24.9,12613100,14886690,2238900,0,3540870,4112776,899089,439,3538926,4090451,896257,438,1796060,1565633,96829,272,8553174,21.6,8526072,27.8,3458794,59.2,,,,
2021-04-13,CO,COA,Colorado,5758736,Report,4181590,3464019,72613,60152,1611283,1722461,129317,958,2231953,38.8,20.9,2208012,49.1,3437230,76396,92940,675829,80.2,1250192,148406,496383,1205303,1202445,26.7,1832600,2063490,285500,0,583283,621756,127731,264,583062,619119,127285,264,288185,274860,11689,114,1333034,23.1,1329730,29.6,574848,68.2,,,,
2021-04-13,CT,CTA,Connecticut,3565287,Report,3097585,2531669,86882,71009,1066920,1358188,106381,180,1603712,45,25.6,1588836,56,2515576,88644,109153,547851,86.9,1020829,161974,491490,913490,912480,32.2,1271100,1607385,219100,0,411811,501650,106683,29,411597,500854,106606,29,181040,279901,10116,16,1020173,28.6,1019086,35.9,471073,74.7,,,,
