Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-12,US,USA,United States,331996199,Report,411253925,353859894,123873,106586,141011089,198736053,13784136,328616,196505543,59.2,46.3,184563080,71.5,333061604,128964,159240,49577050,90.6,92985255,170002,751882,153762592,145072291,56.2,169333320,220416855,21484400,19350,64043880,89618881,13597915,94053,63627599,81221761,13496919,92598,20945266,20932397,2145848,40552,167354729,50.4,158438878,61.3,44064064,80.6,92985255,283545812,353506649,124674,145040,196280170,69.2,153636041,54.2,167224200,59,64040133,89494936,13595124,94005,353506649,26,,,,
2021-08-12,AK,AKA,Alaska,731545,Report,875815,706538,119721,96582,291271,385776,29297,194,383274,52.4,42.3,357261,64.8,660833,119811,158788,76329,83.3,143746,156949,956255,309378,289783,52.5,373280,443235,59300,0,134567,174763,27244,48,134195,155543,27119,45,40222,28711,2724,23,336622,46,316902,57.5,71680,78.3,137281,608877,704461,115698,143841,381992,62.7,308587,50.7,335829,55.2,134563,173976,27242,48,660824,,,,,
2021-08-12,AL,ALA,Alabama,4903185,Report,5418340,3748680,110507,76454,1703954,1919208,125514,4,2245275,45.8,32.5,2151957,56.4,3611104,94658,142032,698619,82.2,1236448,145492,637574,1592210,1546344,40.5,2490500,2646540,281300,0,754603,837339,128245,268,754322,791754,128177,268,313637,248101,32685,164,1720455,35.1,1674521,43.9,594587,70,1191373,4186880,3748336,89526,129412,2244930,53.6,1592177,38,1720416,41.1,754591,837318,128239,268,3611091,,,,,
2021-08-12,AR,ARA,Arkansas,3017804,Report,3266850,2581762,108253,85551,1161609,1329627,89822,704,1505180,49.9,35.1,1416459,61.1,2444104,105456,140955,430619,82.2,780881,149057,623585,1059435,1010840,43.6,1490180,1597770,178900,0,505405,553823,87826,207,504408,506240,87348,192,205293,140850,13330,115,1147261,38,1098188,47.4,359588,68.6,745012,2557248,2576662,100759,127749,1501476,58.7,1058096,41.4,1145806,44.8,505398,552492,87710,206,2495878,,,,,
2021-08-12,AS,ASA,American Samoa,55689,Report,58530,53169,105102,95475,13110,39513,545,1,29454,52.9,42.7,25778,59.4,47293,109033,134939,2761,29.3,5176,54854,620284,23760,21587,49.8,15600,42330,600,0,5930,17830,550,0,5916,15671,549,0,1028,1458,25,0,24310,43.7,22136,51,2511,26.6,5176,47557,53158,111777,123073,29446,61.9,23757,50,24307,51.1,5929,17828,550,0,53158,,,,,
2021-08-12,AZ,AZA,Arizona,7278717,Report,8795540,7253931,120839,99659,3033250,3949261,261441,9979,3962971,54.4,42.5,3722828,66,6828279,121101,155991,1132758,86.6,2160879,165125,672117,3096345,2920585,51.8,3665040,4699500,431000,0,1339846,1753250,252359,3249,1339386,1577980,251989,3219,483771,450398,42922,1716,3348704,46,3172574,56.3,978807,74.8,2028391,6206060,7253037,116870,141725,3962169,63.8,3096233,49.9,3348361,54,1339825,1753160,252128,3248,6794650,,,,,
2021-08-12,BP2,BP2,Bureau of Prisons,0,Report,218600,205701,0,0,84131,111835,9735,0,112844,0,0,112843,0,205700,0,0,3428,0,6534,0,0,91703,91703,0,91180,116820,10600,0,39731,51972,9664,0,39731,51972,9664,0,1537,1528,129,0,101367,0,101367,0,3194,0,6534,0,205700,0,0,112843,0,91703,0,101367,0,39731,51972,9664,0,205700,,,,,
2021-08-12,CA,CAA,California,39512223,Report,52038625,46165206,131703,116838,18247798,26196217,1709036,12155,26241900,66.4,49.6,24422285,79.8,42969998,140344,169963,5633679,96.5,10108614,173149,891360,19601098,18230244,59.5,21113280,28309545,2615800,0,8064854,11532459,1692246,3785,8039881,10186820,1684992,3543,2314984,2055970,170407,1235,21293344,53.9,19915236,65,4542596,77.8,9844184,33646265,46037332,136827,154664,26162830,77.8,19552879,58.1,21244802,63.1,8064431,11484671,1691923,3777,45178847,,,,,
2021-08-12,CO,COA,Colorado,5758736,Report,7359345,6587689,127794,114395,2681522,3660458,241565,4144,3540895,61.5,51.1,3295246,73.2,6139956,136467,163569,750275,89.1,1444019,171415,873604,2942628,2742482,61,3027920,3991125,340300,0,1253471,1687860,237191,1297,1249879,1491343,236078,1260,336349,324414,21792,443,3179819,55.2,2978560,66.2,682998,81.1,1401064,4936061,6567788,133057,149093,3529158,71.5,2934639,59.5,3171809,64.3,1253457,1679885,237170,1297,6372796,,,,,
2021-08-12,CT,CTA,Connecticut,3565287,Report,5053555,4667990,141743,130929,1771886,2704812,190573,719,2541953,71.3,58.8,2365710,83.4,4345413,153124,178077,609715,96.7,1175938,186585,801841,2096719,1954972,68.9,2065500,2738055,250000,0,837077,1259391,189736,251,836701,1118065,189585,206,225259,325657,19253,53,2286455,64.1,2144557,75.6,570222,90.5,1146258,3105947,4666326,150238,162706,2540668,81.8,2096341,67.5,2286000,73.6,836871,1259219,189659,251,4587381,,,,,
