Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-09,US,USA,United States,331996199,Report,407560705,351933175,122761,106005,140520517,197399471,13691100,322087,195222906,58.8,46.1,183512426,71.1,331539675,128374,157810,49459217,90.4,92826004,169711,745130,153152784,144591183,56,167621180,218435775,21484400,19350,63891887,89163207,13507290,91990,63484455,80904550,13408680,90620,20922607,20891984,2135443,39718,166654374,50.2,157888305,61.1,43989753,80.4,92826004,283545812,351580759,123994,143737,194998098,68.8,153026470,54,166524108,58.7,63888146,89039497,13504520,91944,351580759,26,,,,
2021-08-09,AK,AKA,Alaska,731545,Report,872195,704160,119226,96257,290718,384162,29091,189,381639,52.2,42.2,356026,64.5,659073,119492,158132,76222,83.2,143585,156773,952303,308643,289270,52.4,371460,441435,59300,0,134382,174214,27031,47,134011,155215,26906,44,40200,28688,2703,22,335674,45.9,316176,57.3,71613,78.2,137126,608877,702084,115308,143247,380358,62.5,307852,50.6,334881,55,134378,173427,27029,47,658587,,,,,
2021-08-09,AL,ALA,Alabama,4903185,Report,5330000,3712533,108705,75717,1689328,1898892,124309,4,2217468,45.2,32.3,2128102,55.8,3580536,93857,139716,695923,81.9,1232888,145073,627179,1583987,1539714,40.4,2439960,2608740,281300,0,751583,832153,127027,251,751302,788161,126962,251,313095,247692,32512,157,1711014,34.9,1666676,43.7,593456,69.8,1187890,4186880,3712195,88663,127302,2217129,53,1583954,37.8,1710975,40.9,751571,832132,127021,251,3575445,,,,,
2021-08-09,AR,ARA,Arkansas,3017804,Report,3198590,2553412,105991,84612,1153209,1310548,88954,701,1486977,49.3,34.8,1402196,60.5,2422031,104504,138010,429287,81.9,778581,148618,610555,1049670,1003366,43.3,1465120,1554570,178900,0,502432,547037,86998,201,501435,501744,86520,187,204796,140424,13234,112,1136668,37.7,1089886,47,358566,68.4,742768,2557248,2548329,99651,125079,1483287,58,1048334,41,1135216,44.4,502425,545709,86882,200,2467806,,,,,
2021-08-09,AS,ASA,American Samoa,55689,Report,55830,52933,100253,95051,13049,39338,545,1,29366,52.7,42.5,25756,59.4,47184,108782,128715,2758,29.2,5171,54801,591670,23667,21537,49.7,15600,39630,600,0,5905,17762,550,0,5891,15646,549,0,1028,1458,25,0,24217,43.5,22086,50.9,2511,26.6,5171,47557,52922,111281,117396,29358,61.7,23664,49.8,24214,50.9,5904,17760,550,0,52922,,,,,
2021-08-09,AZ,AZA,Arizona,7278717,Report,8724210,7225116,119859,99264,3024968,3930511,259837,9800,3944780,54.2,42.4,3708420,65.8,6805721,120701,154726,1131375,86.5,2158235,164923,666666,3086735,2913386,51.7,3614860,4678350,431000,0,1336965,1746581,250808,3189,1336509,1573718,250439,3159,483364,449982,42764,1685,3337543,45.9,3163825,56.1,977795,74.7,2025875,6206060,7224231,116406,140576,3943985,63.6,3086625,49.7,3337202,53.8,1336944,1746493,250577,3188,6767621,,,,,
2021-08-09,BP2,BP2,Bureau of Prisons,0,Report,218180,204319,0,0,83715,111002,9602,0,111691,0,0,111690,0,204318,0,0,3413,0,6511,0,0,91485,91485,0,90760,116820,10600,0,39660,51825,9533,0,39660,51825,9533,0,1537,1520,127,0,101018,0,101018,0,3184,0,6511,0,204318,0,0,111690,0,91485,0,101018,0,39660,51825,9533,0,204318,,,,,
2021-08-09,CA,CAA,California,39512223,Report,51612505,45960162,130624,116319,18199345,26051603,1699550,9664,26113508,66.1,49.4,24321058,79.4,42809155,139819,168571,5624628,96.3,10092444,172872,884061,19527799,18173930,59.4,20944560,28052145,2615800,0,8046809,11477949,1682968,3041,8021860,10149246,1675728,2824,2312342,2052762,169533,981,21210767,53.7,19849658,64.8,4535618,77.7,9828272,33646265,45832403,136218,153397,26034512,77.4,19479617,57.9,21162265,62.9,8046386,11430196,1682648,3035,44976485,,,,,
2021-08-09,CO,COA,Colorado,5758736,Report,7332675,6560654,127331,113925,2675644,3641287,239642,4081,3525132,61.2,50.9,3283091,73,6119360,136009,162977,749262,88.9,1441791,171150,870438,2932902,2735464,60.8,3010700,3981675,340300,0,1251212,1680415,235365,1275,1247633,1486590,234255,1241,336055,323910,21631,431,3168267,55,2969719,66,682027,81,1398871,4936061,6540810,132511,148553,3513421,71.2,2924936,59.3,3160280,64,1251199,1672462,235344,1275,6346360,,,,,
2021-08-09,CT,CTA,Connecticut,3565287,Report,5009105,4650879,140497,130449,1767866,2692979,189332,702,2530916,71,58.6,2356848,83.1,4331899,152647,176511,608988,96.6,1174668,186383,794788,2090651,1950331,68.7,2043100,2716005,250000,0,835569,1254837,188521,245,835193,1114938,188372,200,225070,325357,19163,52,2279172,63.9,2138703,75.4,569642,90.4,1145004,3105947,4649225,149688,161275,2529640,81.4,2090274,67.3,2278719,73.4,835363,1254666,188445,245,4570445,,,,,
2021-08-09,DC,DCA,District of Columbia,705749,Report,1102455,915400,156211,129706,356474,529323,29198,405,459388,65.1,51.1,441374,76.4,888245,153787,190875,77037,88.2,174964,200318,1262210,360422,348794,60.4,438440,609615,54400,0,147630,212551,32674,241,147576,200993,32655,225,38352,28287,2334,30,393096,55.7,381449,66,69003,79,153188,609754,915319,150113,180803,459289,75.3,360380,59.1,393052,64.5,147624,212517,32672,239,825706,,,,,
2021-08-09,DD2,DD2,Dept of Defense,0,Report,4397510,4553914,0,0,1801802,2573250,177827,1035,2604477,0,0,2484231,0,4347700,0,0,191298,0,345558,0,0,1824612,1741969,0,1843400,2367810,186300,0,740355,1084255,176204,2,740252,1001715,176067,2,51176,84534,6653,0,2000816,0,1918036,0,142363,0,345558,0,4553735,0,0,2604335,0,1824578,0,2000765,0,740340,1084236,176187,2,4553735,,,,,
2021-08-09,DE,DEA,Delaware,973764,Report,1355915,1106367,139245,113618,436588,621061,47865,853,601201,61.7,48.5,567650,73.7,1042233,135321,176049,179609,95.1,340015,179992,717772,472527,446219,57.9,560920,729195,65800,0,195285,276881,46975,361,195183,250676,46939,360,66168,85016,8942,191,519502,53.3,493158,64,160317,84.9,324065,839807,1106173,131718,161456,601039,71.6,472494,56.3,519461,61.9,195281,276852,46967,361,1072059,,,,,
2021-08-09,FL,FLA,Florida,21477737,Report,27152675,23184671,126422,107947,9005796,12981253,1127849,69773,12856655,59.9,44.5,12239026,71,22150544,128425,157427,4162134,92.5,8090453,179894,603750,9561431,9163244,53.1,10923160,14535015,1694500,0,3929967,5609206,1108952,22258,3928779,5212302,1107624,22163,1776465,1642871,187949,14201,10670383,49.7,10270868,59.5,3621486,80.5,7781753,18696028,23176234,123963,145232,12848974,68.7,9560669,51.1,10668873,57.1,3929362,5609050,1108204,22257,22457916,,,,,
2021-08-09,FM,FMA,Federated States of Micronesia,103643,Report,78800,57464,76030,55444,49904,0,7560,0,34975,33.7,21.7,34923,43.3,57419,71128,97614,2769,15.8,4634,26388,448722,22502,22497,27.9,68600,0,10200,0,22427,74,7514,1,22422,74,7497,1,1870,6,650,0,30016,29,29994,37.2,2526,14.4,4634,88509,57450,64909,89030,34962,39.5,22501,25.4,30008,33.9,22426,74,7507,1,57450,,,,,
2021-08-09,GA,GAA,Georgia,10617423,Report,12024645,9081740,113254,85536,3779880,5056129,241797,3934,5013900,47.2,36.8,4735223,58.4,8637418,106457,148205,1260598,83.1,2433505,160420,792684,3909179,3740545,46.1,5093540,6331905,599200,0,1689378,2218350,238359,1451,1688813,2050359,238037,1373,608801,461623,29125,651,4147538,39.1,3978582,49,1100200,72.5,2364394,8988102,9079660,101019,133784,5012018,55.8,3908920,43.5,4147186,46.1,1689332,2218140,238266,1448,8745415,,,,,
2021-08-09,GU,GUA,Guam,165768,Report,215770,204309,130164,123250,72506,125915,5888,0,109312,65.9,56.5,99542,77.1,186224,144232,167116,15502,55.2,29812,106142,768220,93717,85438,66.2,74200,122070,19500,0,34179,59538,5842,0,34166,51272,5841,0,6125,7988,386,0,99559,60.1,91279,70.7,14499,51.6,28930,141562,204289,144311,152421,109298,77.2,93711,66.2,99553,70.3,34178,59533,5842,0,189462,,,,,
2021-08-09,HI,HIA,Hawaii,1415872,Report,2008100,1732559,141828,122367,599573,998555,40665,93766,1021312,72.1,51,955642,85.6,1631529,146194,179937,272198,99.9,488715,182052,748041,722188,684991,61.4,807280,1119120,81700,0,262126,441975,41224,18087,261540,405381,41070,18070,95227,122156,8790,1412,763412,53.9,726061,65.1,227585,84.8,466568,1211109,1727971,142677,165807,1017498,84,720715,59.5,761904,62.9,262076,440563,41189,18076,1558643,,,,,
2021-08-09,IA,IAA,Iowa,3155070,Report,3635855,3175314,115238,100642,1319692,1719780,135713,129,1705078,54,45.8,1613634,66.5,3010297,123971,149733,496148,89.7,968833,175210,657533,1444780,1372620,56.5,1508000,1939155,188700,0,638400,806264,133144,116,638250,734254,133083,116,253537,213056,12417,68,1577924,50,1505703,62,479078,86.6,936166,2676281,3175276,118645,135855,1705008,63.7,1444759,54,1577901,59,638393,806250,133142,116,3113104,,,,,
2021-08-09,ID,IDA,Idaho,1787065,Report,1779490,1392998,99576,77949,589821,744644,57019,1514,749092,41.9,34.6,747622,55.8,1392271,103989,132910,239751,82.5,464232,159711,612203,618205,617371,46.1,742400,936990,100100,0,272251,345535,56747,419,272233,344721,56727,417,104792,110980,9979,171,674952,37.8,674098,50.3,225922,77.7,440863,1495407,1392972,93150,118997,749058,50.1,618194,41.3,674932,45.1,272247,345528,56738,419,1338936,,,,,
2021-08-09,IH2,IH2,Indian Health Svc,2082813,Report,1816165,1510412,87198,72518,787154,694993,28265,0,842281,40.4,31.7,780456,0,1404460,0,0,151662,0,279228,0,0,660075,616086,0,930400,811065,74700,0,348516,311559,28058,0,348249,267837,28012,0,72521,51997,2852,0,688133,33,644098,0,127370,0,279228,0,1509877,0,0,841920,0,659935,0,687978,0,348442,311493,28043,0,1509877,,,,,
2021-08-09,IL,ILA,Illinois,12671821,Report,15648565,13883544,123491,109562,5309703,8060031,498070,15740,8046021,63.5,45.3,7474326,75.9,12942979,131348,158805,1882243,92.1,3402002,166501,765873,5738495,5366168,54.5,6066620,8731245,850700,0,2287474,3445776,495132,5245,2281071,3079918,492750,5179,708146,767786,70490,2514,6233627,49.2,5858918,59.5,1548936,75.8,3306033,10837805,13843039,127729,144389,8020281,74,5724153,52.8,6219258,57.4,2287430,3431478,495105,5245,13629327,,,,,
2021-08-09,IN,INA,Indiana,6732219,Report,7160340,6164430,106359,91566,2369495,3541256,231682,21997,3239686,48.1,41.4,3066211,59.4,5848208,113244,138652,915888,84.4,1838988,169376,659488,2783839,2646980,51.3,2853960,3878880,427500,0,1119059,1657695,226913,7085,1118823,1521126,226751,7031,439803,418861,26628,3443,3010752,44.7,2873731,55.6,888735,81.9,1804092,5705039,6164050,108046,125509,3239356,56.8,2783736,48.8,3010633,52.8,1119046,1657605,226897,7085,6083897,,,,,
2021-08-09,KS,KSA,Kansas,2913314,Report,3333845,2758088,114435,94672,1142862,1518251,96147,828,1591038,54.6,42.6,1496932,67.6,2605650,117739,150644,448549,94.3,805102,169322,701143,1241843,1177526,53.2,1427740,1732605,173500,0,533272,708253,94850,318,533023,644203,94772,300,186585,184648,15900,156,1336693,45.9,1272298,57.5,387289,81.5,770219,2451697,2757963,112492,135981,1590915,64.9,1241827,50.7,1336670,54.5,533265,708244,94843,318,2639399,,,,,
2021-08-09,KY,KYA,Kentucky,4467673,Report,4797215,4288527,107376,95990,1847619,2260969,179331,608,2392410,53.5,42.3,2268685,65.5,4078881,117723,138456,661927,88.2,1216744,162111,639148,1889926,1804049,52.1,2117320,2413395,266500,0,850504,1038519,176793,903,850328,952836,176685,885,274717,290649,35772,498,2066719,46.3,1980734,57.2,601636,80.2,1180523,3806167,4287437,112644,126038,2392046,62.8,1889887,49.7,2066655,54.3,850492,1038493,176768,902,4199956,,,,,
2021-08-09,LA,LAA,Louisiana,4648794,Report,4599380,3796705,98937,81671,1668118,1985706,141607,1274,2093100,45,34.7,1997351,56.1,3648734,102459,129154,612591,82.7,1193820,161105,620681,1614997,1564129,43.9,2026440,2334840,238100,0,747627,866769,134729,601,747286,816246,134602,597,272856,280985,20020,132,1749726,37.6,1698731,47.7,573993,77.5,1145623,3923318,3796461,96767,117232,2092890,53.3,1614951,41.2,1749660,44.6,747610,866740,134709,601,3672279,,,,,
2021-08-09,MA,MAA,Massachusetts,6892503,Report,10107570,9228913,146646,133898,3640213,5278406,310081,213,5063922,73.5,59.9,4718946,85.2,8605563,155343,182457,1139267,97.4,2092807,178975,864388,4130173,3851215,69.5,4089500,5573370,444700,0,1679262,2450819,310918,92,1673997,2177138,309733,80,463777,489820,66372,28,4441091,64.4,4160948,75.1,1019997,87.2,2031040,6016745,9200451,152914,167991,5047182,83.9,4118718,68.5,4429629,73.6,1679254,2439372,310911,92,9067856,,,,,
2021-08-09,MD,MDA,Maryland,6045680,Report,8902250,7311649,147250,120940,2783573,4238270,280613,9193,3976822,65.8,55,3702919,78.6,6810427,144565,188968,898265,93.6,1692369,176399,927902,3324382,3100133,65.8,3481520,4980330,440400,0,1317266,2004417,272715,2699,1316911,1780597,272570,2625,403420,391923,50806,764,3597097,59.5,3372703,71.6,846913,88.3,1647198,5162887,7311223,141611,172428,3976338,77,3324237,64.4,3596923,69.7,1317231,2004307,272686,2699,7094819,,,,,
