Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-07-09,US,USA,United States,331996199,Report,386058070,332966409,116284,100292,135477905,184469317,12751618,267569,183542871,55.3,44,174110191,67.4,316315865,122480,149484,48458091,88.6,90997259,166367,705818,146046275,138953376,53.8,159325340,205298430,21434300,0,61840480,84127283,12587850,73818,61506912,77286358,12509162,73039,20613016,20465179,2033250,32183,158629431,47.8,151375472,58.6,43143628,78.9,90997259,283545812,332617715,117307,136154,183319732,64.7,145921791,51.5,158501218,55.9,61836878,84005319,12585237,73783,332617715,24,,,,
2021-07-09,AK,AKA,Alaska,731545,Report,839115,680539,114704,93028,285755,368128,26481,175,367466,50.2,41,346054,62.7,642662,116517,152134,75242,82.2,141984,155025,916184,299831,283384,51.4,359980,419835,59300,0,132249,167542,24572,40,131887,151460,24451,37,39928,28356,2449,21,324403,44.3,307835,55.8,70754,77.3,135389,608877,678592,111450,137814,366257,60.2,299094,49.1,323664,53.2,132246,166808,24570,40,634064,,,,,
2021-07-09,AL,ALA,Alabama,4903185,Report,4872940,3408591,99383,69518,1578602,1715732,114253,4,1985582,40.5,30.8,1933251,50.7,3326145,87189,127735,673653,79.3,1202055,141445,573397,1509383,1477721,38.7,2236700,2354940,281300,0,723592,785663,116940,128,723347,754246,116882,128,307957,243600,31041,81,1626323,33.2,1594603,41.8,582679,68.6,1157657,4186880,3408276,81404,116386,1985261,47.4,1509354,36,1626288,38.8,723583,785643,116934,128,3275081,,,,,
2021-07-09,AR,ARA,Arkansas,3017804,Report,2867740,2274808,95027,75380,1055897,1139295,78984,632,1289373,42.7,32.2,1238473,53.4,2190189,94500,123735,408203,77.9,745205,142247,547402,971967,938304,40.5,1297620,1391220,178900,0,477223,494581,77160,163,476254,461899,76714,151,200071,133507,12027,93,1049127,34.8,1015018,43.8,345698,66,709907,2557248,2269884,88763,112142,1285794,50.3,970678,38,1047726,41,477217,493299,77048,162,2191672,,,,,
2021-07-09,AS,ASA,American Samoa,55689,Report,54030,48139,97021,86443,11875,35833,431,0,26717,48,38.7,24491,56.5,44738,103142,124565,2651,28.1,4962,52586,572594,21535,20366,47,15600,37830,600,0,5422,16113,438,0,5409,14957,437,0,973,1414,18,0,21973,39.5,20803,48,2405,25.5,4962,47557,48133,101211,113611,26713,56.2,21533,45.3,21971,46.2,5421,16112,438,0,48133,,,,,
2021-07-09,AZ,AZA,Arizona,7278717,Report,8212750,6856821,112832,94204,2911772,3694822,243492,6735,3721733,51.1,40.6,3535813,62.7,6521320,115657,145655,1113682,85.1,2124480,162343,627582,2954230,2812896,49.9,3419300,4362450,431000,0,1292213,1659793,234739,2224,1291806,1518881,234398,2209,477000,444578,41071,1280,3188969,43.8,3047294,54,963929,73.7,1993245,6206060,6856009,110473,132334,3720990,60,2954134,47.6,3188644,51.4,1292194,1659716,234510,2224,6415602,,,,,
2021-07-09,BP2,BP2,Bureau of Prisons,0,Report,205990,196294,0,0,80893,106794,8607,0,106515,0,0,106514,0,196293,0,0,3342,0,6384,0,0,88733,88733,0,86220,109170,10600,0,38322,50411,8559,0,38322,50411,8559,0,1517,1485,113,0,97292,0,97292,0,3115,0,6384,0,196293,0,0,106514,0,88733,0,97292,0,38322,50411,8559,0,196293,,,,,
2021-07-09,CA,CAA,California,39512223,Report,49597135,43433368,125524,109924,17547031,24289283,1589753,7301,24639368,62.4,46.8,23139747,75.6,40787489,133216,161989,5492883,94.1,9860302,168895,849540,18510779,17367568,56.7,20187840,26793495,2615800,0,7762325,10746264,1575914,2190,7737800,9627701,1568775,2067,2269231,2002111,159257,805,20086693,50.8,18936343,61.8,4431404,75.9,9596244,33646265,43306679,128712,147408,24561061,73,18462947,54.9,20038557,59.6,7761917,10698844,1575610,2186,42460253,,,,,
2021-07-09,CO,COA,Colorado,5758736,Report,7084425,6265991,123020,108808,2603766,3434823,224070,3332,3368683,58.5,48.8,3160464,70.2,5888074,130869,157459,738473,87.7,1418391,168373,840969,2809654,2641165,58.7,2915000,3829125,340300,0,1217747,1590874,220635,1033,1214231,1425920,219552,1014,332429,318708,20251,333,3030289,52.6,2860717,63.6,671721,79.7,1375818,4936061,6246340,126545,143524,3357043,68,2801790,56.8,3022404,61.2,1217735,1583022,220614,1033,6055308,,,,,
2021-07-09,CT,CTA,Connecticut,3565287,Report,4777565,4459737,134002,125088,1717821,2564251,177107,558,2414765,67.7,56.6,2264210,79.8,4182323,147377,168352,600728,95.3,1160004,184056,758050,2016208,1894133,66.7,1935760,2591805,250000,0,815343,1200687,176754,178,814982,1079007,176612,144,222515,322143,18118,40,2192962,61.5,2070745,73,562816,89.3,1130440,3105947,4458126,143535,153820,2413523,77.7,2015839,64.9,2192519,70.6,815140,1200521,176680,178,4380298,,,,,
