Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-22,US,USA,United States,331996199,Report,282183915,218947643,84996,65949,95913701,114844028,8018365,171549,135791031,40.9,24.5,134286162,52,217094822,84103,109318,44155629,80.7,79736140,145778,515905,81291690,80949433,31.4,120561200,143981565,17641150,0,37050898,44197699,7955536,41643,37007021,43899398,7937482,41579,17322719,17263292,1481023,16906,89245776,26.9,88885481,34.4,36083940,66,,,,
2021-04-22,AK,AKA,Alaska,731545,Report,751205,530134,102687,72468,236952,279398,13709,75,296911,40.6,31.4,290236,52.6,519289,94149,136196,70550,77,132494,144663,820200,229668,225514,40.9,325400,374205,51600,0,104660,124992,12806,16,104460,121038,12746,16,37429,26172,1446,7,242474,33.1,238260,43.2,65054,71,,,,
2021-04-22,AL,ALA,Alabama,4903185,Report,3825010,2394304,78011,48832,1139773,1182096,72435,0,1518928,31,19.1,1510609,39.6,2384732,62511,100266,605069,71.2,1028881,121068,450087,936311,934873,24.5,1682100,1898910,244000,0,447267,488996,74104,48,447212,487613,74070,48,244824,199439,22832,34,1010415,20.6,1008943,26.4,467129,55,,,,
2021-04-22,AR,ARA,Arkansas,3017804,Report,2504630,1667028,82995,55240,786265,826173,54175,415,1033132,34.2,20.9,1021380,44.1,1653392,71339,108068,378250,72.2,661684,126304,478090,630879,628884,27.1,1119400,1227330,157900,0,311691,319088,52921,100,311572,317214,52672,98,168863,114804,8563,71,683800,22.7,681556,29.4,292301,55.8,,,,
2021-04-22,AS,ASA,American Samoa,55689,Report,43810,36093,78669,64812,8085,28008,0,0,20342,36.5,28.4,19688,45.3,34966,80498,100859,2363,25,4363,46086,462765,15843,15373,35.4,12400,30810,600,0,3568,12275,6,0,3559,11814,6,0,830,1235,1,0,15849,28.5,15379,35.4,2066,21.8,,,,
2021-04-22,AZ,AZA,Arizona,7278717,Report,6070975,4688598,83407,64415,2048919,2505085,132029,2565,2805338,38.5,24.1,2768758,49.1,4638435,82264,107670,1015862,77.6,1873061,143131,463917,1755665,1744332,30.9,2674700,3023475,372800,0,769469,985349,127568,847,769350,974135,127488,847,390207,393431,24299,564,1883233,25.9,1871820,33.2,808501,61.8,,,,
2021-04-22,BP2,BP2,Bureau of Prisons,0,Report,147940,137525,0,0,53405,82381,1739,0,80613,0,0,80612,0,137524,0,0,2946,0,5385,0,0,56242,56242,0,57100,84240,6600,0,21729,34513,1727,0,21729,34513,1727,0,1159,1248,30,0,57969,0,57969,0,2437,0,,,,
2021-04-22,CA,CAA,California,39512223,Report,35048770,27384986,88704,69308,12160141,14153873,1068078,2894,17777363,45,23.9,17529568,57.3,27086171,88466,114473,5015311,85.9,8720732,149376,600344,9434178,9384029,30.6,14961400,17828070,2259300,0,4392998,5040579,1059350,601,4389400,4994029,1055730,600,1950208,1683464,110296,331,10493528,26.6,10439759,34.1,3744299,64.1,,,,
2021-04-22,CO,COA,Colorado,5758736,Report,4890000,4003990,84914,69529,1827141,2032698,143077,1074,2518244,43.7,25.3,2477465,55.1,3956435,87936,108686,689127,81.8,1283823,152398,580476,1454835,1448074,32.2,2135000,2464800,290200,0,694408,760123,141306,304,693962,753808,140764,304,299569,283124,12543,129,1596141,27.7,1588838,35.3,595365,70.7,,,,
2021-04-22,CT,CTA,Connecticut,3565287,Report,3588735,2913574,100658,81721,1212181,1583125,118043,225,1815120,50.9,30.3,1787590,63,2884435,101642,126460,559517,88.8,1055319,167446,569420,1081988,1080677,38.1,1498300,1870635,219800,0,482273,599667,118192,48,482034,598595,118099,48,192997,290589,11045,17,1200180,33.7,1198776,42.2,494648,78.5,,,,
2021-04-22,DC,DCA,District of Columbia,705749,Report,737115,539240,104444,76407,206454,312713,20071,2,305618,43.3,21.8,303976,52.6,537621,93081,127621,65974,75.5,142343,162970,843931,154057,153592,26.6,307100,385515,44500,0,63467,90562,24031,28,63462,90103,24016,27,27165,20907,1591,9,178088,25.2,177608,30.8,49672,56.9,,,,
2021-04-22,DD2,DD2,Dept of Defense,0,Report,3477810,2645560,0,0,1181734,1400745,62682,399,1658674,0,0,1646095,0,2630336,0,0,157234,0,268316,0,0,911347,909039,0,1471800,1836510,169500,0,402216,509131,59767,0,402177,506862,59751,0,36548,66007,2853,0,971114,0,968790,0,105408,0,,,,
2021-04-22,DE,DEA,Delaware,973764,Report,880165,682998,90388,70140,270167,383969,28667,195,423046,43.4,24.7,418856,54.4,677201,87926,114279,162839,86.2,297056,157251,465927,240568,239804,31.1,371900,457665,50600,0,94671,145813,28057,84,94651,145069,28035,84,53907,72342,6544,52,268625,27.6,267839,34.8,132845,70.3,,,,
2021-04-22,FL,FLA,Florida,21477737,Report,18941505,13856952,88191,64518,6057688,7247554,530530,21180,8416172,39.2,23,8353807,48.4,13787792,79939,109820,3713430,82.6,6988951,155402,421172,4933138,4927166,28.6,8007800,9589905,1343800,0,2229770,2696468,525175,6900,2229152,2691114,524917,6900,1493925,1374226,125714,5572,5458313,25.4,5452083,31.6,2999437,66.7,,,,
2021-04-22,FM,FMA,Federated States of Micronesia,103643,Report,63200,30250,60979,29187,30155,0,95,0,18760,18.1,11.1,18744,23.2,30233,37398,78177,1703,9.7,2842,16130,358704,11544,11543,14.3,61600,0,1600,0,11522,22,98,0,11521,22,98,0,1160,5,27,0,11642,11.2,11641,14.4,1192,6.8,,,,
2021-04-22,GA,GAA,Georgia,10617423,Report,8608795,5740162,81082,54064,2611724,2989306,138815,317,3538315,33.3,19.5,3494893,43.1,5688741,70114,106104,1135903,74.9,2114848,139414,567505,2066937,2059082,25.4,3703700,4407195,497900,0,999218,1067504,136002,215,999078,1059791,135800,213,519263,379761,17645,128,2202939,20.7,2194882,27.1,916797,60.4,,,,
2021-04-22,GU,GUA,Guam,165768,Report,140740,119005,84902,71790,46562,71239,1204,0,72226,43.6,27.7,70352,54.4,116698,90254,108848,13449,47.7,24836,88130,499414,45984,45554,35.2,53200,76440,11100,0,18721,27263,1209,0,18718,26836,1209,0,4778,6447,99,0,47193,28.5,46763,36.2,11324,40.2,,,,
2021-04-22,HI,HIA,Hawaii,1415872,Report,1357760,1104900,95896,78037,381685,609897,19558,93760,676072,47.7,30.5,669525,60,1097682,98358,121663,221978,82.7,390532,145478,505781,431917,430702,38.6,556900,730860,70000,0,153769,260088,19997,18060,153668,258991,19929,18043,69595,98897,4373,1409,451914,31.9,450631,40.4,174274,64.9,,,,
2021-04-22,IA,IAA,Iowa,3155070,Report,2619655,2176895,83030,68997,1022337,1064457,89979,122,1320622,41.9,26.9,1307356,53.8,2161181,89002,107883,465194,84.1,878865,158940,473756,847511,845165,34.8,1149000,1308255,162400,0,432495,414972,88747,44,432455,412666,88706,44,224731,184894,7294,34,936258,29.7,933871,38.5,416953,75.4,,,,
2021-04-22,ID,IDA,Idaho,1787065,Report,1350455,1004155,75568,56190,450748,523026,29933,448,583492,32.7,22.6,583412,43.6,1004118,74998,100866,219175,75.4,414487,142597,464601,403214,403197,30.1,590900,676455,83100,0,186547,216529,29851,138,186544,216515,29841,138,92020,98395,6544,60,433065,24.2,433038,32.3,197019,67.8,,,,
2021-04-22,IH2,IH2,Indian Health Svc,2082813,Report,1669825,1183392,80172,56817,660240,503911,19241,0,694042,33.3,23.1,678273,0,1158451,0,0,142823,0,255190,0,0,482025,472919,0,899700,697125,73000,0,266883,215142,19095,0,266740,206179,19066,0,63656,45749,2024,0,501120,24.1,491985,0,111429,0,,,,
2021-04-22,IL,ILA,Illinois,12671821,Report,10936675,8606345,86307,67917,3725725,4573659,302555,4406,5486321,43.3,24.5,5416307,55,8527520,86539,110988,1681430,82.3,2908140,142330,535263,3100660,3089049,31.3,4606600,5620875,709200,0,1403496,1695687,303292,1477,1402520,1685056,302089,1473,592470,632549,45702,921,3403952,26.9,3391138,34.4,1271642,62.2,,,,
2021-04-22,IN,INA,Indiana,6732219,Report,5102410,3811526,75791,56616,1619696,2061035,123896,6899,2293628,34.1,21.9,2275492,44.1,3790124,73392,98803,837242,77.1,1601583,147510,469946,1476191,1475041,28.6,2156400,2608710,337300,0,645684,828225,122659,2282,645634,827126,122594,2281,380417,359183,15061,1529,1598850,23.7,1597635,30.9,756190,69.6,,,,
