Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-31,US,USA,United States,331996199,Report,441332155,370212027,132933,111511,145447491,210054512,14358641,351383,205026070,61.8,48.2,191606296,74.2,346598483,134205,170887,50313343,92,95055834,173788,806873,160014014,149995054,58.1,179296300,240525105,21491400,19350,65566791,94284208,14172588,97942,65095358,84629030,14057622,96234,21158432,21285651,2202574,42644,174121529,52.4,163878244,63.5,44689302,81.7,95055834,283545812,369854598,130439,155648,204797776,72.2,159886508,56.4,173989890,61.4,65562978,94159330,14169696,97886,369854598,32,995715,,,,
2021-08-31,AK,AKA,Alaska,731545,Report,933585,730407,127618,99844,297646,401874,30684,203,396543,54.2,43.3,368104,66.7,680360,123351,169262,77345,84.4,146845,160332,1019330,316788,295292,53.5,389200,485085,59300,0,136360,180206,28746,52,135984,159092,28618,48,40523,29012,2877,24,345364,47.2,323742,58.7,72436,79.1,140263,608877,728323,119617,153329,395256,64.9,315994,51.9,344568,56.6,136356,179416,28744,52,682992,,,,,,
2021-08-31,AL,ALA,Alabama,4903185,Report,6127400,4136247,124968,84358,1849987,2152799,133457,4,2442247,49.8,35.6,2323076,60.9,3945793,103432,160618,719643,84.7,1295639,152457,721009,1745126,1673244,43.9,2752800,3093300,281300,0,807511,936559,135889,317,807143,865047,135811,316,325681,256572,33932,196,1880276,38.3,1808317,47.4,616381,72.5,1249928,4186880,4135857,98781,146348,2441868,58.3,1745083,41.7,1880225,44.9,807499,936528,135881,317,3994285,,,,,,
2021-08-31,AR,ARA,Arkansas,3017804,Report,3733940,2795401,123730,92630,1234811,1465113,93676,1801,1604567,53.2,38.5,1498326,64.6,2619457,113022,161109,439228,83.8,804940,153649,712744,1161586,1092564,47.1,1658740,1896300,178900,0,542253,618422,91919,474,541238,550451,91421,458,210433,145035,13772,275,1253068,41.5,1183568,51.1,369515,70.5,768517,2557248,2790227,109111,146014,1600808,62.6,1160228,45.4,1251593,48.9,542246,617072,91802,473,2706666,,,,,,
2021-08-31,AS,ASA,American Samoa,55689,Report,58530,55576,105102,99797,13681,41349,545,1,30602,55,44.9,26281,60.6,48252,111244,134939,2783,29.5,5221,55331,620284,25022,22047,50.8,15600,42330,600,0,6182,18839,553,0,6168,15878,552,0,1045,1464,25,0,25574,45.9,22598,52.1,2534,26.9,5221,47557,55563,116835,123073,30593,64.3,25018,52.6,25570,53.8,6181,18836,553,0,55563,,,,,,
2021-08-31,AZ,AZA,Arizona,7278717,Report,9336690,7573202,128274,104046,3137248,4152942,272228,10784,4126485,56.7,44.3,3855418,68.4,7086742,125685,165589,1146362,87.6,2199985,168113,713469,3222770,3018173,53.5,3858700,5046990,431000,0,1379270,1838701,264013,3365,1378781,1634633,263629,3329,489775,456281,44177,1799,3485349,47.9,3280372,58.2,992032,75.8,2065670,6206060,7572244,122014,150445,4125630,66.5,3222650,51.9,3484997,56.2,1379249,1838604,263780,3364,7090207,,,,,,
2021-08-31,BP2,BP2,Bureau of Prisons,0,Report,225930,216635,0,0,87631,118411,10593,0,117041,0,0,117040,0,216634,0,0,3480,0,6755,0,0,99293,99293,0,94820,120510,10600,0,41942,57318,10567,0,41942,57318,10567,0,1650,1606,150,0,109827,0,109827,0,3406,0,6755,0,216634,0,0,117040,0,99293,0,109827,0,41942,57318,10567,0,216634,,,,,,
2021-08-31,CA,CAA,California,39512223,Report,54948675,48012379,139068,121513,18711488,27514945,1773484,12462,27215365,68.9,51.4,25219267,82.4,44472065,145250,179468,5704167,97.7,10311650,176626,941206,20325229,18786735,61.4,21974840,30358035,2615800,0,8225995,12083428,1762251,3796,8200942,10570304,1754894,3551,2338737,2087621,177659,1227,22075470,55.9,20529691,67.1,4605244,78.9,10044607,33646265,47883678,142315,163313,27135537,80.6,20276945,60.3,22026856,65.5,8225571,12035578,1761919,3788,47001472,,,,,,
2021-08-31,CO,COA,Colorado,5758736,Report,7830075,6823463,135969,118489,2739206,3825519,254303,4435,3649243,63.4,52.6,3386412,75.3,6338055,140870,174032,757833,90,1474240,175002,929483,3029659,2809402,62.4,3183740,4306035,340300,0,1272122,1754640,250214,1349,1268505,1538060,249055,1303,338564,328770,22878,471,3278325,56.9,3056923,67.9,690683,82,1430688,4936061,6803431,137831,158630,3637448,73.7,3021612,61.2,3270257,66.3,1272107,1746609,250193,1348,6600959,,,,,,
2021-08-31,CT,CTA,Connecticut,3565287,Report,5305485,4822787,148809,135271,1813095,2810782,198055,855,2624686,73.6,60.5,2432081,85.7,4469524,157497,186955,616250,97.8,1194059,189460,841814,2156330,2000244,70.5,2169200,2886285,250000,0,851750,1303683,197365,299,851371,1148049,197198,238,226937,328119,19859,62,2353097,66,2196856,77.4,574977,91.2,1164228,3105947,4821096,155221,170817,2623382,84.5,2155946,69.4,2352636,75.7,851545,1303505,197288,298,4740993,,,,,,
