Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-14,US,USA,United States,331996199,Report,458771465,381453265,138186,114897,148591187,217796918,14696874,368286,209982936,63.2,49.7,195869346,75.8,356183636,137917,177639,50778897,92.8,96635165,176675,838757,164881145,153918419,59.6,184431340,252829275,21491500,19350,67017360,97683517,14486531,102575,66514535,87140807,14365707,100673,21335087,21524567,2226536,44692,179289983,54,168121723,65.1,45130883,82.5,96635165,283545812,381093145,134403,161798,209752981,74,164752895,58.1,179157495,63.2,67013411,97557990,14483582,102512,381093145,35,1859878,,,,
2021-09-14,AK,AKA,Alaska,731545,Report,996695,758318,136245,103660,305217,420079,32700,322,409742,56,44.3,379668,68.8,704684,127762,180704,78150,85.3,150477,164298,1088240,324356,301047,54.6,409020,528375,59300,0,138347,185754,30458,59,137968,162830,30325,55,40773,29284,2997,26,354618,48.5,331178,60,73080,79.8,143767,608877,756170,124191,163694,408413,67.1,323545,53.1,353805,58.1,138343,184947,30456,59,706496,,,,,,
2021-09-14,AL,ALA,Alabama,4903185,Report,6447940,4329528,131505,88300,1923645,2270392,135481,10,2516176,51.3,37.6,2387535,62.6,4115398,107878,169021,726125,85.4,1319713,155290,758727,1843995,1758261,46.1,2889380,3277260,281300,0,849100,993680,137680,347,848708,908340,137602,346,331375,260299,34133,220,1980807,40.4,1894996,49.7,626027,73.7,1273334,4186880,4329138,103398,154003,2515800,60.1,1843947,44,1980752,47.3,849089,993643,137673,347,4183354,,,,,,
2021-09-14,AR,ARA,Arkansas,3017804,Report,3875800,2916559,128431,96645,1276846,1541313,95810,2590,1648498,54.6,40.8,1535906,66.3,2721074,117407,167230,443256,84.6,819773,156480,739823,1230018,1147986,49.5,1715280,1981620,178900,0,569147,659664,93984,661,568105,578725,93476,640,214362,147646,13988,381,1323456,43.9,1240946,53.5,376377,71.8,782924,2557248,2911350,113847,151561,1644713,64.3,1228651,48,1321972,51.7,569140,658306,93867,659,2825649,,,,,,
2021-09-14,AS,ASA,American Samoa,55689,Report,62040,58461,111404,104978,14842,43072,546,1,32389,58.2,46.9,27215,62.7,49693,114566,143032,2821,29.9,5274,55892,657482,26113,22551,52,15600,45840,600,0,6489,19623,554,0,6475,16075,553,0,1051,1473,25,0,26666,47.9,23103,53.3,2549,27,5274,47557,58446,122897,130454,32379,68.1,26108,54.9,26661,56.1,6488,19619,554,0,58446,,,,,,
2021-09-14,AZ,AZA,Arizona,7278717,Report,9629670,8001766,132299,109934,3283269,4424152,282460,11885,4233177,58.2,46.1,3943358,69.9,7468020,132447,170785,1155232,88.3,2305588,176183,735857,3355409,3124277,55.4,3964480,5234190,431000,0,1423926,1926030,273265,3687,1423399,1695478,272866,3642,495855,465407,45203,1963,3626908,49.8,3395385,60.2,1008428,77.1,2169861,6206060,8000722,128918,155166,4232262,68.2,3355276,54.1,3626542,58.4,1423902,1925923,273031,3686,7507065,,,,,,
2021-09-14,BP2,BP2,Bureau of Prisons,0,Report,231400,222184,0,0,89719,121346,11119,0,119615,0,0,119613,0,222182,0,0,3513,0,6833,0,0,102123,102123,0,96780,124020,10600,0,43305,58773,11091,0,43305,58773,11090,0,1659,1625,160,0,113169,0,113168,0,3444,0,6833,0,222182,0,0,119613,0,102123,0,113168,0,43305,58773,11090,0,222182,,,,,,
2021-09-14,CA,CAA,California,39512223,Report,56885435,49207490,143969,124537,19017026,28368615,1809219,12630,27748731,70.2,52.8,25668886,83.8,45473109,148520,185793,5750060,98.5,10466279,179275,974380,20857500,19209239,62.7,22463140,31806495,2615800,0,8362477,12476602,1797545,3827,8337346,10853802,1790155,3579,2354325,2107790,180638,1231,22640451,57.3,20984882,68.5,4643984,79.5,10196119,33646265,49078455,145866,169069,27668630,82.2,20809157,61.8,22591772,67.1,8362051,12428696,1797206,3819,48164058,,,,,,
2021-09-14,CO,COA,Colorado,5758736,Report,8000105,6988687,138921,121358,2783966,3938886,261172,4663,3714556,64.5,53.7,3443816,76.5,6482993,144092,177811,762740,90.5,1502132,178313,949667,3092140,2859780,63.6,3244420,4415385,340300,0,1288678,1800024,256791,1402,1285049,1571372,255619,1354,340474,331713,23375,487,3346895,58.1,3113394,69.2,696049,82.6,1458094,4936061,6968611,141178,162075,3702737,75,3084074,62.5,3338806,67.6,1288662,1791975,256768,1401,6757617,,,,,,
2021-09-14,CT,CTA,Connecticut,3565287,Report,5467975,4917054,153367,137915,1839360,2875213,201570,911,2667404,74.8,61.7,2468472,87,4548148,160268,192680,620345,98.4,1207119,191532,867597,2198287,2032952,71.6,2220000,2997975,250000,0,863896,1333342,200778,317,863511,1168470,200607,251,228162,329673,20101,69,2398333,67.3,2232839,78.7,578005,91.7,1177059,3105947,4915340,158256,176049,2666081,85.8,2197900,70.8,2397866,77.2,863691,1333162,200698,315,4834052,,,,,,
