Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-07-23,US,USA,United States,331996199,Report,393929955,340363922,118655,102520,137451139,189462460,13158442,291881,187579557,56.5,45,177353128,68.7,322191163,124755,152532,48855811,89.3,91747077,167738,720209,149452625,141653999,54.8,162657880,209768325,21484400,19350,62870544,86495061,12987754,81917,62505714,78973748,12901146,80899,20775578,20679229,2079508,35715,162435276,48.9,154461507,59.8,43570031,79.7,91747077,283545812,340014810,119915,138930,187357034,66.1,149327229,52.7,162306039,57.2,62866872,86372225,12985060,81881,340014810,24,,,,
2021-07-23,AK,AKA,Alaska,731545,Report,848165,690518,115942,94392,287494,375146,27701,177,372132,50.9,41.7,348612,63.2,648556,117585,153775,75480,82.4,142509,155598,926066,304708,286372,51.9,364080,424785,59300,0,133276,171388,25698,44,132908,153423,25575,41,40055,28513,2565,22,330406,45.2,311947,56.6,71155,77.7,136145,608877,688447,113068,139300,370854,60.9,303919,49.9,329615,54.1,133272,170603,25696,44,646023,,,,,
2021-07-23,AL,ALA,Alabama,4903185,Report,4979270,3494892,101552,71278,1611056,1765921,117911,4,2041597,41.6,31.5,1979952,51.9,3398320,89081,130522,680012,80,1212412,142664,585909,1542353,1505643,39.5,2288580,2409390,281300,0,736937,805241,120678,175,736674,768794,120616,175,310476,245485,31653,111,1663031,33.9,1626259,42.6,587725,69.2,1167775,4186880,3494570,83465,118926,2041272,48.8,1542321,36.8,1662993,39.7,736926,805220,120672,175,3360226,,,,,
2021-07-23,AR,ARA,Arkansas,3017804,Report,2937300,2363840,97332,78330,1089511,1190883,82798,648,1352937,44.8,33,1291241,55.7,2263627,97669,126736,414342,79.1,754499,144021,560680,996406,958001,41.3,1330280,1428120,178900,0,486375,509857,80941,174,485391,472449,80487,161,201786,134697,12565,98,1077347,35.7,1038488,44.8,349146,66.6,718995,2557248,2358840,92241,114862,1349309,52.8,995089,38.9,1075917,42.1,486369,508547,80828,173,2279946,,,,,
2021-07-23,AS,ASA,American Samoa,55689,Report,54930,50065,98637,89901,12301,37228,536,0,27847,50,40.1,25102,57.9,45830,105660,126640,2710,28.7,5074,53773,582132,22328,20844,48.1,15600,38730,600,0,5620,16708,542,0,5607,15237,541,0,1001,1437,24,0,22870,41.1,21385,49.3,2462,26.1,5074,47557,50057,105257,115504,27841,58.5,22326,46.9,22868,48.1,5619,16707,542,0,50057,,,,,
2021-07-23,AZ,AZA,Arizona,7278717,Report,8399110,7001414,115393,96190,2954072,3787504,251736,8102,3798435,52.2,41.4,3593972,63.7,6631145,117605,148961,1119834,85.6,2138273,163397,641823,3016719,2859818,50.7,3494060,4474050,431000,0,1313129,1700941,242823,2649,1312706,1544483,242472,2629,479914,447218,41834,1466,3259542,44.8,3102290,55,970432,74.2,2006614,6206060,7000577,112802,135337,3797675,61.2,3016618,48.6,3259211,52.5,1313108,1700861,242593,2649,6553250,,,,,
2021-07-23,BP2,BP2,Bureau of Prisons,0,Report,206710,199141,0,0,82141,108061,8939,0,107744,0,0,107743,0,199140,0,0,3368,0,6447,0,0,90312,90312,0,86940,109170,10600,0,39208,51104,8887,0,39208,51104,8887,0,1534,1504,117,0,99199,0,99199,0,3155,0,6447,0,199140,0,0,107743,0,90312,0,99199,0,39208,51104,8887,0,199140,,,,,
2021-07-23,CA,CAA,California,39512223,Report,50392775,44467248,127537,112540,17815133,25008987,1634984,8144,25192441,63.8,48,23584537,77,41608616,135898,164588,5556149,95.2,9960208,170607,863169,18974547,17727783,57.9,20499280,27277695,2615800,0,7885936,11086122,1620010,2489,7861217,9864243,1612830,2323,2283478,2021555,163633,881,20594557,52.1,19340613,63.2,4469547,76.6,9697575,33646265,44340087,131783,149772,25113841,74.6,18926557,56.3,20546253,61.1,7885520,11038553,1619696,2484,43497914,,,,,
2021-07-23,CO,COA,Colorado,5758736,Report,7187115,6397692,124804,111095,2636996,3526579,230374,3743,3429442,59.6,49.9,3207378,71.3,5990702,133150,159741,743065,88.2,1429583,169701,853159,2874487,2690998,59.8,2952440,3894375,340300,0,1235897,1637422,226575,1168,1232353,1457505,225475,1140,334335,321441,20862,381,3101062,53.8,2916473,64.8,677019,80.4,1386914,4936061,6377964,129212,145604,3417766,69.2,2866588,58.1,3093142,62.7,1235884,1629536,226554,1168,6186912,,,,,
2021-07-23,CT,CTA,Connecticut,3565287,Report,4863135,4542075,136402,127397,1739078,2619793,182594,610,2459243,69,57.6,2299469,81,4245763,149612,171367,603991,95.8,1166416,185074,771627,2053408,1921630,67.7,1983980,2629155,250000,0,825602,1227605,181888,201,825234,1096232,181740,164,223798,323747,18558,46,2235296,62.7,2103370,74.1,566149,89.8,1136810,3105947,4540451,146186,156575,2457988,79.1,2053039,66.1,2234851,72,825399,1227439,181812,201,4462279,,,,,
