Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-26,US,USA,United States,331996199,Report,290692005,230768454,87559,69509,100830533,121674501,8087269,176151,140969663,42.5,26.5,139170908,53.9,228503127,88522,112614,44679503,81.7,81080812,148237,531460,87867908,87407853,33.9,123421700,149629155,17641150,0,39855028,47968185,8021694,43181,39801985,47561262,8002568,43110,17834723,17696808,1490094,17756,95888088,28.9,95408925,37,37039383,67.7,,,,
2021-04-26,AK,AKA,Alaska,731545,Report,759125,540565,103770,73894,242544,284164,13780,77,300706,41.1,32.3,293755,53.3,529135,95934,137632,70926,77.4,133377,145627,828848,236164,231705,42,326300,381225,51600,0,108610,127538,12872,16,108384,123305,12812,16,37753,26381,1457,8,249036,34,244517,44.3,65599,71.6,,,,
2021-04-26,AL,ALA,Alabama,4903185,Report,3960530,2478227,80775,50543,1179422,1226254,72551,0,1549782,31.6,20.2,1540681,40.4,2467417,64679,103818,610129,71.8,1045566,123031,466034,992416,990494,26,1740400,1976130,244000,0,472322,520042,74243,52,472256,518186,74209,52,251905,204392,22876,34,1066659,21.8,1064703,27.9,479207,56.4,,,,
2021-04-26,AR,ARA,Arkansas,3017804,Report,2586420,1734405,85705,57472,815100,864294,54579,432,1053861,34.9,22.5,1041200,44.9,1718499,74148,111597,380982,72.7,672663,128400,493703,677704,674351,29.1,1146200,1282320,157900,0,331474,346124,53251,106,331312,342935,53002,104,172842,119000,8617,74,730955,24.2,727353,31.4,300533,57.4,,,,
2021-04-26,AS,ASA,American Samoa,55689,Report,47010,37590,84415,67500,8581,28987,22,0,21165,38,29.7,20453,47.1,36362,83712,108226,2427,25.6,4489,47417,496567,16529,16016,36.9,15600,30810,600,0,3776,12753,28,0,3766,12250,28,0,867,1260,6,0,16557,29.7,16044,36.9,2133,22.5,,,,
2021-04-26,AZ,AZA,Arizona,7278717,Report,6285415,4912269,86353,67488,2150385,2625986,133141,2757,2900707,39.9,25.8,2860362,50.7,4852926,86068,111474,1026929,78.5,1901094,145273,480304,1881319,1864700,33.1,2734700,3177915,372800,0,823606,1056804,128618,909,823463,1040328,128534,909,402215,397356,24489,605,2009937,27.6,1993234,35.4,824665,63,,,,
2021-04-26,BP2,BP2,Bureau of Prisons,0,Report,147940,142526,0,0,56066,84721,1739,0,83085,0,0,83084,0,142525,0,0,2988,0,5518,0,0,58743,58743,0,57100,84240,6600,0,23240,35503,1727,0,23240,35503,1727,0,1236,1262,30,0,60470,0,60470,0,2528,0,,,,
2021-04-26,CA,CAA,California,39512223,Report,36101260,29151065,91367,73777,12896049,15171808,1080021,3187,18667924,47.2,26.1,18356860,60,28770751,93968,117910,5060901,86.7,8845806,151518,618372,10301961,10233793,33.4,15315400,18526560,2259300,0,4781862,5519409,1071095,690,4777148,5455956,1067431,689,1992733,1718675,111366,361,11373056,28.8,11301224,36.9,3823135,65.5,,,,
2021-04-26,CO,COA,Colorado,5758736,Report,4968480,4241020,86277,73645,1933956,2162515,143441,1108,2604683,45.2,27.8,2559342,56.9,4186366,93047,110430,694332,82.4,1296207,153869,589792,1603600,1594317,35.4,2162000,2516280,290200,0,762637,840647,141632,316,762025,831976,141087,316,303250,286445,12557,136,1745232,30.3,1735404,38.6,602388,71.5,,,,
2021-04-26,CT,CTA,Connecticut,3565287,Report,3716115,3094177,104230,86786,1283845,1690314,119771,247,1897401,53.2,33.1,1863315,65.7,3056741,107713,130948,564457,89.6,1069186,169646,589631,1178983,1176103,41.4,1527400,1968915,219800,0,520186,658743,119886,54,519928,656121,119788,54,197528,294924,11225,18,1298869,36.4,1295891,45.7,503695,79.9,,,,
2021-04-26,DC,DCA,District of Columbia,705749,Report,780595,576507,110605,81687,223722,332351,20410,24,324137,45.9,24.5,322127,55.8,574446,99457,135149,66758,76.4,144881,165876,893712,172631,171969,29.8,310800,425295,44500,0,71368,101234,24228,29,71360,100581,24213,28,28224,21416,1626,9,196859,27.9,196182,34,51275,58.7,,,,
2021-04-26,DD2,DD2,Dept of Defense,0,Report,3547800,2783540,0,0,1241320,1477881,63940,399,1727172,0,0,1712552,0,2765544,0,0,159809,0,274010,0,0,979523,976496,0,1475100,1903200,169500,0,431994,547529,61025,0,431953,544543,61007,0,37845,67801,2876,0,1040548,0,1037503,0,108522,0,,,,
2021-04-26,DE,DEA,Delaware,973764,Report,903465,723678,92781,74318,285531,404437,33506,204,441610,45.4,26.9,436615,56.7,716597,93041,117304,164472,87.1,301620,159667,478262,261593,260479,33.8,383500,469365,50600,0,103596,157909,32739,88,103572,156819,32715,88,55055,74011,6787,56,294332,30.2,293194,38.1,135909,71.9,,,,
2021-04-26,FL,FLA,Florida,21477737,Report,19584145,14608762,91183,68018,6394298,7659543,532320,22601,8706265,40.5,25,8633895,50.1,14528007,84231,113546,3748879,83.4,7098261,157833,435461,5379731,5372264,31.1,8098200,10142145,1343800,0,2442455,2929910,526716,7366,2441817,2923081,526455,7366,1538171,1398171,126024,5879,5906447,27.5,5898719,34.2,3068245,68.2,,,,
