Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-17,US,USA,United States,331996199,Report,147590615,113037627,44456,34048,54643195,56499018,1766131,129283,73669956,22.2,11.5,73510051,28.5,112826440,43709,57177,35784219,65.4,56249531,102839,269834,38232553,38182628,14.8,72189300,71459115,3942200,0,18522496,19681899,1756926,27875,18512987,19641507,1755090,27853,9834876,10159900,546543,8316,39989196,12,39937436,15.5,20549637,37.6,,,,
2021-03-17,AK,AKA,Alaska,731545,Report,499625,345987,68297,47295,158253,186252,1426,56,210932,28.8,18.4,208527,37.8,342286,62058,90584,63785,69.6,113987,124456,545514,134386,133093,24.1,237800,252525,9300,0,59096,75283,1424,7,59043,74043,1420,7,30099,21342,178,3,135810,18.6,134513,24.4,51622,56.4,,,,
2021-03-17,AL,ALA,Alabama,4903185,Report,2080870,1363987,42439,27818,701852,639916,22219,0,893767,18.2,10.2,893092,23.4,1363170,35733,54546,469479,55.2,737680,86803,244855,500808,500652,13.1,1060200,960570,60100,0,254828,245960,22841,20,254810,245822,22839,20,155084,127685,9418,11,523649,10.7,523491,13.7,292198,34.4,,,,
2021-03-17,AR,ARA,Arkansas,3017804,Report,1336570,912660,44289,30243,462179,441140,9182,159,602085,20,10.3,601247,25.9,911719,39338,57669,305425,58.3,455959,87035,255128,309874,309744,13.4,670500,632970,33100,0,156831,153008,9284,35,156812,152897,9278,35,91236,60853,2813,27,319158,10.6,319022,13.8,154929,29.6,,,,
2021-03-17,AS,ASA,American Samoa,55689,Report,43210,24300,77592,43635,5332,18968,0,0,15379,27.6,16.2,14921,34.4,23637,54417,99477,2022,21.4,3383,35735,456428,9022,8818,20.3,12400,30810,0,0,2127,6895,3,0,2126,6692,3,0,569,845,1,0,9025,16.2,8821,20.3,1415,14.9,,,,
2021-03-17,AZ,AZA,Arizona,7278717,Report,3299085,2697523,45325,37060,1243300,1432376,21019,828,1682456,23.1,12.9,1677228,29.7,2688872,47688,58510,839066,64.1,1373349,104945,252102,935640,933508,16.6,1630800,1587885,80400,0,415889,519457,19762,294,415833,517381,19738,294,223174,261980,6045,201,955402,13.1,953246,16.9,491400,37.6,,,,
2021-03-17,BP2,BP2,Bureau of Prisons,0,Report,85240,81950,0,0,32533,49119,298,0,50170,0,0,50170,0,81950,0,0,2276,0,3733,0,0,31276,31276,0,35500,49140,600,0,11754,19522,298,0,11754,19522,298,0,562,870,2,0,31574,0,31574,0,1434,0,,,,
2021-03-17,CA,CAA,California,39512223,Report,17612260,13161027,44574,33309,6389739,6645898,124959,431,8847129,22.4,10.7,8826119,28.8,13135822,42903,57523,4124380,70.6,6415877,109896,301677,4223542,4219496,13.8,8484100,8628360,499800,0,2058462,2165014,123837,66,2057785,2161645,123623,66,1142660,1100879,20554,49,4347379,11,4343119,14.2,2264142,38.8,,,,
2021-03-17,CO,COA,Colorado,5758736,Report,2536780,1987533,44051,34513,976731,972132,38179,491,1262328,21.9,12.3,1260055,28,1984636,44111,56383,605151,71.8,998840,118569,301133,709609,708982,15.8,1278300,1194180,64300,0,347741,361757,37135,111,347681,361190,37086,111,194296,191618,5198,62,746744,13,746068,16.6,391174,46.4,,,,
2021-03-17,CT,CTA,Connecticut,3565287,Report,1774555,1483587,49773,41612,660744,786964,35759,120,977155,27.4,13.8,975797,34.4,1481458,52204,62532,488465,77.5,779174,123631,281566,492960,492332,17.3,813000,918255,43300,0,214495,278449,35565,16,214343,277973,35540,16,94657,185351,3867,10,528525,14.8,527872,18.6,283885,45,,,,
