Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-18,US,USA,United States,331996199,Report,377935390,316048776,113837,95197,130656013,173280164,11871036,241563,176290249,53.1,41.2,168182063,65.1,302611304,117173,146339,47679324,87.2,89131677,162957,690967,136736889,131556933,50.9,156637400,199863690,21434300,0,58962325,77705677,11725891,65110,58691973,72646976,11662927,64622,20167012,19972750,1941650,28330,148459003,44.7,143066500,55.4,42109742,77,89131677,283545812,315780074,111368,133289,176104880,62.1,136654131,48.2,148373055,52.3,58958901,77625327,11723746,65081,315780074,18,,,,
2021-06-18,AK,AKA,Alaska,731545,Report,825625,637512,112860,87146,274227,339745,23436,104,348668,47.7,38.5,330179,59.9,606649,109987,149689,73914,80.7,139261,152052,901455,281922,269455,48.9,354680,411645,59300,0,127257,154630,21774,35,126921,142501,21673,33,39449,27690,2260,17,303696,41.5,291128,52.8,69416,75.8,133528,608877,636113,104473,135598,347723,57.1,281465,46.2,303237,49.8,127255,154175,21772,35,608003,,,,,
2021-06-18,AL,ALA,Alabama,4903185,Report,4734100,3254330,96552,66372,1527430,1619281,107619,0,1898704,38.7,29.3,1858625,48.7,3193347,83708,124096,662428,77.9,1181126,138983,557060,1436943,1414966,37.1,2154920,2297880,281300,0,696418,740415,110040,110,696191,718665,109988,110,303230,237936,29953,71,1546983,31.6,1524954,40,571190,67.2,1137044,4186880,3254022,77719,113070,1898393,45.3,1436919,34.3,1546953,36.9,696410,740399,110034,110,3123120,,,,,
2021-06-18,AR,ARA,Arkansas,3017804,Report,2809210,2173705,93088,72029,1016878,1082665,73573,589,1236370,41,30.7,1194644,51.5,2108195,90963,121209,402356,76.8,733524,140017,536230,925511,901735,38.9,1260240,1370070,178900,0,457398,467962,71795,151,456571,445022,71409,142,196510,131633,11315,93,997306,33,973144,42,339551,64.8,698487,2557248,2169932,84854,109853,1233397,48.2,924750,36.2,996435,39,457394,467205,71685,151,2092878,,,,,
2021-06-18,AS,ASA,American Samoa,55689,Report,54030,45025,97021,80851,11117,33733,175,0,24917,44.7,36.3,23464,54.1,42830,98744,124565,2599,27.5,4856,51462,572594,20236,19497,44.9,15600,37830,600,0,4966,15270,183,0,4953,14544,183,0,943,1395,14,0,20419,36.7,19680,45.4,2352,24.9,4856,47557,45021,94667,113611,24914,52.4,20235,42.5,20418,42.9,4965,15270,183,0,45021,,,,,
2021-06-18,AZ,AZA,Arizona,7278717,Report,7995520,6311129,109848,86707,2721627,3376896,207190,5416,3526830,48.5,36,3372017,59.8,6055759,107401,141803,1090260,83.3,2059171,157353,610983,2619680,2525742,44.8,3316640,4247880,431000,0,1166585,1451322,199649,1773,1166249,1357733,199527,1760,455712,428265,36850,1049,2819329,38.7,2725269,48.3,921876,70.4,1928839,6206060,6310635,101685,128834,3526410,56.8,2619616,42.2,2819228,45.4,1166572,1451271,199612,1773,5882848,,,,,
2021-06-18,BP2,BP2,Bureau of Prisons,0,Report,199720,191933,0,0,79061,104850,8022,0,104616,0,0,104615,0,191932,0,0,3304,0,6304,0,0,86348,86348,0,83820,105300,10600,0,37034,49314,7979,0,37034,49314,7979,0,1498,1464,100,0,94327,0,94327,0,3062,0,6304,0,191932,0,0,104615,0,86348,0,94327,0,37034,49314,7979,0,191932,,,,,
2021-06-18,CA,CAA,California,39512223,Report,48498755,41189877,122744,104246,16966434,22738031,1479413,5999,23582084,59.7,44,22280849,72.8,39014743,127426,158402,5379833,92.2,9643558,165183,830726,17373621,16501008,53.9,19813600,26069355,2615800,0,7458513,9913356,1466933,1752,7436135,9063180,1460567,1693,2222385,1952690,150442,687,18840554,47.7,17961575,58.7,4326204,74.1,9390500,33646265,41094777,122138,144143,23519004,69.9,17341942,51.5,18808592,55.9,7458119,9882072,1466650,1751,40350515,,,,,
2021-06-18,CO,COA,Colorado,5758736,Report,6931935,5992415,120373,104058,2532660,3245218,211595,2942,3264597,56.7,46,3079122,68.4,5678665,126215,154070,731629,86.8,1402201,166451,822868,2647308,2519867,56,2851340,3740295,340300,0,1171749,1474640,208490,919,1168522,1350437,207513,908,328992,314044,19126,290,2855798,49.6,2727380,60.6,662452,78.6,1360119,4936061,5977639,121101,140435,3254983,65.9,2642229,53.5,2850700,57.8,1171737,1469573,208471,919,5798019,,,,,
2021-06-18,CT,CTA,Connecticut,3565287,Report,4660855,4288566,130729,120287,1669405,2451123,167580,458,2344081,65.7,53.7,2208779,77.8,4048966,142677,164239,595540,94.5,1147847,182127,739532,1916290,1816650,64,1894380,2516475,250000,0,783819,1132340,167374,131,783472,1033068,167236,110,219602,318751,17190,29,2083664,58.4,1983886,69.9,555572,88.2,1118340,3105947,4286988,138025,150062,2342870,75.4,1915940,61.7,2083241,67.1,783619,1132190,167301,131,4210114,,,,,
