Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-21,US,USA,United States,331996199,Report,467249715,386780816,140739,116502,150094768,221445415,14863714,376919,212255202,63.9,50.4,197860013,76.6,360814486,139710,180922,50990139,93.2,97325051,177936,854258,167445061,156074916,60.4,186578820,258493245,22158300,19350,67779695,99477041,14651137,104470,67261231,88554682,14527233,102488,21422387,21650618,2238737,45562,182012343,54.8,170445634,66,45357305,82.9,97325051,283545812,386419543,136281,164788,212024583,74.8,167316374,59,181879375,64.1,67775720,99351073,14648177,104405,386419543,38,2242237,,,,
2021-09-21,AK,AKA,Alaska,731545,Report,1025835,769981,140229,105254,308089,428156,33386,350,414037,56.6,45.1,383381,69.5,714201,129487,185987,78430,85.6,151843,165789,1120050,329826,305037,55.3,417180,544755,63900,0,139576,189974,31126,64,139195,165573,30991,60,40901,29457,3035,28,360740,49.3,335819,60.9,73421,80.2,145074,608877,767763,126095,168480,412693,67.8,328964,54,359876,59.1,139572,189116,31124,64,716846,,,,,,
2021-09-21,AL,ALA,Alabama,4903185,Report,6547850,4430711,133543,90364,1964061,2329756,136859,35,2552143,52.1,38.8,2419847,63.4,4206422,110264,171640,729724,85.9,1333168,156873,770483,1900543,1808435,47.4,2935840,3318210,293800,0,874341,1024892,139045,366,873933,933194,138967,365,334518,262586,34253,236,2038644,41.6,1946459,51,631593,74.3,1286594,4186880,4430312,105814,156390,2551759,60.9,1900494,45.4,2038588,48.7,874330,1024854,139038,366,4282220,,,,,,
2021-09-21,AR,ARA,Arkansas,3017804,Report,3961600,2961119,131274,98122,1292275,1569403,96720,2721,1664318,55.1,41.6,1549678,66.9,2759743,119075,170932,444614,84.9,825090,157495,756201,1255535,1169723,50.5,1758740,2019060,183800,0,578995,675276,94879,686,577947,590564,94370,665,215633,148726,14047,398,1349836,44.7,1263546,54.5,378804,72.3,788063,2557248,2955899,115589,154917,1660523,64.9,1254168,49,1348352,52.7,578988,673918,94762,684,2869073,,,,,,
2021-09-21,AS,ASA,American Samoa,55689,Report,62040,59272,111404,106434,15293,43432,546,1,32920,59.1,47.4,27583,63.6,50280,115919,143032,2831,30,5291,56072,657482,26388,22765,52.5,15600,45840,600,0,6632,19755,554,0,6618,16146,553,0,1055,1476,25,0,26941,48.4,23317,53.8,2556,27.1,5291,47557,59257,124602,130454,32910,69.2,26383,55.5,26936,56.6,6631,19751,554,0,59257,,,,,,
2021-09-21,AZ,AZA,Arizona,7278717,Report,9756240,8095514,134038,111222,3312428,4484748,285691,12647,4274119,58.7,46.7,3977939,70.5,7547685,133860,173030,1158551,88.5,2317798,177116,745529,3397243,3158553,56,3998680,5317260,440300,0,1438370,1953068,276280,3888,1437826,1714977,275878,3842,497508,467369,45512,2071,3671606,50.4,3432523,60.9,1012460,77.4,2181385,6206060,8094451,130428,157205,4273189,68.9,3397103,54.7,3671233,59.2,1438346,1952954,276046,3887,7595483,,,,,,
2021-09-21,BP2,BP2,Bureau of Prisons,0,Report,236000,224675,0,0,90402,122873,11400,0,120613,0,0,120611,0,224673,0,0,3517,0,6866,0,0,103555,103555,0,98140,126360,11500,0,43740,59769,11371,0,43740,59769,11370,0,1661,1639,163,0,114880,0,114879,0,3463,0,6866,0,224673,0,0,120611,0,103555,0,114879,0,43740,59769,11370,0,224673,,,,,,
2021-09-21,CA,CAA,California,39512223,Report,57810985,49800281,146312,126038,19167675,28789536,1830288,12782,27999833,70.9,53.5,25881503,84.5,45982091,150182,188816,5772273,98.9,10540730,180550,990234,21145341,19452483,63.5,22472960,32671125,2666900,0,8440310,12685370,1818139,3843,8415127,11018030,1810708,3592,2364614,2121162,182188,1235,22947662,58.1,21247457,69.4,4669199,80,10269109,33646265,49671016,147627,171820,27919581,83,21096921,62.7,22898903,68.1,8439883,12637388,1817797,3835,48742903,,,,,,
2021-09-21,CO,COA,Colorado,5758736,Report,8070085,7064816,140136,122680,2807823,3987663,264510,4820,3742603,65,54.2,3468871,77.1,6551901,145623,179366,765018,90.8,1517170,180098,957974,3122252,2885789,64.1,3248380,4469205,352500,0,1296865,1821634,260053,1437,1293229,1588902,258864,1388,341500,333287,23616,504,3379989,58.7,3142383,69.8,698907,83,1472944,4936061,7044725,142720,163492,3730777,75.6,3114178,63.1,3371892,68.3,1296848,1813578,260030,1436,6831407,,,,,,
2021-09-21,CT,CTA,Connecticut,3565287,Report,5561435,4968660,155988,139362,1851972,2912510,203263,915,2689486,75.4,62.4,2487734,87.7,4592170,161819,195974,622386,98.8,1213408,192530,882426,2223094,2053047,72.3,2248760,3056475,256200,0,870221,1351751,202436,318,869834,1182171,202264,251,228731,330544,20262,69,2424726,68,2254520,79.4,579606,92,1183181,3105947,4966942,159917,179058,2688160,86.5,2222706,71.6,2424258,78.1,870016,1351570,202356,316,4884921,,,,,,
