Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-05,US,USA,United States,331996199,Report,207891395,167187795,62619,50358,76791212,86041963,4204015,150605,107515428,32.4,17.5,103829468,40.2,161387156,62522,80537,41105881,75.2,70587356,129052,380079,58215702,56126423,21.7,94119600,105077895,8693900,0,27126618,31053591,4176893,34963,26208210,29883851,3815631,33835,14258579,14783501,974656,12453,62392065,18.8,59941527,23.2,30029190,54.9,,,,
2021-04-05,AK,AKA,Alaska,731545,Report,636665,431436,87030,58976,195843,227730,7806,57,258376,35.3,23.4,249846,45.3,414090,75076,115429,66742,72.9,120071,131099,695140,171392,162587,29.5,284900,325065,26700,0,77159,94223,7494,10,74145,88432,6395,10,32556,22416,723,4,178886,24.5,168982,30.6,55699,60.8,,,,
2021-04-05,AL,ALA,Alabama,4903185,Report,2892950,1864857,59001,38034,913461,905320,46076,0,1248029,25.5,13.6,1231979,32.3,1845515,48377,75833,554157,65.2,896685,105513,340412,664428,659243,17.3,1372700,1398150,122100,0,330083,334307,47168,38,328038,331167,46305,38,196163,164536,16610,27,711596,14.5,705548,18.5,377336,44.4,,,,
2021-04-05,AR,ARA,Arkansas,3017804,Report,1908100,1316063,63228,43610,637706,642744,35325,288,861082,28.5,15,819146,35.3,1243092,53636,82329,345740,66,571917,109169,364223,453064,423189,18.3,910200,924300,73600,0,226717,226283,34299,64,212977,210152,29302,60,131191,96006,5109,47,487363,16.1,452491,19.5,232353,44.4,,,,
2021-04-05,AS,ASA,American Samoa,55689,Report,43810,31775,78669,57058,6751,25024,0,0,18100,32.5,24.7,17528,40.4,30782,70866,100859,2234,23.6,4067,42960,462765,13751,13344,30.7,12400,30810,600,0,2838,10913,4,0,2836,10508,4,0,715,1179,1,0,13755,24.7,13348,30.7,1895,20,,,,
2021-04-05,AZ,AZA,Arizona,7278717,Report,4538885,3772436,62358,51828,1684806,2019393,66481,1756,2338969,32.1,18.2,2261349,40.1,3635023,64468,80498,951107,72.7,1677175,128162,346842,1328228,1272931,22.6,2066400,2289885,182600,0,590683,736970,64419,575,570960,701414,58286,557,314378,348042,14407,378,1392647,19.1,1331217,23.6,677205,51.7,,,,
2021-04-05,BP2,BP2,Bureau of Prisons,0,Report,108010,112202,0,0,44913,66798,491,0,65102,0,0,64746,0,111765,0,0,2686,0,4829,0,0,46496,46415,0,44300,62010,1700,0,18124,28372,490,0,18079,28336,437,0,965,1148,5,0,46986,0,46852,0,2118,0,,,,
2021-04-05,CA,CAA,California,39512223,Report,25338590,20309146,64128,51400,9430914,10375324,501064,1844,13529603,34.2,16.9,12859887,42,19369074,63261,82758,4634099,79.4,7826911,134066,434020,6667725,6397394,20.9,11341500,12792390,1204700,0,3073238,3594152,498420,335,2955668,3441418,413839,308,1642733,1491606,55772,201,7166145,18.1,6811233,22.2,3190312,54.6,,,,
2021-04-05,CO,COA,Colorado,5758736,Report,3527450,2979697,61254,51742,1430680,1477335,70802,880,1908869,33.1,18.2,1829297,40.7,2869421,63776,78401,659409,78.3,1206086,143171,418732,1048748,1017581,22.6,1635800,1756950,134700,0,508224,540280,69919,244,488145,529210,63543,226,270076,266162,8655,104,1118667,19.4,1081124,24,544997,64.7,,,,
2021-04-05,CT,CTA,Connecticut,3565287,Report,2577515,2178710,72295,61109,947538,1170942,60082,148,1385278,38.9,21.9,1336749,47.1,2089303,73623,90826,534518,84.8,972063,154236,408971,779468,738937,26,1115600,1360515,101400,0,346364,433082,60038,22,326879,412036,55425,22,166154,259406,6858,13,839506,23.5,794362,28,432431,68.6,,,,
2021-04-05,DC,DCA,District of Columbia,705749,Report,542795,407352,76910,57719,158563,239485,9304,0,216518,30.7,14.4,207863,36,396809,68702,93977,61504,70.4,131101,150099,621452,101360,96788,16.8,224200,296595,22000,0,46063,55281,10498,16,43998,52774,9867,16,24051,17752,861,7,111858,15.8,106655,18.5,42671,48.9,,,,
2021-04-05,DD2,DD2,Dept of Defense,0,Report,2696630,2093049,0,0,958962,1106913,26775,399,1321279,0,0,1279934,0,2030533,0,0,139339,0,233898,0,0,711844,696542,0,1157300,1457430,81900,0,322874,388970,23860,0,313072,383470,22788,0,30009,58557,1058,0,735704,0,719330,0,89624,0,,,,
2021-04-05,DE,DEA,Delaware,973764,Report,636065,516432,65320,53035,218181,284775,13324,152,338164,34.7,16.9,325061,42.2,497454,64588,82585,152436,80.7,258693,136943,336710,164493,159390,20.7,283000,328965,24100,0,70406,94017,13587,70,68873,90493,12656,24,45002,54409,5069,16,178080,18.3,172046,22.3,104496,55.3,,,,
2021-04-05,FL,FLA,Florida,21477737,Report,13882365,10567292,64636,49201,4940117,5338117,274062,14996,6554477,30.5,16.7,6333195,36.7,10195911,59114,80488,3467086,77.1,6283665,139720,308680,3582631,3438828,19.9,6167600,7142265,572500,0,1704159,1873524,271861,4948,1633394,1800635,255464,4799,1232214,1210051,82458,4076,3854492,17.9,3694292,21.4,2528799,56.2,,,,
