Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-13,US,USA,United States,331996199,Report,456755755,380831725,137579,114710,148418837,217363615,14681798,367475,209701005,63.2,49.6,195625515,75.7,355661473,137715,176859,50755289,92.8,96573169,176562,835072,164588313,153680522,59.5,183437040,251807865,21491500,19350,66926007,97482734,14471756,102453,66424992,86995332,14351296,100556,21325290,21511826,2225312,44635,178982950,53.9,167872177,65,45107064,82.5,96573169,283545812,380471692,134183,161087,209471095,73.9,164460094,58,178850499,63.1,66922063,97357236,14468809,102390,380471692,34,1822298,,,,
2021-09-13,AK,AKA,Alaska,731545,Report,994325,757384,135921,103532,305018,419363,32681,322,409122,55.9,44.3,379082,68.7,703836,127608,180274,78121,85.3,150421,164237,1085650,324060,300801,54.5,407820,527205,59300,0,138241,185565,30437,58,137862,162691,30304,54,40766,29278,2996,26,354301,48.4,330911,60,73066,79.8,143714,608877,755236,124038,163305,407793,67,323249,53.1,353488,58.1,138237,184758,30435,58,706040,,,,,,
2021-09-13,AL,ALA,Alabama,4903185,Report,6427570,4328199,131090,88273,1923579,2268629,135981,10,2519696,51.4,37.6,2391504,62.7,4115332,107876,168487,727622,85.6,1321595,155512,756330,1841654,1756780,46.1,2880980,3265290,281300,0,848270,992124,138329,347,847873,907649,138248,346,331448,260636,34254,220,1979070,40.4,1894116,49.7,626558,73.7,1275238,4186880,4327799,103366,153517,2519310,60.2,1841606,44,1979013,47.3,848258,992088,138320,347,4182135,,,,,,
2021-09-13,AR,ARA,Arkansas,3017804,Report,3869370,2913833,128218,96555,1275606,1539863,95777,2587,1647501,54.6,40.7,1535014,66.2,2718700,117304,166952,443185,84.6,819589,156445,738596,1228286,1146502,49.5,1711100,1979370,178900,0,568256,658827,93950,660,567215,578135,93442,639,214282,147618,13986,380,1321693,43.8,1239431,53.5,376266,71.8,782741,2557248,2908624,113740,151310,1643716,64.3,1226919,48,1320209,51.6,568249,657469,93833,658,2822977,,,,,,
2021-09-13,AS,ASA,American Samoa,55689,Report,62040,58459,111404,104974,14841,43071,546,1,32387,58.2,46.9,27214,62.7,49692,114564,143032,2821,29.9,5274,55892,657482,26113,22551,52,15600,45840,600,0,6489,19623,554,0,6475,16075,553,0,1051,1473,25,0,26666,47.9,23103,53.3,2549,27,5274,47557,58444,122893,130454,32377,68.1,26108,54.9,26661,56.1,6488,19619,554,0,58444,,,,,,
2021-09-13,AZ,AZA,Arizona,7278717,Report,9605950,7989607,131973,109767,3279521,4415992,282244,11850,4227010,58.1,46,3938230,69.8,7457984,132269,170364,1154865,88.2,2304475,176098,734045,3350377,3120321,55.3,3940760,5234190,431000,0,1421990,1922956,273049,3681,1421463,1693480,272651,3636,495689,465255,45162,1960,3621676,49.8,3391230,60.1,1008066,77,2168765,6206060,7988564,128722,154783,4226095,68.1,3350245,54,3621311,58.4,1421966,1922850,272815,3680,7495870,,,,,,
2021-09-13,BP2,BP2,Bureau of Prisons,0,Report,231400,222134,0,0,89712,121308,11114,0,119601,0,0,119599,0,222132,0,0,3513,0,6833,0,0,102087,102087,0,96780,124020,10600,0,43298,58744,11086,0,43298,58744,11085,0,1659,1625,160,0,113128,0,113127,0,3444,0,6833,0,222132,0,0,119599,0,102087,0,113127,0,43298,58744,11085,0,222132,,,,,,
2021-09-13,CA,CAA,California,39512223,Report,56585755,49162298,143211,124423,19005486,28335756,1808471,12585,27729216,70.2,52.7,25652729,83.8,45436169,148399,184815,5748705,98.5,10462110,179204,969247,20834872,19191509,62.7,22252380,31717575,2615800,0,8356381,12460158,1796770,3826,8331250,10842256,1789381,3578,2353838,2107192,180586,1231,22617135,57.2,20966465,68.5,4642847,79.5,10191985,33646265,49033265,145732,168178,27649117,82.2,20786529,61.8,22568457,67.1,8355955,12412252,1796432,3818,48120240,,,,,,
2021-09-13,CO,COA,Colorado,5758736,Report,7948785,6979185,138030,121193,2781643,3932117,260778,4647,3710099,64.4,53.6,3439986,76.5,6474909,143912,176670,762486,90.5,1501179,178200,943575,3088163,2856582,63.5,3203000,4405485,340300,0,1287587,1797158,256408,1399,1283959,1569284,255239,1351,340362,331586,23362,486,3342552,58,3109833,69.1,695796,82.6,1457141,4936061,6959119,140985,161035,3698286,74.9,3080101,62.4,3334467,67.6,1287572,1789112,256385,1398,6748546,,,,,,
2021-09-13,CT,CTA,Connecticut,3565287,Report,5454055,4912621,152977,137790,1838206,2872119,201386,910,2665252,74.8,61.6,2466667,86.9,4544566,160141,192190,620196,98.4,1206698,191465,865388,2196294,2031448,71.6,2215980,2988075,250000,0,863279,1331972,200597,317,862894,1167589,200426,251,228136,329632,20093,69,2396165,67.2,2231160,78.6,577930,91.7,1176638,3105947,4910907,158113,175600,2663929,85.8,2195907,70.7,2395698,77.1,863074,1331792,200517,315,4829717,,,,,,
