Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-21,US,USA,United States,331996199,Report,277938875,215951909,83717,65047,94684047,113104771,7993255,169836,134445595,40.5,24,133010036,51.5,214192092,82978,107674,44061754,80.6,79367576,145104,508144,79662861,79343957,30.7,118120300,142177425,17641150,0,36343381,43276992,7931207,41066,36301403,43000138,7913368,41009,17205858,17168759,1482652,16578,87592646,26.4,87255919,33.8,35873848,65.6,,,,
2021-04-21,AK,AKA,Alaska,731545,Report,749605,524758,102469,71733,235063,275919,13703,73,294331,40.2,31,287833,52.2,514262,93237,135906,70382,76.8,132157,144295,818453,227015,223033,40.4,323800,374205,51600,0,103579,123422,12798,14,103382,119637,12738,14,37334,26093,1446,6,239813,32.8,235771,42.7,64879,70.8,,,,
2021-04-21,AL,ALA,Alabama,4903185,Report,3796070,2360527,77420,48143,1125704,1162495,72328,0,1507116,30.7,18.6,1499069,39.3,2351369,61637,99507,603064,71,1022009,120259,446682,913400,912107,23.9,1655500,1896570,244000,0,438154,475199,73979,47,438100,473960,73945,47,242234,197042,22817,33,987379,20.1,986052,25.8,462126,54.4,,,,
2021-04-21,AR,ARA,Arkansas,3017804,Report,2472660,1645403,81936,54523,776156,814960,53896,391,1024343,33.9,20.5,1013158,43.7,1632535,70439,106688,377040,72,658421,125681,471988,618135,616340,26.6,1088600,1226160,157900,0,305339,312707,52694,89,305232,311021,52443,87,167571,114127,8535,61,670829,22.2,668783,28.9,290294,55.4,,,,
2021-04-21,AS,ASA,American Samoa,55689,Report,43810,36093,78669,64812,8085,28008,0,0,20341,36.5,28.4,19687,45.3,34966,80498,100859,2362,24.9,4363,46086,462765,15843,15373,35.4,12400,30810,600,0,3568,12275,6,0,3559,11814,6,0,830,1235,1,0,15849,28.5,15379,35.4,2066,21.8,,,,
2021-04-21,AZ,AZA,Arizona,7278717,Report,6028435,4631928,82823,63637,2024868,2473994,130571,2495,2780137,38.2,23.7,2744337,48.7,4583702,81293,106916,1012544,77.4,1864826,142502,460667,1725414,1715212,30.4,2634500,3021135,372800,0,757171,967421,126161,822,757059,957331,126082,822,386808,392418,24039,548,1851575,25.4,1841294,32.7,803813,61.4,,,,
2021-04-21,BP2,BP2,Bureau of Prisons,0,Report,147940,134268,0,0,52226,80303,1739,0,78922,0,0,78921,0,134267,0,0,2921,0,5313,0,0,54680,54680,0,57100,84240,6600,0,21235,33445,1727,0,21235,33445,1727,0,1133,1227,30,0,56407,0,56407,0,2390,0,,,,
2021-04-21,CA,CAA,California,39512223,Report,34409560,27013516,87086,68367,11989032,13955043,1066609,2832,17580351,44.5,23.4,17345828,56.7,26731372,87307,112385,5006204,85.8,8695928,148951,589395,9260477,9213721,30.1,14594800,17555460,2259300,0,4302444,4957454,1057901,579,4299078,4914065,1054304,578,1941036,1677215,110163,323,10318378,26.1,10268025,33.5,3728737,63.9,,,,
2021-04-21,CO,COA,Colorado,5758736,Report,4792990,3942162,83230,68455,1800098,1998083,142922,1059,2491259,43.3,24.7,2452293,54.5,3896880,86612,106529,687758,81.6,1280234,151972,568960,1420613,1414310,31.4,2111700,2391090,290200,0,677809,742505,141162,299,677399,736612,140621,299,298400,282188,12531,125,1561775,27.1,1554931,34.6,593244,70.4,,,,
2021-04-21,CT,CTA,Connecticut,3565287,Report,3521165,2870146,98762,80503,1195532,1557437,116957,220,1793931,50.3,29.7,1767381,62.3,2842053,100148,124079,558220,88.6,1051650,166864,558699,1060428,1059178,37.3,1431900,1869465,219800,0,473552,586830,117182,46,473317,585815,117094,46,191887,289348,10987,17,1177610,33,1176272,41.4,492239,78.1,,,,
2021-04-21,DC,DCA,District of Columbia,705749,Report,720775,532219,102129,75412,203937,308225,20055,2,301868,42.8,21.3,300301,52,530678,91879,124792,65827,75.4,141949,162519,825224,150116,149720,25.9,293100,383175,44500,0,62534,87554,24008,28,62529,87164,23993,27,27043,20805,1587,9,174124,24.7,173713,30.1,49444,56.6,,,,
2021-04-21,DD2,DD2,Dept of Defense,0,Report,3436910,2613336,0,0,1169262,1381377,62298,399,1640776,0,0,1628690,0,2598717,0,0,156665,0,267068,0,0,897226,895029,0,1436000,1836510,164400,0,396668,500558,59383,0,396630,498399,59367,0,36246,65638,2845,0,956609,0,954396,0,104729,0,,,,
2021-04-21,DE,DEA,Delaware,973764,Report,849255,672471,87214,69059,266992,378291,26994,194,417489,42.9,24.2,413498,53.7,666996,86601,110265,162383,86,295838,156606,449565,235563,234872,30.5,356200,442455,50600,0,92905,142575,26444,83,92886,141903,26423,83,53608,71832,6463,52,262007,26.9,261295,33.9,131955,69.9,,,,
2021-04-21,FL,FLA,Florida,21477737,Report,18605965,13652873,86629,63568,5973109,7130478,528687,20599,8330819,38.8,22.4,8271516,48,13587070,78776,107874,3703363,82.3,6956081,154671,413711,4819643,4813917,27.9,7733100,9529065,1343800,0,2176985,2635934,523512,6724,2176368,2630825,523257,6724,1480497,1366833,125320,5442,5343155,24.9,5337174,30.9,2978092,66.2,,,,
2021-04-21,FM,FMA,Federated States of Micronesia,103643,Report,63200,30250,60979,29187,30155,0,95,0,18760,18.1,11.1,18744,23.2,30233,37398,78177,1703,9.7,2842,16130,358704,11544,11543,14.3,61600,0,1600,0,11522,22,98,0,11521,22,98,0,1160,5,27,0,11642,11.2,11641,14.4,1192,6.8,,,,
2021-04-21,GA,GAA,Georgia,10617423,Report,8341495,5655164,78564,53263,2576649,2939553,138646,316,3511811,33.1,18.9,3469223,42.8,5605790,69092,102810,1133147,74.7,2106303,138851,549885,2010257,2003587,24.7,3553400,4290195,497900,0,975854,1034193,135846,210,975719,1027659,135644,209,515958,377748,17631,125,2146103,20.2,2139231,26.4,911462,60.1,,,,
2021-04-21,GU,GUA,Guam,165768,Report,140740,117134,84902,70661,46122,69809,1203,0,71783,43.3,26.9,69937,54.1,114951,88903,108848,13418,47.6,24725,87736,499414,44561,44226,34.2,53200,76440,11100,0,18448,26113,1208,0,18445,25781,1208,0,4753,6392,99,0,45769,27.6,45434,35.1,11244,39.9,,,,
2021-04-21,HI,HIA,Hawaii,1415872,Report,1326600,1089152,93695,76924,375896,599999,19497,93760,666712,47.1,30,660916,59.2,1082719,97017,118871,221021,82.3,387828,144470,494174,425380,424200,38,546800,709800,70000,0,150746,256575,19934,18059,150649,255509,19866,18042,68700,98040,4367,1409,445314,31.5,444066,39.8,172516,64.3,,,,
2021-04-21,IA,IAA,Iowa,3155070,Report,2574135,2149867,81587,68140,1012616,1047178,89951,122,1309687,41.5,26.4,1296877,53.4,2134717,87913,106009,464435,84,875971,158417,465524,831758,829511,34.2,1145600,1266135,162400,0,426139,405576,88723,43,426102,403366,88682,43,223488,184114,7293,33,920481,29.2,918193,37.8,414928,75,,,,
2021-04-21,ID,IDA,Idaho,1787065,Report,1345955,994195,75317,55633,446428,517431,29904,432,580512,32.5,22.2,580434,43.4,994158,74254,100530,218828,75.3,413261,142175,463053,396328,396312,29.6,586400,676455,83100,0,183715,212477,29821,136,183712,212464,29811,136,91526,98039,6539,59,426149,23.8,426123,31.8,196163,67.5,,,,
2021-04-21,IH2,IH2,Indian Health Svc,2082813,Report,1666225,1174252,79999,56378,655164,499891,19197,0,690624,33.2,22.9,675443,0,1150078,0,0,142569,0,254436,0,0,476312,467385,0,896100,697125,73000,0,263282,213030,19050,0,263144,204241,19021,0,63325,45582,2022,0,495362,23.8,486406,0,110929,0,,,,
2021-04-21,IL,ILA,Illinois,12671821,Report,10713065,8455483,84542,66727,3669339,4480529,301320,4295,5414331,42.7,23.9,5348830,54.3,8382233,85065,108719,1675883,82,2889261,141406,524320,3022602,3012111,30.6,4562000,5441865,709200,0,1374982,1646182,302058,1438,1374051,1636624,300860,1436,586633,625541,45613,903,3324660,26.2,3312971,33.6,1258690,61.6,,,,
2021-04-21,IN,INA,Indiana,6732219,Report,5086110,3764137,75549,55912,1601016,2032597,123850,6674,2272992,33.8,21.5,2256176,43.7,3744173,72502,98487,835424,76.9,1595669,146966,468445,1450234,1449177,28.1,2140100,2608710,337300,0,634286,813741,122624,2207,634236,812735,122560,2206,378830,356952,15055,1492,1572858,23.4,1571737,30.4,752329,69.3,,,,
