Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-20,US,USA,United States,331996199,Report,272030795,213388238,81938,64274,93672874,111585824,7961251,168289,133266995,40.1,23.6,131891158,51.1,211707256,82016,105385,43935122,80.3,79023345,144475,497342,78318717,78018783,30.2,114486700,139902945,17641150,0,35783946,42492797,7906189,40574,35743526,42233352,7888570,40519,17077816,17056967,1479109,16296,86223506,26,85905969,33.3,35630188,65.1,,,,
2021-04-20,AK,AKA,Alaska,731545,Report,746805,519030,102086,70950,232482,272875,13601,72,291921,39.9,30.6,285593,51.8,508808,92249,135398,70235,76.7,131787,143891,815396,223911,220033,39.9,321000,374205,51600,0,101770,122127,12795,14,101587,118432,12735,14,37216,25995,1446,6,236706,32.4,232768,42.2,64663,70.6,,,,
2021-04-20,AL,ALA,Alabama,4903185,Report,3761730,2327764,76720,47475,1111444,1144188,72132,0,1494421,30.5,18.2,1486650,39,2319010,60789,98607,600741,70.7,1014918,119425,442641,892476,891311,23.4,1623500,1894230,244000,0,429613,462817,73775,46,429560,461705,73742,46,239396,194997,22789,32,966251,19.7,965053,25.3,457214,53.8,,,,
2021-04-20,AR,ARA,Arkansas,3017804,Report,2402760,1624969,79619,53846,765752,805013,53821,383,1015859,33.7,20.1,1005619,43.4,1613178,69604,103672,375691,71.7,654675,124966,458645,606315,604650,26.1,1065500,1179360,157900,0,299292,306934,52618,89,299202,305361,52368,87,166030,113332,8527,61,658933,21.8,657018,28.3,287950,55,,,,
2021-04-20,AS,ASA,American Samoa,55689,Report,43810,35972,78669,64594,8019,27953,0,0,20255,36.4,28.4,19601,45.1,34845,80220,100859,2358,24.9,4344,45886,462765,15805,15335,35.3,12400,30810,600,0,3534,12271,6,0,3525,11810,6,0,814,1235,1,0,15811,28.4,15341,35.3,2050,21.7,,,,
2021-04-20,AZ,AZA,Arizona,7278717,Report,5872195,4581441,80676,62943,2005263,2445239,128513,2426,2758177,37.9,23.3,2723341,48.3,4535331,80435,104145,1010076,77.2,1857762,141962,448727,1697994,1688917,30,2480600,3018795,372800,0,746568,950627,124146,799,746460,941658,124072,799,383802,391233,23832,531,1822140,25,1812989,32.2,799398,61.1,,,,
2021-04-20,BP2,BP2,Bureau of Prisons,0,Report,147740,133391,0,0,51742,79912,1737,0,78321,0,0,78320,0,133390,0,0,2912,0,5286,0,0,54404,54404,0,56900,84240,6600,0,21183,33221,1725,0,21183,33221,1725,0,1129,1213,30,0,56129,0,56129,0,2372,0,,,,
2021-04-20,CA,CAA,California,39512223,Report,33776490,26689222,85484,67547,11850070,13771632,1064778,2742,17416579,44.1,23,17194219,56.2,26421826,86296,110317,4997566,85.6,8666603,148449,578551,9099788,9055642,29.6,14173500,17343690,2259300,0,4222048,4877186,1056048,554,4218872,4836217,1052456,553,1929441,1668471,109973,314,10155836,25.7,10108098,33,3708199,63.5,,,,
2021-04-20,CO,COA,Colorado,5758736,Report,4679750,3890828,81263,67564,1777207,1969750,142825,1046,2466259,42.8,24.2,2428789,54,3847536,85516,104013,686398,81.5,1277262,151620,555518,1394751,1388935,30.9,2012500,2377050,290200,0,664368,730091,141064,292,663980,724663,140523,292,297459,281619,12521,124,1535815,26.7,1529458,34,591723,70.2,,,,
2021-04-20,CT,CTA,Connecticut,3565287,Report,3500125,2834601,98172,79506,1182219,1535450,116716,216,1776427,49.8,29.2,1750710,61.7,2807380,98926,123337,557072,88.4,1048066,166295,555360,1042649,1041433,36.7,1413200,1867125,219800,0,466748,575856,116951,45,466513,574875,116865,45,190626,288190,10968,17,1159600,32.5,1158298,40.8,489801,77.7,,,,
2021-04-20,DC,DCA,District of Columbia,705749,Report,715305,525165,101354,74412,200738,304551,19874,2,297607,42.2,20.8,296116,51.3,523681,90668,123845,65684,75.2,141469,161969,818961,146700,146315,25.3,288800,382005,44500,0,61109,85563,23838,28,61104,85184,23823,27,26800,20736,1573,9,170538,24.2,170138,29.5,49118,56.2,,,,
2021-04-20,DD2,DD2,Dept of Defense,0,Report,3295730,2585082,0,0,1158084,1364671,61928,399,1626059,0,0,1614384,0,2570935,0,0,156099,0,265948,0,0,884145,882009,0,1381400,1749930,164400,0,391402,492743,59013,0,391364,490645,58997,0,36003,65342,2840,0,943158,0,941006,0,104185,0,,,,
2021-04-20,DE,DEA,Delaware,973764,Report,841985,662401,86467,68025,265117,372094,25007,183,411326,42.2,23.8,407581,52.9,657221,85332,109321,161843,85.7,294477,155885,445716,231730,231073,30,350100,441285,50600,0,91900,139750,24562,80,91884,139109,24543,80,53440,71182,6369,50,256292,26.3,255616,33.2,131041,69.4,,,,
2021-04-20,FL,FLA,Florida,21477737,Report,18488235,13486553,86081,62793,5918921,7020541,527015,20076,8254998,38.4,22,8198064,47.5,13423364,77826,107192,3694378,82.1,6928160,154050,411093,4733317,4727821,27.4,7625900,9518535,1343800,0,2153808,2572953,521913,6556,2153191,2568074,521661,6556,1471016,1359212,125020,5334,5255230,24.5,5249482,30.4,2960582,65.8,,,,
2021-04-20,FM,FMA,Federated States of Micronesia,103643,Report,63200,30250,60979,29187,30155,0,95,0,18759,18.1,11.1,18743,23.2,30233,37398,78177,1703,9.7,2842,16130,358704,11543,11542,14.3,61600,0,1600,0,11522,21,98,0,11521,21,98,0,1160,5,27,0,11641,11.2,11640,14.4,1192,6.8,,,,
2021-04-20,GA,GAA,Georgia,10617423,Report,8266105,5583537,77854,52588,2549634,2896336,137267,300,3485265,32.8,18.5,3443774,42.4,5536121,68233,101880,1130655,74.5,2098846,138359,544915,1966413,1960592,24.2,3521300,4246905,497900,0,958745,1007465,134799,203,958612,1001777,134602,203,513145,376047,17539,123,2101212,19.8,2095194,25.8,906854,59.8,,,,
2021-04-20,GU,GUA,Guam,165768,Report,140740,114836,84902,69275,45425,68217,1194,0,70588,42.6,26.2,68851,53.2,112835,87267,108848,13334,47.3,24580,87222,499414,43461,43198,33.4,53200,76440,11100,0,18176,25285,1199,0,18174,25024,1199,0,4728,6356,96,0,44660,26.9,44397,34.3,11180,39.7,,,,
2021-04-20,HI,HIA,Hawaii,1415872,Report,1301260,1075745,91905,75978,367909,594681,19395,93760,658218,46.5,29.7,652839,58.5,1069758,95856,116600,219582,81.8,385011,143421,484734,420367,419218,37.6,523800,707460,70000,0,147904,254404,19832,18059,147812,253364,19765,18042,67941,97415,4357,1409,440199,31.1,438983,39.3,171122,63.7,,,,
2021-04-20,IA,IAA,Iowa,3155070,Report,2538095,2132028,80445,67575,1005518,1036504,89887,119,1301823,41.3,26.1,1289550,53.1,2117521,87204,104525,463872,83.9,874232,158102,459007,822111,819965,33.8,1111900,1263795,162400,0,421475,400595,88670,41,421439,398485,88629,41,222772,183784,7287,31,910781,28.9,908594,37.4,413874,74.8,,,,
2021-04-20,ID,IDA,Idaho,1787065,Report,1327455,984868,74281,55111,442972,511588,29886,422,576960,32.3,21.9,576882,43.1,984831,73557,99148,218482,75.2,412165,141798,456688,390855,390839,29.2,567900,676455,83100,0,181575,209147,29808,133,181572,209134,29798,133,91148,97728,6537,57,420663,23.5,420637,31.4,195470,67.2,,,,
2021-04-20,IH2,IH2,Indian Health Svc,2082813,Report,1657885,1164071,79598,55889,649726,495256,19089,0,686822,33,22.6,671901,0,1140361,0,0,142250,0,253612,0,0,469942,461219,0,890100,694785,73000,0,259697,210245,18944,0,259562,201657,18915,0,62984,45419,2013,0,488886,23.5,480134,0,110416,0,,,,
2021-04-20,IL,ILA,Illinois,12671821,Report,10494045,8371979,82814,66068,3638029,4429312,300434,4204,5378495,42.4,23.5,5315002,53.9,8301223,84243,106496,1672157,81.8,2875749,140745,513600,2974297,2964360,30.1,4350000,5434845,709200,0,1358871,1614011,301177,1415,1357961,1604986,299986,1413,581386,621234,45544,890,3275474,25.8,3264346,33.1,1249054,61.1,,,,
2021-04-20,IN,INA,Indiana,6732219,Report,4962550,3726846,73713,55358,1587863,2008671,123817,6495,2256735,33.5,21.2,2240789,43.4,3707808,71798,96094,833879,76.8,1590336,146474,457065,1429736,1428723,27.7,2072700,2552550,337300,0,626304,801278,122607,2154,626255,800315,122543,2153,377393,354850,15050,1459,1552343,23.1,1551266,30,748752,69,,,,
2021-04-20,KS,KSA,Kansas,2913314,Report,2370335,1831938,81362,62882,857629,917782,56042,485,1177349,40.4,24.9,1164906,52.6,1819038,82195,107106,411403,86.5,713445,150045,498507,725708,723345,32.7,1066400,1160835,143100,0,354648,370925,56593,135,354608,368602,56558,135,161899,159667,10330,77,782301,26.9,779903,35.2,331973,69.8,,,,
2021-04-20,KY,KYA,Kentucky,4467673,Report,3587075,2877497,80290,64407,1305177,1466477,105577,266,1741879,39,25.7,1727113,49.8,2858657,82506,103529,592506,78.9,1044185,139120,477917,1146525,1143029,33,1531600,1833975,221500,0,538424,607909,103019,192,538365,604473,102970,191,221586,246213,24811,118,1249544,28,1245999,36,492728,65.6,,,,
2021-04-20,LA,LAA,Louisiana,4648794,Report,3543970,2517042,76234,54144,1146820,1279987,89283,952,1445842,31.1,21.9,1436319,40.3,2504598,70331,99517,544277,73.4,1034984,139670,478254,1016832,1014093,28.5,1522500,1799070,222400,0,456041,560326,85645,465,455979,557650,85576,464,223783,244902,15667,92,1102477,23.7,1099669,30.9,484444,65.4,,,,
2021-04-20,MA,MAA,Massachusetts,6892503,Report,6219300,5293380,90233,76799,2330523,2754913,207871,73,3399207,49.3,27.2,3363939,60.7,5251617,94800,112268,1044228,89.3,1841040,157444,531868,1871387,1864960,33.7,2563400,3279900,376000,0,891786,979587,208588,14,891407,973539,208008,14,389490,407871,52571,9,2079975,30.2,2072968,37.4,849941,72.7,,,,
2021-04-20,MD,MDA,Maryland,6045680,Report,5158660,4166108,85328,68910,1808153,2171653,183686,2616,2634324,43.6,25.6,2605065,55.3,4131703,87703,109503,788169,82.2,1403153,146254,537699,1549764,1545132,32.8,2146700,2700360,311600,0,708896,840136,177890,732,708815,835586,177799,731,325229,304218,38336,333,1727654,28.6,1722931,36.6,668116,69.6,,,,
2021-04-20,ME,MEA,Maine,1344212,Report,1170180,1041650,87053,77491,462511,509057,69970,112,668321,49.7,28.4,663285,60.6,1036337,94611,106830,254373,89.2,460845,161550,410208,381626,381315,34.8,504200,585780,80200,0,182838,198757,69921,31,182812,198477,69894,26,100718,108117,17314,12,451547,33.6,451209,41.2,226161,79.3,,,,
2021-04-20,MH,MHA,Marshall Islands,58413,Report,51300,24673,87823,42239,24638,0,35,0,13917,23.8,18.3,13880,30.5,24629,54056,112594,891,9,1584,15952,516616,10718,10709,23.5,40500,0,10800,0,10715,3,39,0,10706,3,39,0,693,0,3,0,10757,18.4,10748,23.6,696,7,,,,
2021-04-20,MI,MIA,Michigan,9986857,Report,8244950,6234096,82558,62423,2753467,3254414,224984,1231,3892446,39,24.2,3848628,49.1,6186917,78885,105126,1360149,77,2479815,140468,467030,2413460,2409156,30.7,3397200,4327050,520700,0,1137898,1275085,229388,477,1137752,1270927,229271,477,600112,546707,44524,329,2642848,26.5,2638427,33.6,1191672,67.5,,,,
2021-04-20,MN,MNA,Minnesota,5639632,Report,4376110,3850054,77596,68268,1663739,1991803,194285,227,2412353,42.8,25.9,2387422,55.1,3821081,88115,100914,790886,85.9,1444729,156971,475467,1459822,1455439,33.6,1862500,2246010,267600,0,664803,794960,196539,59,664716,790664,196409,59,300085,370365,37668,24,1656361,29.4,1651848,38.1,708142,76.9,,,,
2021-04-20,MO,MOA,Missouri,6137428,Report,4735685,3545080,77161,57762,1420527,2008100,116114,339,2122872,34.6,21.5,2106378,44.2,3524732,73943,99346,777395,73.2,1438320,135430,445906,1318663,1316448,27.6,1966900,2492685,276100,0,556512,762100,116836,51,556424,759974,116728,50,295403,326342,24124,21,1435499,23.4,1433176,30.1,645890,60.8,,,,
2021-04-20,MP,MPA,Northern Mariana Islands,56882,Report,62910,36551,110597,64258,4870,31638,43,0,20687,36.4,27.9,20301,45.8,36067,81291,141791,2374,24.6,4572,47280,650569,15856,15758,35.5,17800,42510,2600,0,2117,13739,47,0,2117,13641,47,0,337,1859,39,0,15903,28,15805,35.6,2235,23.1,,,,
2021-04-20,MS,MSA,Mississippi,2976149,Report,2256545,1473438,75821,49508,715488,712501,44591,858,878231,29.5,19.9,873698,38.4,1467647,64439,99077,343965,70.7,611657,125676,463649,593017,591760,26,999700,1105845,151000,0,301529,291466,43560,22,301491,290247,43525,22,151490,121395,11902,6,636577,21.4,635285,27.9,284793,58.5,,,,
2021-04-20,MT,MTA,Montana,1068778,Report,906965,692839,84860,64825,334895,336293,21476,175,412035,38.6,26.1,407569,48.5,687057,81774,107948,157790,76.4,288228,139620,439342,279267,277997,33.1,407700,438165,61100,0,141670,137544,21077,53,141625,136319,21063,53,66514,65181,5042,30,300344,28.1,299060,35.6,136767,66.3,,,,
