Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-06,US,USA,United States,331996199,Report,219194215,168592075,66023,50781,77285350,86855993,4299901,150831,108301234,32.6,17.7,107609937,41.7,167774973,64996,84916,41537908,75.9,71903961,131459,400743,58747870,58624729,22.7,96576900,110548815,12068500,0,27350569,31361687,4269688,35032,27330400,31258751,4261818,34999,14765106,15164180,1034532,12921,63016976,19,62885968,24.4,30976740,56.6,,,,
2021-04-06,AK,AKA,Alaska,731545,Report,658125,432690,89964,59147,196291,228162,8180,57,258884,35.4,23.5,254333,46.1,426101,77254,119320,67120,73.3,120896,132000,718571,171732,169700,30.8,291300,334425,32400,0,77370,94352,7627,10,77279,92411,7589,10,32778,22643,876,4,179359,24.5,177289,32.1,56301,61.5,,,,
2021-04-06,AL,ALA,Alabama,4903185,Report,3106870,1896920,63364,38688,925296,923688,47936,0,1267859,25.9,13.8,1264985,33.2,1893795,49642,81441,560262,65.9,909808,107057,365584,676235,675902,17.7,1412000,1498770,196100,0,333982,342215,49035,38,333947,341917,49021,38,199102,168671,17204,27,725270,14.8,724923,19,385004,45.3,,,,
2021-04-06,AR,ARA,Arkansas,3017804,Report,1977830,1325141,65539,43911,639121,650260,35472,288,867707,28.8,15.1,863138,37.2,1320296,56967,85338,353741,67.5,593895,113364,377533,455043,454675,19.6,914800,981630,81400,0,227069,227913,34436,61,227035,227579,34279,61,140437,100424,5769,45,489479,16.2,488954,21.1,246675,47.1,,,,
2021-04-06,AS,ASA,American Samoa,55689,Report,43810,31775,78669,57058,6751,25024,0,0,18100,32.5,24.7,17531,40.4,30796,70898,100859,2234,23.6,4068,42970,462765,13751,13344,30.7,12400,30810,600,0,2838,10913,4,0,2836,10508,4,0,715,1179,1,0,13755,24.7,13348,30.7,1895,20,,,,
2021-04-06,AZ,AZA,Arizona,7278717,Report,4762745,3809075,65434,52332,1696593,2042908,67780,1794,2353075,32.3,18.3,2331846,41.4,3781579,67067,84469,958322,73.2,1710538,130712,363948,1334702,1330448,23.6,2069700,2392845,300200,0,592489,741634,65108,579,592407,737462,65048,579,325008,356038,15202,392,1399810,19.2,1395496,24.7,696640,53.2,,,,
2021-04-06,BP2,BP2,Bureau of Prisons,0,Report,123170,112317,0,0,44961,66862,494,0,65127,0,0,65126,0,112316,0,0,2693,0,4838,0,0,46583,46583,0,48500,71370,3300,0,18159,28424,492,0,18159,28424,492,0,966,1149,5,0,47075,0,47075,0,2120,0,,,,
2021-04-06,CA,CAA,California,39512223,Report,26977640,20485651,68277,51846,9501672,10461476,520656,1847,13636653,34.5,17,13547336,44.2,20380837,66566,88112,4693784,80.4,7952818,136222,462095,6732036,6716706,21.9,11762000,13418340,1797300,0,3104772,3626929,517861,335,3103465,3612907,516561,334,1685077,1513060,63425,215,7249897,18.3,7233267,23.6,3261777,55.9,,,,
2021-04-06,CO,COA,Colorado,5758736,Report,3720990,3017904,64615,52406,1448351,1496291,72372,890,1934660,33.6,18.4,1922706,42.7,3004251,66773,82703,663111,78.7,1219861,144806,441707,1060039,1058340,23.5,1686400,1841190,193400,0,517181,542612,71443,246,517034,541060,71301,246,278241,267695,9159,109,1131482,19.6,1129641,25.1,555204,65.9,,,,
2021-04-06,CT,CTA,Connecticut,3565287,Report,2805115,2186180,78679,61318,950898,1174520,60614,148,1389383,39,21.9,1385085,48.8,2180927,76851,98847,537365,85.3,983054,155980,445084,782487,781644,27.5,1168800,1465815,170500,0,348250,434215,60589,22,348062,433560,60543,22,168806,264736,7290,13,843076,23.6,842187,29.7,440845,69.9,,,,
2021-04-06,DC,DCA,District of Columbia,705749,Report,562645,412388,79723,58433,160202,242787,9399,0,218769,31,14.5,218010,37.7,411581,71259,97414,61967,70.9,132841,152091,644179,102581,102418,17.7,225100,302445,35100,0,46387,56178,10687,16,46386,56016,10684,16,24425,18013,928,7,113268,16,113102,19.6,43373,49.7,,,,
2021-04-06,DD2,DD2,Dept of Defense,0,Report,2779830,2100674,0,0,962547,1110070,27658,399,1326748,0,0,1320335,0,2093053,0,0,141769,0,239653,0,0,713773,712850,0,1167000,1457430,155400,0,324089,389684,24743,0,324055,388795,24733,0,31532,59221,1095,0,738516,0,737583,0,91848,0,,,,
2021-04-06,DE,DEA,Delaware,973764,Report,673975,519065,69213,53305,218922,286410,13581,152,339803,34.9,17,338413,43.9,517294,67164,87507,153565,81.3,263590,139535,356778,165099,164995,21.4,288800,344175,41000,0,70687,94341,13866,71,70673,94251,13863,71,46056,56714,5185,41,178965,18.4,178858,23.2,107996,57.2,,,,
