Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-14,US,USA,United States,331996199,Report,415915655,355768825,125277,107161,141484707,200086401,13865764,331953,197685048,59.5,46.5,185544870,71.8,334602869,129561,161045,49696470,90.9,93169672,170339,760405,154423062,145602824,56.4,170431500,223980405,21484400,19350,64199997,90122026,13673819,95083,63775765,81586222,13570683,93591,20976418,20982295,2154703,40993,168090925,50.6,159026262,61.6,44154410,80.7,93169672,283545812,355415121,125347,146684,197459334,69.6,154296408,54.4,167960278,59.2,64196243,89997978,13671023,95034,355415121,26,,,,
2021-08-14,AK,AKA,Alaska,731545,Report,882535,709158,120640,96940,291864,387577,29522,195,384971,52.6,42.4,358594,65,662839,120175,160006,76452,83.5,143953,157175,963592,310285,290441,52.7,373700,449535,59300,0,134772,175465,27461,48,134399,155997,27336,45,40262,28747,2746,23,337746,46.2,317777,57.6,71778,78.4,137476,608877,707079,116128,144945,383688,63,309493,50.8,336952,55.3,134768,174677,27459,48,663308,,,,,
2021-08-14,AL,ALA,Alabama,4903185,Report,5554810,3769434,113290,76877,1710812,1932449,126169,4,2260327,46.1,32.6,2164992,56.8,3628694,95120,145609,700050,82.4,1238493,145733,653632,1597879,1550884,40.7,2526620,2746890,281300,0,756062,841545,128897,272,755778,794834,128829,272,313898,248466,32774,167,1726776,35.2,1679713,44,595305,70,1193340,4186880,3769089,90021,132672,2259981,54,1597846,38.2,1726737,41.2,756050,841524,128891,272,3631353,,,,,
2021-08-14,AR,ARA,Arkansas,3017804,Report,3348790,2609173,110968,86459,1170482,1347365,90437,889,1521476,50.4,35.5,1429151,61.7,2465287,106370,144491,431967,82.5,783261,149511,639226,1070054,1018865,44,1525320,1644570,178900,0,508610,561194,88432,250,507610,511020,87954,235,205794,141255,13385,140,1158486,38.4,1106819,47.8,360574,68.8,747317,2557248,2604062,101831,130953,1517765,59.4,1068711,41.8,1157027,45.2,508603,559859,88316,249,2522942,,,,,
2021-08-14,AS,ASA,American Samoa,55689,Report,58530,53819,105102,96642,13273,40000,545,1,29749,53.4,43.3,25897,59.7,47558,109644,134939,2765,29.3,5186,54960,620284,24113,21731,50.1,15600,42330,600,0,6002,18111,550,0,5988,15743,549,0,1030,1462,25,0,24663,44.3,22280,51.4,2517,26.7,5186,47557,53808,113144,123073,29741,62.5,24110,50.7,24660,51.9,6001,18109,550,0,53808,,,,,
2021-08-14,AZ,AZA,Arizona,7278717,Report,8868770,7308847,121845,100414,3057820,3977872,263036,10119,3992849,54.9,42.9,3747682,66.5,6873761,121908,157290,1135657,86.8,2166760,165574,677713,3119287,2939335,52.1,3685620,4752150,431000,0,1350912,1765084,253876,3291,1350444,1585632,253503,3259,485461,451142,43107,1737,3373163,46.3,3192838,56.6,981447,75,2033632,6206060,7307945,117755,142905,3992042,64.3,3119172,50.3,3372816,54.3,1350891,1764991,253644,3290,6839226,,,,,
2021-08-14,BP2,BP2,Bureau of Prisons,0,Report,219160,206605,0,0,84573,112240,9792,0,113536,0,0,113535,0,206604,0,0,3432,0,6542,0,0,91896,91896,0,91740,116820,10600,0,39773,52123,9717,0,39773,52123,9717,0,1540,1528,129,0,101613,0,101613,0,3197,0,6542,0,206604,0,0,113535,0,91896,0,101613,0,39773,52123,9717,0,206604,,,,,
2021-08-14,CA,CAA,California,39512223,Report,52591445,46378183,133102,117377,18295904,26352595,1717481,12203,26371608,66.7,49.8,24526075,80.1,43138599,140895,171769,5641882,96.6,10125495,173438,900829,19682133,18292915,59.7,21183700,28791945,2615800,0,8083771,11594566,1700552,3796,8058790,10230571,1693296,3554,2319466,2059758,171170,1236,21382685,54.1,19986211,65.3,4551630,78,9860834,33646265,46250258,137460,156307,26292498,78.1,19633905,58.4,21334134,63.4,8083348,11546769,1700229,3788,45389187,,,,,
2021-08-14,CO,COA,Colorado,5758736,Report,7408845,6619248,128654,114943,2688288,3683320,243439,4201,3558864,61.8,51.3,3309759,73.6,6164666,137016,164670,751367,89.2,1446252,171680,879480,2955006,2751534,61.2,3040520,4028025,340300,0,1255967,1697723,238982,1316,1252372,1497887,237869,1275,336618,325008,21931,447,3193988,55.5,2989403,66.4,684004,81.2,1403267,4936061,6599309,133696,150096,3547112,71.9,2946997,59.7,3185958,64.5,1255953,1689729,238961,1315,6403687,,,,,
2021-08-14,CT,CTA,Connecticut,3565287,Report,5083345,4686507,142579,131448,1776186,2717999,191580,742,2553252,71.6,59,2374569,83.7,4359756,153629,179127,610396,96.9,1177193,186784,806568,2103924,1960428,69.1,2076840,2756505,250000,0,838686,1264978,190734,260,838310,1121903,190583,215,225456,325952,19342,54,2294658,64.4,2151011,75.8,570804,90.6,1147501,3105947,4684839,150834,163665,2551963,82.2,2103545,67.7,2294202,73.9,838480,1264805,190657,260,4605762,,,,,
