Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-10,US,USA,United States,331996199,Report,329843825,261599381,99352,78796,112529278,139838655,9038423,193025,152819904,46,32.1,150354051,58.2,257992942,99947,127782,45797387,83.7,84265000,154058,603039,106572015,105441737,40.8,138491880,171785445,19566500,0,47015371,59505716,8960777,48916,46931857,58459119,8935938,48781,18793408,18663018,1615868,20701,115530780,34.8,114375695,44.3,39092995,71.5,,,,
2021-05-10,AK,AKA,Alaska,731545,Report,777945,575174,106343,78625,256441,302445,16203,85,314070,42.9,35,306410,55.6,561541,101809,141044,72042,78.7,135783,148254,849396,255948,249986,45.3,337540,385905,54500,0,117026,138899,14974,23,116753,133210,14903,23,38410,27041,1715,14,270922,37,264889,48,67180,73.4,,,,
2021-05-10,AL,ALA,Alabama,4903185,Report,4277330,2773615,87236,56568,1327212,1362149,84254,0,1657672,33.8,24.2,1646050,43.1,2756196,72249,112122,630452,74.2,1107527,130322,503312,1187584,1181475,31,1903780,2111850,261700,0,570856,616657,86086,71,570727,610677,86046,71,277426,221063,25990,45,1273670,26,1267521,33.2,524524,61.7,,,,
2021-05-10,AR,ARA,Arkansas,3017804,Report,2677170,1905274,88713,63134,900770,946410,57610,484,1109772,36.8,26.1,1094292,47.2,1881941,81200,115512,388625,74.2,698700,133370,511025,787076,779144,33.6,1186520,1327950,162700,0,386085,400878,56296,113,385664,393369,56027,111,183136,124865,9137,78,843372,27.9,835171,36,317216,60.6,,,,
2021-05-10,AS,ASA,American Samoa,55689,Report,54030,39666,97021,71228,9004,30640,22,0,22122,39.7,31.7,21349,49.1,38321,88222,124387,2486,26.3,4599,48579,570719,17666,17097,39.4,15600,37830,600,0,3911,13755,29,0,3900,13197,29,0,879,1315,6,0,17695,31.8,17126,39.4,2200,23.2,,,,
2021-05-10,AZ,AZA,Arizona,7278717,Report,7081205,5411726,97286,74350,2375640,2878075,154560,3451,3096670,42.5,29.9,3048221,54.1,5331298,94552,125587,1051764,80.4,1964564,150123,541115,2174011,2144643,38,3048040,3628365,404800,0,955373,1217496,148928,1142,955189,1188314,148832,1140,424183,410739,28523,727,2322939,31.9,2293475,40.7,864172,66,,,,
2021-05-10,BP2,BP2,Bureau of Prisons,0,Report,169240,163752,0,0,64091,96143,3518,0,92403,0,0,92402,0,163751,0,0,3123,0,5841,0,0,70586,70586,0,65900,95940,7400,0,27258,43328,3502,0,27258,43328,3502,0,1302,1381,48,0,74088,0,74088,0,2731,0,,,,
2021-05-10,CA,CAA,California,39512223,Report,42020680,33438134,106349,84627,14488680,17762183,1183364,3907,20393934,51.6,32.5,19962813,65.2,32832935,107236,137244,5175340,88.6,9128440,156359,719765,12855284,12682187,41.4,17539300,22008480,2472900,0,5760522,7093823,1173540,939,5752498,6928757,1169237,932,2077044,1798871,122683,440,14028824,35.5,13851424,45.2,3999038,68.5,,,,
2021-05-10,CO,COA,Colorado,5758736,Report,5861710,4923667,101788,85499,2182552,2577207,162641,1267,2821440,49,35.5,2762635,61.4,4832470,107407,130283,708892,84.2,1341955,159299,695825,2044122,2011871,44.7,2482620,3069690,309400,0,932700,1111059,160525,363,931287,1080226,159872,358,313142,296982,14460,158,2204647,38.3,2171743,48.3,624742,74.2,,,,
2021-05-10,CT,CTA,Connecticut,3565287,Report,4077035,3544069,114354,99405,1430053,1979693,134047,276,2053599,57.6,41.2,2007558,70.7,3477123,122527,143666,577166,91.6,1099238,174415,646898,1470428,1450525,51.1,1667400,2174835,234800,0,612673,857693,134194,62,612390,838074,134086,61,205016,304528,13459,20,1604622,45,1584611,55.8,523023,83,,,,
2021-05-10,DC,DCA,District of Columbia,705749,Report,918975,665014,130213,94228,259566,383709,21686,53,363961,51.6,31.6,361110,62.5,661918,114602,159108,69122,79.1,150358,172147,1052150,222669,221626,38.4,364620,504855,49500,0,90230,132402,25684,37,90214,131377,25669,35,29619,22720,1743,11,248353,35.2,247295,42.8,54093,61.9,,,,
2021-05-10,DD2,DD2,Dept of Defense,0,Report,3975510,3164758,0,0,1392373,1684632,87354,399,1904795,0,0,1886083,0,3138674,0,0,166987,0,289550,0,0,1181659,1174643,0,1671500,2129010,175000,0,514771,666888,84439,0,514721,659922,84414,0,41309,72640,3695,0,1266098,0,1259057,0,117644,0,,,,
