Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-26,US,USA,United States,331996199,Report,381276030,322123103,114843,97026,132335894,177321630,12213560,252019,178873816,53.9,42.2,170216551,65.9,307287022,118984,147633,47886263,87.5,89653446,163911,697075,140127767,134079203,51.9,157277680,202564050,21434300,0,60033820,80021189,12060637,68597,59735056,74159456,11990885,67992,20295394,20111250,1974697,29931,152184243,45.8,145953390,56.5,42411274,77.5,89653446,283545812,321809727,113495,134467,178667949,63,140021009,49.4,152074068,53.6,60030308,79916898,12058296,68566,321809727,19,,,,
2021-06-26,AK,AKA,Alaska,731545,Report,829405,649109,113377,88731,276550,347998,24398,163,353979,48.4,39.3,334238,60.6,615245,111546,150374,74207,81,139919,152770,905583,287561,273354,49.6,356120,413985,59300,0,128435,159089,22643,37,128089,145231,22536,34,39558,27918,2325,18,310204,42.4,295890,53.6,69819,76.2,134148,608877,647456,106336,136219,352917,58,286965,47.1,309606,50.8,128433,158495,22641,37,618126,,,,,
2021-06-26,AL,ALA,Alabama,4903185,Report,4801760,3317156,97931,67653,1551327,1655460,110365,4,1933773,39.4,29.9,1887825,49.5,3246739,85107,125869,666682,78.4,1189226,139936,565021,1465914,1440194,37.8,2189820,2330640,281300,0,711267,754528,112866,119,711028,729047,112812,119,305895,239311,30370,78,1578780,32.2,1553006,40.7,575654,67.7,1144996,4186880,3316843,79220,114686,1933456,46.2,1465887,35,1578747,37.7,711258,754510,112860,119,3184853,,,,,
2021-06-26,AR,ARA,Arkansas,3017804,Report,2836810,2211512,94002,73282,1032536,1102806,75554,616,1253921,41.6,31.3,1208808,52.2,2138028,92250,122400,404219,77.2,737895,140851,541498,945133,916790,39.6,1276140,1381770,178900,0,466414,478561,73743,158,465496,451147,73335,147,198183,132305,11603,93,1018876,33.8,990125,42.7,342184,65.3,702733,2557248,2207139,86309,110932,1250638,48.9,944089,36.9,1017722,39.8,466410,477522,73633,157,2129543,,,,,
2021-06-26,AS,ASA,American Samoa,55689,Report,54030,46103,97021,82787,11464,34367,272,0,25507,45.8,37.2,23844,55,43608,100537,124565,2623,27.8,4908,52014,572594,20711,19882,45.8,15600,37830,600,0,5180,15531,279,0,5167,14715,279,0,960,1402,16,0,20990,37.7,20161,46.5,2378,25.2,4908,47557,46098,96932,113611,25503,53.6,20710,43.5,20989,44.1,5179,15531,279,0,46098,,,,,
2021-06-26,AZ,AZA,Arizona,7278717,Report,8094410,6427731,111207,88309,2758828,3447996,214948,5959,3581918,49.2,36.8,3414971,60.6,6144685,108978,143557,1094648,83.6,2069830,158167,618539,2677548,2568661,45.6,3360540,4302870,431000,0,1187250,1488374,207251,1924,1186889,1379862,207109,1910,458726,430435,37555,1131,2884799,39.6,2775770,49.2,927847,70.9,1939154,6206060,6427210,103563,130428,3581456,57.7,2677476,43.1,2884682,46.5,1187235,1488317,207206,1924,5994816,,,,,
2021-06-26,BP2,BP2,Bureau of Prisons,0,Report,201890,194067,0,0,79930,105837,8300,0,105410,0,0,105409,0,194066,0,0,3325,0,6342,0,0,87645,87645,0,84820,106470,10600,0,37711,49934,8254,0,37711,49934,8254,0,1506,1473,107,0,95899,0,95899,0,3086,0,6342,0,194066,0,0,105409,0,87645,0,95899,0,37711,49934,8254,0,194066,,,,,
2021-06-26,CA,CAA,California,39512223,Report,49026105,42103167,124078,106557,17201514,23364748,1530278,6627,24017119,60.8,45.2,22626264,73.9,39707960,129690,160124,5415163,92.8,9710352,166327,839759,17844223,16841570,55,20014520,26395785,2615800,0,7588235,10254033,1517220,1955,7564589,9275113,1510423,1868,2236484,1968476,154183,736,19361443,49,18351993,59.9,4359879,74.7,9456153,33646265,41990397,124800,145710,23945811,71.2,17803207,52.9,19320131,57.4,7587835,10213418,1516924,1954,41235546,,,,,
2021-06-26,CO,COA,Colorado,5758736,Report,7018595,6127943,121877,106411,2567075,3340090,217688,3090,3315973,57.6,47.4,3118326,69.3,5778788,128440,155996,734814,87.2,1409753,167347,833155,2727912,2577546,57.3,2879500,3798795,340300,0,1194075,1532877,214391,960,1190664,1385936,213364,946,330722,316114,19687,303,2942303,51.1,2790910,62,666826,79.2,1367501,4936061,6109972,123782,142190,3305066,67,2720968,55.1,2935339,59.5,1194063,1525945,214371,960,5927697,,,,,
2021-06-26,CT,CTA,Connecticut,3565287,Report,4712475,4359942,132177,122289,1690282,2497571,171581,508,2373795,66.6,54.9,2231725,78.6,4102472,144563,166058,597809,94.9,1152931,182934,747722,1957375,1846756,65.1,1910900,2551575,250000,0,797198,1160022,171309,155,796843,1049787,171169,126,220906,320029,17610,33,2128684,59.7,2017925,71.1,558578,88.6,1123400,3105947,4358342,140322,151724,2372566,76.4,1957010,63,2128246,68.5,796995,1159860,171236,155,4280883,,,,,
