Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-25,US,USA,United States,331996199,Report,290692005,228661408,87559,68875,100031926,120373717,8079863,175902,139978480,42.2,26.1,138251781,53.6,226493642,87744,112614,44595141,81.5,80890062,147888,531460,86759346,86324659,33.4,123421700,149629155,17641150,0,39424106,47290617,8014498,43108,39372773,46907350,7995578,43038,17767757,17637146,1489197,17718,94772329,28.5,94318741,36.5,36911819,67.5,,,,
2021-04-25,AK,AKA,Alaska,731545,Report,759125,539630,103770,73766,241907,283892,13754,77,300351,41.1,32.2,293410,53.2,528220,95768,137632,70894,77.4,133306,145550,828848,235584,231134,41.9,326300,381225,51600,0,108165,127403,12844,16,107943,123175,12784,16,37727,26363,1452,8,248428,34,243918,44.2,65550,71.6,,,,
2021-04-25,AL,ALA,Alabama,4903185,Report,3960530,2471409,80775,50404,1176579,1222279,72551,0,1546659,31.5,20.2,1537654,40.3,2460766,64504,103818,609812,71.8,1044726,122933,466034,988284,986436,25.9,1740400,1976130,244000,0,471089,517143,74240,52,471025,515359,74206,52,251680,204043,22876,34,1062524,21.7,1060642,27.8,478633,56.3,,,,
2021-04-25,AR,ARA,Arkansas,3017804,Report,2586420,1724751,85705,57153,812465,857279,54575,432,1051126,34.8,22.2,1038627,44.8,1709414,73756,111597,380741,72.7,671809,128237,493703,670845,667895,28.8,1146200,1282320,157900,0,329772,340970,53242,103,329615,338179,52992,101,172567,118662,8617,70,724087,24,720887,31.1,299916,57.2,,,,
2021-04-25,AS,ASA,American Samoa,55689,Report,47010,37590,84415,67500,8581,28987,22,0,21165,38,29.7,20453,47.1,36362,83712,108226,2428,25.6,4489,47417,496567,16525,16012,36.9,15600,30810,600,0,3772,12753,28,0,3762,12250,28,0,867,1260,6,0,16553,29.7,16040,36.9,2133,22.5,,,,
2021-04-25,AZ,AZA,Arizona,7278717,Report,6285415,4872521,86353,66942,2136842,2599816,133114,2749,2884396,39.6,25.5,2845193,50.5,4815633,85407,111474,1025286,78.3,1897124,144970,480304,1858531,1843202,32.7,2734700,3177915,372800,0,816678,1040944,128586,909,816539,1025754,128502,909,400904,396470,24488,605,1987117,27.3,1971704,35,822467,62.8,,,,
2021-04-25,BP2,BP2,Bureau of Prisons,0,Report,147940,142526,0,0,56066,84721,1739,0,83085,0,0,83084,0,142525,0,0,2988,0,5518,0,0,58743,58743,0,57100,84240,6600,0,23240,35503,1727,0,23240,35503,1727,0,1236,1262,30,0,60470,0,60470,0,2528,0,,,,
2021-04-25,CA,CAA,California,39512223,Report,36101260,28798648,91367,72885,12757667,14958136,1079661,3184,18487071,46.8,25.6,18191702,59.4,28438087,92882,117910,5053028,86.6,8827074,151197,618372,10131122,10067010,32.9,15315400,18526560,2259300,0,4711590,5418843,1070747,689,4707098,5359224,1067083,688,1986959,1713714,111338,361,11201869,28.4,11134093,36.4,3812372,65.3,,,,
2021-04-25,CO,COA,Colorado,5758736,Report,4968480,4210710,86277,73119,1919477,2146841,143286,1106,2592016,45,27.5,2547696,56.6,4157461,92404,110430,693712,82.3,1294872,153710,589792,1585967,1577069,35.1,2162000,2516280,290200,0,753486,832167,141510,314,752895,823860,140965,314,302855,286121,12556,134,1727477,30,1718034,38.2,601666,71.4,,,,
2021-04-25,CT,CTA,Connecticut,3565287,Report,3716115,3056088,104230,85718,1270157,1666372,119312,247,1878986,52.7,32.5,1847361,65.1,3021729,106480,130948,563508,89.4,1066990,169298,589631,1159463,1157179,40.8,1527400,1968915,219800,0,512027,647382,119438,54,511774,645351,119341,54,196824,294396,11179,18,1278901,35.9,1276520,45,502417,79.7,,,,
