Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-31,US,USA,United States,331996199,Report,195581725,150273292,58911,45264,69930956,76891912,3307113,143311,97593290,29.4,15.5,97226718,37.7,149816849,58039,75769,40218262,73.5,67640468,123664,357574,51322610,51234644,19.8,90336600,98454525,6790600,0,23916227,27373589,3284808,32417,23902162,27299718,3280597,32388,13047199,13833790,869520,11510,54607041,16.4,54514865,21.1,27762018,50.8,,,,
2021-03-31,AK,AKA,Alaska,731545,Report,601225,407233,82186,55668,185830,215702,5645,56,248711,34,21.5,244550,44.3,401338,72764,109004,66261,72.3,119089,130027,656445,157589,155859,28.3,272700,311025,17500,0,71040,86540,5511,9,70962,84888,5483,9,32199,22218,613,3,163100,22.3,161342,29.3,55033,60.1,,,,
2021-03-31,AL,ALA,Alabama,4903185,Report,2796630,1728736,57037,35257,858175,830260,40301,0,1155139,23.6,12.6,1153345,30.2,1726745,45263,73308,537099,63.2,859915,101186,329078,615577,615326,16.1,1336800,1356030,103800,0,307276,308272,41322,29,307247,308050,41313,29,185101,155163,15260,20,656899,13.4,656639,17.2,355544,41.8,,,,
2021-03-31,AR,ARA,Arkansas,3017804,Report,1763540,1183295,58438,39210,578261,578382,26392,260,788277,26.1,13.1,785688,33.9,1180577,50939,76092,339230,64.8,550094,105003,336629,393829,393629,17,835100,868140,60300,0,197685,196091,25633,53,197657,195919,25591,53,121219,90704,4569,41,419462,13.9,419220,18.1,216533,41.3,,,,
2021-03-31,AS,ASA,American Samoa,55689,Report,43810,31167,78669,55966,6649,24518,0,0,17856,32.1,24.1,17307,39.8,30221,69574,100859,2222,23.5,4036,42632,462765,13402,13008,29.9,12400,30810,600,0,2775,10627,4,0,2774,10234,4,0,712,1162,1,0,13406,24.1,13012,30,1875,19.8,,,,
2021-03-31,AZ,AZA,Arizona,7278717,Report,4304045,3451567,59132,47420,1562755,1839524,47798,1490,2157694,29.6,16.4,2144577,38,3432982,60885,76333,937095,71.6,1625254,124195,328896,1196441,1192692,21.2,2015000,2135445,153600,0,534411,661521,46158,509,534334,657849,46111,509,292612,334774,12388,348,1242599,17.1,1238803,22,640122,48.9,,,,
2021-03-31,BP2,BP2,Bureau of Prisons,0,Report,108010,102091,0,0,40261,61454,376,0,61091,0,0,61091,0,102091,0,0,2595,0,4448,0,0,40417,40417,0,44300,62010,1700,0,15347,25070,375,0,15347,25070,375,0,790,1035,2,0,40792,0,40792,0,1827,0,,,,
2021-03-31,CA,CAA,California,39512223,Report,23660110,18223412,59880,46121,8562134,9303927,355818,1533,12120118,30.7,15.2,12059336,39.4,18152268,59287,77276,4549976,77.9,7621009,130539,405270,5994938,5984758,19.5,10851200,11921910,887000,0,2762812,3231877,353387,249,2761841,3222669,352618,248,1562919,1451870,49187,159,6348325,16.1,6337376,20.7,3064135,52.5,,,,
2021-03-31,CO,COA,Colorado,5758736,Report,3330360,2691248,57831,46733,1296822,1333879,59863,684,1720668,29.9,16.5,1713193,38.1,2682629,59624,74021,652844,77.5,1177624,139792,395336,949728,948586,21.1,1600200,1620060,110100,0,449923,499651,58861,154,449824,498608,58763,154,252618,262292,8250,92,1008589,17.5,1007349,22.4,523252,62.1,,,,
2021-03-31,CT,CTA,Connecticut,3565287,Report,2426455,1954259,68058,54814,853195,1052954,47972,138,1262503,35.4,19,1260505,44.4,1951388,68763,85503,526359,83.5,944314,149833,385002,677664,676914,23.9,1058300,1280955,87200,0,291492,386152,47880,20,291323,385571,47847,20,155938,249989,5752,13,725544,20.4,724761,25.5,411692,65.3,,,,
