Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-08,US,USA,United States,331996199,Report,329840055,257347205,99351,77515,111094349,137216849,8844369,191638,151315505,45.6,31.3,148939613,57.7,253974416,98390,127780,45649289,83.5,83915941,153420,603032,103860011,102872498,39.9,138490880,171784275,19564900,0,46112639,57696996,8768721,48415,46033701,56788578,8745340,48287,18698170,18521467,1589084,20471,112626771,33.9,111615907,43.2,38829193,71,,,,
2021-05-08,AK,AKA,Alaska,731545,Report,777945,571320,106343,78098,254946,300611,15680,83,312475,42.7,34.7,304879,55.3,557906,101150,141044,71883,78.5,135457,147898,849396,253847,248047,45,337540,385905,54500,0,116190,137636,14472,21,115926,132100,14404,21,38344,26956,1648,12,268319,36.7,262451,47.6,66960,73.1,,,,
2021-05-08,AL,ALA,Alabama,4903185,Report,4277330,2758021,87236,56250,1319294,1355709,83018,0,1649688,33.6,24,1638295,42.9,2741041,71851,112122,629380,74.1,1105163,130044,503312,1179138,1173267,30.8,1903780,2111850,261700,0,566254,612815,84827,69,566127,607071,84787,69,276565,220564,25738,44,1263965,25.8,1258054,33,522911,61.5,,,,
2021-05-08,AR,ARA,Arkansas,3017804,Report,2677170,1885668,88713,62485,889968,938110,57106,484,1102155,36.5,25.7,1087025,46.9,1863212,80392,115512,387683,74,696082,132870,511025,775225,767820,33.1,1186520,1327950,162700,0,379229,395883,55807,113,378843,388866,55541,111,181988,124372,9040,79,831032,27.5,823361,35.5,315479,60.2,,,,
2021-05-08,AS,ASA,American Samoa,55689,Report,54030,39666,97021,71228,9004,30640,22,0,22122,39.7,31.7,21349,49.1,38321,88222,124387,2486,26.3,4599,48579,570719,17665,17096,39.4,15600,37830,600,0,3911,13754,29,0,3900,13196,29,0,878,1315,6,0,17694,31.8,17125,39.4,2199,23.2,,,,
2021-05-08,AZ,AZA,Arizona,7278717,Report,7081205,5337459,97286,73330,2347308,2840125,146630,3396,3065521,42.1,29.3,3018332,53.5,5260392,93294,125587,1047628,80.1,1955584,149437,541115,2132090,2104765,37.3,3048040,3628365,404800,0,938910,1192062,141437,1118,938729,1164920,141345,1116,421856,408490,27242,715,2273527,31.2,2246110,39.8,858303,65.6,,,,
2021-05-08,BP2,BP2,Bureau of Prisons,0,Report,169240,161237,0,0,62692,95182,3363,0,90964,0,0,90963,0,161236,0,0,3103,0,5804,0,0,69520,69520,0,65900,95940,7400,0,26579,42941,3348,0,26579,42941,3348,0,1292,1375,47,0,72868,0,72868,0,2714,0,,,,
2021-05-08,CA,CAA,California,39512223,Report,42020680,32759885,106349,82911,14272395,17326576,1157068,3846,20172726,51.1,31.4,19756044,64.5,32199355,105166,137244,5159869,88.4,9091135,155720,719765,12399862,12256990,40,17539300,22008480,2472900,0,5620113,6778836,1147429,913,5612715,6643369,1143283,906,2068283,1786221,120026,433,13547291,34.3,13400273,43.8,3974963,68.1,,,,
2021-05-08,CO,COA,Colorado,5758736,Report,5861710,4818646,101788,83675,2145933,2516955,154496,1262,2788171,48.4,34.3,2731090,60.7,4734119,105221,130283,706771,83.9,1336832,158691,695825,1974413,1947091,43.3,2482620,3069690,309400,0,905295,1068757,152518,361,904067,1042668,151900,356,311965,295417,13809,158,2126931,36.9,2098991,46.7,621349,73.8,,,,
2021-05-08,CT,CTA,Connecticut,3565287,Report,4077035,3475019,114354,97468,1408510,1934428,131805,276,2034240,57.1,39.9,1989426,70.1,3413476,120284,143666,575531,91.3,1095595,173837,646898,1421453,1405648,49.5,1667400,2174835,234800,0,598174,823217,131887,62,597895,807692,131779,61,204461,303106,13108,20,1553340,43.6,1537427,54.2,520695,82.6,,,,
2021-05-08,DC,DCA,District of Columbia,705749,Report,918975,647628,130213,91765,253747,372380,21462,39,357991,50.7,30,355270,61.5,644748,111629,159108,68801,78.8,149499,171163,1052150,211486,210577,36.5,364620,504855,49500,0,86498,124955,25319,33,86483,124063,25304,31,29395,22463,1719,10,236805,33.6,235881,40.8,53587,61.4,,,,
2021-05-08,DD2,DD2,Dept of Defense,0,Report,3975510,3111927,0,0,1369692,1658341,83495,399,1883480,0,0,1865218,0,3087124,0,0,165947,0,287308,0,0,1150274,1144089,0,1671500,2129010,175000,0,500448,649826,80580,0,500398,643691,80556,0,40782,71974,3531,0,1230854,0,1224645,0,116287,0,,,,
2021-05-08,DE,DEA,Delaware,973764,Report,1057915,817708,108642,83974,329475,452057,35924,252,475946,48.9,32.7,469083,60.9,807189,104804,137357,168138,89,311853,165084,560022,318093,315655,41,450320,550095,57500,0,129831,188144,35317,118,129789,185748,35292,118,58199,77366,7208,76,353410,36.3,350947,45.6,142849,75.6,,,,
2021-05-08,FL,FLA,Florida,21477737,Report,22007995,16251997,102469,75669,7018400,8598978,607117,27502,9402537,43.8,29.3,9308433,54,16123864,93484,127599,3835742,85.3,7306919,162472,489356,6293672,6260960,36.3,9088880,11395215,1523900,0,2798339,3486375,599623,8958,2797647,3454358,599330,8955,1600149,1444668,137817,6886,6893295,32.1,6860290,39.8,3189520,70.9,,,,
2021-05-08,FM,FMA,Federated States of Micronesia,103643,Report,63200,37135,60979,35830,36657,0,478,0,21833,21.1,14.8,21815,27,37113,45908,78177,1921,10.9,3366,19104,358704,15292,15288,18.9,61600,0,1600,0,15265,27,479,0,15261,27,479,0,1457,5,93,0,15771,15.2,15767,19.5,1555,8.8,,,,
2021-05-08,GA,GAA,Georgia,10617423,Report,9921025,6740869,93441,63489,3030769,3555975,153632,493,3849874,36.3,25.8,3795924,46.8,6660726,82094,122277,1169870,77.1,2224255,146626,654010,2739806,2713735,33.4,4215660,5157165,548200,0,1274670,1464855,150552,281,1274404,1439053,150338,278,553721,409860,19531,151,2890358,27.2,2864073,35.3,983263,64.8,,,,
2021-05-08,GU,GUA,Guam,165768,Report,173470,140436,104646,84718,55673,83110,1653,0,80450,48.5,35.7,78106,60.4,136756,105767,134162,13972,49.6,26091,92584,615557,59194,57861,44.7,63700,98670,11100,0,22135,37059,1660,0,22130,35731,1660,0,5097,6865,128,0,60854,36.7,59521,46,12090,42.9,,,,
2021-05-08,HI,HIA,Hawaii,1415872,Report,1565860,1376756,110593,97237,500591,756422,25983,93760,828377,58.5,38.6,813838,72.9,1359855,121850,140310,254198,94.7,456433,170027,583301,546242,543345,48.7,630460,861900,73500,0,203745,324426,26224,18071,203562,321729,26144,18054,86850,113618,6497,1409,572466,40.4,569489,51,208374,77.6,,,,
2021-05-08,IA,IAA,Iowa,3155070,Report,2973685,2541332,94251,80548,1150204,1293265,97741,122,1433535,45.4,34.6,1414060,58.2,2512035,103451,122463,475248,85.9,915897,165637,537782,1091959,1082468,44.6,1280260,1520025,173400,0,524430,567473,96018,56,524351,558061,95968,56,239102,196464,8233,40,1187977,37.7,1178436,48.5,443839,80.3,,,,
