Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-08-11,US,USA,United States,331996199,Report,409566315,353205544,123365,106388,140845833,198288731,13746323,324657,196077952,59.1,46.3,184209293,71.3,332543711,128763,158587,49533445,90.6,92926663,169895,748797,153550095,144903451,56.1,168282460,219780105,21484400,19350,63991978,89459534,13561157,92838,63579451,81110392,13461144,91424,20938080,20915370,2141553,40075,167105507,50.3,158242412,61.3,44035078,80.5,92926663,283545812,352852551,124443,144444,195852755,69.1,153423608,54.1,166975057,58.9,63988234,89335652,13558379,92792,352852551,26,,,,
2021-08-11,AK,AKA,Alaska,731545,Report,874135,705607,119492,96454,291025,385191,29198,193,382608,52.3,42.3,356761,64.7,660159,119689,158484,76287,83.3,143679,156875,954421,309083,289585,52.5,371600,443235,59300,0,134476,174559,27137,48,134105,155435,27012,45,40209,28703,2715,23,336220,46,316597,57.4,71650,78.2,137215,608877,703531,115546,143565,381327,62.6,308292,50.6,335427,55.1,134472,173772,27135,48,659972,,,,,
2021-08-11,AL,ALA,Alabama,4903185,Report,5389260,3733090,109913,76136,1696172,1911940,124974,4,2233401,45.6,32.4,2141258,56.1,3597215,94294,141269,697170,82,1234473,145260,634152,1588662,1543320,40.5,2471320,2636640,281300,0,752983,835413,127706,266,752702,790352,127641,266,313305,247911,32612,164,1716368,35,1670961,43.8,593992,69.9,1189446,4186880,3732749,89153,128718,2233059,53.3,1588629,37.9,1716329,41,752971,835392,127700,266,3595767,,,,,
2021-08-11,AR,ARA,Arkansas,3017804,Report,3234290,2570239,107174,85169,1158515,1321568,89452,704,1497866,49.6,35,1410797,60.9,2435281,105075,139550,430038,82.1,779866,148863,617370,1055362,1007790,43.5,1469320,1586070,178900,0,504275,550882,87470,205,503278,504322,86992,190,205073,140658,13293,113,1142832,37.9,1094782,47.2,359137,68.6,744021,2557248,2565145,100309,126475,1494168,58.4,1054023,41.2,1141377,44.6,504268,549551,87354,204,2484463,,,,,
2021-08-11,AS,ASA,American Samoa,55689,Report,55830,53169,100253,95475,13110,39513,545,1,29454,52.9,42.7,25778,59.4,47293,109033,128715,2761,29.3,5176,54854,591670,23760,21587,49.8,15600,39630,600,0,5930,17830,550,0,5916,15671,549,0,1028,1458,25,0,24310,43.7,22136,51,2511,26.6,5176,47557,53158,111777,117396,29446,61.9,23757,50,24307,51.1,5929,17828,550,0,53158,,,,,
2021-08-11,AZ,AZA,Arizona,7278717,Report,8747550,7243338,120180,99514,3030194,3942716,260537,9891,3956517,54.4,42.5,3717627,65.9,6819886,120953,155140,1132207,86.5,2159712,165036,668449,3092883,2917985,51.8,3628300,4688250,431000,0,1338732,1750930,251482,3221,1338275,1576519,251113,3191,483572,450235,42860,1702,3344365,45.9,3169098,56.2,978369,74.8,2027296,6206060,7242448,116700,140952,3955718,63.7,3092772,49.8,3344023,53.9,1338711,1750841,251251,3220,6785008,,,,,
2021-08-11,BP2,BP2,Bureau of Prisons,0,Report,218460,204939,0,0,83854,111422,9663,0,112197,0,0,112196,0,204938,0,0,3419,0,6521,0,0,91596,91596,0,91040,116820,10600,0,39681,51915,9593,0,39681,51915,9593,0,1537,1524,127,0,101189,0,101189,0,3188,0,6521,0,204938,0,0,112196,0,91596,0,101189,0,39681,51915,9593,0,204938,,,,,
2021-08-11,CA,CAA,California,39512223,Report,51879625,46089472,131300,116646,18229074,26145683,1704939,9776,26194546,66.3,49.5,24384782,79.6,42910342,140149,169444,5630041,96.4,10101607,173029,888637,19574604,18209937,59.5,21014580,28249245,2615800,0,8057922,11513604,1688268,3078,8032958,10174121,1681021,2858,2313718,2054725,169984,990,21262872,53.8,19890958,65,4539417,77.8,9837312,33646265,45961673,136603,154191,26115519,77.6,19526413,58,21214360,63.1,8057499,11465842,1687947,3072,45104551,,,,,
2021-08-11,CO,COA,Colorado,5758736,Report,7343355,6577649,127517,114220,2679460,3653342,240718,4129,3534887,61.4,51,3290541,73.1,6132184,136294,163214,749890,89,1443211,171319,871706,2939081,2739881,60.9,3012380,3990675,340300,0,1252701,1685090,236382,1290,1249113,1489514,235270,1254,336254,324206,21712,440,3175463,55.1,2975151,66.1,682612,81,1400275,4936061,6557759,132854,148770,3523155,71.4,2931095,59.4,3167456,64.2,1252687,1677118,236361,1290,6363069,,,,,
2021-08-11,CT,CTA,Connecticut,3565287,Report,5039745,4661382,141356,130744,1770207,2700457,190007,711,2537740,71.2,58.7,2362342,83.2,4340183,152939,177590,609400,96.7,1175401,186499,799650,2094381,1953169,68.8,2053040,2736705,250000,0,836418,1257715,189185,248,836042,1116924,189035,203,225175,325540,19203,52,2283566,64,2142204,75.5,569970,90.4,1145727,3105947,4659723,150026,162261,2536459,81.7,2094004,67.4,2283113,73.5,836212,1257544,189109,248,4580891,,,,,
