Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-17,US,USA,United States,331996199,Report,377215060,314969386,113620,94871,130359975,172556760,11812739,239912,175867860,53,41,167840310,65,301788497,116855,146060,47631953,87.1,89024551,162761,689650,136093740,131067934,50.8,156374540,199406220,21434300,0,58771293,77254175,11668573,64544,58506283,72353866,11606907,64079,20137884,19932615,1934570,28070,147758585,44.5,142531136,55.2,42033140,76.8,89024551,283545812,314708875,110990,133035,175685847,62,136015795,48,147677484,52.1,58767882,77178629,11666457,64515,314708875,18,,,,
2021-06-17,AK,AKA,Alaska,731545,Report,824965,636187,112770,86965,273855,338916,23314,102,348126,47.6,38.4,329764,59.8,605793,109832,149569,73870,80.7,139174,151957,900735,281159,269039,48.8,354020,411645,59300,0,127050,154075,21661,34,126715,142292,21560,32,39424,27676,2246,16,302820,41.4,290599,52.7,69362,75.7,133444,608877,634829,104262,135490,347193,57,280730,46.1,302389,49.7,127048,153648,21659,34,606752,,,,,
2021-06-17,AL,ALA,Alabama,4903185,Report,4726010,3253283,96387,66350,1526885,1618881,107517,0,1898131,38.7,29.3,1858094,48.7,3192392,83683,123884,662341,77.9,1180995,138967,556108,1436204,1414289,37.1,2148000,2296710,281300,0,695996,740102,109915,106,695770,718413,109863,106,303162,237913,29933,68,1546119,31.5,1524152,40,571076,67.2,1136964,4186880,3252975,77694,112877,1897820,45.3,1436180,34.3,1546089,36.9,695988,740086,109909,106,3122416,,,,,
2021-06-17,AR,ARA,Arkansas,3017804,Report,2805570,2168127,92967,71845,1014670,1079562,73309,586,1234029,40.9,30.6,1192791,51.5,2103926,90778,121052,402112,76.8,732885,139895,535535,922309,899365,38.8,1256600,1370070,178900,0,456076,466084,71541,149,455267,443957,71157,141,196268,131495,11281,92,993850,32.9,970522,41.9,339136,64.7,697866,2557248,2164445,84640,109711,1231096,48.1,921598,36,993029,38.8,456072,465377,71431,149,2087522,,,,,
2021-06-17,AS,ASA,American Samoa,55689,Report,54030,44646,97021,80170,11008,33488,150,0,24684,44.3,36.1,23353,53.8,42583,98174,124565,2597,27.5,4844,51335,572594,20091,19362,44.6,15600,37830,600,0,4882,15209,158,0,4869,14493,158,0,939,1389,14,0,20249,36.4,19520,45,2342,24.8,4844,47557,44642,93871,113611,24681,51.9,20090,42.2,20248,42.6,4881,15209,158,0,44642,,,,,
2021-06-17,AZ,AZA,Arizona,7278717,Report,7966240,6292764,109446,86454,2715692,3365516,206218,5338,3518666,48.3,35.9,3365945,59.7,6042432,107164,141283,1089662,83.3,2057564,157230,608745,2609973,2518913,44.7,3310760,4224480,431000,0,1163129,1445093,198707,1751,1162796,1354379,198585,1738,455206,427931,36754,1038,2808680,38.6,2717498,48.2,920929,70.4,1927304,6206060,6292274,101389,128362,3518249,56.7,2609912,42.1,2808582,45.3,1163116,1445045,198670,1751,5865637,,,,,
2021-06-17,BP2,BP2,Bureau of Prisons,0,Report,199300,190886,0,0,78567,104376,7943,0,104191,0,0,104190,0,190885,0,0,3297,0,6292,0,0,85730,85730,0,83400,105300,10600,0,36683,49047,7901,0,36683,49047,7901,0,1495,1462,99,0,93631,0,93631,0,3056,0,6292,0,190885,0,0,104190,0,85730,0,93631,0,36683,49047,7901,0,190885,,,,,
2021-06-17,CA,CAA,California,39512223,Report,48447345,41042422,122614,103873,16922799,22642730,1470955,5938,23516676,59.5,43.8,22229544,72.6,38904973,127067,158234,5375244,92.1,9633460,165010,829846,17292644,16443571,53.7,19791440,26040105,2615800,0,7432589,9858324,1458595,1731,7410457,9031437,1452294,1677,2219545,1950273,149768,681,18751239,47.5,17895865,58.4,4320267,74,9380560,33646265,40950174,121708,143990,23454812,69.7,17262589,51.3,18720907,55.6,7432197,9828662,1458318,1730,40207414,,,,,
2021-06-17,CO,COA,Colorado,5758736,Report,6918235,5978822,120135,103822,2529017,3235872,211005,2928,3259030,56.6,45.8,3074967,68.3,5668947,125999,153765,731218,86.8,1401327,166347,821241,2639481,2514507,55.9,2844660,3733275,340300,0,1169441,1469125,207939,915,1166241,1347362,206969,904,328807,313840,19044,288,2847420,49.4,2721476,60.5,661979,78.6,1359271,4936061,5964378,120833,140157,3249554,65.8,2634596,53.4,2842516,57.6,1169429,1464252,207920,915,5785341,,,,,
2021-06-17,CT,CTA,Connecticut,3565287,Report,4655855,4276700,130589,119954,1665780,2443658,166815,447,2339636,65.6,53.5,2205301,77.7,4040150,142367,164063,595142,94.4,1146906,181978,738738,1909005,1811438,63.8,1891720,2514135,250000,0,781397,1127481,166627,127,781050,1030282,166491,106,219303,318558,17106,29,2075632,58.2,1977929,69.7,554996,88.1,1117406,3105947,4275129,137643,149901,2338434,75.3,1908657,61.5,2075213,66.8,781197,1127333,166556,127,4198339,,,,,
