Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-24,US,USA,United States,331996199,Report,379248700,320687205,114233,96594,132013506,176285416,12139564,248719,178331677,53.7,41.9,169795002,65.7,306202756,118564,146848,47840501,87.5,89544086,163711,693368,139267129,133419226,51.7,156533840,201280560,21434300,0,59806676,79388887,11988965,67506,59515888,73732701,11920992,66941,20265497,20060717,1966207,29424,151252034,45.6,145236522,56.2,42321846,77.4,89544086,283545812,320385827,112993,133752,178131295,62.8,139166838,49.1,151148382,53.3,59803189,79291047,11986670,67476,320385827,19,,,,
2021-06-24,AK,AKA,Alaska,731545,Report,828745,643516,113287,87967,275810,343488,24104,114,351550,48.1,38.9,332399,60.3,610974,110772,150254,74074,80.9,139585,152405,904862,284870,271373,49.2,355460,413985,59300,0,128148,156685,22376,37,127804,143535,22271,34,39528,27763,2302,18,307246,42,293644,53.2,69611,76,133821,608877,641961,105434,136110,350537,57.6,284323,46.7,306697,50.4,128146,156140,22374,37,612872,,,,,
2021-06-24,AL,ALA,Alabama,4903185,Report,4769800,3308713,97280,67481,1548620,1650098,109995,0,1928656,39.3,29.8,1883525,49.4,3239744,84924,125031,666017,78.4,1188100,139803,561261,1462210,1437167,37.7,2174240,2314260,281300,0,709872,752221,112466,117,709636,727414,112413,117,305603,239077,30305,76,1574676,32.1,1549580,40.6,575061,67.7,1143923,4186880,3308400,79018,113923,1928340,46.1,1462183,34.9,1574643,37.6,709863,752203,112460,117,3176645,,,,,
2021-06-24,AR,ARA,Arkansas,3017804,Report,2818400,2200842,93392,72929,1028297,1097039,74911,595,1248617,41.4,31.1,1204461,52,2129440,91879,121606,403613,77,736471,140580,537984,939948,912719,39.4,1263580,1375920,178900,0,464145,475648,73108,155,463249,449325,72706,145,197655,132096,11528,94,1013056,33.6,985425,42.5,341373,65.2,701350,2557248,2196638,85899,110212,1245432,48.7,938974,36.7,1011972,39.6,464141,474678,72998,155,2119207,,,,,
2021-06-24,AS,ASA,American Samoa,55689,Report,54030,45749,97021,82151,11351,34155,243,0,25321,45.5,36.9,23718,54.7,43341,99922,124565,2619,27.8,4893,51855,572594,20542,19740,45.5,15600,37830,600,0,5101,15441,250,0,5088,14652,250,0,953,1398,16,0,20792,37.3,19990,46.1,2367,25.1,4893,47557,45745,96190,113611,25318,53.2,20541,43.2,20791,43.7,5100,15441,250,0,45745,,,,,
2021-06-24,AZ,AZA,Arizona,7278717,Report,8041530,6394880,110480,87857,2748702,3428052,212353,5773,3567569,49,36.6,3403525,60.4,6119527,108531,142619,1093355,83.5,2066505,157913,614498,2660395,2556115,45.3,3338080,4272450,431000,0,1181539,1476986,204714,1870,1181185,1373074,204583,1856,457816,429720,37359,1105,2865109,39.4,2760698,49,926000,70.8,1935943,6206060,6394364,103034,129575,3567117,57.5,2660325,42.9,2864997,46.2,1181524,1476931,204672,1870,5963255,,,,,
2021-06-24,BP2,BP2,Bureau of Prisons,0,Report,201190,193092,0,0,79544,105396,8152,0,105022,0,0,105021,0,193091,0,0,3313,0,6319,0,0,87073,87073,0,84120,106470,10600,0,37419,49654,8108,0,37419,49654,8108,0,1502,1466,103,0,95181,0,95181,0,3071,0,6319,0,193091,0,0,105021,0,87073,0,95181,0,37419,49654,8108,0,193091,,,,,
2021-06-24,CA,CAA,California,39512223,Report,48798865,41839888,123503,105891,17135025,23180721,1517765,6377,23892051,60.5,44.8,22524290,73.6,39501766,129017,159382,5401816,92.5,9687775,165940,835867,17708578,16739699,54.7,19946400,26236665,2615800,0,7554238,10152454,1504955,1886,7530917,9206975,1498273,1807,2232659,1963428,153100,718,19213533,48.6,18237972,59.6,4349905,74.5,9433815,33646265,41731924,124031,145035,23822989,70.8,17670094,52.5,19174763,57,7553838,10114371,1504669,1885,40979334,,,,,
2021-06-24,CO,COA,Colorado,5758736,Report,6981105,6089509,121226,105744,2557727,3312678,216049,3055,3301856,57.3,47,3107331,69.1,5749443,127788,155163,733907,87.1,1407577,167089,828704,2704593,2560089,56.9,2866580,3774225,340300,0,1188203,1515440,212773,950,1184838,1374315,211760,936,330227,315476,19535,297,2917366,50.7,2771849,61.6,665535,79,1365359,4936061,6072392,123021,141431,3291291,66.7,2698147,54.7,2910901,59,1188191,1509006,212754,950,5890828,,,,,
2021-06-24,CT,CTA,Connecticut,3565287,Report,4687585,4339850,131478,121725,1684467,2484533,170359,491,2365490,66.3,54.6,2225283,78.4,4087221,144025,165181,597125,94.7,1151433,182696,743773,1945817,1838134,64.8,1903560,2534025,250000,0,793429,1152243,170114,145,793075,1044939,169975,120,220559,319630,17476,31,2115931,59.3,2008109,70.8,557696,88.5,1121908,3105947,4338254,139676,150923,2364267,76.1,1945454,62.6,2115495,68.1,793226,1152083,170041,145,4260973,,,,,
