Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-23,US,USA,United States,331996199,Report,164300795,128217029,49489,38620,60913292,64679659,2489153,134925,83930495,25.3,13,83705815,32.4,127929394,49560,63650,38159892,69.8,61340659,112147,300384,43061494,43000072,16.7,77739400,81993795,4567600,0,20517304,22514261,2472815,29582,20506521,22463649,2470020,29556,11121105,11722774,708594,9572,45533962,13.7,45469746,17.6,23562045,43.1,,,,
2021-03-23,AK,AKA,Alaska,731545,Report,529765,376555,72417,51474,172589,200944,2966,56,231342,31.6,19.7,228061,41.3,371781,67405,96048,64999,71,116888,127624,578422,144278,142791,25.9,250200,266565,13000,0,65140,79130,2936,8,65076,77707,2927,8,31564,21718,332,3,147214,20.1,145718,26.4,53617,58.5,,,,
2021-03-23,AL,ALA,Alabama,4903185,Report,2275030,1509445,46399,30785,771918,709208,28319,0,994253,20.3,11.2,993347,26,1508377,39539,59636,501603,59,793979,93427,267702,550476,550290,14.4,1095500,1110330,69200,0,280192,270260,29122,24,280166,270100,29120,24,169672,138468,11677,14,579598,11.8,579410,15.2,319831,37.6,,,,
2021-03-23,AR,ARA,Arkansas,3017804,Report,1535620,1012415,50885,33548,503758,489927,18524,206,680549,22.6,11,679138,29.3,1010912,43618,66258,319124,60.9,485529,92679,293123,331747,331603,14.3,750000,744120,41500,0,165442,166263,18204,42,165421,166140,18184,42,97028,70859,3686,34,349951,11.6,349787,15.1,171607,32.8,,,,
2021-03-23,AS,ASA,American Samoa,55689,Report,43210,27263,77592,48956,6006,21257,0,0,17114,30.7,18.4,16595,38.2,26469,60937,99477,2173,23,3625,38291,456428,10237,9964,22.9,12400,30810,0,0,2205,8032,3,0,2204,7760,3,0,588,919,1,0,10240,18.4,9967,22.9,1508,15.9,,,,
2021-03-23,AZ,AZA,Arizona,7278717,Report,3584605,2970577,49248,40812,1367648,1573464,28429,1036,1851810,25.4,14.2,1845834,32.7,2960293,52502,63574,883553,67.5,1484158,113413,273920,1032516,1029698,18.3,1667800,1817205,99600,0,464584,567566,27042,366,464522,564810,27008,366,252906,293545,7914,251,1059558,14.6,1056706,18.7,554616,42.4,,,,
2021-03-23,BP2,BP2,Bureau of Prisons,0,Report,95960,89232,0,0,35277,53614,341,0,54537,0,0,54537,0,89232,0,0,2415,0,4017,0,0,34182,34182,0,38100,56160,1700,0,12673,21509,340,0,12673,21509,340,0,658,918,2,0,34522,0,34522,0,1578,0,,,,
2021-03-23,CA,CAA,California,39512223,Report,19953070,15349039,50498,38846,7357471,7756722,234001,845,10279020,26,12.6,10244550,33.5,15308820,50000,65169,4330094,74.2,7018300,120215,341772,4971315,4965718,16.2,9372800,10012470,567800,0,2374183,2597004,232117,128,2373406,2592184,231668,128,1350311,1286680,34751,87,5203432,13.2,5197386,17,2671829,45.8,,,,
2021-03-23,CO,COA,Colorado,5758736,Report,2789800,2310425,48445,40120,1113510,1146968,49389,558,1451398,25.2,14.6,1447674,32.2,2305889,51251,62006,633346,75.2,1102064,130822,331168,841438,840626,18.7,1351900,1365000,72900,0,396161,445143,48357,134,396089,444403,48290,134,223163,236841,7474,80,889795,15.5,888916,19.8,467558,55.5,,,,
2021-03-23,CT,CTA,Connecticut,3565287,Report,1975855,1676905,55419,47034,749099,888715,38965,126,1093483,30.7,16,1091929,38.5,1674537,59007,69625,508936,80.8,863677,137039,313506,569596,568920,20,889600,1035255,51000,0,249311,320268,38896,17,249153,319750,38867,17,124222,219278,4478,10,608492,17.1,607787,21.4,347988,55.2,,,,
