Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-09,US,USA,United States,331996199,Report,233591955,178837781,70360,53867,80944104,92355733,5382365,155579,114436039,34.5,18.9,113743870,44.1,177994407,68955,90494,42353525,77.4,73841962,135002,427066,62854301,62705835,24.3,101997700,116629305,14964950,0,29132510,33684433,5348966,36549,29108922,33559598,5339793,36511,15491072,15759306,1198766,13917,68202458,20.5,68044825,26.4,32463063,59.4,,,,
2021-04-09,AK,AKA,Alaska,731545,Report,703015,448337,96100,61286,201735,236563,9982,57,265468,36.3,24.7,260484,47.2,440980,79951,127459,67638,73.9,121863,133056,767584,180656,178289,32.3,308600,354315,40100,0,81243,99402,9302,11,81142,97136,9259,11,33109,22830,1078,4,189958,26,187548,34,57021,62.3,,,,
2021-04-09,AL,ALA,Alabama,4903185,Report,3248260,2021334,66248,41225,978464,983029,59841,0,1344658,27.4,14.8,1340434,35.1,2016772,52866,85147,575436,67.7,944425,111130,382222,727202,726770,19.1,1463900,1565460,218900,0,358812,368348,61123,42,358774,367954,61098,42,211196,176751,20108,30,788325,16.1,787868,20.7,408085,48,,,,
2021-04-09,AR,ARA,Arkansas,3017804,Report,2121930,1405741,70314,46582,671344,691375,42700,322,911997,30.2,16.3,906060,39.1,1399334,60377,91555,360600,68.8,614006,117203,405040,491571,491003,21.2,952600,1028430,140900,0,243434,248068,41649,69,243390,247545,41446,68,149057,105126,6884,50,533220,17.7,532449,23,261117,49.8,,,,
2021-04-09,AS,ASA,American Samoa,55689,Report,43810,33545,78669,60236,6969,26576,0,0,18895,33.9,26.5,18287,42.1,32483,74782,100859,2296,24.3,4160,43942,462765,14731,14280,32.9,12400,30810,600,0,2910,11821,6,0,2908,11372,6,0,720,1207,1,0,14737,26.5,14286,32.9,1928,20.4,,,,
2021-04-09,AZ,AZA,Arizona,7278717,Report,5127405,3975606,70444,54620,1756235,2130202,87185,1984,2452911,33.7,19.4,2428590,43.1,3944721,69961,90936,971554,74.2,1743676,133244,391814,1411233,1406679,24.9,2255000,2542605,329800,0,622373,788212,84198,648,622289,783742,84135,648,338807,366224,17759,441,1495431,20.5,1490814,26.4,723231,55.3,,,,
2021-04-09,BP2,BP2,Bureau of Prisons,0,Report,123570,123092,0,0,48216,73707,1169,0,71671,0,0,71670,0,123091,0,0,2778,0,5055,0,0,50787,50787,0,48500,71370,3700,0,19869,30918,1159,0,19869,30918,1159,0,1083,1164,15,0,51946,0,51946,0,2262,0,,,,
2021-04-09,CA,CAA,California,39512223,Report,28532520,21725654,72212,54985,9972111,11087063,664351,2129,14445185,36.6,18.1,14338722,46.8,21599916,70547,93190,4757091,81.5,8092406,138613,488728,7160816,7141673,23.3,12382600,14218620,1931300,0,3297727,3862676,661410,413,3296148,3845113,659597,412,1736108,1537985,76534,260,7822226,19.8,7801270,25.5,3350887,57.4,,,,
2021-04-09,CO,COA,Colorado,5758736,Report,4016000,3184749,69738,55303,1518869,1568985,95978,917,2046950,35.5,19.3,2030885,45.1,3166662,70383,89260,668260,79.3,1233275,146398,476726,1112574,1110574,24.7,1792200,1961700,262100,0,547935,564388,94798,251,547761,562562,94570,251,283968,270005,10180,108,1207372,21,1205144,26.8,564261,67,,,,
2021-04-09,CT,CTA,Connecticut,3565287,Report,2972115,2340942,83363,65659,1006719,1254646,79415,162,1486441,41.7,23.6,1478583,52.1,2332013,82175,104731,542494,86.1,1002415,159052,471582,840073,839158,29.6,1232800,1547715,191600,0,376704,463343,79691,26,376502,462630,79631,26,174806,273029,8387,14,919764,25.8,918789,32.4,456236,72.4,,,,
2021-04-09,DC,DCA,District of Columbia,705749,Report,605765,434907,85833,61623,166445,256806,11656,0,236659,33.5,15.8,235808,40.8,433955,75133,104880,62872,72,134422,153901,693547,111733,111474,19.3,246400,321165,38200,0,49071,62642,13947,20,49070,62384,13939,20,24974,18683,1065,8,125680,17.8,125413,21.7,44730,51.2,,,,
2021-04-09,DD2,DD2,Dept of Defense,0,Report,3008240,2202664,0,0,998380,1167071,36814,399,1393544,0,0,1386346,0,2193947,0,0,145279,0,245825,0,0,745508,744292,0,1251500,1601340,155400,0,334289,411219,33899,0,334254,410038,33888,0,32421,60674,1649,0,779407,0,778180,0,94744,0,,,,
2021-04-09,DE,DEA,Delaware,973764,Report,720505,549853,73992,56467,228892,304648,16142,171,356640,36.6,18.2,355034,46.1,547816,71127,93549,155745,82.4,272828,144425,381409,177687,177561,23.1,310100,366405,44000,0,74320,103295,16276,72,74305,103184,16268,72,48082,61496,5412,43,193963,19.9,193829,25.2,115033,60.9,,,,
2021-04-09,FL,FLA,Florida,21477737,Report,15556985,11367878,72433,52929,5193306,5777667,380331,16574,7045431,32.8,18,7024513,40.7,11343692,65769,90197,3556685,79.1,6554530,145742,345915,3875524,3872515,22.5,6764500,7769385,1023100,0,1825671,2044433,376854,5420,1825078,2042017,376674,5420,1345239,1267034,102645,4528,4252378,19.8,4249189,24.6,2719446,60.5,,,,
2021-04-09,FM,FMA,Federated States of Micronesia,103643,Report,63200,26726,60979,25787,26726,0,0,0,16402,15.8,10,16388,20.3,26712,33042,78177,1532,8.7,2594,14723,358704,10357,10357,12.8,61600,0,1600,0,10337,20,1,0,10337,20,1,0,1082,5,0,0,10358,10,10358,12.8,1087,6.2,,,,
2021-04-09,GA,GAA,Georgia,10617423,Report,7067975,4660059,66570,43891,2219218,2338608,101953,280,3055334,28.8,14,3028682,37.3,4632070,57091,87113,1089129,71.8,1982811,130710,465932,1488009,1486733,18.3,3138900,3546075,383000,0,764970,722862,99652,177,764881,721675,99487,177,476966,345965,13289,108,1587661,15,1586220,19.6,836328,55.1,,,,
2021-04-09,GU,GUA,Guam,165768,Report,129900,99042,78363,59747,42174,56144,724,0,63340,38.2,21.1,62084,48,97757,75605,100465,12890,45.7,23461,83251,460949,34909,34882,27,53200,74100,2600,0,16695,18214,726,0,16693,18189,726,0,4516,5886,62,0,35635,21.5,35608,27.5,10464,37.1,,,,
2021-04-09,HI,HIA,Hawaii,1415872,Report,1136660,816481,80280,57666,289758,417725,15238,93760,502477,35.5,22.5,499422,44.8,813394,72885,101851,176815,65.9,301624,112358,423419,318569,317957,28.5,460100,613860,62700,0,115771,184756,15524,18042,115709,184223,15473,18025,52459,72751,3722,1409,334093,23.6,333430,29.9,130341,48.6,,,,
2021-04-09,IA,IAA,Iowa,3155070,Report,2186505,1807025,69301,57274,892735,859418,54753,119,1124442,35.6,21.5,1118618,46.1,1799947,74126,90045,451134,81.6,829975,150098,395423,678178,676913,27.9,981300,1068405,136800,0,358233,319910,54723,35,358218,318660,54700,35,203825,172169,4410,26,732901,23.2,731613,30.1,380430,68.8,,,,
2021-04-09,ID,IDA,Idaho,1787065,Report,1149805,873222,64340,48863,403520,445822,23512,368,528480,29.6,18.4,528421,39.5,873186,65218,85879,213728,73.5,396059,136257,395571,328825,328812,24.6,513200,565305,71300,0,157702,171013,23338,110,157700,171002,23329,110,85396,92821,5700,45,352163,19.7,352141,26.3,183962,63.3,,,,
2021-04-09,IH2,IH2,Indian Health Svc,2082813,Report,1623385,1069111,77942,51330,599871,455418,13822,0,649010,31.2,19.8,636205,0,1049897,0,0,138920,0,244993,0,0,412113,405791,0,878700,683085,61600,0,225742,186371,13659,0,225625,180166,13641,0,59267,43762,1499,0,425772,20.4,419432,0,104528,0,,,,
2021-04-09,IL,ILA,Illinois,12671821,Report,9110565,7017850,71896,55382,3157106,3657901,199321,3522,4632713,36.6,18.5,4604795,46.7,6985254,70888,92456,1600668,78.3,2648050,129601,445890,2346758,2341837,23.8,3926600,4576065,607900,0,1109202,1236388,198192,1168,1108707,1231964,197581,1166,505902,540969,35390,737,2544950,20.1,2539418,25.8,1082998,53,,,,
2021-04-09,IN,INA,Indiana,6732219,Report,4227610,3229355,62797,47969,1406015,1720015,98081,5244,1976719,29.4,18.2,1970434,38.2,3222294,62396,81863,812639,74.8,1532704,141166,389375,1228480,1227866,23.8,1890400,2070510,266700,0,546707,680004,97671,1769,546666,679431,97625,1769,362821,334820,12233,1220,1326151,19.7,1325491,25.7,711094,65.5,,,,
2021-04-09,KS,KSA,Kansas,2913314,Report,2124855,1558508,72936,53496,759958,759535,38734,281,1048351,36,19.6,1040258,47,1550524,70062,96014,398044,83.7,669739,140853,446880,570759,569668,25.7,979600,1015755,129500,0,294765,275874,39194,120,294737,274811,39171,120,147834,144206,7879,75,609953,20.9,608839,27.5,299994,63.1,,,,
2021-04-09,KY,KYA,Kentucky,4467673,Report,3074595,2471143,68819,55312,1139954,1253658,77322,209,1570018,35.1,20.5,1561926,45.1,2461067,71031,88738,570606,76,971980,129500,409638,915064,913722,26.4,1369500,1513395,191700,0,437559,477352,74888,153,437529,476040,74848,153,194965,223013,20006,98,989952,22.2,988570,28.5,438082,58.4,,,,
2021-04-09,LA,LAA,Louisiana,4648794,Report,3159400,2239421,67962,48172,1009111,1154992,74384,934,1346239,29,18.2,1339280,37.6,2231419,62660,88718,532109,71.8,993822,134115,426357,846548,845639,23.7,1398900,1563900,196600,0,363924,482169,71619,455,363887,481298,71568,454,205055,235602,13876,88,918167,19.8,917207,25.8,454621,61.4,,,,
2021-04-09,MA,MAA,Massachusetts,6892503,Report,5211830,4345857,75616,63052,2023274,2191872,130643,68,2823706,41,21.7,2805943,50.7,4324751,78068,94081,1006980,86.1,1719800,147075,445710,1496246,1493026,27,2270900,2623530,317400,0,742597,753636,130790,13,742395,750618,130546,13,345990,367321,45035,9,1627036,23.6,1623572,29.3,758355,64.9,,,,
2021-04-09,MD,MDA,Maryland,6045680,Report,4384740,3414598,72527,56480,1548747,1733188,130527,2136,2230189,36.9,20.1,2217503,47.1,3399537,72162,93075,758315,79,1287303,134178,457031,1215360,1213174,25.8,1900200,2213640,270900,0,580406,634357,127479,597,580349,632228,127422,597,277109,268026,33283,278,1342839,22.2,1340596,28.5,578696,60.3,,,,
2021-04-09,ME,MEA,Maine,1344212,Report,1008240,856186,75006,63694,390920,419544,45649,73,557286,41.5,22.8,556465,50.8,855153,78070,92046,248948,87.3,431216,151163,353440,306227,305991,27.9,459700,478140,70400,0,147206,158999,45740,22,147182,158787,45727,22,85406,99205,15612,9,351967,26.2,351718,32.1,200232,70.2,,,,
2021-04-09,MH,MHA,Marshall Islands,58413,Report,51300,22507,87823,38531,22507,0,0,0,13205,22.6,15.8,13170,28.9,22467,49311,112594,855,8.6,1478,14884,516616,9255,9248,20.3,40500,0,10800,0,9253,2,3,0,9246,2,3,0,621,0,2,0,9258,15.8,9251,20.3,623,6.3,,,,
2021-04-09,MI,MIA,Michigan,9986857,Report,6895860,5223390,69049,52303,2373135,2705878,144377,0,3326666,33.3,19.5,3308307,42.2,5204109,66354,87925,1302136,73.8,2328973,131923,390612,1950732,1949303,24.9,3013000,3429660,453200,0,894277,1056362,146933,93,894180,1055030,146854,93,535925,516964,33110,74,2097665,21,2096157,26.7,1086073,61.5,,,,
