Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-07,US,USA,United States,331996199,Report,225294435,171476655,67861,51650,78315776,88463874,4544552,152453,109995734,33.1,18,109408066,42.4,170757403,66152,87279,41793053,76.4,72519933,132585,411896,59910515,59781641,23.2,99347800,112345935,13600700,0,27848412,32025921,4512740,35545,27827750,31917748,4505552,35510,14984613,15342538,1073361,13265,64422618,19.4,64286560,24.9,31413778,57.4,,,,
2021-04-07,AK,AKA,Alaska,731545,Report,684095,436681,93514,59693,197680,230242,8702,57,260622,35.6,23.8,255960,46.4,429909,77944,124029,67243,73.4,121145,132272,746926,173864,171761,31.1,300800,347295,36000,0,78308,95545,8060,11,78216,93534,8021,11,32865,22688,928,4,181924,24.9,179782,32.6,56485,61.7,,,,
2021-04-07,AL,ALA,Alabama,4903185,Report,3149910,1935221,64242,39469,941846,941578,51797,0,1291487,26.3,14.1,1288341,33.8,1931798,50639,82569,565091,66.5,921378,108418,370649,692038,691679,18.1,1446800,1501110,202000,0,341605,350394,52923,39,341569,350071,52905,39,203156,171584,18175,28,744961,15.2,744584,19.5,392943,46.2,,,,
2021-04-07,AR,ARA,Arkansas,3017804,Report,2024830,1351223,67096,44775,649102,665127,36700,294,881099,29.2,15.5,876060,37.8,1345828,58069,87366,355858,67.9,600631,114650,386505,467639,467192,20.2,917400,981630,125800,0,232225,235348,35671,66,232188,234939,35510,65,143289,102139,5949,49,503310,16.7,502702,21.7,251426,48,,,,
2021-04-07,AS,ASA,American Samoa,55689,Report,43810,32856,78669,58999,6855,26001,0,0,18598,33.4,25.7,18010,41.5,31831,73281,100859,2258,23.9,4109,43403,462765,14332,13898,32,12400,30810,600,0,2890,11442,5,0,2888,11010,5,0,718,1192,1,0,14337,25.7,13903,32,1911,20.2,,,,
2021-04-07,AZ,AZA,Arizona,7278717,Report,4911345,3855073,67475,52964,1713308,2069057,70844,1864,2378505,32.7,18.6,2356258,41.8,3826501,67864,87104,961724,73.5,1720979,131510,375303,1353824,1349523,23.9,2217400,2392845,301100,0,599987,753237,67956,600,599905,749018,67895,600,329062,358365,15558,406,1421780,19.5,1417418,25.1,703391,53.8,,,,
2021-04-07,BP2,BP2,Bureau of Prisons,0,Report,123170,113400,0,0,45256,67583,561,0,65779,0,0,65778,0,113399,0,0,2703,0,4860,0,0,47006,47006,0,48500,71370,3300,0,18371,28635,554,0,18371,28635,554,0,977,1150,5,0,47560,0,47560,0,2132,0,,,,
2021-04-07,CA,CAA,California,39512223,Report,27370670,20865892,69271,52809,9652663,10653091,558196,1942,13880287,35.1,17.4,13786159,45,20755161,67788,89395,4713198,80.7,7998151,136999,468827,6867467,6851022,22.4,11986900,13545870,1837900,0,3165950,3701154,555271,363,3164574,3686086,553836,362,1702454,1521099,66773,235,7422738,18.8,7404858,24.2,3290561,56.4,,,,
2021-04-07,CO,COA,Colorado,5758736,Report,3837040,3079255,66630,53471,1473927,1523626,80803,899,1978286,34.4,18.7,1964591,43.7,3063799,68096,85282,665137,79,1225251,145446,455483,1076997,1075246,23.9,1763600,1847040,226400,0,528552,548200,79761,245,528394,546607,79584,245,280762,268346,9585,108,1156758,20.1,1154830,25.7,558801,66.3,,,,
2021-04-07,CT,CTA,Connecticut,3565287,Report,2813985,2227005,78927,62464,963527,1199575,63748,155,1414139,39.7,22.4,1408975,49.6,2220847,78258,99159,538910,85.5,988788,156890,446491,798754,797885,28.1,1175900,1466985,171100,0,354601,444129,63800,24,354408,443453,63753,24,170127,267597,7544,14,862554,24.2,861638,30.4,445282,70.7,,,,
