Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-04,US,USA,United States,331996199,Report,450175825,374488924,135597,112799,146657321,212979842,14492832,358929,206908710,62.3,48.7,193243420,74.8,350278279,135630,174311,50520864,92.4,95745224,175048,823042,161740321,151413612,58.6,181774720,246890355,21491400,19350,66062472,95507504,14298115,100175,65581310,85539712,14181134,98385,21234918,21396266,2215541,43621,175968266,53,165400541,64,44890346,82.1,95745224,283545812,374130175,131947,158767,206679615,72.9,161612519,57,175836290,62,66058594,95382380,14295199,100117,374130175,34,1334359,,,,
2021-09-04,AK,AKA,Alaska,731545,Report,981175,736809,134124,100720,299405,406122,31071,211,400061,54.7,43.6,371144,67.3,685841,124345,177890,77602,84.7,147726,161294,1071290,318648,296704,53.8,405200,516675,59300,0,136896,181518,29130,53,136519,159957,29002,49,40598,29091,2908,24,347597,47.5,325527,59,72621,79.3,141095,608877,734722,120668,161145,398773,65.5,317852,52.2,346799,57,136892,180726,29128,53,688494,,,,,,
2021-09-04,AL,ALA,Alabama,4903185,Report,6294440,4209610,128375,85855,1879034,2195971,134599,6,2474109,50.5,36.3,2351484,61.6,4011317,105149,164997,723197,85.1,1306706,153760,740664,1779498,1703329,44.6,2828580,3184560,281300,0,822368,955985,137022,335,821989,880197,136942,334,328043,258115,34098,210,1915710,39.1,1839462,48.2,620466,73,1260698,4186880,4209214,100533,150337,2473726,59.1,1779451,42.5,1915654,45.8,822356,955950,137013,335,4066247,,,,,,
2021-09-04,AR,ARA,Arkansas,3017804,Report,3785620,2846451,125443,94322,1250413,1499138,94722,2178,1624010,53.8,39.4,1514827,65.4,2661521,114837,163339,440960,84.2,811018,154809,722609,1189380,1114367,48.1,1682340,1924380,178900,0,551733,636592,92927,565,550714,562639,92429,548,211733,146186,13881,321,1281817,42.5,1206330,52,372121,71,774406,2557248,2841260,111106,148035,1620239,63.4,1188017,46.5,1280337,50.1,551726,635237,92810,564,2756912,,,,,,
2021-09-04,AS,ASA,American Samoa,55689,Report,58530,56971,105102,102302,14237,42188,545,1,31480,56.5,45.9,26711,61.6,48908,112756,134939,2799,29.7,5246,55596,620284,25534,22269,51.3,15600,42330,600,0,6332,19201,553,0,6318,15950,552,0,1048,1470,25,0,26086,46.8,22820,52.6,2543,26.9,5246,47557,56957,119766,123073,31471,66.2,25529,53.7,26081,54.8,6331,19197,553,0,56957,,,,,,
2021-09-04,AZ,AZA,Arizona,7278717,Report,9505440,7871103,130592,108139,3241787,4338951,279024,11341,4172707,57.3,45.3,3893346,69,7359630,130525,168582,1150455,87.9,2288834,174903,726364,3300007,3080361,54.6,3925660,5148780,431000,0,1403316,1891561,269969,3534,1402808,1672465,269574,3497,493139,463140,44848,1876,3568380,49,3348344,59.4,1003003,76.6,2154011,6206060,7870085,126813,153164,4171813,67.2,3299877,53.2,3568017,57.5,1403292,1891457,269735,3533,7384038,,,,,,
2021-09-04,BP2,BP2,Bureau of Prisons,0,Report,229110,219248,0,0,88666,119704,10878,0,118221,0,0,118219,0,219246,0,0,3492,0,6787,0,0,100662,100662,0,95660,122850,10600,0,42630,57994,10850,0,42630,57994,10849,0,1652,1618,154,0,111474,0,111473,0,3424,0,6787,0,219246,0,0,118219,0,100662,0,111473,0,42630,57994,10849,0,219246,,,,,,
2021-09-04,CA,CAA,California,39512223,Report,56163215,48434737,142141,122582,18820314,27813798,1788112,12513,27416982,69.4,51.9,25391560,82.9,44829621,146418,183435,5722710,98,10372579,177670,962009,20496115,18922219,61.8,22234660,31312755,2615800,0,8268275,12211037,1776714,3809,8243183,10662554,1769342,3562,2344161,2094970,178967,1229,22259835,56.3,20678641,67.5,4619327,79.1,10104205,33646265,48305825,143570,166923,27336973,81.2,20447802,60.8,22211191,66,8267851,12163158,1776381,3801,47411964,,,,,,
2021-09-04,CO,COA,Colorado,5758736,Report,7931375,6880652,137728,119482,2756166,3862907,257047,4532,3671740,63.8,53,3406329,75.7,6388517,141992,176283,759643,90.2,1484566,176228,941508,3050238,2825927,62.8,3219520,4371555,340300,0,1277374,1769780,252837,1376,1273751,1549161,251668,1328,339293,329828,23080,482,3301367,57.3,3075908,68.4,692683,82.2,1440801,4936061,6860606,138989,160682,3659936,74.1,3042187,61.6,3293293,66.7,1277359,1761745,252814,1375,6654435,,,,,,
2021-09-04,CT,CTA,Connecticut,3565287,Report,5385355,4856545,151050,136218,1822622,2833670,199371,882,2640590,74.1,60.9,2445671,86.2,4497956,158499,189769,617868,98,1198942,190235,854487,2170847,2011775,70.9,2189400,2945955,250000,0,855883,1314006,198634,307,855500,1155392,198465,244,227413,328742,19953,65,2368830,66.4,2209601,77.9,576173,91.4,1169028,3105947,4854843,156308,173389,2639278,85,2170461,69.9,2368366,76.3,855678,1313826,198556,306,4774398,,,,,,
2021-09-04,DC,DCA,District of Columbia,705749,Report,1180385,956911,167253,135588,366140,560167,30177,427,480540,68.1,53.1,458280,79.3,922265,159677,204367,79112,90.6,181436,207728,1351440,374661,359563,62.3,461200,664785,54400,0,150529,223595,33849,242,150472,208572,33828,225,38859,29555,2442,30,408215,57.8,393097,68.1,70886,81.2,159059,609754,956822,156919,193584,480434,78.8,374616,61.4,408167,66.9,150523,223558,33846,240,864842,,,,,,
2021-09-04,DD2,DD2,Dept of Defense,0,Report,4852940,5040123,0,0,1924892,2907050,206798,1383,2825027,0,0,2677575,0,4782857,0,0,200278,0,376128,0,0,1961053,1855389,0,1872520,2787120,193300,0,774089,1186862,194075,5,773967,1081322,193909,5,52695,88093,6976,0,2155031,0,2049203,0,147764,0,376128,0,5039908,0,0,2824859,0,1961013,0,2154970,0,774074,1186837,194054,5,5039908,,,,,,
2021-09-04,DE,DEA,Delaware,973764,Report,1482145,1161247,152208,119253,452336,658448,49422,1041,627891,64.5,50.8,589524,76.5,1087404,141186,192438,182247,96.5,348518,184493,784594,494394,463703,60.2,596160,820185,65800,0,201113,292665,48791,406,201005,262086,48752,403,67101,86566,9131,220,542975,55.8,512246,66.5,163018,86.3,332271,839807,1161051,138252,176486,627725,74.7,494361,58.9,542933,64.6,201109,292636,48782,406,1125855,,,,,,
2021-09-04,FL,FLA,Florida,21477737,Report,30863035,25240490,143698,117519,9623127,14360398,1175067,81898,13839624,64.4,48.4,13086576,75.9,23922482,138699,178939,4266091,94.9,8426334,187363,686251,10394809,9852977,57.1,12260760,16907775,1694500,0,4146571,6217111,1158216,24942,4145168,5676854,1156771,24801,1811314,1693727,194621,15600,11546840,53.8,11003594,63.8,3715262,82.6,8111546,18696028,25231755,134958,165078,13831727,74,10393958,55.6,11545220,61.8,4145922,6216911,1157446,24941,24480683,,,,,,
2021-09-04,FM,FMA,Federated States of Micronesia,103643,Report,80600,66719,77767,64374,54982,566,11171,0,42128,40.6,23.2,41534,51.5,66129,81918,99844,3333,19,5348,30454,458972,24086,24080,29.8,68600,1800,10200,0,23969,85,10602,1,23964,84,10581,1,1952,6,993,0,34657,33.4,34630,42.9,2951,16.8,5348,88509,66705,75365,91064,42115,47.6,24085,27.2,34649,39.1,23968,85,10595,1,66705,,,,,,
