Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-18,US,USA,United States,331996199,Report,264505725,209406814,79671,63075,92181455,109122092,7935549,167718,131247546,39.5,23,129988985,50.4,207873938,80531,102470,44328500,81,78555934,143620,483585,76381852,76112521,29.5,112801100,134063475,17641150,0,34992168,41347897,7882928,40415,34954929,41115866,7865795,40366,17210651,17248132,1544407,16285,84263408,25.4,83976957,32.5,36019475,65.9,,,,
2021-04-18,AK,AKA,Alaska,731545,Report,746705,515501,102072,70467,230923,270924,13582,72,290503,39.7,30.3,284290,51.5,505524,91653,135380,70130,76.6,131556,143639,815287,221780,218033,39.5,320900,374205,51600,0,100690,121076,12773,14,100512,117507,12713,14,37134,25932,1442,6,234553,32.1,230746,41.8,64514,70.4,,,,
2021-04-18,AL,ALA,Alabama,4903185,Report,3664740,2292276,74742,46751,1097778,1122469,72029,0,1481314,30.2,17.7,1473882,38.6,2284016,59871,96064,598746,70.5,1008219,118637,431229,869464,868469,22.8,1616600,1804140,244000,0,421619,447800,73665,45,421570,446854,73632,45,237026,192604,22737,32,943129,19.2,942101,24.7,452399,53.2,,,,
2021-04-18,AR,ARA,Arkansas,3017804,Report,2370830,1611803,78561,53410,760062,797588,53770,383,1010421,33.5,19.8,1000390,43.2,1600314,69049,102295,375169,71.6,653230,124690,452550,598598,597019,25.8,1044100,1168830,157900,0,296116,302388,52586,94,296035,300892,52336,92,165381,113063,8520,66,651184,21.6,649355,28,287030,54.8,,,,
2021-04-18,AS,ASA,American Samoa,55689,Report,43810,35972,78669,64594,8019,27953,0,0,20248,36.4,28.4,19594,45.1,34845,80220,100859,2356,24.9,4344,45886,462765,15803,15333,35.3,12400,30810,600,0,3534,12269,6,0,3525,11808,6,0,814,1234,1,0,15809,28.4,15339,35.3,2049,21.6,,,,
2021-04-18,AZ,AZA,Arizona,7278717,Report,5738495,4505745,78839,61903,1978027,2397447,127863,2408,2725197,37.4,22.8,2691892,47.7,4462897,79151,101774,1006506,76.9,1846421,141095,438511,1656528,1649165,29.2,2475600,2890095,372800,0,731914,923820,123509,794,731811,916560,123435,794,378914,388786,23755,529,1780037,24.5,1772600,31.4,791984,60.5,,,,
2021-04-18,BP2,BP2,Bureau of Prisons,0,Report,137790,133323,0,0,51712,79874,1737,0,78272,0,0,78271,0,133322,0,0,2912,0,5286,0,0,54385,54385,0,52800,78390,6600,0,21183,33202,1725,0,21183,33202,1725,0,1129,1213,30,0,56110,0,56110,0,2372,0,,,,
2021-04-18,CA,CAA,California,39512223,Report,32618010,26092008,82552,66035,11595780,13430034,1063465,2729,17076851,43.2,22.4,16881262,55.1,25856340,84449,106534,4984858,85.4,8632423,147863,558708,8842833,8803616,28.8,13780200,16578510,2259300,0,4084961,4757323,1054725,549,4082098,4720970,1051157,548,1916201,1660158,109843,311,9897558,25,9854773,32.2,3686513,63.1,,,,
2021-04-18,CO,COA,Colorado,5758736,Report,4515250,3790514,78407,65822,1740145,1907268,142065,1036,2418793,42,23.3,2384689,53,3751250,83376,100356,684018,81.2,1271716,150961,535991,1342241,1337088,29.7,1965000,2260050,290200,0,643501,698451,140314,289,643173,693626,139778,289,295705,280261,12466,124,1482555,25.7,1476866,32.8,588556,69.9,,,,
2021-04-18,CT,CTA,Connecticut,3565287,Report,3395165,2770457,95228,77706,1160727,1492806,116708,216,1744185,48.9,28.4,1721705,60.7,2746587,96784,119639,555539,88.1,1043512,165573,538706,1010990,1009850,35.6,1376100,1799265,219800,0,455581,555364,116907,45,455353,554452,116821,45,189160,286642,10962,17,1127897,31.6,1126671,39.7,486781,77.2,,,,
