Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-17,US,USA,United States,331996199,Report,264499715,205871913,79670,62010,90718986,107083884,7902746,166297,129494179,39,22.5,128320620,49.7,204442365,79201,102467,44166802,80.7,78103597,142793,483574,74621644,74370479,28.8,112798600,134059965,17641150,0,34171871,40408499,7850872,39909,34136046,40193221,7833960,39861,17026842,17120558,1539475,15992,82471151,24.8,82203088,31.8,35702868,65.3,,,,
2021-04-17,AK,AKA,Alaska,731545,Report,746705,509843,102072,69694,228917,267328,13526,72,288040,39.4,29.9,282036,51.1,500312,90708,135380,69980,76.4,131230,143283,815287,218662,215149,39,320900,374205,51600,0,99493,119155,12731,14,99321,115814,12671,14,37032,25835,1441,6,231393,31.6,227820,41.3,64314,70.2,,,,
2021-04-17,AL,ALA,Alabama,4903185,Report,3664640,2280686,74740,46514,1092730,1115928,72028,0,1476162,30.1,17.6,1468821,38.5,2272559,59571,96062,597949,70.4,1006202,118399,431217,861729,860786,22.6,1616500,1804140,244000,0,418862,442823,73648,44,418815,441927,73614,44,236225,191994,22735,32,935377,19.1,934400,24.5,450986,53.1,,,,
2021-04-17,AR,ARA,Arkansas,3017804,Report,2370830,1585770,78561,52547,746049,785671,53672,378,999727,33.1,19.3,990315,42.7,1575064,67960,102295,373766,71.3,649019,123886,452550,583534,582120,25.1,1044100,1168830,157900,0,287216,296230,52466,88,287143,294891,52217,86,163276,112451,8512,62,636000,21.1,634337,27.4,284301,54.3,,,,
2021-04-17,AS,ASA,American Samoa,55689,Report,43810,35972,78669,64594,8019,27953,0,0,20248,36.4,28.4,19594,45.1,34845,80220,100859,2357,24.9,4344,45886,462765,15801,15331,35.3,12400,30810,600,0,3533,12268,6,0,3524,11807,6,0,814,1234,1,0,15807,28.4,15337,35.3,2049,21.6,,,,
2021-04-17,AZ,AZA,Arizona,7278717,Report,5732985,4440592,78764,61008,1945027,2366402,126800,2363,2696688,37,22.3,2664340,47.3,4399447,78025,101676,1003277,76.7,1835693,140276,438090,1620904,1614280,28.6,2473600,2886585,372800,0,713877,906251,122472,776,713778,899726,122398,776,373769,386916,23641,518,1743376,24,1736678,30.8,784844,60,,,,
2021-04-17,BP2,BP2,Bureau of Prisons,0,Report,137790,132981,0,0,51607,79638,1736,0,77970,0,0,77969,0,132980,0,0,2908,0,5282,0,0,54346,54346,0,52800,78390,6600,0,21160,33186,1724,0,21160,33186,1724,0,1129,1213,30,0,56070,0,56070,0,2372,0,,,,
2021-04-17,CA,CAA,California,39512223,Report,32618010,25569748,82552,64714,11407819,13099030,1060246,2653,16772771,42.4,21.8,16597366,54.2,25358010,82822,106534,4971400,85.2,8598101,147275,558708,8625826,8590303,28.1,13780200,16578510,2259300,0,3991740,4633558,1051506,528,3989089,4600687,1047956,527,1904094,1651785,109580,304,9677332,24.5,9638259,31.5,3665763,62.8,,,,
2021-04-17,CO,COA,Colorado,5758736,Report,4515250,3714665,78407,64505,1711834,1861390,140416,1025,2382398,41.4,22.6,2350728,52.2,3678318,81755,100356,682395,81,1267005,150402,535991,1303109,1298428,28.9,1965000,2260050,290200,0,627285,675535,138687,289,626984,671155,138173,289,294014,278903,12395,124,1441796,25,1436601,31.9,585436,69.5,,,,
2021-04-17,CT,CTA,Connecticut,3565287,Report,3395165,2720972,95228,76318,1140902,1463533,116330,207,1717977,48.2,27.7,1696974,59.8,2698630,95094,119639,554135,87.9,1039305,164905,538706,987957,986850,34.8,1376100,1799265,219800,0,445389,542527,116525,41,445166,541643,116439,41,187655,285384,10951,17,1104482,31,1103289,38.9,484007,76.8,,,,
2021-04-17,DC,DCA,District of Columbia,705749,Report,683975,500879,96915,70971,189568,291630,19681,0,281190,39.8,19.5,279924,48.5,499527,86486,118421,64967,74.4,139706,159951,783091,137559,137195,23.8,279700,359775,44500,0,57742,79794,23643,23,57739,79434,23628,22,26207,20320,1551,9,161202,22.8,160823,27.8,48087,55.1,,,,
