Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-07-21,US,USA,United States,331996199,Report,391248955,339102867,117847,102141,137121107,188601917,13092976,286867,186819440,56.3,44.9,176729812,68.4,321186188,124366,151494,48767745,89.2,91612664,167492,715308,148975880,141272501,54.7,161419580,208325625,21484400,19350,62738912,86151619,12924213,80301,62379073,78730666,12839040,79326,20752452,20648478,2071125,34976,161895045,48.8,154028105,59.6,43507032,79.5,91612664,283545812,338754213,119471,137984,186597197,65.8,148850652,52.5,161765990,57.1,62735248,86028946,12921530,80266,338754213,24,,,,
2021-07-21,AK,AKA,Alaska,731545,Report,846475,688769,115711,94153,287084,373999,27511,175,371062,50.7,41.6,347785,63.1,647234,117346,153469,75391,82.3,142364,155440,924220,304072,285917,51.8,362840,424335,59300,0,133105,170923,25519,44,132737,153139,25397,41,40027,28487,2544,22,329591,45.1,311314,56.4,71080,77.6,136007,608877,686698,112781,139022,369784,60.7,303283,49.8,328800,54,133101,170138,25517,44,644365,,,,,
2021-07-21,AL,ALA,Alabama,4903185,Report,4935470,3485659,100658,71090,1607452,1760614,117589,4,2034814,41.5,31.4,1974252,51.8,3390541,88877,129374,679274,79.9,1211332,142537,580755,1539447,1503142,39.4,2270880,2383290,281300,0,735652,803624,120328,171,735392,767579,120266,171,310200,245344,31584,110,1659775,33.9,1623408,42.6,587238,69.1,1166753,4186880,3485337,83244,117879,2034489,48.6,1539415,36.8,1659737,39.6,735641,803603,120322,171,3351424,,,,,
2021-07-21,AR,ARA,Arkansas,3017804,Report,2907570,2344406,96347,77686,1082295,1179437,82033,641,1338218,44.3,32.9,1279387,55.2,2247933,96992,125453,413021,78.8,752567,143652,555005,991964,954419,41.2,1320800,1407870,178900,0,484766,507028,80202,170,483783,470479,79749,157,201456,134455,12470,95,1072166,35.5,1034168,44.6,348476,66.5,717127,2557248,2339422,91482,113699,1334600,52.2,990653,38.7,1070742,41.9,484760,505724,80089,169,2260756,,,,,
2021-07-21,AS,ASA,American Samoa,55689,Report,54930,50010,98637,89802,12290,37185,535,0,27814,49.9,40,25084,57.8,45794,105577,126640,2707,28.7,5068,53709,582132,22302,20822,48,15600,38730,600,0,5613,16689,541,0,5600,15222,540,0,999,1436,24,0,22843,41,21362,49.2,2459,26.1,5068,47557,50002,105141,115504,27808,58.5,22300,46.9,22841,48,5612,16688,541,0,50002,,,,,
2021-07-21,AZ,AZA,Arizona,7278717,Report,8336240,6976583,114529,95849,2947182,3770640,250932,7829,3784173,52,41.3,3583465,63.6,6612604,117276,147845,1118496,85.5,2135625,163195,637019,3007225,2852705,50.6,3464040,4441200,431000,0,1310290,1694362,242031,2573,1309867,1540284,241680,2554,479453,446755,41713,1441,3249256,44.6,3094385,54.9,969362,74.1,2004071,6206060,6975754,112402,134324,3783420,61,3007124,48.5,3248925,52.4,1310269,1694282,241801,2573,6529728,,,,,
2021-07-21,BP2,BP2,Bureau of Prisons,0,Report,206410,198610,0,0,81974,107814,8822,0,107444,0,0,107443,0,198609,0,0,3366,0,6440,0,0,90091,90091,0,86640,109170,10600,0,39140,50951,8771,0,39140,50951,8771,0,1532,1501,117,0,98862,0,98862,0,3150,0,6440,0,198609,0,0,107443,0,90091,0,98862,0,39140,50951,8771,0,198609,,,,,
2021-07-21,CA,CAA,California,39512223,Report,50119245,44290970,126845,112094,17771187,24884352,1627458,7973,25090033,63.5,47.8,23502162,76.8,41468238,135439,163694,5545922,95,9943981,170329,858483,18902954,17671903,57.7,20372000,27131445,2615800,0,7868011,11032515,1612681,2428,7843320,9826309,1605513,2274,2281120,2018338,162908,860,20515635,51.9,19277416,63,4463226,76.4,9681603,33646265,44163884,131259,148959,25011472,74.3,18854993,56,20467361,60.8,7867595,10984974,1612368,2424,43323593,,,,,
2021-07-21,CO,COA,Colorado,5758736,Report,7148345,6377405,124130,110743,2632046,3512171,229526,3662,3419068,59.4,49.8,3199498,71.1,5975019,132801,158880,742197,88.1,1427728,169481,848557,2865722,2684283,59.7,2934820,3873225,340300,0,1233687,1630892,225780,1143,1230148,1453019,224681,1116,334069,321004,20760,373,3091502,53.7,2908964,64.7,676206,80.3,1385100,4936061,6357688,128801,144819,3407397,69,2857829,57.9,3083588,62.5,1233675,1623011,225759,1143,6167129,,,,,
2021-07-21,CT,CTA,Connecticut,3565287,Report,4828735,4526780,135437,126968,1735214,2609152,181816,598,2450458,68.7,57.4,2292643,80.8,4234195,149204,170155,603348,95.7,1165220,184884,766169,2046918,1916938,67.5,1957680,2621055,250000,0,823973,1222749,181128,196,823609,1093170,180982,159,223575,323458,18483,44,2228046,62.5,2097920,73.9,565560,89.7,1135629,3105947,4525157,145693,155467,2449205,78.9,2046549,65.9,2227602,71.7,823770,1222583,181053,196,4447119,,,,,
