Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-27,US,USA,United States,331996199,Report,180644125,140180735,54412,42224,65811340,71246219,2982453,140723,91707729,27.6,14.2,91417268,35.4,139815580,54165,69982,39273886,71.8,64922552,118695,330264,47179739,47106782,18.2,85398200,90299625,4946300,0,22141733,25006152,2962399,31485,22129607,24945350,2958914,31458,12080587,12911311,807211,10924,50141769,15.1,50065329,19.4,25810034,47.2,,,,
2021-03-27,AK,AKA,Alaska,731545,Report,570465,395650,77981,54084,180913,209896,4785,56,242733,33.2,20.8,238899,43.3,390157,70737,103427,65801,71.8,118308,129174,622860,152015,150360,27.3,263900,289965,16600,0,68448,83558,4683,9,68371,81980,4659,9,31956,22060,507,3,156698,21.4,155019,28.1,54526,59.5,,,,
2021-03-27,AL,ALA,Alabama,4903185,Report,2535880,1645858,51719,33567,829339,780144,36375,0,1098597,22.4,12,1097210,28.8,1644302,43102,66473,526160,61.9,835346,98295,298396,586065,585853,15.4,1255200,1209780,70900,0,297014,289021,37320,30,296986,288837,37315,30,179289,146543,14201,20,623385,12.7,623168,16.3,340053,40,,,,
2021-03-27,AR,ARA,Arkansas,3017804,Report,1662850,1114449,55101,36929,544655,546446,23107,241,747412,24.8,12.1,745264,32.2,1112195,47988,71747,330342,63.1,522523,99741,317409,366228,366054,15.8,802400,801450,59000,0,181869,184310,22429,49,181845,184160,22404,49,109333,84182,4170,38,388657,12.9,388458,16.8,197723,37.7,,,,
2021-03-27,AS,ASA,American Samoa,55689,Report,43810,28527,78669,51226,6143,22384,0,0,17567,31.5,19.8,17038,39.2,27691,63750,100859,2204,23.3,3708,39168,462765,11043,10739,24.7,12400,30810,600,0,2283,8760,3,0,2282,8457,3,0,607,955,1,0,11046,19.8,10742,24.7,1563,16.5,,,,
2021-03-27,AZ,AZA,Arizona,7278717,Report,3970345,3239538,54547,44507,1488506,1710433,39238,1361,2030110,27.9,15.3,2021745,35.9,3226198,57218,70415,921012,70.4,1574608,120325,303396,1116392,1113039,19.7,1868900,1995045,106400,0,504984,610950,37647,458,504911,607670,37606,458,277668,317467,10551,318,1154039,15.9,1150645,20.4,606004,46.3,,,,
2021-03-27,BP2,BP2,Bureau of Prisons,0,Report,97960,101156,0,0,39816,60981,359,0,60463,0,0,60463,0,101156,0,0,2590,0,4439,0,0,40110,40110,0,40100,56160,1700,0,15185,24925,358,0,15185,24925,358,0,787,1034,2,0,40468,0,40468,0,1823,0,,,,
2021-03-27,CA,CAA,California,39512223,Report,21865730,16944916,55339,42885,8024567,8603278,315681,1390,11323197,28.7,14,11276158,36.8,16890411,55166,71416,4465831,76.5,7391734,126612,374534,5517395,5510092,18,10261100,10981230,623400,0,2571192,2945985,313507,218,2570328,2939546,312874,218,1465537,1406044,44605,139,5830902,14.8,5822966,19,2916325,50,,,,
2021-03-27,CO,COA,Colorado,5758736,Report,3060410,2500874,53144,43427,1209349,1234545,56321,659,1591554,27.6,15.5,1585893,35.2,2494290,55438,68021,645604,76.6,1142343,135604,363291,890822,889894,19.8,1476400,1508910,75100,0,417127,473548,55366,147,417042,472705,55279,147,234419,253269,7960,89,946188,16.4,945173,21,495737,58.8,,,,
2021-03-27,CT,CTA,Connecticut,3565287,Report,2211275,1813854,62022,50875,804198,966920,42606,130,1178160,33,17.4,1176405,41.5,1811250,63825,77921,518586,82.3,907325,143964,350860,622053,621333,21.9,995900,1159275,56100,0,270367,351668,42627,18,270199,351116,42597,18,140212,236841,5070,11,664680,18.6,663930,23.4,382134,60.6,,,,
