Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-21,US,USA,United States,331996199,Report,379003410,318576441,114159,95958,131372107,174943983,12015721,244630,177342954,53.4,41.6,168987341,65.4,304534915,117918,146753,47736421,87.3,89339481,163336,692920,138182251,132560133,51.3,156884080,200685030,21434300,0,59417574,78694629,11867670,66133,59135898,73270257,11802008,65609,20203540,20006076,1952180,28806,150046006,45.2,144273772,55.9,42190601,77.1,89339481,283545812,318288050,112253,133666,177149232,62.5,138088208,48.7,149948700,52.9,59414119,78603012,11865466,66103,318288050,19,,,,
2021-06-21,AK,AKA,Alaska,731545,Report,825625,641221,112860,87653,275231,342127,23756,107,350345,47.9,38.8,331426,60.1,609268,110462,149689,73999,80.8,139439,152246,901455,283886,270751,49.1,354680,411645,59300,0,127887,155962,22062,37,127548,143169,21958,34,39491,27734,2282,18,305948,41.8,292709,53.1,69525,75.9,133686,608877,639725,105066,135598,349357,57.4,283374,46.5,305434,50.2,127885,155452,22060,37,610796,,,,,
2021-06-21,AL,ALA,Alabama,4903185,Report,4758560,3285448,97050,67006,1538988,1637435,109025,0,1915122,39.1,29.6,1872061,49.1,3219416,84391,124737,664153,78.2,1184618,139394,559938,1452099,1427991,37.4,2163000,2314260,281300,0,703838,748149,111474,112,703605,724274,111421,112,304427,238571,30135,72,1563573,31.9,1539412,40.4,573205,67.4,1140489,4186880,3285139,78463,113654,1914811,45.7,1452072,34.7,1563540,37.3,703829,748131,111468,112,3153784,,,,,
2021-06-21,AR,ARA,Arkansas,3017804,Report,2817700,2190235,93369,72577,1023814,1091395,74436,590,1243445,41.2,31,1200272,51.8,2120992,91515,121576,403092,76.9,735293,140355,537850,934741,908664,39.2,1262880,1375920,178900,0,461699,472890,72644,152,460822,447699,72249,143,197233,131922,11462,93,1007385,33.4,980913,42.3,340710,65,700194,2557248,2186200,85490,110185,1240369,48.5,933823,36.5,1006357,39.4,461695,471976,72534,152,2108922,,,,,
2021-06-21,AS,ASA,American Samoa,55689,Report,54030,45025,97021,80851,11117,33733,175,0,24917,44.7,36.3,23464,54.1,42830,98744,124565,2599,27.5,4856,51462,572594,20236,19497,44.9,15600,37830,600,0,4966,15270,183,0,4953,14544,183,0,943,1395,14,0,20419,36.7,19680,45.4,2352,24.9,4856,47557,45021,94667,113611,24914,52.4,20235,42.5,20418,42.9,4965,15270,183,0,45021,,,,,
2021-06-21,AZ,AZA,Arizona,7278717,Report,8021020,6347847,110198,87211,2733961,3399198,209082,5606,3544231,48.7,36.2,3385363,60,6083389,107891,142255,1091657,83.4,2062510,157608,612931,2638116,2539373,45,3321080,4268940,431000,0,1173292,1463015,201507,1809,1172947,1364631,201384,1795,456694,428934,37081,1066,2839623,39,2740757,48.6,923775,70.6,1932042,6206060,6347341,102277,129245,3543794,57.1,2638049,42.5,2839518,45.8,1173278,1462962,201469,1809,5917572,,,,,
2021-06-21,BP2,BP2,Bureau of Prisons,0,Report,200890,192592,0,0,79267,105240,8085,0,104830,0,0,104829,0,192591,0,0,3309,0,6311,0,0,86768,86768,0,83820,106470,10600,0,37173,49595,8042,0,37173,49595,8042,0,1498,1466,103,0,94810,0,94810,0,3067,0,6311,0,192591,0,0,104829,0,86768,0,94810,0,37173,49595,8042,0,192591,,,,,
2021-06-21,CA,CAA,California,39512223,Report,48577915,41584951,122944,105246,17063693,23013282,1501794,6182,23762317,60.1,44.5,22421347,73.2,39304667,128373,158660,5390915,92.3,9666966,165584,832082,17584781,16647064,54.4,19831920,26130195,2615800,0,7514297,10068660,1489057,1824,7491363,9153952,1482514,1749,2227689,1958938,151943,704,19073838,48.3,18129578,59.2,4339274,74.3,9413272,33646265,41481710,123288,144378,23695754,70.4,17548491,52.2,19037264,56.6,7513901,10032767,1488773,1823,40731438,,,,,
2021-06-21,CO,COA,Colorado,5758736,Report,6963445,6046139,120920,104991,2546436,3283082,213637,2984,3283705,57,46.5,3093253,68.8,5717303,127073,154770,732715,87,1404851,166765,826608,2680639,2543161,56.5,2858280,3764865,340300,0,1181006,1498702,210422,931,1177708,1364533,209429,920,329623,314826,19303,292,2891061,50.2,2752590,61.2,664044,78.8,1362678,4936061,6030058,122163,141073,3273599,66.3,2674763,54.2,2885166,58.5,1180994,1492838,210403,931,5849140,,,,,
2021-06-21,CT,CTA,Connecticut,3565287,Report,4678675,4320717,131229,121188,1678346,2472667,169227,477,2356772,66.1,54.3,2218607,78.2,4072737,143515,164867,596458,94.6,1149983,182466,742359,1935413,1830311,64.5,1895820,2532855,250000,0,789507,1145766,168986,140,789155,1041038,168847,118,220155,319316,17354,31,2104399,59,1999158,70.4,556856,88.4,1120467,3105947,4319132,139060,150636,2355556,75.8,1935058,62.3,2103971,67.7,789305,1145613,168913,140,4242071,,,,,
2021-06-21,DC,DCA,District of Columbia,705749,Report,1053315,844373,149248,119642,333251,483706,27101,315,425069,60.2,46.4,411912,71.3,825251,142881,182367,73816,84.5,167207,191437,1205950,327404,319874,55.4,419180,579735,54400,0,137021,190206,30413,177,136982,182718,30395,174,37003,26292,2134,22,357817,50.7,350269,60.6,65451,74.9,145447,609754,844298,138465,172744,424988,69.7,327372,53.7,357783,58.7,137016,190179,30411,177,755339,,,,,
2021-06-21,DD2,DD2,Dept of Defense,0,Report,5392390,3989940,0,0,1660081,2185647,143813,399,2318167,0,0,2238705,0,3868803,0,0,180584,0,322343,0,0,1578563,1537450,0,2841520,2364570,186300,0,668463,910100,140895,0,668380,869070,140809,0,47780,79638,5686,0,1719458,0,1678259,0,133104,0,322343,0,3987366,0,0,2315689,0,1578468,0,1719346,0,668440,910028,140878,0,3987366,,,,,
2021-06-21,DE,DEA,Delaware,973764,Report,1265495,1010503,129959,103773,405066,561766,43278,393,557801,57.3,43.6,532009,69.1,963393,125085,164309,175174,92.7,330103,174745,669907,424420,406221,52.7,516220,683475,65800,0,177046,247190,42651,184,176952,229085,42618,184,63843,82475,8261,109,467071,48,448839,58.3,154688,81.9,314205,839807,1010324,120304,150689,557649,66.4,424399,50.5,467042,55.6,177042,247173,42643,184,976935,,,,,
