Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-15,US,USA,United States,331996199,Report,374865165,311886674,112912,93943,129501089,170482950,11666437,236198,174674144,52.6,40.4,166867018,64.6,299450947,115949,145150,47504467,86.9,88740230,162241,685354,134246872,129696888,50.2,154554420,198913845,21396900,0,58219262,75960762,11525093,63250,57967069,71545187,11466235,62834,20058305,19833289,1917435,27460,145768367,43.9,141041326,54.6,41836490,76.5,88740230,283545812,311647363,109911,132206,174499637,61.5,134182568,47.3,145700973,51.4,58215889,75898841,11523023,63221,311647363,16,,,,
2021-06-15,AK,AKA,Alaska,731545,Report,822445,633467,112426,86593,273076,337351,22940,100,346864,47.4,38.2,328810,59.6,603925,109494,149112,73804,80.6,139034,151804,897983,279708,268145,48.6,352100,411645,58700,0,126539,153136,21321,33,126208,141906,21224,31,39363,27654,2228,16,301029,41.1,289369,52.5,69261,75.6,133309,608877,632192,103829,135076,345970,56.8,279323,45.9,300642,49.4,126537,152753,21319,33,604162,,,,,
2021-06-15,AL,ALA,Alabama,4903185,Report,4686280,3129657,95576,63829,1508148,1515789,105720,0,1816769,37.1,28.4,1788404,46.9,3087556,80935,122842,652031,76.7,1165386,137131,551433,1393106,1378406,36.1,2123680,2281500,281100,0,685600,707404,108065,102,685385,692919,108016,102,301293,234368,29701,65,1501171,30.6,1486422,39,565427,66.5,1121434,4186880,3129350,74742,111928,1816459,43.4,1393083,33.3,1501142,35.9,685592,707389,108059,102,2999407,,,,,
2021-06-15,AR,ARA,Arkansas,3017804,Report,2803630,2155399,92903,71423,1009584,1072484,72748,583,1229128,40.7,30.3,1188984,51.3,2093848,90344,120969,401601,76.7,731490,139629,535164,914613,893204,38.5,1254760,1370070,178800,0,452665,461799,70982,149,451868,441195,70605,141,195763,131146,11211,92,985595,32.7,963809,41.6,338212,64.6,696517,2557248,2151916,84150,109635,1226286,48,914008,35.7,984880,38.5,452661,461198,70872,149,2075160,,,,,
2021-06-15,AS,ASA,American Samoa,55689,Report,54030,44386,97021,79703,10913,33339,134,0,24552,44.1,35.8,23293,53.7,42402,97757,124565,2593,27.5,4832,51208,572594,19961,19239,44.4,15600,37830,600,0,4802,15159,142,0,4789,14450,142,0,935,1385,13,0,20103,36.1,19381,44.7,2333,24.7,4832,47557,44382,93324,113611,24549,51.6,19960,42,20102,42.3,4801,15159,142,0,44382,,,,,
2021-06-15,AZ,AZA,Arizona,7278717,Report,7946275,6236785,109171,85685,2697127,3330807,203669,5182,3495144,48,35.4,3348201,59.4,6001352,106436,140929,1087843,83.1,2052633,156853,607220,2579277,2497050,44.3,3298500,4216875,430900,0,1152409,1425169,196231,1699,1152089,1343273,196112,1688,453687,426789,36407,1011,2775508,38.1,2693162,47.8,917894,70.1,1922473,6206060,6236305,100487,128041,3494740,56.3,2579220,41.6,2775414,44.7,1152396,1425125,196194,1699,5811058,,,,,
2021-06-15,BP2,BP2,Bureau of Prisons,0,Report,198260,190058,0,0,78069,104152,7837,0,103768,0,0,103767,0,190057,0,0,3289,0,6278,0,0,85330,85330,0,82360,105300,10600,0,36428,48902,7795,0,36428,48902,7795,0,1489,1462,98,0,93125,0,93125,0,3049,0,6278,0,190057,0,0,103767,0,85330,0,93125,0,36428,48902,7795,0,190057,,,,,
2021-06-15,CA,CAA,California,39512223,Report,48312800,40669793,122273,102930,16828112,22384840,1451031,5810,23370026,59.1,43.2,22116583,72.2,38646568,126223,157794,5365359,91.9,9609887,164606,827541,17068719,16300152,53.2,19680900,26016900,2615000,0,7373891,9693140,1438822,1688,7352367,8946143,1432672,1642,2213211,1943458,148363,664,18507541,46.8,17732824,57.9,4305696,73.8,9357286,33646265,40586102,120626,143590,23311151,69.3,17044164,50.7,18482712,54.9,7373501,9668976,1438548,1687,39845418,,,,,
2021-06-15,CO,COA,Colorado,5758736,Report,6904110,5903574,119889,102515,2508600,3184260,207857,2857,3235921,56.2,45,3057988,68,5616628,124836,153451,729879,86.6,1397453,165887,819565,2589864,2481528,55.2,2836580,3727230,340300,0,1155076,1433889,204960,899,1152012,1328626,204021,890,327827,312754,18759,282,2794824,48.5,2685549,59.7,659622,78.3,1355449,4936061,5891112,119348,139871,3227055,65.4,2586332,52.4,2791273,56.5,1155064,1430369,204941,899,5712459,,,,,
2021-06-15,CT,CTA,Connecticut,3565287,Report,4645465,4243320,130297,119018,1654380,2422820,165685,435,2328132,65.3,52.9,2196270,77.4,4015882,141512,163697,594160,94.3,1143835,181491,737090,1886817,1795896,63.3,1884940,2510625,249900,0,773851,1112846,165497,120,773506,1022285,165361,105,218435,317500,16982,28,2052314,57.6,1961257,69.1,552945,87.7,1114346,3105947,4241755,136569,149567,2326936,74.9,1886474,60.7,2051900,66.1,773651,1112703,165426,120,4165114,,,,,
