Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-23,US,USA,United States,331996199,Report,469561625,387821704,141436,116815,150415654,222148207,14876579,381264,212564346,64,50.6,198128553,76.7,361721686,140061,181818,51033584,93.3,97520740,178294,858484,168010451,156557221,60.6,187486120,259725255,22330900,19350,67956414,99862804,14662609,105507,67434376,88857569,14538131,103495,21457306,21680168,2238580,45999,182587334,55,170933572,66.2,45422053,83,97520740,283545812,387459891,136648,165603,212333450,74.9,167881528,59.2,182454123,64.3,67952435,99736597,14659649,105441,387459891,38,2370839,,,,
2021-09-23,AK,AKA,Alaska,731545,Report,1032665,775149,141162,105961,309771,431417,33589,372,415478,56.8,45.5,384682,69.7,718960,130350,187226,78537,85.8,152518,166526,1127510,332684,307659,55.8,419000,548265,65400,0,140582,191822,31296,64,140201,167185,31161,60,40993,29582,3040,28,363764,49.7,338607,61.4,73643,80.4,145738,608877,772931,126944,169602,414135,68,331822,54.5,362900,59.6,140578,190964,31294,64,721637,,,,,,
2021-09-23,AL,ALA,Alabama,4903185,Report,6589940,4441961,134401,90593,1969458,2335402,137057,44,2556115,52.1,38.9,2423461,63.5,4216598,110530,172743,730209,85.9,1335143,157106,775436,1906956,1814123,47.6,2960720,3333420,295800,0,877685,1027931,139245,377,877273,935512,139167,376,335009,262785,34275,245,2045238,41.7,1952328,51.2,632314,74.4,1288464,4186880,4441559,106083,157395,2555728,61,1906906,45.5,2045181,48.8,877674,1027892,139238,377,4292684,,,,,,
2021-09-23,AR,ARA,Arkansas,3017804,Report,3975680,2974638,131741,98570,1296430,1577323,98153,2732,1669614,55.3,41.8,1554440,67.1,2771768,119594,171539,445081,85,826908,157842,758888,1262501,1175739,50.7,1761120,2030760,183800,0,581440,679770,96270,690,580391,594110,95761,668,215973,149054,14093,400,1358170,45,1270930,54.8,379520,72.4,789780,2557248,2969414,116118,155467,1665816,65.1,1261133,49.3,1356685,53.1,581433,678411,96153,688,2882290,,,,,,
2021-09-23,AS,ASA,American Samoa,55689,Report,66050,60516,118605,108668,15817,44152,546,1,33518,60.2,48.5,27989,64.5,50975,117522,152277,2848,30.2,5320,56380,699979,27029,23049,53.1,16100,49350,600,0,6823,20205,554,0,6808,16240,553,0,1064,1479,25,0,27582,49.5,23601,54.4,2568,27.2,5320,47557,60501,127218,138886,33508,70.5,27024,56.8,27577,58,6822,20201,554,0,60501,,,,,,
2021-09-23,AZ,AZA,Arizona,7278717,Report,9778140,8119649,134339,111553,3319755,4500202,286719,12973,4283886,58.9,46.8,3986240,70.7,7568391,134227,173418,1159447,88.6,2321699,177414,747203,3408162,3167528,56.2,4008120,5326620,443400,0,1442051,1960180,277249,3958,1441500,1720153,276846,3912,497988,467910,45622,2111,3683438,50.6,3442411,61.1,1013631,77.5,2185070,6206060,8118580,130817,157558,4282951,69,3408020,54.9,3683063,59.3,1442027,1960064,277015,3957,7618059,,,,,,
2021-09-23,BP2,BP2,Bureau of Prisons,0,Report,236980,224800,0,0,90451,122938,11411,0,120697,0,0,120695,0,224798,0,0,3518,0,6867,0,0,103596,103596,0,99120,126360,11500,0,43758,59792,11382,0,43758,59792,11381,0,1661,1639,163,0,114932,0,114931,0,3463,0,6867,0,224798,0,0,120695,0,103596,0,114931,0,43758,59792,11381,0,224798,,,,,,
2021-09-23,CA,CAA,California,39512223,Report,57988065,50100113,146760,126796,19282889,28964281,1840091,12852,28137127,71.2,53.9,26004027,84.9,46250692,151059,189395,5791285,99.2,10593129,181448,993267,21281856,19572881,63.9,22522780,32785785,2679500,0,8494024,12767816,1827540,3859,8468740,11084463,1820090,3605,2377566,2127296,183047,1235,23093239,58.4,21376898,69.8,4689144,80.3,10321063,33646265,49970600,148518,172346,28056719,83.4,21233353,63.1,23044396,68.5,8493597,12719752,1827197,3850,49038158,,,,,,
2021-09-23,CO,COA,Colorado,5758736,Report,8082735,7086638,140356,123059,2815179,4001169,265424,4866,3750533,65.1,54.4,3475948,77.3,6571725,146064,179648,765761,90.9,1521950,180666,959475,3130645,2893071,64.3,3254260,4470375,358100,0,1299057,1827770,260916,1445,1295420,1593929,259727,1396,341807,333777,23679,508,3389188,58.9,3150472,70,699771,83.1,1477552,4936061,7066532,143161,163749,3738700,75.7,3122562,63.3,3381082,68.5,1299040,1819705,260893,1444,6852016,,,,,,
2021-09-23,CT,CTA,Connecticut,3565287,Report,5575055,4980413,156370,139692,1855345,2920379,203759,930,2694455,75.6,62.5,2492076,87.8,4602383,162179,196454,623052,98.9,1215663,192888,884587,2228311,2057354,72.5,2257500,3061155,256400,0,871687,1355470,202936,326,871299,1184985,202764,255,228872,330784,20305,70,2430419,68.2,2259303,79.6,580031,92,1185183,3105947,4978691,160295,179496,2693126,86.7,2227922,71.7,2429950,78.2,871482,1355288,202856,324,4896244,,,,,,
2021-09-23,DC,DCA,District of Columbia,705749,Report,1206775,985028,170992,139572,373650,580268,30674,436,493618,69.9,54.6,469852,81.3,947257,164004,208936,80415,92.1,185613,212510,1381650,385619,368822,63.9,470760,681615,54400,0,153799,231164,34425,256,153737,214448,34404,239,39258,30099,2484,35,419644,59.5,402828,69.7,71876,82.3,162930,609754,984937,161530,197912,493510,80.9,385573,63.2,419595,68.8,153793,231126,34422,254,890719,,,,,,
2021-09-23,DD2,DD2,Dept of Defense,0,Report,5338520,5537277,0,0,2024662,3266827,239930,5858,3076918,0,0,2918578,0,5252159,0,0,206513,0,395442,0,0,2090286,1970519,0,1888300,3255120,195100,0,803375,1286614,212555,18,803239,1166985,212384,18,53517,90508,7094,0,2302562,0,2182626,0,151119,0,395442,0,5537042,0,0,3076740,0,2090241,0,2302496,0,803360,1286584,212534,18,5537042,,,,,,
2021-09-23,DE,DEA,Delaware,973764,Report,1550285,1188342,159205,122036,460333,676512,50346,1151,640330,65.8,52,600602,78,1110809,144225,201286,183397,97.1,352337,186514,820665,506492,473670,61.5,615160,869325,65800,0,204936,300898,49771,429,204825,268191,49730,426,67575,87202,9214,235,556034,57.1,523172,67.9,164226,86.9,335927,839807,1188137,141477,184600,640159,76.2,506458,60.3,555991,66.2,204932,300868,49762,429,1151055,,,,,,
2021-09-23,FL,FLA,Florida,21477737,Report,32358725,26392751,150662,122884,9981042,15125133,1196728,89848,14265477,66.4,51,13462242,78.1,24942459,144612,187611,4312349,95.9,8627739,191841,719509,10959001,10337073,59.9,12706320,17901105,1751300,0,4341492,6582472,1179564,27102,4339962,5962280,1178078,26937,1836848,1723689,196785,16693,12130630,56.5,11507257,66.7,3774015,83.9,8308012,18696028,26383842,141120,173078,14257470,76.3,10958086,58.6,12128933,64.9,4340813,6582240,1178781,27099,25602481,,,,,,
2021-09-23,FM,FMA,Federated States of Micronesia,103643,Report,84600,71343,81626,68835,58746,1073,11524,0,44140,42.6,25.8,43473,53.9,70275,87054,104799,3468,19.7,5628,32048,481749,26749,26344,32.6,72600,1800,10200,0,26187,522,10987,1,26182,122,10965,1,2097,7,1027,0,37697,36.4,37270,46.2,3131,17.8,5628,88509,71329,80590,95583,44127,49.9,26748,30.2,37689,42.6,26186,522,10980,1,71329,,,,,,
2021-09-23,GA,GAA,Georgia,10617423,Report,14327025,10504413,134939,98936,4250620,5974210,271920,7663,5770336,54.3,42.1,5391190,66.4,9860840,121536,176582,1318429,86.9,2593467,170965,944460,4470012,4204520,51.8,5945180,7767045,614800,0,1869542,2594766,270265,2506,1868796,2330223,269855,2354,631933,484593,32052,1175,4737079,44.6,4471228,55.1,1149753,75.8,2521641,8988102,10501820,116841,159400,5768103,64.2,4469606,49.7,4736573,52.7,1869490,2594416,270164,2503,10129439,,,,,,
2021-09-23,GU,GUA,Guam,165768,Report,236830,229123,142868,138219,76569,143215,9307,32,125085,75.5,61.1,112400,87.1,206247,159740,183427,16074,57.2,30940,110158,843201,101315,91170,70.6,74200,143130,19500,0,35485,65811,8850,0,35471,55680,8844,0,6215,8266,497,0,110146,66.4,99995,77.4,14978,53.3,29909,141562,229091,161831,167298,125061,88.3,101307,71.6,110137,77.8,35484,65804,8849,0,210516,,,,,,
2021-09-23,HI,HIA,Hawaii,1415872,Report,2293370,1852930,161976,130868,615947,1095201,47845,93937,1080009,76.3,53.9,1005598,90.1,1734630,155432,205498,276361,99.9,505058,188140,854307,762458,716827,64.2,889440,1309830,94100,0,267553,476700,48537,18089,266952,431689,48376,18072,95818,124386,9637,1414,810879,57.3,765089,68.6,231255,86.1,481536,1211109,1848326,152614,189361,1076188,88.9,760977,62.8,809363,66.8,267503,475281,48501,18078,1652015,,,,,,
2021-09-23,IA,IAA,Iowa,3155070,Report,4137915,3416694,131151,108292,1375958,1896130,144270,336,1821845,57.7,49.1,1708382,70.4,3203921,131945,170409,505453,91.4,997450,180386,748329,1548192,1450766,59.7,1668740,2269275,199900,0,660386,887058,142012,235,660202,789822,141938,234,257072,217689,13263,108,1689691,53.6,1592196,65.6,488132,88.3,964134,2676281,3416641,127664,154614,1821757,68.1,1548167,57.8,1689664,63.1,660379,887040,142010,235,3352383,,,,,,
2021-09-23,ID,IDA,Idaho,1787065,Report,2169090,1538904,121377,86113,634577,837900,64468,1959,830504,46.5,37.5,828299,61.9,1537786,114858,162010,248882,85.6,487270,167637,746238,670545,669197,50,877140,1183050,108900,0,288355,381295,64175,501,288334,379970,64153,499,107448,114664,10884,210,734326,41.1,732956,54.7,233206,80.2,463235,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2021-09-23,IH2,IH2,Indian Health Svc,2082813,Report,2077415,1625034,99741,78021,817658,775663,31713,0,897650,43.1,34.2,821349,0,1488548,0,0,154993,0,288518,0,0,711495,651525,0,1010360,986655,80400,0,362502,348880,31581,0,362206,289211,31525,0,73761,53450,3080,0,742963,35.7,682942,0,130291,0,288518,0,1624422,0,0,897234,0,711334,0,742782,0,362427,348795,31560,0,1624422,,,,,,
2021-09-23,IL,ILA,Illinois,12671821,Report,17726765,15149254,139891,119551,5549873,9033758,546730,18893,8607717,67.9,48.8,7954186,80.7,14019078,142269,179895,1935389,94.7,3565594,174508,867585,6182973,5717649,58,6767880,10087185,871700,0,2371373,3803060,534868,6104,2364869,3344346,532421,6017,720841,792707,74189,2856,6715405,53,6247653,63.4,1590593,77.8,3467066,10837805,15107926,139400,163564,8581749,79.2,6168429,56.9,6700832,61.8,2371329,3788560,534839,6104,14866396,,,,,,
2021-09-23,IN,INA,Indiana,6732219,Report,8196950,6659955,121757,98927,2485563,3897949,252486,23957,3489083,51.8,44.3,3278773,63.5,6264936,121314,158725,936044,86.2,1899223,174924,754962,2984013,2806000,54.3,3160280,4602570,434100,0,1164339,1810423,248204,7195,1164062,1632786,247977,7126,446343,429117,28577,3558,3230161,48,3051951,59.1,907595,83.6,1863408,5705039,6659501,116730,143679,3488707,61.2,2983885,52.3,3230015,56.6,1164324,1810312,248184,7195,6575420,,,,,,
