Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-27,US,USA,United States,331996199,Report,471818715,390664923,142116,117672,151102564,224223342,14950507,388510,213657193,64.4,51,199097639,77.1,364261812,141045,182691,51177623,93.6,98114938,179380,862611,169243978,157604115,61,188184500,261062565,22552300,19350,68278622,100769298,14733531,107456,67751584,89594606,14608245,105388,21491838,21744198,2242422,46721,183888907,55.4,172059824,66.6,45525179,83.2,98114938,283545812,390302572,137651,166399,213425973,75.3,169114881,59.6,183755493,64.8,68274630,100642920,14730554,107389,390302572,39,2775528,,,,
2021-09-27,AK,AKA,Alaska,731545,Report,1044305,786285,142753,107483,312420,439578,33899,388,417709,57.1,46.1,386665,70.1,729098,132188,189336,78725,86,153957,168097,1140220,337058,311497,56.5,420680,557625,66000,0,141477,195298,31584,64,141091,170130,31449,60,41069,29718,3053,28,368423,50.4,342730,62.1,73868,80.7,147128,608877,784064,128772,171513,416366,68.4,336196,55.2,367559,60.4,141473,194440,31582,64,731926,,,,,,
2021-09-27,AL,ALA,Alabama,4903185,Report,6639550,4494228,135413,91659,1988601,2367864,137708,55,2572916,52.5,39.5,2438468,63.9,4263747,111766,174044,732274,86.2,1344888,158252,781273,1934877,1838803,48.2,2985440,3353310,300800,0,888873,1044604,139854,386,888455,948950,139775,385,336531,264065,34328,251,2073717,42.3,1977565,51.8,635175,74.7,1298118,4186880,4493819,107331,158580,2572525,61.4,1934825,46.2,2073658,49.5,888862,1044563,139847,386,4344174,,,,,,
2021-09-27,AR,ARA,Arkansas,3017804,Report,3994080,2996667,132351,99300,1303365,1592161,98365,2776,1676649,55.6,42.2,1560586,67.3,2791416,120442,172333,446049,85.1,831806,158777,762401,1273055,1184835,51.1,1774980,2033100,186000,0,585503,686245,96485,693,584448,599134,95975,670,216501,149709,14102,402,1368926,45.4,1280227,55.2,380714,72.7,794590,2557248,2991439,116979,156187,1672847,65.4,1271687,49.7,1367441,53.5,585496,684886,96368,691,2903875,,,,,,
2021-09-27,AS,ASA,American Samoa,55689,Report,66050,61778,118605,110934,16013,45218,546,1,34098,61.2,49.7,28385,65.4,51537,118817,152277,2867,30.4,5346,56655,699979,27701,23208,53.5,16100,49350,600,0,6900,20799,554,0,6885,16321,553,0,1069,1480,25,0,28253,50.7,23759,54.8,2574,27.3,5346,47557,61762,129869,138886,34088,71.7,27695,58.2,28247,59.4,6899,20794,554,0,61762,,,,,,
2021-09-27,AZ,AZA,Arizona,7278717,Report,9821230,8176626,134931,112336,3334838,4540239,288156,13393,4304938,59.1,47.1,4004354,71,7618647,135119,174182,1161751,88.8,2335453,178465,750495,3430567,3186314,56.5,4022040,5351190,448000,0,1449186,1975279,278608,4058,1448628,1731643,278201,4011,498868,469610,45726,2165,3707131,50.9,3462483,61.4,1016369,77.7,2198305,6206060,8175547,131735,158252,4303997,69.4,3430423,55.3,3706754,59.7,1449162,1975161,278374,4057,7671909,,,,,,
2021-09-27,BP2,BP2,Bureau of Prisons,0,Report,240690,226878,0,0,91396,123964,11518,0,121700,0,0,121698,0,226876,0,0,3534,0,6903,0,0,104590,104590,0,99120,129870,11700,0,44288,60254,11489,0,44288,60254,11488,0,1666,1645,168,0,116031,0,116030,0,3479,0,6903,0,226876,0,0,121698,0,104590,0,116030,0,44288,60254,11488,0,226876,,,,,,
2021-09-27,CA,CAA,California,39512223,Report,58118205,50419967,147089,127606,19356295,29199377,1851142,13153,28268247,71.5,54.2,26117671,85.3,46531923,151978,189820,5807316,99.5,10656458,182533,995496,21415535,19685589,64.3,22501600,32886405,2730200,0,8525381,12869546,1838395,3950,8500057,11165264,1830928,3694,2381638,2134159,184110,1252,23237272,58.8,21499943,70.2,4701159,80.5,10383670,33646265,50290354,149468,172733,28187769,83.8,21367001,63.5,23188393,68.9,8524952,12821453,1838047,3941,49348899,,,,,,
2021-09-27,CO,COA,Colorado,5758736,Report,8109725,7140190,140825,123989,2826258,4041977,267025,4930,3767056,65.4,54.7,3490700,77.6,6621058,147160,180247,767480,91.1,1537914,182561,962679,3148875,2908896,64.7,3265180,4483245,361300,0,1303162,1841779,262466,1457,1299521,1605540,261275,1406,342175,335364,23780,509,3408864,59.2,3167742,70.4,701828,83.3,1493315,4936061,7120077,144246,164295,3755217,76.1,3140791,63.6,3400757,68.9,1303145,1833713,262443,1456,6902739,,,,,,
2021-09-27,CT,CTA,Connecticut,3565287,Report,5591065,5005114,156819,140385,1861548,2938127,204499,940,2705373,75.9,62.8,2501919,88.2,4624501,162958,197018,624861,99.1,1221193,193765,887127,2238281,2065801,72.8,2265100,3064665,261300,0,874307,1362786,203692,330,873918,1190780,203518,258,229159,331212,20372,70,2441115,68.5,2268474,79.9,580813,92.2,1190585,3105947,5003388,161091,180012,2704041,87.1,2237891,72.1,2440645,78.6,874102,1362603,203612,328,4920547,,,,,,
