Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-02,US,USA,United States,331996199,Report,445672595,372116617,134240,112085,145967563,211373074,14420976,355004,205911640,62,48.4,192372621,74.5,348215459,134831,172568,50408814,92.2,95326723,174283,814809,160809588,150645311,58.3,181053380,243108465,21491400,19350,65786010,94857128,14231759,99040,65309732,85054033,14115797,97290,21191800,21334153,2208492,43140,174973937,52.7,164576853,63.7,44777586,81.9,95326723,283545812,371758472,131111,157178,205682959,72.5,160681945,56.7,174842141,61.7,65782170,94732132,14228855,98984,371758472,33,1148792,,,,
2021-09-02,AK,AKA,Alaska,731545,Report,963195,733429,131666,100258,298470,403877,30875,207,398263,54.4,43.4,369577,67,682929,123817,174630,77470,84.6,147279,160806,1051660,317639,295936,53.7,394240,509655,59300,0,136624,180788,28934,53,136247,159468,28806,49,40566,29045,2895,24,346399,47.4,324570,58.8,72530,79.2,140675,608877,731343,120113,158192,396975,65.2,316844,52,345602,56.8,136620,179997,28932,53,685594,,,,,,
2021-09-02,AL,ALA,Alabama,4903185,Report,6218000,4158442,126816,84811,1858812,2165836,133790,4,2452547,50,35.8,2332227,61.1,3965445,103947,162993,720726,84.8,1298763,152825,731670,1755600,1682313,44.1,2798940,3137760,281300,0,812080,942423,136229,331,811707,869511,136150,330,326373,256996,33973,207,1891063,38.6,1817698,47.6,617549,72.7,1252903,4186880,4158050,99311,148512,2452167,58.6,1755555,41.9,1891010,45.2,812068,942390,136221,331,4015869,,,,,,
2021-09-02,AR,ARA,Arkansas,3017804,Report,3759640,2822186,124582,93518,1242822,1483172,94206,1986,1615085,53.5,39,1507165,65,2641406,113969,162218,440102,84,807925,154219,717650,1175999,1103864,47.6,1665720,1915020,178900,0,547087,627932,92427,517,546069,556855,91929,500,211066,145628,13821,302,1267963,42,1195353,51.6,370817,70.8,771418,2557248,2817004,110158,147019,1611320,63,1174639,45.9,1266486,49.5,547080,626580,92310,516,2733041,,,,,,
2021-09-02,AS,ASA,American Samoa,55689,Report,58530,55576,105102,99797,13681,41349,545,1,30602,55,44.9,26281,60.6,48252,111244,134939,2783,29.5,5221,55331,620284,25022,22047,50.8,15600,42330,600,0,6182,18839,553,0,6168,15878,552,0,1045,1464,25,0,25574,45.9,22598,52.1,2534,26.9,5221,47557,55563,116835,123073,30593,64.3,25018,52.6,25570,53.8,6181,18836,553,0,55563,,,,,,
2021-09-02,AZ,AZA,Arizona,7278717,Report,9424740,7602465,129484,104448,3146248,4171578,273708,10931,4139735,56.9,44.4,3866673,68.6,7111474,126124,167150,1147505,87.7,2203990,168419,720197,3235157,3028105,53.7,3917500,5076240,431000,0,1383396,1846870,265408,3411,1382903,1640352,265019,3375,490375,456904,44285,1827,3499085,48.1,3291649,58.4,993391,75.9,2069424,6206060,7601498,122485,151864,4138873,66.7,3235035,52.1,3498730,56.4,1383374,1846772,265174,3410,7117555,,,,,,
2021-09-02,BP2,BP2,Bureau of Prisons,0,Report,227240,217876,0,0,88090,119009,10777,0,117563,0,0,117561,0,217874,0,0,3484,0,6774,0,0,99989,99989,0,94960,121680,10600,0,42223,57730,10751,0,42223,57730,10750,0,1652,1616,152,0,110704,0,110703,0,3420,0,6774,0,217874,0,0,117561,0,99989,0,110703,0,42223,57730,10750,0,217874,,,,,,
2021-09-02,CA,CAA,California,39512223,Report,55588935,48220341,140688,122039,18764692,27662017,1781144,12488,27313557,69.1,51.7,25302693,82.6,44646864,145821,181559,5713006,97.9,10341226,177133,952173,20410268,18853483,61.6,22156460,30816675,2615800,0,8246382,12147570,1769803,3804,8221310,10616177,1762438,3557,2341341,2091255,178330,1227,22167559,56.1,20603482,67.3,4612153,79,10073550,33646265,48091539,142933,165216,27233635,80.9,20361977,60.5,22118937,65.7,8245958,12099713,1769470,3796,47204866,,,,,,
2021-09-02,CO,COA,Colorado,5758736,Report,7874275,6838786,136736,118755,2743384,3835690,255252,4460,3655386,63.5,52.7,3391922,75.4,6351670,141173,175014,758385,90,1476624,175285,934730,3035362,2814055,62.5,3206880,4327095,340300,0,1273671,1758741,251129,1359,1270052,1541113,249970,1313,338782,329054,22965,476,3284900,57,3062448,68.1,691277,82.1,1432982,4936061,6818752,138142,159525,3643590,73.8,3027314,61.3,3276831,66.4,1273656,1750709,251108,1358,6614874,,,,,,
2021-09-02,CT,CTA,Connecticut,3565287,Report,5358265,4839352,150290,135735,1817616,2822121,198745,870,2632660,73.8,60.7,2438791,85.9,4483334,157984,188814,617064,97.9,1196468,189842,850189,2163330,2005788,70.7,2184540,2923725,250000,0,853608,1308792,198036,305,853227,1151706,197868,242,227180,328414,19908,64,2360741,66.2,2203043,77.6,575566,91.3,1166603,3105947,4837659,155755,172516,2631354,84.7,2162946,69.6,2360280,76,853403,1308614,197959,304,4757375,,,,,,
