Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-20,US,USA,United States,331996199,Report,466535855,386237881,140524,116338,149941346,221070020,14850165,376350,212035328,63.9,50.4,197668963,76.5,360349057,139530,180646,50968428,93.2,97259193,177816,852952,167173172,155847026,60.3,186398460,258025245,22092800,19350,67700164,99285430,14638136,104342,67182873,88407563,14514502,102364,21413127,21637938,2237563,45515,181728072,54.7,170207301,65.9,45334143,82.9,97259193,283545812,385876682,136090,164536,211804754,74.7,167044505,58.9,181595129,64,67696192,99159480,14635178,104278,385876682,38,2205438,,,,
2021-09-20,AK,AKA,Alaska,731545,Report,1025415,769334,140171,105166,307855,427759,33370,350,413884,56.6,45,383240,69.5,713612,129380,185911,78417,85.6,151781,165721,1119600,329364,304621,55.2,416760,544755,63900,0,139402,189687,31109,64,139021,165332,30974,60,40886,29433,3035,28,360262,49.2,335387,60.8,73382,80.1,145013,608877,767117,125989,168411,412540,67.8,328503,54,359399,59,139398,188830,31107,64,716209,,,,,,
2021-09-20,AL,ALA,Alabama,4903185,Report,6545280,4415777,133490,90059,1958253,2320766,136724,34,2547021,51.9,38.6,2415355,63.3,4193326,109920,171572,729229,85.8,1331192,156641,770181,1892172,1801255,47.2,2934940,3317040,293300,0,870715,1020156,138912,366,870308,929648,138834,365,334108,262296,34243,236,2030149,41.4,1939155,50.8,630883,74.2,1284623,4186880,4415379,105458,156328,2546638,60.8,1892123,45.2,2030093,48.5,870704,1020118,138905,366,4267448,,,,,,
2021-09-20,AR,ARA,Arkansas,3017804,Report,3956700,2958506,131112,98035,1291445,1567627,96713,2721,1663381,55.1,41.6,1548878,66.8,2757550,118980,170720,444554,84.9,824884,157456,755265,1253994,1168457,50.4,1753840,2019060,183800,0,578456,674276,94869,685,577408,589839,94360,664,215587,148673,14045,397,1348286,44.7,1262271,54.5,378702,72.3,787857,2557248,2953286,115487,154725,1659586,64.9,1252627,49,1346802,52.7,578449,672918,94752,683,2866461,,,,,,
2021-09-20,AS,ASA,American Samoa,55689,Report,62040,58827,111404,105635,15068,43212,546,1,32610,58.6,47.1,27377,63.1,49969,115202,143032,2825,29.9,5283,55988,657482,26254,22662,52.2,15600,45840,600,0,6564,19689,554,0,6550,16111,553,0,1055,1474,25,0,26807,48.1,23214,53.5,2554,27.1,5283,47557,58812,123666,130454,32600,68.5,26249,55.2,26802,56.4,6563,19685,554,0,58812,,,,,,
2021-09-20,AZ,AZA,Arizona,7278717,Report,9752500,8084761,133987,111074,3309595,4476990,285556,12620,4269262,58.7,46.6,3973986,70.5,7538776,133702,172963,1158252,88.5,2316572,177022,745243,3392454,3154687,55.9,3997280,5314920,440300,0,1437003,1949662,276146,3882,1436459,1712494,275744,3836,497412,467141,45502,2069,3666693,50.4,3428533,60.8,1012124,77.3,2180162,6206060,8083698,130255,157145,4268332,68.8,3392314,54.7,3666320,59.1,1436979,1949548,275912,3881,7584788,,,,,,
2021-09-20,BP2,BP2,Bureau of Prisons,0,Report,236000,224365,0,0,90347,122667,11351,0,120465,0,0,120463,0,224363,0,0,3517,0,6860,0,0,103413,103413,0,98140,126360,11500,0,43718,59649,11322,0,43718,59649,11321,0,1661,1638,163,0,114689,0,114688,0,3462,0,6860,0,224363,0,0,120463,0,103413,0,114688,0,43718,59649,11321,0,224363,,,,,,
2021-09-20,CA,CAA,California,39512223,Report,57639485,49770662,145878,125963,19160047,28768055,1829778,12782,27987883,70.8,53.5,25871495,84.5,45957282,150101,188256,5771150,98.9,10537091,180488,987296,21130522,19440553,63.5,22465540,32514345,2659600,0,8436371,12674537,1817647,3843,8411192,11010082,1810216,3592,2364318,2120664,182156,1235,22932398,58,21235082,69.4,4668373,80,10265478,33646265,49641398,147539,171310,27907632,82.9,21082102,62.7,22883639,68,8435944,12626555,1817305,3835,48713874,,,,,,
2021-09-20,CO,COA,Colorado,5758736,Report,8061375,7058569,139985,122571,2806298,3983316,264161,4794,3740214,64.9,54.2,3466738,77.1,6546377,145500,179173,764815,90.8,1516091,179970,956940,3119276,2883277,64.1,3247960,4461015,352400,0,1296224,1819329,259712,1427,1292589,1587060,258523,1378,341407,333040,23588,498,3376692,58.6,3139550,69.8,698533,82.9,1471868,4936061,7038481,142593,163316,3728389,75.5,3111204,63,3368597,68.2,1296208,1811274,259689,1426,6825210,,,,,,
2021-09-20,CT,CTA,Connecticut,3565287,Report,5546085,4964279,155558,139239,1850868,2909346,203150,915,2687607,75.4,62.3,2486161,87.6,4588593,161693,195433,622211,98.7,1212869,192444,879990,2220989,2051442,72.3,2248620,3041265,256200,0,869701,1350171,202317,318,869314,1181091,202145,251,228701,330481,20256,69,2422507,67.9,2252801,79.4,579507,91.9,1182642,3105947,4962561,159776,178563,2686281,86.5,2220601,71.5,2422039,78,869496,1349990,202237,316,4880589,,,,,,
